 gene    name , gene    ENS ,Heart-AtrialAppendage
 CNTN5,ENSG00000149972,-0.926388354186513
 CDC42BPG,ENSG00000171219,0.141764211433694
 CDC42BPA,ENSG00000143776,-0.18224806506269
 FOCAD,ENSG00000188352,0.325884936447193
 TXNRD2,ENSG00000184470,0.127911691321627
 TXNRD3,ENSG00000197763,0.352037484717797
 TXNRD1,ENSG00000198431,0.451865073992854
 UBE2E1,ENSG00000170142,-0.39823040489413
 UBE2E3,ENSG00000170035,-0.0263428618688475
 UBE2E2,ENSG00000182247,-0.240757129674709
 CNGA1,ENSG00000198515,-1.40396759966504
 CNGA2,ENSG00000183862,0.120509322486356
 CNGA3,ENSG00000144191,-1.74418241583692
 CNGA4,ENSG00000132259,-0.531364734233732
 RPL7L1,ENSG00000146223,-0.300217651007556
 MCM3,ENSG00000112118,0.0963045802361594
 DUSP18,ENSG00000167065,-0.435403903567565
 CCDC47,ENSG00000108588,0.148461882587303
 CCDC43,ENSG00000180329,0.07510563131947
 CCDC42,ENSG00000161973,-0.364174947483386
 CCDC41,ENSG00000173588,1.26786390732256
 FAM211B,ENSG00000178026,0.146563702543038
 ATRX,ENSG00000085224,-0.186907661624807
 CDKL4,ENSG00000205111,-0.294566660514328
 TRIM33,ENSG00000197323,-0.300332696447564
 CDKL1,ENSG00000100490,-0.401694308757081
 CDKL3,ENSG00000006837,0.396411445334025
 CDKL2,ENSG00000138769,-0.312154528433438
 FBXO22,ENSG00000167196,-0.0259886108005281
 FBXO21,ENSG00000135108,-0.106696424517705
 FBXO27,ENSG00000161243,0.442398414202798
 DUSP13,ENSG00000079393,3.43030496597987
 FBXO25,ENSG00000147364,0.239285940363344
 FBXO28,ENSG00000143756,-0.523981363369462
 AIM1,ENSG00000112297,-1.28724753432959
 AIM2,ENSG00000163568,-1.23601205230343
 FAM107A,ENSG00000168309,-1.2044026142935
 FAM107B,ENSG00000065809,-0.33040089015404
 MCMBP,ENSG00000197771,-0.196933002436562
 SRXN1,ENSG00000271303,0.469404996462629
 C12orf39,ENSG00000134548,0.981720492082127
 IQGAP1,ENSG00000140575,-0.18556095325949
 IQGAP2,ENSG00000145703,0.0784301043804696
 IQGAP3,ENSG00000183856,-0.127292628871241
 XXYLT1,ENSG00000173950,-0.109959605800865
 ZG16B,ENSG00000162078,0.463124986231642
 PCMTD2,ENSG00000203880,0.324988001568298
 PCMTD1,ENSG00000168300,0.115448698105446
 TUBA4A,ENSG00000127824,0.0422656767485432
 FIBP,ENSG00000172500,-0.0843279797166974
 POU2F2,ENSG00000028277,-1.0500602082207
 POU2F1,ENSG00000143190,-0.0650309430730763
 C1orf127,ENSG00000175262,-0.0813612474447721
 C1orf122,ENSG00000197982,0.338518548560594
 C1orf123,ENSG00000162384,-0.184941563418016
 PCCB,ENSG00000114054,0.740388540577204
 PCCA,ENSG00000175198,0.235342514216529
 LRRC16A,ENSG00000079691,0.464313946198556
 LRRC16B,ENSG00000186648,-1.19609410888926
 CTD-2260A17.2,ENSG00000247121,-0.048152743508948
 ATP5G3,ENSG00000154518,1.23407203180192
 TOR1AIP2,ENSG00000169905,-0.295021605029993
 TOR1AIP1,ENSG00000143337,0.0567443438061537
 RNF185,ENSG00000138942,-0.391090527281389
 RNF187,ENSG00000168159,-0.101922578426851
 RNF186,ENSG00000178828,-0.168468276301507
 RNF181,ENSG00000168894,0.336039072914444
 RNF180,ENSG00000164197,0.616255170746145
 RNF183,ENSG00000165188,-0.0105536197448264
 RNF182,ENSG00000180537,-0.134523929700027
 BMPR2,ENSG00000204217,-0.058642481693387
 ZBTB22,ENSG00000236104,-0.180945382001963
 ZBTB20,ENSG00000181722,0.381015696985009
 ZBTB21,ENSG00000173276,-0.351303635831821
 CLVS1,ENSG00000177182,-0.728220954374738
 ZBTB24,ENSG00000112365,-0.377399323162901
 CLVS2,ENSG00000146352,-2.33682321171258
 KIFAP3,ENSG00000075945,0.285274058442082
 MS4A5,ENSG00000166930,0.183126769813948
 MS4A2,ENSG00000149534,-0.158667281403645
 ZNF133,ENSG00000125846,-0.126441837392722
 SYT12,ENSG00000173227,-0.222966783553186
 SYT13,ENSG00000019505,3.93932552873465
 SYT10,ENSG00000110975,1.92549891977938
 SYT11,ENSG00000132718,-0.494399150921795
 SYT16,ENSG00000139973,2.02020736108318
 SYT17,ENSG00000103528,0.0611144468921458
 SYT14,ENSG00000143469,-0.657261862078416
 SYT15,ENSG00000204176,-0.752331797188049
 MBIP,ENSG00000151332,-0.571042756649188
 ATP6V1G2,ENSG00000213760,-0.827383774548681
 ATP6V1G1,ENSG00000136888,0.0883928608931213
 LAMTOR4,ENSG00000188186,-0.00229680282477982
 LAMTOR5,ENSG00000134248,0.429913871554497
 LAMTOR1,ENSG00000149357,0.0679535280000286
 LAMTOR2,ENSG00000116586,0.0981952866627287
 LAMTOR3,ENSG00000109270,-0.242509768251294
 DDX31,ENSG00000125485,-0.439753765868648
 STRN4,ENSG00000090372,-0.108580117385726
 STRN3,ENSG00000196792,0.00537582751379305
 SDR16C5,ENSG00000170786,-2.3371730556758
 C10orf2,ENSG00000107815,-0.387348305742324
 RP11-297N6.4,ENSG00000255046,0.183732514580594
 KDR,ENSG00000128052,0.0709133134785729
 NDN,ENSG00000182636,0.383193019567415
 MVB12B,ENSG00000196814,-0.568490617974582
 NDP,ENSG00000124479,-1.69913099024224
 MVB12A,ENSG00000141971,-0.282375648622711
 HSD11B1L,ENSG00000167733,-0.624754334346292
 COL13A1,ENSG00000197467,0.830920056137319
 GPSM2,ENSG00000121957,-0.511539351162827
 GPSM3,ENSG00000213654,-0.0682328564140531
 GPSM1,ENSG00000160360,1.50537900715422
 CSAG1,ENSG00000198930,-1.32584266501554
 AIMP2,ENSG00000106305,0.041351685396938
 AIMP1,ENSG00000164022,-0.118007703726146
 CBL,ENSG00000110395,-0.31964873595022
 C20orf26,ENSG00000089101,-2.61526304913952
 HSH2D,ENSG00000196684,0.0108639211384748
 C20orf27,ENSG00000101220,-0.709186127438899
 PRDM4,ENSG00000110851,-0.371369735627662
 C20orf24,ENSG00000101084,0.0344704958135619
 SLC22A5,ENSG00000197375,0.0290135516116656
 SOD1,ENSG00000142168,0.167595883602585
 PRDM6,ENSG00000061455,-0.177568126863489
 VPS33B,ENSG00000184056,-0.348018587133057
 VPS33A,ENSG00000139719,-0.335612825023336
 PRDM7,ENSG00000126856,0.00531916697694107
 VWA7,ENSG00000204396,1.3111563378641
 GYLTL1B,ENSG00000165905,1.09566794620906
 PRDM1,ENSG00000057657,-0.548541206156197
 STAC2,ENSG00000141750,0.85925210000372
 PRDM2,ENSG00000116731,-0.361945550553255
 RP11-766F14.2,ENSG00000248713,3.2451877685575
 PRDM8,ENSG00000152784,-0.595057643929063
 ANKRA2,ENSG00000164331,-0.226305892793321
 PICALM,ENSG00000073921,-0.126696083032221
 KCNN1,ENSG00000105642,1.09277056017574
 UBE2QL1,ENSG00000215218,0.694941430807553
 CHML,ENSG00000203668,-0.456576472962159
 TRMT13,ENSG00000122435,-0.0336439093385971
 ANAPC15,ENSG00000110200,0.0769345496044545
 ANAPC16,ENSG00000166295,0.594919310744271
 ANAPC11,ENSG00000141552,0.484799341101109
 ANAPC10,ENSG00000164162,0.132959834828367
 ANAPC13,ENSG00000129055,0.307869939139377
 MYC,ENSG00000136997,-0.228644539411073
 MYB,ENSG00000118513,-1.46004672435654
 ALOX5,ENSG00000012779,-0.0389260594896036
 TRMT1L,ENSG00000121486,-0.0445044640021441
 CTC-786C10.1,ENSG00000262601,0.327391202585689
 LACE1,ENSG00000135537,0.0347934906672742
 SPC25,ENSG00000152253,-0.384006426771984
 SPC24,ENSG00000161888,0.751109662409223
 PKIG,ENSG00000168734,1.06227341488595
 METAP1,ENSG00000164024,-0.0190209695288791
 METAP2,ENSG00000111142,0.0216422463107291
 RUFY1,ENSG00000176783,-0.165125088071112
 PILRB,ENSG00000121716,-0.242661102180681
 TMEM170B,ENSG00000205269,-0.465411105482208
 RHNO1,ENSG00000171792,0.0547886552847057
 OSTC,ENSG00000198856,0.114361787402249
 HADH,ENSG00000138796,0.371825752505525
 MRAP2,ENSG00000135324,-0.521665496991296
 VDR,ENSG00000111424,-0.248889839499728
 TBC1D8,ENSG00000204634,0.920844377048938
 TBC1D9,ENSG00000109436,-0.0786798263607183
 MRPS35,ENSG00000061794,0.00749307819010063
 TBC1D1,ENSG00000065882,0.521846575420817
 TBC1D2,ENSG00000095383,-0.97317295960509
 MRPS36,ENSG00000134056,0.564143786232451
 MRPS31,ENSG00000102738,0.0177322925974304
 MRPS30,ENSG00000112996,0.0579665468793581
 MRPS33,ENSG00000090263,0.522856211920448
 TBC1D7,ENSG00000145979,0.604735755799237
 HSPA12B,ENSG00000132622,-0.858519808526501
 HSPA12A,ENSG00000165868,-0.068560340753435
 FAM127B,ENSG00000203950,-0.113120500982855
 FAM127A,ENSG00000134590,0.287567760091996
 SNUPN,ENSG00000169371,0.0677383746153433
 CLEC6A,ENSG00000205846,0.223406508588212
 PARVG,ENSG00000138964,-0.194213794501751
 LEKR1,ENSG00000197980,0.840458025754107
 FRMD4A,ENSG00000151474,-0.0367850446566527
 FRMD4B,ENSG00000114541,0.702859472194036
 TRPA1,ENSG00000104321,0.545226449120788
 LEPRE1,ENSG00000117385,0.223720275506524
 LSM12,ENSG00000161654,0.0059095173199963
 LSM10,ENSG00000181817,0.377282391220716
 LSM11,ENSG00000155858,-0.727369201894304
 PRPF38A,ENSG00000134748,-0.271831973109563
 PRPF38B,ENSG00000134186,-0.247399355209497
 TAZ,ENSG00000102125,0.267093572580276
 CCNYL1,ENSG00000163249,-0.226539807374325
 WDSUB1,ENSG00000196151,-0.025514561877531
 CNEP1R1,ENSG00000205423,-0.148674152002166
 GRAMD1C,ENSG00000178075,-0.708450476703865
 GPM6A,ENSG00000150625,-0.502349534534385
 GPM6B,ENSG00000046653,0.107306814957454
 FOSB,ENSG00000125740,-0.274899228096175
 SEZ6,ENSG00000063015,-1.30400419337009
 OR7D2,ENSG00000188000,0.837985445606551
 OR7D4,ENSG00000174667,-0.0445429149813164
 DYSF,ENSG00000135636,0.768772579509625
 GATA6,ENSG00000141448,2.61641774373351
 GATA4,ENSG00000136574,6.09443709194036
 GATA5,ENSG00000130700,3.11274294518186
 GATA2,ENSG00000179348,0.345045948260669
 GATA3,ENSG00000107485,0.250501792663963
 GATA1,ENSG00000102145,-0.816864823795435
 CCND1,ENSG00000110092,0.202274284082141
 CCND3,ENSG00000112576,0.0303135512804653
 CCND2,ENSG00000118971,0.550260837774306
 PLK1S1,ENSG00000088970,-0.116101285056886
 RPS27L,ENSG00000185088,0.233285898080669
 RPS27A,ENSG00000143947,-0.259389100047547
 ABCA5,ENSG00000154265,0.0376720043379194
 DPCD,ENSG00000166171,0.243430313195575
 HNRNPCL1,ENSG00000179172,0.249829485255086
 INSIG2,ENSG00000125629,-0.141036874785045
 INSIG1,ENSG00000186480,-0.0120470430613461
 ARL14EPL,ENSG00000268223,-0.201466612278402
 ABCA8,ENSG00000141338,1.22512689284128
 ABCA9,ENSG00000154258,0.908538439766577
 ACSM5,ENSG00000183549,0.387879491209289
 TAF13,ENSG00000197780,-0.118774782390604
 TAF12,ENSG00000120656,0.192131167547019
 TAF11,ENSG00000064995,-0.0278998370411967
 TAF10,ENSG00000166337,0.251760776834556
 FH,ENSG00000091483,0.900324635513627
 NDUFV3,ENSG00000160194,0.741886199259595
 MDK,ENSG00000110492,0.816982342026241
 NDUFV1,ENSG00000167792,0.691398931621293
 CUL9,ENSG00000112659,-0.272163620762328
 LAMA1,ENSG00000101680,-1.26626358361398
 LAMA2,ENSG00000196569,1.61673591245644
 FLAD1,ENSG00000160688,-0.0397445128703322
 LAMA4,ENSG00000112769,0.396037142396562
 LAMA5,ENSG00000130702,-0.0283964701935199
 TAF1C,ENSG00000103168,-0.0282452107823837
 TAF1B,ENSG00000115750,-0.00655381745160906
 F3,ENSG00000117525,-1.14108995788565
 TRIOBP,ENSG00000100106,0.44062428063613
 TAF1D,ENSG00000166012,-0.240671712806278
 F8,ENSG00000185010,0.983351442255882
 ASCL3,ENSG00000176009,0.210463799903754
 HTR3E,ENSG00000186038,-0.069515275016527
 HTR3B,ENSG00000149305,-0.330287307162001
 HTR3C,ENSG00000178084,-0.819767033358395
 HTR3A,ENSG00000166736,-0.223407557602067
 HS2ST1,ENSG00000153936,-0.133056107974217
 BAALC,ENSG00000164929,-2.25600261607377
 RTDR1,ENSG00000100218,-0.640772666813558
 PDZD4,ENSG00000067840,-0.930340360165125
 DYNLRB2,ENSG00000168589,-0.49429348079409
 DYNLRB1,ENSG00000125971,-0.0761035809708327
 FAM105B,ENSG00000154124,-0.153820456412589
 CYR61,ENSG00000142871,1.16465286564368
 NUP155,ENSG00000113569,-0.124277118962825
 ABO,ENSG00000175164,-0.137260292009143
 ABR,ENSG00000159842,0.0262230291839203
 ATP4A,ENSG00000105675,-1.06445162232653
 ATP4B,ENSG00000186009,0.246826821815309
 FAM228B,ENSG00000219626,0.403477099593887
 FAM228A,ENSG00000186453,0.792924833197739
 TEPP,ENSG00000159648,0.53559526759108
 ZNF705G,ENSG00000215372,0.141815128388091
 ZNF705D,ENSG00000215343,0.151693716885528
 ZNF705A,ENSG00000196946,-0.36887356476793
 TEP1,ENSG00000129566,0.049379887213704
 TEX261,ENSG00000144043,0.11891228204603
 EIF4A1,ENSG00000161960,-0.272495736854664
 TEX264,ENSG00000164081,-0.0603201639673482
 SAMD9L,ENSG00000177409,0.149666856538264
 C1QC,ENSG00000159189,0.25997604899401
 C1QB,ENSG00000173369,0.365274789652515
 C1QA,ENSG00000173372,0.101441900970475
 PKHD1,ENSG00000170927,-0.433115698310779
 VSIG8,ENSG00000243284,0.513761331356803
 VSIG4,ENSG00000155659,0.284977847963972
 VSIG2,ENSG00000019102,0.16057915840591
 VSIG1,ENSG00000101842,-0.762649883658469
 SHPRH,ENSG00000146414,0.174770272489323
 ADORA2A,ENSG00000128271,-0.13855928113932
 ADORA2B,ENSG00000170425,-0.861536062871515
 NKAP,ENSG00000101882,-0.0151647408988923
 RP11-321F6.1,ENSG00000259471,1.89545492401624
 CSK,ENSG00000103653,0.541936544828748
 CNOT11,ENSG00000158435,0.279149372620403
 CNOT10,ENSG00000182973,-0.0843067396904365
 MKI67IP,ENSG00000155438,-0.198651051153822
 TRIM49B,ENSG00000182053,0.17162773690755
 TRIM49C,ENSG00000204449,0.0904281747179978
 CD74,ENSG00000019582,-0.484563208993883
 CD70,ENSG00000125726,-0.682882315749898
 CD72,ENSG00000137101,-0.601879546695067
 CLOCK,ENSG00000134852,-0.079721263319075
 SH3BP4,ENSG00000130147,0.364196228786811
 SH3BP5,ENSG00000131370,-0.519666239135898
 SH3BP1,ENSG00000100092,-0.282240154903284
 SH3BP2,ENSG00000087266,-0.182845853730837
 MCFD2,ENSG00000180398,-0.0866250493065304
 FASTKD5,ENSG00000215251,-0.029506780437424
 FASTKD2,ENSG00000118246,0.150950814192488
 FASTKD3,ENSG00000124279,-0.416711941873074
 FASTKD1,ENSG00000138399,-0.131510882834043
 CYB5D1,ENSG00000182224,-0.248759087147874
 CYB5D2,ENSG00000167740,0.0498880247182344
 SRP72,ENSG00000174780,-0.316998883308194
 MAPK4,ENSG00000141639,1.46217226317487
 PAF1,ENSG00000006712,0.125531117855896
 REP15,ENSG00000174236,-0.308897189222804
 NTSR1,ENSG00000101188,-1.75150331586316
 SPATC1,ENSG00000186583,0.455457898861483
 AATK,ENSG00000181409,-0.0946816040837567
 GNB1L,ENSG00000185838,-0.0614971092506022
 UNC119,ENSG00000109103,-0.108326464905948
 MFSD9,ENSG00000135953,-0.322816089886809
 MFSD8,ENSG00000164073,-0.420064980869713
 KCND3,ENSG00000171385,0.947040758516808
 KCND2,ENSG00000184408,-2.42470088963584
 CCHCR1,ENSG00000204536,0.0069229640122289
 MFSD1,ENSG00000118855,0.188963254594033
 MFSD3,ENSG00000167700,0.299789557129247
 ABHD14A,ENSG00000248487,0.250380075129632
 MFSD4,ENSG00000174514,-1.4770657736901
 MFSD7,ENSG00000169026,0.771593235028428
 ABHD14B,ENSG00000114779,-0.0217859752947831
 TAMM41,ENSG00000144559,0.0137303217661084
 MAP6D1,ENSG00000180834,-0.992734226516834
 NCDN,ENSG00000020129,-0.263349577322676
 KAT6B,ENSG00000156650,-0.17745747493168
 KAT6A,ENSG00000083168,-0.359381360561105
 BHLHE40,ENSG00000134107,1.13328468393433
 BHLHE41,ENSG00000123095,0.553098627679521
 MAGI3,ENSG00000081026,-0.0735511453571119
 MAGI1,ENSG00000151276,-0.0254138189483148
 ZNF337,ENSG00000130684,-0.273253077249663
 UGT2B7,ENSG00000171234,-0.161263675917401
 UGT2B4,ENSG00000156096,4.16789117192315
 NGEF,ENSG00000066248,0.565355244948496
 ST7-OT4,ENSG00000214188,0.917124296973122
 GAPT,ENSG00000175857,-0.812429019154768
 BST1,ENSG00000109743,1.98656514315563
 BST2,ENSG00000130303,-0.461125188189595
 ZNF335,ENSG00000198026,-0.387578286145434
 CARM1,ENSG00000142453,0.0596438983167134
 ALDH1B1,ENSG00000137124,-0.641456247091741
 SMTNL1,ENSG00000214872,-0.737759902865624
 IMPG2,ENSG00000081148,0.843098456095918
 IMPG1,ENSG00000112706,0.425941276662429
 VWA5A,ENSG00000110002,-0.371985981616439
 ATP6AP1L,ENSG00000205464,-0.358380308127235
 LRRC14B,ENSG00000185028,5.33241808426826
 TNIK,ENSG00000154310,-0.21590119757412
 SERPING1,ENSG00000149131,0.977194562707363
 GCSAM,ENSG00000174500,-0.841276140166941
 ZNF267,ENSG00000185947,-0.453694655646222
 CYP27B1,ENSG00000111012,-0.452861907969689
 LY6E,ENSG00000160932,-0.24489797665472
 LY6D,ENSG00000167656,-0.413369236955717
 LY6K,ENSG00000160886,-0.225431463721285
 LY6H,ENSG00000176956,-2.47857517979913
 OCLN,ENSG00000197822,-1.41169154873517
 TYW5,ENSG00000162971,-0.315489962169042
 OCLM,ENSG00000262180,0.324444413341079
 TYW1,ENSG00000198874,-0.0530126995680903
 TYW3,ENSG00000162623,0.0508204743184744
 GPR37L1,ENSG00000170075,-0.772057288380307
 CFC1,ENSG00000136698,0.455681622517016
 SPATA22,ENSG00000141255,-0.0288734874008754
 SPATA20,ENSG00000006282,0.484542071171373
 SPATA21,ENSG00000187144,-0.207588724568402
 CYCS,ENSG00000172115,1.32750621244458
 SPATA25,ENSG00000149634,0.0535984561823839
 DENND1C,ENSG00000205744,-0.374996437414558
 TCP10L2,ENSG00000166984,-0.495715938953117
 MCUR1,ENSG00000050393,-0.354604555181016
 C2orf70,ENSG00000173557,0.068250476565739
 C2orf71,ENSG00000179270,2.44864129080233
 C2orf72,ENSG00000204128,-0.76049816944754
 C2orf73,ENSG00000177994,0.19262663685341
 PCP4L1,ENSG00000248485,-1.41381619903175
 C2orf76,ENSG00000186132,0.22260375303338
 C2orf78,ENSG00000187833,-0.465644164630608
 SERPINA1,ENSG00000197249,-0.312353472418492
 KIAA0226L,ENSG00000102445,-0.376659516223735
 DENND1A,ENSG00000119522,-0.0378798430466867
 SERPINA3,ENSG00000196136,1.93880214400694
 SERPINA4,ENSG00000100665,-0.73183043484163
 RP11-1070N10.3,ENSG00000258572,0.843433959590906
 SERPINA5,ENSG00000188488,2.94657919799267
 SERPINA6,ENSG00000170099,-0.563135544645626
 CYC1,ENSG00000179091,0.946011847898652
 SPATA2L,ENSG00000158792,-0.751199040875569
 CYP39A1,ENSG00000146233,-0.0463608664929943
 SCAMP4,ENSG00000227500,-0.488026641017746
 AC016757.3,ENSG00000186235,-0.298116823844692
 SCAMP2,ENSG00000140497,0.20720462431114
 SCAMP3,ENSG00000116521,0.150983986723227
 SCAMP1,ENSG00000085365,-0.326318118399335
 RTL1,ENSG00000254656,-0.870156276019907
 TSPAN2,ENSG00000134198,-0.0459988800027482
 C7orf43,ENSG00000146826,-0.467624919358228
 C7orf41,ENSG00000180354,-0.989490374616966
 TSPAN7,ENSG00000156298,0.63171797131186
 TSPAN4,ENSG00000214063,0.41973965427341
 TSPAN5,ENSG00000168785,-1.8236206755605
 TSPAN8,ENSG00000127324,0.832520009115876
 TSPAN9,ENSG00000011105,1.24785560160749
 ZNF444,ENSG00000167685,-0.0865329073451322
 ZNF445,ENSG00000185219,0.00466416547595035
 ZNF446,ENSG00000083838,-0.209383463749366
 ZNF440,ENSG00000171295,-0.141624877242286
 ZNF441,ENSG00000197044,-0.408517499570711
 ZNF442,ENSG00000198342,0.139570554229765
 ZNF443,ENSG00000180855,-0.514711375432034
 ZNF449,ENSG00000173275,0.178858646737253
 L3MBTL1,ENSG00000185513,-0.241067472963122
 L3MBTL3,ENSG00000198945,-0.279868879901394
 L3MBTL2,ENSG00000100395,-0.129632497816446
 L3MBTL4,ENSG00000154655,2.16079830484226
 SERAC1,ENSG00000122335,-0.469144777311478
 CINP,ENSG00000100865,0.0034778500516141
 TJP3,ENSG00000105289,-0.892455887377082
 RASD2,ENSG00000100302,-1.8156401413039
 RASD1,ENSG00000108551,2.11348133317353
 TIFAB,ENSG00000255833,-1.01557381923952
 TRABD,ENSG00000170638,0.0512746751973554
 FAM175A,ENSG00000163322,-0.221573801009108
 FAM175B,ENSG00000165660,-0.28566007500262
 THBS2,ENSG00000186340,0.669392284132139
 THBS3,ENSG00000169231,1.01323109027387
 THBS1,ENSG00000137801,0.595532039403806
 CTD-2368P22.1,ENSG00000176593,-0.235168598616647
 MYL10,ENSG00000106436,-0.30733582907698
 DSTN,ENSG00000125868,0.0859187838572095
 AP1G1,ENSG00000166747,-0.420835042780577
 AP1G2,ENSG00000213983,-0.7837226640318
 BUD31,ENSG00000106245,-0.204030208311691
 RPE65,ENSG00000116745,-0.157325795270241
 XKRX,ENSG00000182489,-0.559516882382819
 GRAP,ENSG00000154016,-0.357871561950879
 GOLM1,ENSG00000135052,-0.12486939378259
 XKR4,ENSG00000206579,1.85301976649266
 XKR7,ENSG00000260903,-1.60788176492463
 XKR9,ENSG00000221947,0.00373126234108117
 XKR8,ENSG00000158156,-0.0583760529052612
 RP11-451M19.3,ENSG00000203876,-0.754158441375201
 HSP90AA1,ENSG00000080824,-0.0529118511581576
 PALD1,ENSG00000107719,-0.389473189741413
 SCP2,ENSG00000116171,0.195900086169177
 SELP,ENSG00000174175,1.62180377375625
 NNAT,ENSG00000053438,-0.756011150415657
 RAB37,ENSG00000172794,-0.0756598797781216
 AMTN,ENSG00000187689,0.0311234053218279
 RAB35,ENSG00000111737,-0.331877384835112
 RAB34,ENSG00000109113,0.764005560287192
 HJURP,ENSG00000123485,0.20241067304034
 RAB32,ENSG00000118508,0.557988898020313
 RAB30,ENSG00000137502,-0.0867834229765756
 RAB38,ENSG00000123892,0.27445577822695
 DOK2,ENSG00000147443,0.510938582733589
 DOK3,ENSG00000146094,-0.699160568509224
 DOK1,ENSG00000115325,-0.164014937263746
 DOK6,ENSG00000206052,0.922600308419815
 DOK7,ENSG00000175920,3.79728493901314
 DOK4,ENSG00000125170,0.277081330448135
 DOK5,ENSG00000101134,1.26170001516989
 C19orf66,ENSG00000130813,-0.234798383804561
 C19orf67,ENSG00000188032,-1.42994116942331
 WDR92,ENSG00000243667,0.0121006353614326
 RAB3D,ENSG00000105514,-0.320388040939335
 RAB3C,ENSG00000152932,-0.87202372889268
 RAB3B,ENSG00000169213,-1.10239800662736
 ARMC8,ENSG00000114098,-0.221260714630796
 ARMC9,ENSG00000135931,-0.517188532831694
 ARMC6,ENSG00000105676,-0.220864149535531
 ARMC7,ENSG00000125449,0.202545416146953
 ARMC4,ENSG00000169126,-0.625438976243248
 ARMC2,ENSG00000118690,0.42338119346334
 ARMC3,ENSG00000165309,0.643152187204552
 ARMC1,ENSG00000104442,-0.0548266347131164
 C19orf60,ENSG00000006015,0.273782110445813
 PDCD6IP,ENSG00000170248,-0.192690275139542
 GDNF,ENSG00000168621,2.11841330904748
 ACTL6B,ENSG00000077080,-1.92325220536244
 EIF5,ENSG00000100664,-0.732399066338197
 WNT16,ENSG00000002745,-0.571418909932427
 WNT11,ENSG00000085741,0.501331657399198
 RANGRF,ENSG00000108961,0.0942630753316945
 HSPA2,ENSG00000126803,0.409801625364642
 HSPA6,ENSG00000173110,0.432702407275193
 HSPA5,ENSG00000044574,0.450822320311449
 HSPA4,ENSG00000170606,-0.083555692336441
 HSPA9,ENSG00000113013,0.233749114893901
 HSPA8,ENSG00000109971,-0.384492223327497
 AC027763.2,ENSG00000215067,-0.571201716719423
 LIFR,ENSG00000113594,-0.215323589371747
 C19orf69,ENSG00000204978,0.251915936382223
 CPXCR1,ENSG00000147183,-0.0102469465895496
 KIAA0907,ENSG00000132680,-0.108978154109864
 CTC1,ENSG00000178971,-0.389082819877137
 PPP2R2D,ENSG00000175470,0.0031338101903951
 PPP2R2A,ENSG00000221914,-0.224607801209316
 PPP2R2C,ENSG00000074211,-0.581192225627659
 PPP2R2B,ENSG00000156475,0.151330748558159
 CEP89,ENSG00000121289,-0.155340340396647
 GC,ENSG00000145321,0.134474888934066
 CEP85,ENSG00000130695,0.557032863475142
 HNRNPDL,ENSG00000152795,-0.160323668698088
 NTHL1,ENSG00000065057,-0.663105826351972
 IP6K1,ENSG00000176095,-0.4549604121888
 TTR,ENSG00000118271,1.04439435492369
 TTK,ENSG00000112742,-0.399468315637026
 MYPN,ENSG00000138347,5.56527417887487
 TTN,ENSG00000155657,4.39927930135015
 TMEM260,ENSG00000070269,-0.254146111554096
 TMEM261,ENSG00000137038,0.58590830774676
 SFT2D2,ENSG00000213064,-0.192529472807654
 SFT2D1,ENSG00000198818,-0.275925707719255
 DAP3,ENSG00000132676,0.128558740881836
 TOP1,ENSG00000198900,-0.311960806012942
 TMEM192,ENSG00000170088,-0.0349885402206224
 TMEM196,ENSG00000173452,-1.06982002458055
 TMEM198,ENSG00000188760,0.44867760268226
 TMEM199,ENSG00000244045,-0.239222599868474
 FOXC2,ENSG00000176692,1.07684467046889
 FOXC1,ENSG00000054598,1.20238413947519
 SHROOM3,ENSG00000138771,-0.424275987137966
 SHROOM2,ENSG00000146950,-0.623669510845046
 SHROOM1,ENSG00000164403,-0.597054634623658
 MIOX,ENSG00000100253,-0.279035312518834
 SHROOM4,ENSG00000158352,-0.17069186641285
 MIOS,ENSG00000164654,-0.0916973477079203
 PTGIR,ENSG00000160013,2.14629798634166
 PELI1,ENSG00000197329,-0.49168573934091
 PELI3,ENSG00000174516,-0.176582671419162
 MYEOV,ENSG00000172927,-0.334320450725021
 LDHAL6B,ENSG00000171989,-0.124083868047924
 SRPK1,ENSG00000096063,-0.463701914916088
 SRPK3,ENSG00000184343,2.1789970749153
 SRPK2,ENSG00000135250,-0.533375420677181
 BDKRB2,ENSG00000168398,-0.603511267998361
 SECTM1,ENSG00000141574,-1.00688617075565
 KIAA0430,ENSG00000166783,-0.369800762021954
 KIAA0125,ENSG00000226777,-0.124855782771775
 RDH8,ENSG00000080511,-0.00494838476475483
 RDH5,ENSG00000135437,0.736478102616939
 UXS1,ENSG00000115652,0.0384864709839419
 ZNF724P,ENSG00000196081,0.474077501417637
 RPN1,ENSG00000163902,0.0188866402825041
 RPN2,ENSG00000118705,0.281271463032257
 PES1,ENSG00000100029,-0.283689360302939
 EFNB1,ENSG00000090776,-0.00621193138297855
 NOSTRIN,ENSG00000163072,0.824792563336994
 CATSPER2,ENSG00000166762,-0.242799947580608
 CYP4F2,ENSG00000186115,-0.573010057452137
 ASB2,ENSG00000100628,2.00305080910347
 ASB1,ENSG00000065802,0.346709845306303
 ASB6,ENSG00000148331,-0.409356535548543
 ASB7,ENSG00000183475,-0.492388961763088
 ASB4,ENSG00000005981,1.06548844518797
 ASB5,ENSG00000164122,1.74412000835715
