 gene    name , gene    ENS ,Vagina
 L1CAM,ENSG00000198910,0.999233645243085
 ITM2A,ENSG00000078596,-0.468215643912156
 BAZ2A,ENSG00000076108,0.0147773178511617
 BAZ2B,ENSG00000123636,0.0230522510883168
 LCTL,ENSG00000188501,0.190371131446227
 TRPT1,ENSG00000149743,-0.0994893388592074
 GDF11,ENSG00000135414,0.00115364920985976
 SPRTN,ENSG00000010072,-0.0872311384599122
 RPH3AL,ENSG00000181031,-0.189279232108217
 AC109829.1,ENSG00000233438,-0.55833122529438
 IAPP,ENSG00000121351,-0.273303969217117
 GZMA,ENSG00000145649,0.365831054544592
 GZMB,ENSG00000100453,0.0323719823278775
 GZMM,ENSG00000197540,0.2637854876921
 GZMH,ENSG00000100450,0.284108321155505
 GZMK,ENSG00000113088,0.619386991749739
 MYH10,ENSG00000133026,-1.0577418566378
 MYH11,ENSG00000133392,0.0666965794487081
 MYH13,ENSG00000006788,1.61839007636277
 MYH14,ENSG00000105357,0.351471052205631
 MYH15,ENSG00000144821,-0.126621948555657
 LMF2,ENSG00000100258,0.26247540073282
 LMF1,ENSG00000103227,0.314329303818488
 PIK3AP1,ENSG00000155629,-1.17518565997836
 SYCP2,ENSG00000196074,-0.148944969312747
 MT-ATP8,ENSG00000228253,-0.719354885895904
 C14orf79,ENSG00000140104,-0.357922230520639
 SLCO4A1,ENSG00000101187,1.10388708551787
 OR6K3,ENSG00000203757,-0.100819216930279
 LEF1,ENSG00000138795,0.741925940103138
 MTFMT,ENSG00000103707,-0.0197349412191271
 NAA38,ENSG00000128534,0.144294526125468
 NAA35,ENSG00000135040,-0.0094857525634998
 NAA30,ENSG00000139977,-0.244358321359368
 ZMYND15,ENSG00000141497,-0.552681247333034
 ATAD2B,ENSG00000119778,0.219350473605011
 PGF,ENSG00000119630,1.91043498696139
 PGD,ENSG00000142657,-0.0477570254606619
 PGC,ENSG00000096088,1.17587347389105
 PDE1C,ENSG00000154678,-1.56318109501361
 PDE1B,ENSG00000123360,-0.578366946995914
 PDE1A,ENSG00000115252,1.16401830908536
 DYM,ENSG00000141627,0.101491889954283
 PGR,ENSG00000082175,2.94611271285767
 PGP,ENSG00000184207,-0.514879679377256
 IVNS1ABP,ENSG00000116679,0.0630786621191425
 SCIMP,ENSG00000161929,-0.836815108600744
 NDUFC1,ENSG00000109390,-0.172630035749326
 NDUFC2,ENSG00000151366,-0.175467427700173
 BMI1,ENSG00000168283,0.120603005136948
 MRS2,ENSG00000124532,-0.143958255849182
 PTGR2,ENSG00000140043,-0.407768816805151
 PDE12,ENSG00000174840,-0.419492252062201
 DMXL2,ENSG00000104093,0.0578863564294031
 DMXL1,ENSG00000172869,-0.0890882403427888
 MTUS1,ENSG00000129422,0.159333042781781
 OSBPL8,ENSG00000091039,-0.11001796901798
 OSBPL9,ENSG00000117859,0.326325310936959
 MIA,ENSG00000261857,0.0777548773845423
 MIP,ENSG00000135517,-0.627853617270686
 CBFB,ENSG00000067955,0.0111098302319236
 CGNL1,ENSG00000128849,1.3924338068803
 EID2,ENSG00000176396,-0.313806513840238
 EID3,ENSG00000255150,-0.280063097012498
 EID1,ENSG00000255302,-0.171625935468223
 TUBB4A,ENSG00000104833,-1.13173692290855
 HSPB6,ENSG00000004776,0.651171243944139
 GHRHR,ENSG00000106128,0.387808199021176
 ADAR,ENSG00000160710,-0.0610852219635612
 PDK2,ENSG00000005882,-0.232761923816726
 ADAL,ENSG00000168803,-0.474103198197994
 SF3A3,ENSG00000183431,-0.0753992757584012
 MYH3,ENSG00000109063,1.05611390009694
 TTPAL,ENSG00000124120,0.333770155743959
 TIFA,ENSG00000145365,-0.0767366477938983
 ZNF25,ENSG00000175395,-0.135106509925772
 ZNF24,ENSG00000172466,-0.0434840789067849
 ZNF26,ENSG00000198393,0.098241997603222
 ZNF20,ENSG00000132010,0.00990320369195952
 ZNF23,ENSG00000167377,-0.17890303177469
 ZNF22,ENSG00000165512,-0.0371127738285677
 ZNF28,ENSG00000198538,-0.0502981577435982
 SH3TC2,ENSG00000169247,-0.312319450806934
 SH3TC1,ENSG00000125089,0.663700866655154
 BBS10,ENSG00000179941,-0.171350894454996
 BBS12,ENSG00000181004,-0.300866233223824
 UBL4B,ENSG00000186150,0.661198963368229
 UBL4A,ENSG00000102178,0.00731009673293652
 RNPEP,ENSG00000176393,-0.0524046969682624
 RNF113B,ENSG00000139797,1.77064125124245
 RNF113A,ENSG00000125352,-0.0784924764518255
 RANBP9,ENSG00000010017,0.0940468699432133
 RANBP6,ENSG00000137040,-0.432032684789127
 RANBP1,ENSG00000099901,-0.00235770480016048
 RANBP3,ENSG00000031823,0.0413203310930909
 RANBP2,ENSG00000153201,-0.231496863008008
 TMEM9,ENSG00000116857,0.240682110708644
 TMEM2,ENSG00000135048,-0.0827862924800769
 TSPO,ENSG00000100300,0.78486672487707
 TMEM5,ENSG00000118600,0.0965829741192066
 ARNT,ENSG00000143437,0.400061686684334
 CADM2,ENSG00000175161,0.238504011951907
 SLAMF9,ENSG00000162723,-0.501083410158935
 SLAMF8,ENSG00000158714,-0.20643258984825
 SLAMF7,ENSG00000026751,0.505046481639517
 SLAMF1,ENSG00000117090,0.250546508998347
 UIMC1,ENSG00000087206,-0.0429223806545488
 FKRP,ENSG00000181027,0.078291224729544
 HDGFRP3,ENSG00000166503,-0.112166041518957
 AC079612.1,ENSG00000196758,-0.188467077414563
 SSNA1,ENSG00000176101,-0.126422657650251
 SPATA31D1,ENSG00000214929,0.124187293023052
 PODXL,ENSG00000128567,0.161407110763384
 CAPRIN2,ENSG00000110888,-0.135984752491258
 CAPRIN1,ENSG00000135387,-0.0752074422772079
 CCNT1,ENSG00000129315,-0.17122448910596
 CCNT2,ENSG00000082258,0.190370094467246
 CREBZF,ENSG00000137504,0.151633308674994
 FAM124A,ENSG00000150510,-0.499821493305278
 MC1R,ENSG00000258839,0.27863238461965
 ZAN,ENSG00000146839,-0.064214994586934
 GAREM,ENSG00000141441,0.20117843265603
 RPL39L,ENSG00000163923,0.261863565627818
 RUNX2,ENSG00000124813,1.11929822494986
 RUNX3,ENSG00000020633,-0.382834373539157
 RUNX1,ENSG00000159216,0.329624667048336
 APOBEC4,ENSG00000173627,-1.11618965693408
 RP11-433C9.2,ENSG00000224153,0.441682671084525
 SLC9A4,ENSG00000180251,0.460797024524636
 SLC9A5,ENSG00000135740,-0.202952219896332
 SLC9A6,ENSG00000198689,-0.300506712245847
 SLC9A1,ENSG00000090020,-0.180657897314297
 SLC9A2,ENSG00000115616,-0.826253502417371
 SLC9A3,ENSG00000066230,0.162193296227254
 SLC9A9,ENSG00000181804,0.0544915650728718
 ARHGEF37,ENSG00000183111,-0.638290849632513
 PLCB2,ENSG00000137841,-0.0429230744495611
 PLCB3,ENSG00000149782,-0.0973258898962312
 ARHGEF33,ENSG00000214694,-0.162567560818972
 ARHGEF38,ENSG00000236699,-1.59252534087954
 ARHGEF39,ENSG00000137135,-0.0556383332796413
 ESR2,ENSG00000140009,-0.825447646657731
 ESR1,ENSG00000091831,4.35765678724742
 MSMO1,ENSG00000052802,-0.223041547894529
 EARS2,ENSG00000103356,-0.2021085048522
 LAX1,ENSG00000122188,0.427132718143282
 MOB3C,ENSG00000142961,0.0226070525198428
 MOB3A,ENSG00000172081,0.0208210523828041
 TBX6,ENSG00000149922,0.202896259440724
 TBX4,ENSG00000121075,0.0650746659961914
 TBX5,ENSG00000089225,-3.15600422002264
 KLRF2,ENSG00000256797,0.197522023064987
 A2M,ENSG00000175899,0.193747368058243
 KLRF1,ENSG00000150045,0.21594491189066
 C18orf21,ENSG00000141428,-0.217381035405475
 LIG4,ENSG00000174405,-0.20633417977403
 TMEM38B,ENSG00000095209,0.163506680883513
 C18orf25,ENSG00000152242,-0.0505145482461626
 C19orf68,ENSG00000185453,-0.0413223235691612
 LIG3,ENSG00000005156,-0.0393031626316306
 PRRT4,ENSG00000224940,-0.278109067780575
 PRRT1,ENSG00000204314,-0.549473892569365
 PRRT3,ENSG00000163704,-0.470638841426964
 PRRT2,ENSG00000167371,0.671640199820836
 C14orf2,ENSG00000156411,-0.174949267144712
 C14orf1,ENSG00000133935,-0.101425967254852
 FAS,ENSG00000026103,0.239089966228003
 FAP,ENSG00000078098,0.745643914221509
 FAU,ENSG00000149806,0.15871124636726
 FAH,ENSG00000103876,0.261393878655156
 HNRNPA2B1,ENSG00000122566,0.0810310071397596
 AMY2A,ENSG00000243480,-0.559970103915577
 AMY2B,ENSG00000240038,-0.0601715047223262
 RAVER1,ENSG00000161847,0.0461667854833623
 ALX3,ENSG00000156150,0.0949101675907088
 C14orf142,ENSG00000170270,-0.210031266213632
 OAF,ENSG00000184232,1.38568946929008
 TNFRSF14,ENSG00000157873,0.677686914480881
 CCS,ENSG00000173992,0.150349218937058
 OAT,ENSG00000065154,-0.05621109438308
 CCK,ENSG00000187094,-1.58765955640443
 COG8,ENSG00000213380,-0.203001925685229
 COG2,ENSG00000135775,0.00612127627343735
 COG1,ENSG00000166685,-0.117763597835073
 CHTOP,ENSG00000160679,-0.0843903187127062
 COG7,ENSG00000168434,0.12593459103161
 COG6,ENSG00000133103,-0.0514200148766304
 CSPG4,ENSG00000173546,-0.419230153493404
 SCGB2A1,ENSG00000124939,-0.881831404908652
 CFTR,ENSG00000001626,-0.470274474003555
 CHP2,ENSG00000166869,2.60715259732366
 RP11-463J10.2,ENSG00000258928,-0.434107731584438
 PCBP4,ENSG00000090097,-0.153216008979971
 GUCY1A2,ENSG00000152402,1.17996216419698
 PCBP2,ENSG00000197111,-0.06046806383881
 PCBP3,ENSG00000183570,-0.440086533385559
 PCBP1,ENSG00000169564,-0.194175326523526
 LZTS2,ENSG00000107816,-0.141992312196741
 LZTS3,ENSG00000088899,-0.194329549309166
 LZTS1,ENSG00000061337,-1.00969394190903
 C1QL1,ENSG00000131094,0.122945702394691
 C1QL2,ENSG00000144119,-0.844976368710076
 C1QL3,ENSG00000165985,-1.24847467593767
 C1QL4,ENSG00000186897,3.75787345524622
 NHSL1,ENSG00000135540,0.0787572616610878
 NHSL2,ENSG00000204131,0.258323021666561
 PAK1IP1,ENSG00000111845,-0.112088554132605
 FAM57B,ENSG00000149926,0.0628133459419813
 HOPX,ENSG00000171476,0.579776906635391
 SCN7A,ENSG00000136546,-0.23851070930023
 RFWD2,ENSG00000143207,0.0474243178794844
 RFWD3,ENSG00000168411,-0.0120960255432892
 AF165138.7,ENSG00000243440,0.479210306927559
 TRMT6,ENSG00000089195,-0.331449635313729
 TRMT5,ENSG00000126814,-0.258655688238214
 TRMT1,ENSG00000104907,0.0908461317071466
 MNAT1,ENSG00000020426,-0.186057320306512
 SEMA3A,ENSG00000075213,-0.600523587292213
 SEMA3C,ENSG00000075223,0.57749264664329
 SEMA3B,ENSG00000012171,0.969128467273379
 SEMA3E,ENSG00000170381,0.515311024851605
 SEMA3D,ENSG00000153993,-0.404539808785962
 SEMA3G,ENSG00000010319,0.749894430018972
 SEMA3F,ENSG00000001617,1.07183020554148
 GLP2R,ENSG00000065325,1.38780420818395
 ZNF259,ENSG00000109917,-0.210032613084023
 ZNF251,ENSG00000198169,0.130421848888417
 ZNF250,ENSG00000196150,0.0989360105539893
 ZNF254,ENSG00000213096,0.199409534882567
 ZNF257,ENSG00000197134,-0.00629611031985201
 ZNF256,ENSG00000152454,-0.531172345983811
 MTERF,ENSG00000127989,-0.205656602646282
 DERA,ENSG00000023697,0.329438633976024
 TMEM183A,ENSG00000163444,-0.0929818019276685
 ABCA10,ENSG00000154263,-0.801304451106142
 AUH,ENSG00000148090,-0.171185481142047
 AR,ENSG00000169083,2.34272687974498
 ZNF84,ENSG00000198040,0.00144180981839022
 C1QTNF9,ENSG00000240654,-1.74979722159875
 C1QTNF2,ENSG00000145861,0.397901134453716
 C1QTNF3,ENSG00000082196,-0.0878949893487412
 C1QTNF6,ENSG00000133466,0.546482663573817
 C1QTNF7,ENSG00000163145,1.4754587043943
 C1QTNF4,ENSG00000172247,-0.0283747796981201
 C1QTNF5,ENSG00000223953,0.584884870119944
 CREB3L2,ENSG00000182158,0.429436359517429
 CREB3L3,ENSG00000060566,-1.54395856440575
 KCNT2,ENSG00000162687,-0.762106919574496
 CREB3L4,ENSG00000143578,-0.253091643311382
 C17orf72,ENSG00000224383,0.486795049318744
 C17orf70,ENSG00000185504,-0.094427035289549
 C17orf77,ENSG00000182352,0.753133503141568
 C17orf75,ENSG00000108666,-0.279518974052618
 PPAPDC3,ENSG00000160539,-0.089366836784752
 PPAPDC2,ENSG00000205808,-0.30809720630317
 OR2L5,ENSG00000197454,0.596957803728508
 OR2L2,ENSG00000203663,-0.479461369827693
 OR2L3,ENSG00000198128,0.0116999366288867
 NDUFAB1,ENSG00000004779,-0.226763884087077
 HEBP1,ENSG00000013583,0.0234427568293753
 DUS2,ENSG00000167264,-0.0437163208376893
 IWS1,ENSG00000163166,0.0377560321372331
 L2HGDH,ENSG00000087299,-0.247520636518839
 LECT1,ENSG00000136110,-0.0424258790354133
 LECT2,ENSG00000145826,-0.301748328845362
 ATF7IP2,ENSG00000166669,-0.518342661184069
 PRR12,ENSG00000126464,-0.149298916441867
 PRR13,ENSG00000205352,-0.135264950830488
 PRR11,ENSG00000068489,0.1697208569163
 PRR16,ENSG00000184838,1.59632390025578
 PRR14,ENSG00000156858,0.0408053915539008
 PRR15,ENSG00000176532,-2.3506329104683
 PRR18,ENSG00000176381,-1.85435438837604
 PRR19,ENSG00000188368,-0.426028379527186
 IFNL1,ENSG00000182393,-0.00578337800742864
 TIMM13,ENSG00000099800,0.0133237916975447
 TIMM10,ENSG00000134809,-0.415353648485143
 OPCML,ENSG00000183715,-0.340392007130063
 LRR1,ENSG00000165501,-0.20537486646512
 WDPCP,ENSG00000143951,-0.0888745603631475
 FAM9C,ENSG00000187268,0.293841618379584
 FAM186B,ENSG00000135436,-0.538935625538446
 FAM186A,ENSG00000185958,-0.519826565465554
 PLEKHD1,ENSG00000175985,-0.513337508246273
 ANKRD29,ENSG00000154065,0.484594174603629
 OSCP1,ENSG00000116885,-0.254163694314508
 BPHL,ENSG00000137274,0.374368326338366
 RNF25,ENSG00000163481,0.0323732596848297
 RNF24,ENSG00000101236,-0.58837364487247
 RNF26,ENSG00000173456,-0.092126133272738
 RNF20,ENSG00000155827,-0.0892172382436875
 LSP1,ENSG00000130592,0.938910789023272
 A2ML1,ENSG00000166535,2.84350640607817
 TOX,ENSG00000198846,0.476236835325816
 TOM1,ENSG00000100284,0.306567607281961
 SPARCL1,ENSG00000152583,0.505374169807132
 MYOT,ENSG00000120729,1.02641692984418
 MYOC,ENSG00000034971,-2.00016213631127
 HMOX2,ENSG00000103415,0.149936991981073
 CYS1,ENSG00000205795,0.806613907349701
 MYOF,ENSG00000138119,0.727794767129309
 TMEM41A,ENSG00000163900,-0.16253220305095
 TMEM41B,ENSG00000166471,-0.0729625513636412
 CNOT8,ENSG00000155508,-0.143495466370803
 CNOT3,ENSG00000088038,0.199908333852819
 CNOT2,ENSG00000111596,-0.0165404088454851
 AARS2,ENSG00000124608,0.100547991449937
 CNOT7,ENSG00000198791,-0.22260515976187
 CNOT6,ENSG00000113300,-0.176940355597995
 CNOT4,ENSG00000080802,0.118153165931316
 YARS2,ENSG00000139131,-0.04695781890685
 MYO6,ENSG00000196586,-0.337123277138389
 EAPP,ENSG00000129518,-0.13203212002987
 GNPDA2,ENSG00000163281,-0.0324177449721955
 GNPDA1,ENSG00000113552,-0.00674515882425833
 INSRR,ENSG00000027644,1.57574008904644
 RASAL1,ENSG00000111344,0.733329498059612
 RASAL2,ENSG00000075391,0.121362189994791
 SLC12A5,ENSG00000124140,-0.978552065913702
 SLC12A4,ENSG00000124067,0.273097028124251
 SLC12A7,ENSG00000113504,-0.0697360180320933
 SLC12A6,ENSG00000140199,0.394287514866411
 SLC12A1,ENSG00000074803,-0.655636835060532
 SLC12A3,ENSG00000070915,-0.953597700659096
 SLC12A2,ENSG00000064651,-0.454132504817385
 SLC12A9,ENSG00000146828,0.0583175337744014
 SLC12A8,ENSG00000221955,-0.574813177804664
 MRVI1,ENSG00000072952,0.416961131510985
 CTC-360G5.1,ENSG00000262484,-0.221544131056077
 PHB,ENSG00000167085,-0.303714598914821
 LEPROTL1,ENSG00000104660,-0.129949234649842
 CCDC127,ENSG00000164366,-0.259308178072317
 CCDC126,ENSG00000169193,-0.0336360970647746
 CCDC125,ENSG00000183323,-0.21054080230133
 CCDC124,ENSG00000007080,-0.0389365920191097
 SLC11A2,ENSG00000110911,0.135385152252372
 CCDC122,ENSG00000151773,-0.256466295893765
 CCDC121,ENSG00000176714,-0.75849577837787
 SLC11A1,ENSG00000018280,0.533346922500742
 CCDC129,ENSG00000180347,-0.838442676543655
 STK25,ENSG00000115694,-0.000777668510124395
 STK24,ENSG00000102572,0.47368975464099
 MYT1,ENSG00000196132,-0.524360667383634
 L1TD1,ENSG00000240563,-0.274251920261786
 TUBB2A,ENSG00000137267,0.0299446507569716
 TUBB2B,ENSG00000137285,0.709986330275502
 DTYMK,ENSG00000168393,0.2110648585249
 PIWIL4,ENSG00000134627,0.0240414170883956
 PIWIL3,ENSG00000184571,-0.43769745989688
 PIWIL2,ENSG00000197181,0.340269416968507
 PIWIL1,ENSG00000125207,-0.439073644866934
 SPDYA,ENSG00000163806,-0.0903134746074946
 SPDYC,ENSG00000204710,-0.895793355980828
 DNMBP,ENSG00000107554,0.553679810307419
 GKN1,ENSG00000169605,0.303192649644545
 GKN2,ENSG00000183607,-0.612564844833122
 TCF24,ENSG00000261787,-0.973837535527185
 TCF25,ENSG00000141002,-0.0371568924754581
 PDCD5,ENSG00000105185,0.138214598497249
 NELFCD,ENSG00000101158,0.0782604137186999
 TCF20,ENSG00000100207,0.0495435440810172
 LENG1,ENSG00000105617,-0.0529970516579058
 NPFF,ENSG00000139574,0.115795194841268
 PDCD1,ENSG00000188389,0.253262006521399
 LENG8,ENSG00000167615,0.19629783414999
 ATP5F1,ENSG00000116459,-0.232440393202386
 RP11-664D7.4,ENSG00000248801,-1.04758449543877
 ARMS2,ENSG00000254636,-0.302877994686374
 CXorf38,ENSG00000185753,-0.0777578073988257
 BLACE,ENSG00000204960,0.323098960219731
 CXorf31,ENSG00000204904,0.0216238035708773
 CXorf36,ENSG00000147113,0.523200732899691
 PRR9,ENSG00000203783,0.560594806832163
 GABARAPL1,ENSG00000139112,-0.0342638245367031
 PRR3,ENSG00000204576,-0.0403285536405963
 PRR4,ENSG00000111215,-0.0191946242090195
 PRR5,ENSG00000186654,0.687482107045152
 PRR7,ENSG00000131188,-0.691481888124039
 KDM4C,ENSG00000107077,-0.155218904148587
 DVL3,ENSG00000161202,-0.00102298482604744
 KDM4A,ENSG00000066135,-0.0363993256740255
 DVL1,ENSG00000107404,-0.0600641417837155
 KDM4E,ENSG00000235268,-0.751709664881851
 MINA,ENSG00000170854,-0.0516434721203402
 PSME4,ENSG00000068878,0.496451186940116
 PSME3,ENSG00000131467,-0.224514530080445
 PSME1,ENSG00000092010,0.255364713652433
 MTSS1,ENSG00000170873,-0.222054600510828
 MTFR1L,ENSG00000117640,-0.182405116920496
 TOPBP1,ENSG00000163781,0.0251844369304946
 ARFGEF1,ENSG00000066777,-0.0816572555935602
 ARFGEF2,ENSG00000124198,-0.125426613722024
 GRHPR,ENSG00000137106,0.0619612485612582
 MT-CO3,ENSG00000198938,-0.823750461282482
 IMMP2L,ENSG00000184903,-0.0388675210748578
 CDK5R1,ENSG00000176749,0.364513983447727
 TAGLN2,ENSG00000158710,0.357110126592308
 GJD4,ENSG00000177291,-0.625371753669698
 GJD2,ENSG00000159248,-0.252461242988563
 ZMYND8,ENSG00000101040,-0.213651001311963
 NARS2,ENSG00000137513,0.0117638225523982
 CDK5R2,ENSG00000171450,-1.62846834103449
 NAIP,ENSG00000249437,0.0622101819020031
 CTXN1,ENSG00000178531,1.23609732164916
 NUPL1,ENSG00000139496,-0.0939301623911397
 NUPL2,ENSG00000136243,-0.0663138919413334
 GMPR,ENSG00000137198,-1.5865890105859
 GMPS,ENSG00000163655,0.00526627875875004
 RBM39,ENSG00000131051,0.0477723201373438
 RBM38,ENSG00000132819,-0.892220008923487
 MARCH2,ENSG00000099785,-0.444078674015569
 EXOC3L4,ENSG00000205436,0.700947535689722
 NOP14,ENSG00000087269,-0.133234696074091
 EXOC3L1,ENSG00000179044,-0.455681510094812
 NOP16,ENSG00000048162,-0.127572389083357
 FOXI3,ENSG00000214336,-0.432405044305766
 TMEM175,ENSG00000127419,-0.0247304397877664
 TMEM173,ENSG00000184584,0.338408552432972
 CLSTN3,ENSG00000139182,-0.0737498627944933
 APOLD1,ENSG00000178878,0.157530997375911
 NYNRIN,ENSG00000205978,0.350422272699473
 C11orf68,ENSG00000175573,0.211773045219847
 C11orf65,ENSG00000166323,0.159348006372998
 C11orf63,ENSG00000109944,-0.511912142011189
 CCR1,ENSG00000163823,-1.54285666804996
 CCR2,ENSG00000121807,0.163547847993432
 CCR3,ENSG00000183625,-0.808707155414038
 CCR4,ENSG00000183813,-0.428852217474013
 CCR5,ENSG00000160791,-0.221137867423447
 CCR6,ENSG00000112486,-0.483118944536072
 CCR7,ENSG00000126353,0.308811062799277
 CCR8,ENSG00000179934,-0.288937945029789
 CCR9,ENSG00000173585,-0.329789009290404
 CDS1,ENSG00000163624,0.119797321720963
 CDS2,ENSG00000101290,-0.171144371263554
 CDKN2C,ENSG00000123080,0.287639010888463
 S100P,ENSG00000163993,-0.420055716948661
 CDKN2A,ENSG00000147889,-0.648010233367414
 CRIPAK,ENSG00000179979,0.209890880454217
 CLDN23,ENSG00000253958,0.72099508681257
 CYP4V2,ENSG00000145476,0.139851423170603
 CLDN20,ENSG00000171217,-0.945032450034469
 PSMC3IP,ENSG00000131470,0.292314685424322
 DYNC1H1,ENSG00000197102,-0.323497926979208
 THG1L,ENSG00000113272,0.0638816250431007
 ZNF865,ENSG00000261221,-0.0484733591375513
 ZNF862,ENSG00000106479,-0.20037727828454
 ZNF860,ENSG00000197385,-0.715395177488641
 RP11-481A20.11,ENSG00000255098,-0.0107783379868633
 ZNF512B,ENSG00000196700,-0.134495826958153
 FAM160A1,ENSG00000164142,0.0466461377337741
 FAM160A2,ENSG00000051009,0.115293232189814
 GSR,ENSG00000104687,-0.139789153177794
 DHCR7,ENSG00000172893,-0.630089124733432
 CASP10,ENSG00000003400,0.160296262965647
 CASP14,ENSG00000105141,3.34367501983691
 TATDN3,ENSG00000203705,-0.477004631785959
 DAK,ENSG00000149476,-0.274188771976417
 GSN,ENSG00000148180,0.530336874041215
 ZFP1,ENSG00000184517,-0.145474016915565
 ZFP2,ENSG00000198939,-0.0280738558377428
 ZFP3,ENSG00000180787,-0.480441195053446
 GNB2L1,ENSG00000204628,0.0680548320892201
 CACNG2,ENSG00000166862,-0.300620723837121
 ATP2B1,ENSG00000070961,-0.189790875272473
 ATP2B3,ENSG00000067842,-0.153165675938721
 ATP2B2,ENSG00000157087,1.23649889006426
 ATP2B4,ENSG00000058668,-0.0020056815827645
 XRN1,ENSG00000114127,0.132019426986142
 CYP27C1,ENSG00000186684,1.62657135237636
 PABPC1,ENSG00000070756,0.170285498186869
 PABPC4,ENSG00000090621,-0.0393686327098361
 PABPC5,ENSG00000174740,0.135413952208958
 PHLPP2,ENSG00000040199,-0.122281050809565
 DQX1,ENSG00000144045,0.840813223806496
 GOLPH3,ENSG00000113384,0.121014074166348
 PPME1,ENSG00000214517,-0.170761187088363
 CTNNBL1,ENSG00000132792,-0.182626527998718
 PTPRM,ENSG00000173482,-0.219140568616573
 PTPRN2,ENSG00000155093,0.0328274092621152
 HSF2BP,ENSG00000160207,0.145763737329811
 SPINT3,ENSG00000101446,-0.0900598805485293
 ATP7A,ENSG00000165240,-0.104971866884353
 AASDHPPT,ENSG00000149313,-0.0665513221413094
 CCL2,ENSG00000108691,-0.638141507390821
 TMEM202,ENSG00000187806,0.129054777596977
 NFATC3,ENSG00000072736,-0.275014058892644
 GLIPR1L1,ENSG00000173401,-0.3912920690767
 GLIPR1L2,ENSG00000180481,-0.401957749170635
 TNFAIP8L3,ENSG00000183578,0.406262852204551
 IDE,ENSG00000119912,-0.139250738119877
 CCL7,ENSG00000108688,0.960628142106914
 SORL1,ENSG00000137642,0.600186971394443
 OBP2B,ENSG00000171102,-0.104506537058004
 TMEM203,ENSG00000187713,-0.0687845234528845
 OBP2A,ENSG00000122136,-0.582999565909978
 POLD1,ENSG00000062822,0.0463257992555279
 POLD2,ENSG00000106628,0.0525206458124727
 POLD3,ENSG00000077514,0.207169391982738
 POLD4,ENSG00000175482,0.0959985571161945
 DLC1,ENSG00000164741,0.169601039281864
 TMEM204,ENSG00000131634,0.0631000235869302
 NUB1,ENSG00000013374,-0.0260334886396645
 C20orf112,ENSG00000197183,-0.070557738279489
 PLAC1L,ENSG00000149507,0.0884250800648071
 ID4,ENSG00000172201,-0.439049472815523
 ID2,ENSG00000115738,-0.419983639252341
 ID3,ENSG00000117318,-0.565240465908214
 ID1,ENSG00000125968,-0.203866364395515
 CPAMD8,ENSG00000160111,0.711897221625622
 OPLAH,ENSG00000178814,-0.291657344828187
 GLI2,ENSG00000074047,0.133538657175269
 GLI3,ENSG00000106571,0.614225651885868
 GLI1,ENSG00000111087,0.531000157227666
 GLI4,ENSG00000250571,0.186696946025358
 ORC6,ENSG00000091651,-0.0572006900796419
 ORC4,ENSG00000115947,-0.243745939492489
 ORC5,ENSG00000164815,-0.10685446615832
 ORC2,ENSG00000115942,0.109437326701213
 ORC3,ENSG00000135336,-0.237972110425089
 ORC1,ENSG00000085840,0.236210156536898
 DMKN,ENSG00000161249,1.37234131581439
 GSTK1,ENSG00000197448,0.0377323581287538
 ALOX12,ENSG00000108839,3.85504813689149
 NR0B2,ENSG00000131910,-0.224379955805442
 NR0B1,ENSG00000169297,4.44679649701656
 RP11-113D6.10,ENSG00000189332,0.180209011095818
 C2CD3,ENSG00000168014,-0.0955274330798391
 C2CD2,ENSG00000157617,-0.0410566753069928
 OSGEP,ENSG00000092094,0.0659223067956817
 SSFA2,ENSG00000138434,0.311405076190089
 RRBP1,ENSG00000125844,0.418872822851824
 BAK1,ENSG00000030110,-0.48098754505118
 CSN2,ENSG00000135222,-0.144516267362938
 CSN3,ENSG00000171209,-0.408134627560918
 KIAA1279,ENSG00000198954,-0.365443092855447
 AC011997.1,ENSG00000222017,-0.231464736568159
 TACR3,ENSG00000169836,-0.976506012845175
 TACR2,ENSG00000075073,1.6235878227442
 TACR1,ENSG00000115353,1.47930426105526
 SERBP1,ENSG00000142864,-0.0750953462096192
 PPP4C,ENSG00000149923,-0.0126772527812784
 KIAA0586,ENSG00000100578,-0.115068771292545
 ZSWIM7,ENSG00000214941,0.0927533975845857
 FAM71E1,ENSG00000142530,-0.800427952318306
 FAM71E2,ENSG00000180043,0.408645499145986
 BARX2,ENSG00000043039,2.31331454405119
 PRND,ENSG00000171864,-0.314932380713123
 BARX1,ENSG00000131668,-0.850352225750088
 SH2B2,ENSG00000160999,0.0923282694856621
 SH2B3,ENSG00000111252,0.123979515346262
 SH2B1,ENSG00000178188,0.0164652823671921
 C19orf12,ENSG00000131943,-0.112770440908385
 C19orf10,ENSG00000074842,0.351443783860098
 TSPO2,ENSG00000112212,-1.05001051587828
 PGLYRP3,ENSG00000159527,3.33403606782416
 PGLYRP2,ENSG00000161031,2.44938745018533
 PGLYRP1,ENSG00000008438,-1.40098385631754
 ACRV1,ENSG00000134940,-0.971277343825774
 SYCE1L,ENSG00000205078,0.891583347332822
 PGLYRP4,ENSG00000163218,3.66163815529915
 RGS22,ENSG00000132554,0.285623638349467
 RGS20,ENSG00000147509,1.22344245333255
 UTS2,ENSG00000049247,-0.180317303487546
