 gene    name , gene    ENS ,Prostate
 LMX1A,ENSG00000162761,-2.67200197310324
 ZCCHC24,ENSG00000165424,0.0580603541824335
 LMX1B,ENSG00000136944,-0.575464419161139
 MRGPRF,ENSG00000172935,1.04461477943531
 ABCE1,ENSG00000164163,-0.26644642284488
 KCP,ENSG00000135253,-0.0441926860954951
 CNR1,ENSG00000118432,-1.58647138029521
 GBX2,ENSG00000168505,-1.89534015115155
 GBX1,ENSG00000164900,-0.0140684631796308
 CNR2,ENSG00000188822,-0.461360962765808
 ZNF609,ENSG00000180357,0.067546385029191
 MED29,ENSG00000063322,-0.144837206125755
 RABEP1,ENSG00000029725,0.118652365237383
 TGS1,ENSG00000137574,-0.129845580240229
 ANKS1B,ENSG00000185046,-1.01398557397363
 ANKS1A,ENSG00000064999,-0.550907480801156
 ADAM10,ENSG00000137845,0.348743059562672
 ADAM11,ENSG00000073670,-0.282688430542574
 ADAM12,ENSG00000148848,-0.881155082828846
 ADAM15,ENSG00000143537,0.613001726270506
 ADAM17,ENSG00000151694,-0.84380246540166
 ADAM18,ENSG00000168619,-0.0177821431406718
 ADAM19,ENSG00000135074,0.317864497005642
 AL355149.2,ENSG00000268674,-0.298596658051328
 MEPE,ENSG00000152595,-1.63141165150377
 HAGH,ENSG00000063854,-0.738421674858049
 GLYAT,ENSG00000149124,-0.70690387854891
 U2AF1L4,ENSG00000161265,0.182050702744248
 NDEL1,ENSG00000166579,-0.364774095467319
 SHANK2,ENSG00000162105,1.85025168245269
 SHANK1,ENSG00000161681,-0.634808465680953
 PLAC8L1,ENSG00000173261,0.587042986879849
 FLT3LG,ENSG00000090554,0.621451231540075
 PCSK9,ENSG00000169174,-1.01361543417237
 PCSK2,ENSG00000125851,-0.361130395890599
 PCSK1,ENSG00000175426,-1.05839001890701
 PCSK6,ENSG00000140479,-1.65124558449631
 PCSK7,ENSG00000160613,0.26471774529937
 PCSK4,ENSG00000115257,0.53413114247891
 PCSK5,ENSG00000099139,-0.315732241359187
 AGT,ENSG00000135744,-0.65023041378641
 SP140L,ENSG00000185404,0.604468007592868
 RP4-758J18.2,ENSG00000224870,0.261603472308045
 IFNAR1,ENSG00000142166,-0.125221966416294
 PLTP,ENSG00000100979,-0.161174300694349
 C11orf1,ENSG00000137720,0.140239266017274
 SETBP1,ENSG00000152217,0.722182600417925
 SAMSN1,ENSG00000155307,0.421763117692141
 FAM151B,ENSG00000152380,0.644011319244915
 FAM151A,ENSG00000162391,-0.0966406315772111
 PAXIP1,ENSG00000157212,-0.0663544370822161
 VPRBP,ENSG00000145041,-0.19183563625228
 USE1,ENSG00000053501,-0.097793700112525
 CNRIP1,ENSG00000119865,-0.541277915831036
 SAT1,ENSG00000130066,0.669463407606287
 DTX3,ENSG00000178498,0.304838717755632
 CDC34,ENSG00000099804,-0.224975780092675
 CDC37,ENSG00000105401,0.267564367435256
 NMT1,ENSG00000136448,-0.0731800457274722
 OR2T33,ENSG00000177212,0.0106446033412961
 NAMPTL,ENSG00000229644,0.0474506198475902
 CTD-3088G3.8,ENSG00000188897,0.549030475537915
 SPIN2B,ENSG00000186787,0.0438040356262027
 PGLS,ENSG00000130313,0.477601184969645
 IRAK4,ENSG00000198001,0.103889444973266
 WDR7,ENSG00000091157,-0.379040869639205
 CCNA2,ENSG00000145386,-0.0467529539175439
 DIAPH2,ENSG00000147202,-0.128700747011388
 CCNA1,ENSG00000133101,-1.19884160739015
 DYNC1I1,ENSG00000158560,-0.247473017240175
 VPS28,ENSG00000160948,0.293427667244606
 DYNC1I2,ENSG00000077380,-0.627690618111533
 TAS2R50,ENSG00000212126,-0.930881383742968
 SKA3,ENSG00000165480,-1.25100256694241
 SKA2,ENSG00000182628,-0.504147876753106
 GRID2IP,ENSG00000215045,1.12427187084814
 C6orf89,ENSG00000198663,-0.0248028836180205
 PPP1R13L,ENSG00000104881,0.684336382403595
 TMC5,ENSG00000103534,5.15026647354885
 WNT10A,ENSG00000135925,1.43060570529903
 WNT10B,ENSG00000169884,-0.840254739878661
 RCN3,ENSG00000142552,0.163714186513121
 DMC1,ENSG00000100206,-0.217315428857502
 TM4SF18,ENSG00000163762,0.0936693053736321
 TM4SF19,ENSG00000145107,-0.528158521197066
 MAGT1,ENSG00000102158,0.266777951496684
 LAMB1,ENSG00000091136,-1.0108591203969
 LAMB3,ENSG00000196878,2.65096348942723
 LAMB2,ENSG00000172037,0.394380219628653
 CYSLTR2,ENSG00000152207,0.0441916475746872
 LAMB4,ENSG00000091128,-2.2377271049501
 ATP7B,ENSG00000123191,0.0874673804439644
 MPHOSPH9,ENSG00000051825,-0.273591835513679
 MPHOSPH8,ENSG00000196199,-0.181072688013211
 MPHOSPH6,ENSG00000135698,-0.310504846832362
 FLRT3,ENSG00000125848,1.40063979254084
 ASTN2,ENSG00000148219,2.2785790373004
 ASTN1,ENSG00000152092,-1.72736346100991
 MLF2,ENSG00000089693,0.0962604763715042
 FAM91A1,ENSG00000176853,-0.143592239700734
 MGA,ENSG00000174197,-0.0616851115049027
 MGP,ENSG00000111341,0.899668788865716
 ADSS,ENSG00000035687,-0.223070288079215
 SAMD4A,ENSG00000020577,-0.161266783082585
 ADSL,ENSG00000239900,-0.222798713685059
 SAMD4B,ENSG00000179134,-0.135022018603
 GAS2L1,ENSG00000185340,-0.00469114655404405
 GAS2L3,ENSG00000139354,0.103429573388556
 ACVR1B,ENSG00000135503,-0.00202595419645824
 HPGDS,ENSG00000163106,0.65024109391046
 XRRA1,ENSG00000166435,0.328717790632142
 KRTAP26-1,ENSG00000197683,0.0911931545121863
 HN1L,ENSG00000206053,1.39841917823234
 ZW10,ENSG00000086827,-0.202282274675427
 RSRC1,ENSG00000174891,-0.225113802270734
 RSRC2,ENSG00000111011,-0.0545326926961105
 CPN2,ENSG00000178772,-0.467968941680577
 CPN1,ENSG00000120054,-0.475848298606331
 CDADC1,ENSG00000102543,-0.151730817800412
 GABBR1,ENSG00000204681,0.165185459811111
 NLGN2,ENSG00000169992,0.199643079090813
 NLGN3,ENSG00000196338,0.676344156628951
 ARHGAP44,ENSG00000006740,-0.386613778824281
 CASQ1,ENSG00000143318,0.596609694391426
 CASQ2,ENSG00000118729,0.110287158181025
 PHACTR2,ENSG00000112419,0.548836267683451
 SOX18,ENSG00000203883,0.0838753363757866
 CDC42EP3,ENSG00000163171,1.33165880491014
 CDC42EP2,ENSG00000149798,0.155273054168161
 CDC42EP1,ENSG00000128283,-0.12335076778513
 CDC42EP5,ENSG00000167617,2.75269576725106
 CDC42EP4,ENSG00000179604,-0.0820842355603877
 TBKBP1,ENSG00000198933,0.034502116853772
 RAB36,ENSG00000100228,0.315740513365196
 ABI2,ENSG00000138443,-0.190665578553405
 ABI3,ENSG00000108798,0.610446225595749
 ABI1,ENSG00000136754,-0.361683297748902
 TESC,ENSG00000088992,0.731728269525168
 OTP,ENSG00000171540,-0.131908362178573
 PITPNC1,ENSG00000154217,0.0742311346866719
 KRT39,ENSG00000196859,-0.0499258476090483
 PARG,ENSG00000227345,-0.191560604920211
 KRT31,ENSG00000094796,-1.8121477718097
 KRT34,ENSG00000131737,-1.03253223089869
 KRT37,ENSG00000108417,-0.298050684597519
 IL21,ENSG00000138684,-0.113699117314648
 IL20,ENSG00000162891,-0.652320214783364
 IL22,ENSG00000127318,-0.08811112075241
 IL25,ENSG00000166090,1.17527816426127
 IL24,ENSG00000162892,0.114703236234805
 IL26,ENSG00000111536,-0.793502418676728
 TIMP1,ENSG00000102265,1.07792658935156
 CLINT1,ENSG00000113282,-0.215489287391229
 DMAP1,ENSG00000178028,0.277807889588958
 AHRR,ENSG00000063438,-0.961967886161567
 ADCY4,ENSG00000129467,0.70166649185656
 ADCY5,ENSG00000173175,0.656730636673908
 ADCY6,ENSG00000174233,0.201697287502992
 ADCY7,ENSG00000121281,-1.37422176570037
 ADCY1,ENSG00000164742,0.165921806691098
 ADCY2,ENSG00000078295,0.72585071770973
 ADCY3,ENSG00000138031,-0.110507561115378
 ADCY8,ENSG00000155897,-2.77984936873174
 ADCY9,ENSG00000162104,-1.28615079205038
 NUCKS1,ENSG00000069275,-0.137367806975013
 DDI2,ENSG00000197312,0.492322689781916
 DDI1,ENSG00000170967,-0.36484846927265
 XRCC3,ENSG00000126215,0.478537191581304
 XRCC2,ENSG00000196584,-0.0128388173955764
 XRCC5,ENSG00000079246,-0.409926551742301
 XRCC4,ENSG00000152422,-0.462462283035619
 XRCC6,ENSG00000196419,-0.354788505268743
 MEIS3,ENSG00000105419,0.808574925355826
 MEIS2,ENSG00000134138,1.61399813670272
 MEIS1,ENSG00000143995,1.09625504690047
 PCDHAC2,ENSG00000243232,-2.12796130316791
 CHRAC1,ENSG00000104472,-0.222115464766278
 PCDHAC1,ENSG00000248383,-1.98610775389562
 AC006547.14,ENSG00000234409,-0.894408474861245
 CTLA4,ENSG00000163599,-0.431124272528308
 ESPNL,ENSG00000144488,0.396574227477495
 DDX60,ENSG00000137628,-0.0141218036150146
 H2AFY2,ENSG00000099284,0.227089955791496
 ADCY10,ENSG00000143199,0.811854311866683
 KCNA6,ENSG00000151079,-3.55943803198772
 KCNA7,ENSG00000104848,0.620163359194527
 KCNA4,ENSG00000182255,-3.14201654818409
 KCNA5,ENSG00000130037,-1.32927516059055
 KCNA2,ENSG00000177301,-0.9772753529204
 KCNA3,ENSG00000177272,-1.24526982284781
 KCNA1,ENSG00000111262,-3.67043435440808
 OPTN,ENSG00000123240,-1.10215654636241
 CDC25B,ENSG00000101224,-0.44987279514029
 BHMT,ENSG00000145692,-0.155425625197234
 OPTC,ENSG00000188770,0.534025279498167
 FTL,ENSG00000087086,-0.268863497855063
 FTO,ENSG00000140718,-0.739286651406554
 ACACB,ENSG00000076555,0.2148509840633
 TNK1,ENSG00000174292,1.16093185284301
 PLA2G2A,ENSG00000188257,3.54282211187113
 PLA2G2C,ENSG00000187980,3.01249409827442
 PLA2G2D,ENSG00000117215,-0.0626399140697007
 PLA2G2F,ENSG00000158786,3.3102195357924
 CYFIP2,ENSG00000055163,-1.40040456188266
 C19orf25,ENSG00000119559,0.201512145396134
 FAM3B,ENSG00000183844,4.90957816991538
 KRTAP29-1,ENSG00000212658,0.222414908640579
 LHPP,ENSG00000107902,-0.4910996811575
 NUP188,ENSG00000095319,0.0678521814359353
 GLT8D2,ENSG00000120820,0.132723608878984
 GLT8D1,ENSG00000016864,-0.105726560464649
 ITGB1BP2,ENSG00000147166,0.507260065510957
 OR2C3,ENSG00000196242,3.27263330172301
 OR2C1,ENSG00000168158,-0.152042399800204
 REG1A,ENSG00000115386,0.196144271443326
 REG1B,ENSG00000172023,0.453198917889144
 MRGPRD,ENSG00000172938,0.694659526459344
 MRGPRE,ENSG00000184350,0.40725875204122
 OSR2,ENSG00000164920,2.73403024279555
 MRGPRG,ENSG00000182170,0.260660160127331
 TTC39B,ENSG00000155158,-0.665061550862914
 HES2,ENSG00000069812,3.14569929814433
 BPNT1,ENSG00000162813,-0.334044150335335
 BCL9,ENSG00000116128,0.274815932092932
 BCL6,ENSG00000113916,-0.662131819770135
 CLMN,ENSG00000165959,0.700116771813313
 CLMP,ENSG00000166250,-0.398359277394076
 SERPINB9,ENSG00000170542,-0.303571104249214
 CSNK1G3,ENSG00000151292,-0.28571797683825
 CSNK1G1,ENSG00000169118,-0.293504263904124
 SERPINB1,ENSG00000021355,-0.721402504645327
 SERPINB3,ENSG00000057149,-0.57399897860553
 SERPINB2,ENSG00000197632,-1.92842145016947
 SERPINB5,ENSG00000206075,2.86909762325936
 SERPINB4,ENSG00000206073,-0.313990959228254
 SERPINB7,ENSG00000166396,-0.23768319154889
 SERPINB6,ENSG00000124570,0.818909587706889
 FAM76B,ENSG00000077458,-0.136274942694098
 FAM76A,ENSG00000009780,-0.0701120541796679
 EXD3,ENSG00000187609,0.745874230770111
 EXD2,ENSG00000081177,-0.283030769130263
 EXD1,ENSG00000178997,-0.910377406172269
 ELP6,ENSG00000163832,0.366465779866796
 ELP5,ENSG00000170291,0.138607714783363
 ELP4,ENSG00000109911,-0.715951492846424
 ELP3,ENSG00000134014,-0.18146246793339
 ELP2,ENSG00000134759,0.248000556570609
 SPRYD3,ENSG00000167778,-0.29004538386994
 SPRYD4,ENSG00000176422,0.205836162445195
 KLHDC9,ENSG00000162755,0.797220721982927
 KLHDC2,ENSG00000165516,-0.192993533077237
 KLHDC3,ENSG00000124702,-0.398435338309209
 KLHDC1,ENSG00000197776,-0.109440786929596
 ASXL1,ENSG00000171456,0.0749377468420829
 TRIM51,ENSG00000124900,0.0984691934340448
 ASXL3,ENSG00000141431,1.18886477729092
 ASXL2,ENSG00000143970,-0.429619586769721
 HDDC2,ENSG00000111906,-0.533205928340686
 HDDC3,ENSG00000184508,0.0508912568250494
 DONSON,ENSG00000159147,-0.0617418622312612
 SPATA13,ENSG00000182957,0.834843101303544
 SPATA12,ENSG00000186451,-0.930627511691221
 SPATA17,ENSG00000162814,0.815929245824724
 SPATA16,ENSG00000144962,-0.127664084605699
 SPATA19,ENSG00000166118,-0.522919418564601
 SPATA18,ENSG00000163071,0.916318483225711
 ZNF215,ENSG00000149054,1.25746462919545
 ZNF214,ENSG00000149050,0.766271490162437
 GAPDHS,ENSG00000105679,-0.0320677045127388
 RINL,ENSG00000187994,-1.05337499848405
 HFE,ENSG00000010704,0.874098346834365
 GPR144,ENSG00000180264,3.5482460604675
 GPR146,ENSG00000164849,-0.998114999151065
 GPR141,ENSG00000187037,0.0932615896629422
 GPR143,ENSG00000101850,1.02082063287787
 GPR148,ENSG00000173302,0.247372469557762
 GPR149,ENSG00000174948,-1.54883831242487
 SLC7A6,ENSG00000103064,-0.309830087936389
 HLA-B,ENSG00000234745,0.200443595354688
 CITED2,ENSG00000164442,-1.10965508924093
 TRAK1,ENSG00000182606,-0.632509742075589
 CITED4,ENSG00000179862,0.189913417079092
 DAGLA,ENSG00000134780,0.661600927859597
 DAGLB,ENSG00000164535,-0.0690929098077006
 HLA-G,ENSG00000204632,-0.172039455398237
 HLA-F,ENSG00000204642,0.191919611866432
 CSNK1A1L,ENSG00000180138,-0.674581237650981
 HIRA,ENSG00000100084,-0.503930138189811
 RIN1,ENSG00000174791,-0.00905348657642922
 RIN3,ENSG00000100599,0.302392043264872
 RIN2,ENSG00000132669,-0.0526585998737907
 WWOX,ENSG00000186153,-0.383208112449055
 RIPK1,ENSG00000137275,0.0339690299106894
 RIPK3,ENSG00000129465,0.0623298543732855
 RIPK2,ENSG00000104312,0.320998592030355
 PDCL,ENSG00000136940,-0.228178325555381
 TUBG1,ENSG00000131462,0.0340782478922851
 C2orf27A,ENSG00000197927,-0.524707727495345
 CRABP2,ENSG00000143320,-0.283715547903425
 C2orf27B,ENSG00000186825,-0.129809892492068
 C7orf73,ENSG00000243317,-0.119326263461103
 C7orf72,ENSG00000164500,-0.731806593296936
 C7orf71,ENSG00000222004,-0.406709163677817
 ZNF419,ENSG00000105136,0.270049435483423
 ZNF418,ENSG00000196724,0.136249951224897
 ZNF417,ENSG00000173480,0.266638277255607
 ZNF416,ENSG00000083817,-0.282944330013993
 ZNF415,ENSG00000170954,0.618091556583585
 ZNF414,ENSG00000133250,0.495566839076877
 ZNF410,ENSG00000119725,0.106565117592491
 GLIPR2,ENSG00000122694,1.31002094264376
 GLIPR1,ENSG00000139278,0.0941123094914206
 SSSCA1,ENSG00000173465,0.0608780728356707
 POU4F1,ENSG00000152192,-1.06915965438189
 POU4F2,ENSG00000151615,1.89535683028373
 POU4F3,ENSG00000091010,-0.282957614262246
 FBF1,ENSG00000188878,0.73805151326999
 RASA4,ENSG00000105808,-0.279066522740318
 RASA1,ENSG00000145715,-0.479102320551217
 RASA2,ENSG00000155903,-0.178436971522208
 RASA3,ENSG00000185989,-0.518763850488621
 ACTN3,ENSG00000248746,-1.04033157095688
 ACTN2,ENSG00000077522,-1.17570588940578
 ACTN1,ENSG00000072110,0.562688403925711
 NGFRAP1,ENSG00000166681,0.00128243317254285
 ACTN4,ENSG00000130402,-0.262818558597218
 EZR,ENSG00000092820,0.24160134507301
 MED26,ENSG00000105085,0.241632506982683
 OR3A2,ENSG00000221882,-0.243984200858003
 N6AMT1,ENSG00000156239,0.0694217106412562
 N6AMT2,ENSG00000150456,-0.150244576548123
 GPR153,ENSG00000158292,0.176633680858444
 AC090616.2,ENSG00000214708,0.144242895092612
 ABLIM1,ENSG00000099204,-1.65264243787356
 ABLIM3,ENSG00000173210,-1.00659518228713
 ABLIM2,ENSG00000163995,-2.20454720238695
 RASAL3,ENSG00000105122,0.0716853368601906
 GPR156,ENSG00000175697,0.795045173086258
 FAM172A,ENSG00000113391,-0.00407214191325894
 RP11-706O15.1,ENSG00000205664,0.444150169315262
 ATP6V1E1,ENSG00000131100,-0.666128733205018
 RAB6A,ENSG00000175582,-0.422201498169806
 RAB6B,ENSG00000154917,-1.26975373160034
 RAB6C,ENSG00000222014,2.10196936068469
 RP11-15E18.4,ENSG00000267772,0.329565167522172
 FBXW8,ENSG00000174989,0.160458377750879
 ERVV-1,ENSG00000269526,2.96992059289522
 RP11-723O4.6,ENSG00000187695,0.775070778211337
 GDI2,ENSG00000057608,-0.303954064429419
 CALM3,ENSG00000160014,-0.498852927115558
 SPG21,ENSG00000090487,0.0242549651455996
 TFAP4,ENSG00000090447,-0.143823268970357
 SPDL1,ENSG00000040275,-0.836978365821565
 CALM1,ENSG00000198668,-0.895531923225145
 NAPEPLD,ENSG00000161048,-0.171027840526359
 UPK1A,ENSG00000105668,4.98034532565273
 SPTA1,ENSG00000163554,-0.964085254941852
 HGSNAT,ENSG00000165102,0.193594007375108
 CRYZL1,ENSG00000205758,-0.161280509102791
 NAT8,ENSG00000144035,0.417440048490005
 NAT2,ENSG00000156006,2.4731135672891
 NAT6,ENSG00000243477,0.240671506253907
 FAIM2,ENSG00000135472,1.43830366194011
 FAIM3,ENSG00000162894,-0.121651824602461
 IGFL1,ENSG00000188293,-0.871922779334103
 CCBL1,ENSG00000171097,0.460953197810276
 CCBL2,ENSG00000137944,0.0997035687986425
 COX5A,ENSG00000178741,-0.680429366305842
 COX5B,ENSG00000135940,-0.529869646702738
 TMEM258,ENSG00000134825,-0.0787804478791491
 TMEM257,ENSG00000221870,-0.369133998048898
 TMEM256,ENSG00000205544,0.598076254960331
 TMEM254,ENSG00000133678,0.875200931249739
 TMEM253,ENSG00000232070,-0.265711721546739
 TMEM252,ENSG00000181778,1.4653085305108
 TMEM251,ENSG00000153485,0.763632764934088
 AC023590.1,ENSG00000225885,-0.381687421488349
 SIPA1L1,ENSG00000197555,-0.748052177208753
 SIPA1L3,ENSG00000105738,0.590806120456082
 SIPA1L2,ENSG00000116991,-0.39751847809306
 RPTOR,ENSG00000141564,0.0527344308320443
 PPFIA4,ENSG00000143847,-1.56292661210928
 PPFIA2,ENSG00000139220,-0.390495201158613
 SLC35F5,ENSG00000115084,0.0129624756793021
 SLC35F4,ENSG00000151812,2.86428722609475
 SLC35F6,ENSG00000213699,0.200429103503191
 SLC35F1,ENSG00000196376,0.00921762431541782
 SLC35F3,ENSG00000183780,0.253193977156942
 SLC35F2,ENSG00000110660,2.02970306919817
 PPFIA1,ENSG00000131626,-0.311895760133983
 USP1,ENSG00000162607,-0.405831497596266
 LMAN1L,ENSG00000140506,9.79184769971802
 TSPAN18,ENSG00000157570,0.379054339970372
 TSPAN19,ENSG00000231738,0.221910677141422
 MPC2,ENSG00000143158,0.660852773534545
 MPC1,ENSG00000060762,-0.61200241502799
 TSPAN11,ENSG00000110900,0.181282346307722
 TSPAN12,ENSG00000106025,-0.204762652561116
 TSPAN14,ENSG00000108219,0.0954964264432688
 TSPAN15,ENSG00000099282,0.899576135700005
 TSPAN16,ENSG00000130167,-0.171086502015665
 TSPAN17,ENSG00000048140,0.2215450114089
 MAB21L2,ENSG00000181541,-0.412248670782973
 MT-ND1,ENSG00000198888,0.112989351656832
 MT-ND2,ENSG00000198763,0.207391472335167
 MT-ND3,ENSG00000198840,0.315155933140873
 MT-ND4,ENSG00000198886,0.261763969223119
 MT-ND5,ENSG00000198786,0.0937472997507134
 SLC17A9,ENSG00000101194,-0.00759377307621936
 EAF1,ENSG00000144597,-0.0316349428490348
 EAF2,ENSG00000145088,2.07322248318468
 FOXF1,ENSG00000103241,2.98411602152209
 FOXF2,ENSG00000137273,0.712140638194451
 RBPJL,ENSG00000124232,0.44769955003048
 TMUB1,ENSG00000164897,0.323632206365242
 ZNF320,ENSG00000182986,0.438246304116503
 TMUB2,ENSG00000168591,0.273338690997018
 SCGB1C1,ENSG00000188076,-0.503212604172565
 KIAA1644,ENSG00000138944,1.59140168897111
 RYBP,ENSG00000163602,0.334883268947582
 SYNCRIP,ENSG00000135316,-0.132425066489646
 HSD17B3,ENSG00000130948,0.395655103604388
 MMAA,ENSG00000151611,-0.243153275906132
 MMAB,ENSG00000139428,0.879985442150685
 TYR,ENSG00000077498,-0.990496653287475
 ALG8,ENSG00000159063,-0.0586769626987231
 ALG9,ENSG00000086848,0.00600160850714651
 ALG2,ENSG00000119523,0.534096545746642
 ALG3,ENSG00000214160,0.275789547205467
 ALG1,ENSG00000033011,-0.0957759767921339
 ALG6,ENSG00000088035,0.00332413071150965
 ALDH3B1,ENSG00000006534,-0.560288910008382
 ALG5,ENSG00000120697,0.0522229728081279
 WIF1,ENSG00000156076,1.61230696823581
 PDXP,ENSG00000241360,-1.32663581683236
 RNGTT,ENSG00000111880,-0.378491699484726
 KIAA1683,ENSG00000130518,-0.0979713118706807
 KIAA1324L,ENSG00000164659,-0.4210947473291
 CTD-2210P24.4,ENSG00000205106,-0.702577814730974
 INSL6,ENSG00000120210,-0.145646208339347
 HGS,ENSG00000185359,0.0593306051257466
 CLUL1,ENSG00000079101,3.42671264861852
 PDX1,ENSG00000139515,-0.128910756175804
 INMT,ENSG00000241644,1.38097763393066
 ADAP1,ENSG00000105963,-1.09545391881274
 ADAP2,ENSG00000184060,-0.324108548816024
 KLHL10,ENSG00000161594,0.286167626423179
 KLHL11,ENSG00000178502,-0.660460837090686
 KLHL12,ENSG00000117153,0.15591149123057
 KLHL13,ENSG00000003096,0.140678045330875
 KLHL14,ENSG00000197705,2.10414109442905
 KLHL15,ENSG00000174010,-0.230110920591186
 KLHL17,ENSG00000187961,0.364490355994889
 KLHL18,ENSG00000114648,-0.284481972562311
 C2orf83,ENSG00000042304,-0.326838749915341
 IER5,ENSG00000162783,-1.04237231165333
 GABPB2,ENSG00000143458,0.0946493203054209
 IGIP,ENSG00000182700,-0.252468918377726
 SLU7,ENSG00000164609,-0.516153328841578
 IER2,ENSG00000160888,0.241673982561393
 ZNF200,ENSG00000010539,-0.0757674576615621
 PRSS54,ENSG00000103023,-0.369295014724541
 NPTXR,ENSG00000221890,0.343944191894539
 SLN,ENSG00000170290,-0.243474960876543
 SLK,ENSG00000065613,-0.312315072098977
 SLA,ENSG00000155926,-0.417733030097729
 PHYH,ENSG00000107537,-0.703558344318671
 NOTCH4,ENSG00000204301,0.544908592519539
 MEAF6,ENSG00000163875,0.550968522135586
 AZIN1,ENSG00000155096,-0.0322046532889171
 NOTCH1,ENSG00000148400,0.371292246273353
 NOTCH2,ENSG00000134250,0.060391112012512
 NOTCH3,ENSG00000074181,-0.336414979650272
 ZNF655,ENSG00000197343,0.124117749315508
 TCTEX1D2,ENSG00000213123,-0.311093815829523
 TCTEX1D1,ENSG00000152760,-0.314438953051398
 ZNF653,ENSG00000161914,0.180697050211217
 TCTEX1D4,ENSG00000188396,-0.91220998319878
 CTD-2144E22.5,ENSG00000179755,0.12782132223616
 RAPGEF4,ENSG00000091428,-0.602440771392772
 RAPGEF5,ENSG00000136237,-0.882766125576802
 RAPGEF6,ENSG00000158987,-0.418939620170854
 N4BP2L2,ENSG00000244754,0.218406477080558
 RAPGEF1,ENSG00000107263,-0.311017767052608
 RAPGEF2,ENSG00000109756,-0.737010361247621
 RAPGEF3,ENSG00000079337,0.0957364777812403
 ZNF384,ENSG00000126746,0.0676792103350378
 POC1A,ENSG00000164087,-0.302088093433107
 POC1B,ENSG00000139323,-0.387094312451262
 KRTAP3-2,ENSG00000212900,0.16874251795676
 KRTAP3-3,ENSG00000212899,-0.147573317332018
 SNRPD3,ENSG00000100028,0.10276734740811
 SNRPD2,ENSG00000125743,-0.0858836637749597
 SNRPD1,ENSG00000167088,-0.321557998856443
 NMBR,ENSG00000135577,-0.539723773507981
 IFT43,ENSG00000119650,0.60698038820946
 DVL2,ENSG00000004975,0.392496174872334
 IFT46,ENSG00000118096,0.00898444661432632
 GLDN,ENSG00000186417,0.141791420639629
 GLDC,ENSG00000178445,-2.13218483418426
 QPCT,ENSG00000115828,0.0683804109340813
 PC,ENSG00000173599,0.442532422763745
 DHRS12,ENSG00000102796,0.21862381891325
 DHRS13,ENSG00000167536,1.62693627944197
 GPR89B,ENSG00000188092,-0.3671133096055
 GPR89A,ENSG00000117262,0.418773609829335
 MAP1LC3B2,ENSG00000171471,-0.348769930625728
 LGMN,ENSG00000100600,-0.157716348338907
 CAPS2,ENSG00000180881,-0.342987892242618
 PHF5A,ENSG00000100410,-0.279484109155247
 EHMT1,ENSG00000181090,0.205917361666297
 EHMT2,ENSG00000204371,0.118091667064948
