 gene    name , gene    ENS ,Uterus
 C12orf4,ENSG00000047621,-0.136218396754077
 C12orf5,ENSG00000078237,0.290592042529359
 GGTLC2,ENSG00000100121,-0.272934311885221
 NARS,ENSG00000134440,-0.0974796406587478
 NARF,ENSG00000141562,-0.293158928225667
 GSPT2,ENSG00000189369,-0.432519001399344
 GSPT1,ENSG00000103342,-0.188672736147888
 RALGPS2,ENSG00000116191,-0.057909451310952
 MIER1,ENSG00000198160,-0.151256632333283
 MIER2,ENSG00000105556,0.487295080897498
 MIER3,ENSG00000155545,-0.0394013750752008
 PAPD7,ENSG00000112941,0.115536625754035
 PAPD4,ENSG00000164329,-0.149087214665415
 PAPD5,ENSG00000121274,0.0899374167744639
 LRBA,ENSG00000198589,-0.465438666788628
 TOLLIP,ENSG00000078902,-0.309141323687754
 PPP2R5D,ENSG00000112640,0.137623648055815
 PPP2R5E,ENSG00000154001,-0.134305701123706
 PPP2R5A,ENSG00000066027,-0.351082697462257
 PPP2R5B,ENSG00000068971,-0.185913967960433
 PPP2R5C,ENSG00000078304,-0.328117181507595
 LCMT2,ENSG00000168806,-0.325420278006381
 NAMPT,ENSG00000105835,-0.793930450150816
 AC009403.2,ENSG00000216895,-0.111940505439927
 ARL5A,ENSG00000162980,-0.429981151362672
 SCRG1,ENSG00000164106,-0.504805394470781
 SLFN14,ENSG00000236320,0.798625261959653
 FOXD4,ENSG00000170122,0.450178408498048
 FOXD2,ENSG00000186564,0.38207935073261
 FOXD3,ENSG00000187140,-0.420292515452924
 SLFN12,ENSG00000172123,-0.0650804115584882
 FOXD1,ENSG00000251493,-1.33900051620626
 RP11-116D17.1,ENSG00000257726,-0.189600190666444
 CAPN15,ENSG00000103326,0.233596201086798
 CAPN14,ENSG00000214711,0.923434958807701
 CAPN13,ENSG00000162949,-0.828769908249391
 CAPN12,ENSG00000182472,1.11407477784836
 CAPN11,ENSG00000137225,1.33576236004943
 CAPN10,ENSG00000142330,0.0326154208071297
 SLC35D2,ENSG00000130958,-0.0889666308913576
 SLC35D1,ENSG00000116704,-0.102931487083585
 COX7B,ENSG00000131174,-0.202804432386977
 HIBCH,ENSG00000198130,0.0852261884091341
 HYI,ENSG00000178922,0.278749449217148
 MPRIP,ENSG00000133030,0.600820238094519
 C11orf96,ENSG00000187479,0.627063387674073
 C11orf95,ENSG00000188070,0.687705859120312
 C11orf94,ENSG00000234776,0.558503809209338
 C11orf91,ENSG00000205177,-0.664803539366223
 THUMPD1,ENSG00000066654,0.0717140579500472
 KRT17,ENSG00000128422,-1.81418717862659
 THUMPD3,ENSG00000134077,-0.0644155801509368
 THUMPD2,ENSG00000138050,-0.0700326520074389
 CHORDC1,ENSG00000110172,-0.0448727180834682
 PXDNL,ENSG00000147485,-1.49640880071725
 MLLT4,ENSG00000130396,-0.0624592923388393
 MLLT1,ENSG00000130382,0.220256648636625
 MLLT3,ENSG00000171843,0.317411710553927
 SYNJ1,ENSG00000159082,-0.337690734358851
 SYNJ2,ENSG00000078269,0.350603298946745
 PCDHA2,ENSG00000204969,1.03128493317351
 PCDHA3,ENSG00000255408,0.500781282045228
 PCDHA1,ENSG00000204970,0.778311652572446
 PCDHA6,ENSG00000081842,0.73664643583368
 PCDHA7,ENSG00000204963,0.309815194700921
 PCDHA4,ENSG00000204967,0.41278143514591
 PCDHA5,ENSG00000204965,0.0369620352481418
 IL15RA,ENSG00000134470,0.887797270263175
 PCDHA8,ENSG00000204962,0.771883605960913
 PCDHA9,ENSG00000204961,0.991202379101338
 EPM2AIP1,ENSG00000178567,0.119414213112172
 CDX1,ENSG00000113722,0.964352519458934
 CDX2,ENSG00000165556,-0.238339387361739
 CDX4,ENSG00000131264,0.320848826451325
 LRFN2,ENSG00000156564,-1.90815466039419
 LYRM7,ENSG00000186687,-0.233283782466056
 LYRM4,ENSG00000214113,0.132450411187015
 NKX2-2,ENSG00000125820,0.380346496502991
 NKX2-3,ENSG00000119919,-2.33315504343036
 LYRM9,ENSG00000232859,-0.130189144369537
 NKX2-1,ENSG00000136352,-0.752632481641948
 NKX2-6,ENSG00000180053,-0.334585908104909
 NKX2-5,ENSG00000183072,-0.000600834646748572
 SCP2D1,ENSG00000132631,0.253161335799306
 OAS1,ENSG00000089127,-0.307192563698787
 OAS3,ENSG00000111331,-0.103361799974782
 OAS2,ENSG00000111335,-0.270547045648295
 PAG1,ENSG00000076641,-0.0619052439222304
 NBPF3,ENSG00000142794,-0.377411491421054
 OASL,ENSG00000135114,-0.879170823415986
 CCIN,ENSG00000185972,1.70091731768954
 ZNF667,ENSG00000198046,0.368982616240984
 C22orf42,ENSG00000205856,0.0225034935747297
 DTHD1,ENSG00000197057,1.26442851871731
 ASPHD2,ENSG00000128203,-0.413612360150453
 ASPHD1,ENSG00000174939,1.48904199235985
 PTGFRN,ENSG00000134247,1.16065911749248
 UBAP2,ENSG00000137073,0.0337727622636191
 UBAP1,ENSG00000165006,-0.184316844678907
 CDC6,ENSG00000094804,-0.168609992312089
 TMEM9B,ENSG00000175348,-0.477563440456951
 PROB1,ENSG00000228672,0.153683098782684
 DDX60L,ENSG00000181381,0.0849888115104304
 C8orf22,ENSG00000168333,-2.3395891838825
 KLHL36,ENSG00000135686,-0.210633153376931
 TMEM98,ENSG00000006042,0.883289309535231
 KLHL35,ENSG00000149243,-0.405614476225015
 KLHL32,ENSG00000186231,-2.89275517227814
 KLHL33,ENSG00000185271,0.233791817245106
 KLHL30,ENSG00000168427,-0.0798455742312005
 KLHL31,ENSG00000124743,-1.28973921922683
 TMEM92,ENSG00000167105,-0.18061845288553
 GALNS,ENSG00000141012,0.208395054496909
 TMEM91,ENSG00000142046,0.24207347779321
 TMEM97,ENSG00000109084,-0.32500022799243
 KLHL38,ENSG00000175946,1.75041153229034
 TMEM95,ENSG00000182896,0.32619607595268
 MTNR1B,ENSG00000134640,1.06190005650477
 MTNR1A,ENSG00000168412,-0.715828793937467
 PEX1,ENSG00000127980,-0.142137929042633
 PEX3,ENSG00000034693,-0.170905256181133
 PEX2,ENSG00000164751,0.370330356210185
 PEX7,ENSG00000112357,-0.176756614372331
 PEX6,ENSG00000124587,0.189931900994278
 REG4,ENSG00000134193,-0.565881505020924
 GNAI2,ENSG00000114353,0.0766620435521877
 GNAI3,ENSG00000065135,0.0617646085781855
 GNAI1,ENSG00000127955,-0.0980473381854538
 AC011294.3,ENSG00000233539,-0.21667419856151
 POMP,ENSG00000132963,-0.109542675837137
 PCDHB14,ENSG00000120327,0.531315718806552
 POMC,ENSG00000115138,0.314720752870724
 ACHE,ENSG00000087085,-0.341302185339454
 PRB2,ENSG00000121335,0.208741975276785
 PRB3,ENSG00000197870,0.602383638703862
 PRB4,ENSG00000230657,0.0496177665698961
 POMK,ENSG00000185900,-0.15878140901235
 WSCD1,ENSG00000179314,-0.196788238326652
 WSCD2,ENSG00000075035,1.3673405517031
 GDA,ENSG00000119125,-0.782923208805246
 RPS12,ENSG00000112306,-0.0370347558502703
 RPS11,ENSG00000142534,-0.0728804454476062
 RPS10,ENSG00000124614,-0.050619277336445
 RPS16,ENSG00000105193,-0.00917821719187987
 RPS15,ENSG00000115268,-0.133664353596103
 RPS14,ENSG00000164587,-0.0867052938977534
 SLC16A5,ENSG00000170190,1.04686808813403
 RPS19,ENSG00000105372,0.0127002664491561
 RPS18,ENSG00000231500,-0.0248537950258603
 RHOXF2,ENSG00000131721,0.0703634871966875
 OR1F1,ENSG00000168124,-0.876393694815453
 SPATS2L,ENSG00000196141,-0.26673678349683
 PUSL1,ENSG00000169972,0.532071238951535
 SVEP1,ENSG00000165124,0.771901108880922
 PLCXD2,ENSG00000240891,-0.848136543019315
 PLCXD1,ENSG00000182378,-0.685583842276541
 TSSC4,ENSG00000184281,0.441545123981483
 TSSC1,ENSG00000032389,-0.0399800239451317
 RRAGA,ENSG00000155876,0.157331611247232
 RRAGC,ENSG00000116954,-0.0599824333580592
 RRAGB,ENSG00000083750,0.0689273887892598
 GGT1,ENSG00000100031,-0.819222955310053
 GGT6,ENSG00000167741,-1.4317827858494
 GGT7,ENSG00000131067,-0.154011365958551
 GGT5,ENSG00000099998,0.669647652070991
 TIAF1,ENSG00000221995,0.230047464131511
 PTPRU,ENSG00000060656,0.202887241569038
 PTPRT,ENSG00000196090,-2.97848370461325
 PTPRS,ENSG00000105426,-0.173244583262285
 PTPRR,ENSG00000153233,2.88672569540609
 PTPRQ,ENSG00000139304,-2.25816286096467
 TINF2,ENSG00000092330,0.0619630656181812
 PTPRG,ENSG00000144724,0.184656765591019
 PTPRF,ENSG00000142949,0.578935358100174
 PTPRE,ENSG00000132334,-0.585458966325033
 PTPRD,ENSG00000153707,-0.06520302780981
 PTPRC,ENSG00000081237,0.321912539429988
 PTPRB,ENSG00000127329,0.783546762510218
 PTPRA,ENSG00000132670,-0.106130864298488
 STYXL1,ENSG00000127952,-0.220074401528854
 PTPRO,ENSG00000151490,1.91449924600352
 PVRIG,ENSG00000213413,0.0738131471625863
 PTPRK,ENSG00000152894,-0.0635473541950318
 PTPRJ,ENSG00000149177,-0.756140460256812
 IFT27,ENSG00000100360,0.0747383913818956
 IFT20,ENSG00000109083,0.0223782468888652
 RPA3-AS1,ENSG00000219545,-0.299097334044334
 GAPVD1,ENSG00000165219,-0.065792307022517
 LYVE1,ENSG00000133800,-0.581695567956115
 AQPEP,ENSG00000172901,-4.07537068166915
 DMPK,ENSG00000104936,0.460327242707264
 RP11-210M15.2,ENSG00000259495,-2.30028258965908
 RNASEH1,ENSG00000171865,-0.0726009422544528
 DMP1,ENSG00000152592,0.124755211934365
 RC3H1,ENSG00000135870,-0.0557272049072785
 RC3H2,ENSG00000056586,-0.0694165590855838
 IFIT5,ENSG00000152778,-0.419466740775078
 IFIT3,ENSG00000119917,-0.446220844726712
 IFIT2,ENSG00000119922,-0.554303576633698
 IFIT1,ENSG00000185745,-0.660384131784343
 ISG15,ENSG00000187608,0.19608411486764
 MAP1LC3C,ENSG00000197769,-1.65399337952695
 MAP1LC3B,ENSG00000140941,-0.369508148210662
 GGTLC1,ENSG00000149435,-0.835934210149735
 ZFP28,ENSG00000196867,-0.0448923103122811
 BRCC3,ENSG00000185515,-0.231739375646828
 ARL5C,ENSG00000141748,1.32164794483868
 ARL5B,ENSG00000165997,-0.467265454802911
 APITD1,ENSG00000175279,0.151045779170673
 WDR35,ENSG00000118965,0.307985616485428
 WDR34,ENSG00000119333,0.364547377504385
 WDR37,ENSG00000047056,0.0793324638642402
 WDR36,ENSG00000134987,0.16850618724734
 WDR31,ENSG00000148225,-0.043391165150248
 WDR33,ENSG00000136709,-0.00457909399086459
 WDR38,ENSG00000136918,-1.31723573566686
 EIF4A3,ENSG00000141543,0.178850648089985
 EIF4A2,ENSG00000156976,-0.310461242621958
 GIGYF1,ENSG00000146830,0.16840135898975
 GIGYF2,ENSG00000204120,-0.0221039934730098
 TLE3,ENSG00000140332,-0.288954957605237
 TLE2,ENSG00000065717,1.25329887720915
 TLE1,ENSG00000196781,0.57672003904603
 TLE6,ENSG00000104953,1.3139956245363
 FAM206A,ENSG00000119328,0.0690525341626583
 TLE4,ENSG00000106829,-0.0920537400177913
 AUNIP,ENSG00000127423,-0.461305003364667
 CACNA1G,ENSG00000006283,1.81306766711
 CDC7,ENSG00000097046,0.273833260256928
 TFPT,ENSG00000105619,-0.0140984558765618
 PCDHB13,ENSG00000187372,0.420560031252218
 PCDHB12,ENSG00000120328,0.806936280637985
 PCDHB11,ENSG00000197479,-0.22646104514036
 PCDHB10,ENSG00000120324,0.448231071942022
 PCDHB15,ENSG00000113248,0.732938057024746
 TFPI,ENSG00000003436,0.0777123015113574
 SDC3,ENSG00000162512,1.07008578132759
 CITED1,ENSG00000125931,0.575807015486089
 TMIE,ENSG00000181585,-0.599670510582097
 KIAA2022,ENSG00000050030,0.157009295785079
 KIAA2026,ENSG00000183354,0.0800839514347614
 MUM1L1,ENSG00000157502,2.48175275606688
 APCS,ENSG00000132703,-0.367794197093138
 LTBP4,ENSG00000090006,0.758351869809426
 LTBP3,ENSG00000168056,0.434562607903241
 LTBP2,ENSG00000119681,-0.618113318851103
 LTBP1,ENSG00000049323,0.652066733430985
 APC2,ENSG00000115266,-1.04875741239251
 CRAT,ENSG00000095321,0.149266107130583
 LRWD1,ENSG00000161036,0.230821965445916
 MBD5,ENSG00000204406,-0.306150083672258
 MBD4,ENSG00000129071,-0.0208272980045057
 MBD6,ENSG00000166987,0.27502227893746
 MBD1,ENSG00000141644,0.00910859454443395
 MBD3,ENSG00000071655,0.30106263836374
 MBD2,ENSG00000134046,-0.24405943855754
 REXO1,ENSG00000079313,0.141895793253363
 REXO2,ENSG00000076043,0.591629852612191
 REXO4,ENSG00000148300,0.0745990967342711
 SLC25A19,ENSG00000125454,-0.175360240055025
 COIL,ENSG00000121058,0.0204972616780602
 SLC25A17,ENSG00000100372,1.07834002142338
 KIAA1429,ENSG00000164944,0.0553770817895534
 SLC25A14,ENSG00000102078,0.04645584044278
 SLC25A13,ENSG00000004864,-0.0458249048598788
 SLC25A12,ENSG00000115840,-0.273210299809295
 SLC25A11,ENSG00000108528,0.063906046501587
 SLC25A10,ENSG00000183048,-0.663560637859895
 TUBA3C,ENSG00000198033,-0.273129432010425
 TUBA3E,ENSG00000152086,1.35542643880671
 TUBA3D,ENSG00000075886,1.78479272736814
 CCDC14,ENSG00000175455,0.242778779354243
 CCDC15,ENSG00000149548,-0.280559748387909
 CCDC17,ENSG00000159588,-0.105087868493607
 CCDC12,ENSG00000160799,0.210775467131953
 CCDC13,ENSG00000244607,0.245369378020149
 CARHSP1,ENSG00000153048,-0.143506982889774
 CCDC18,ENSG00000122483,-0.274891844369508
 CCDC19,ENSG00000213085,-0.507261515264705
 OR3A3,ENSG00000159961,0.527806514980197
 ZNF280D,ENSG00000137871,0.0806253012775038
 ZNF280C,ENSG00000056277,0.182537856534248
 ZNF280A,ENSG00000169548,0.662214588452268
 VIP,ENSG00000146469,0.50257990258647
 VIT,ENSG00000205221,-5.58220382760039
 STAR,ENSG00000147465,-3.00913106789714
 TMEM88B,ENSG00000205116,0.886892077231796
 STAC,ENSG00000144681,-0.434354709453605
 TRIM47,ENSG00000132481,0.661748305623714
 COX6B1,ENSG00000126267,-0.26010251325391
 COX6B2,ENSG00000160471,-1.05538891945227
 STAM,ENSG00000136738,-0.281232976480883
 ARIH2,ENSG00000177479,0.126317013721077
 MT-ND4L,ENSG00000212907,-1.20458491679525
 RAB11A,ENSG00000103769,-0.154149056263088
 CLDN9,ENSG00000213937,-0.410187169090459
 FIG4,ENSG00000112367,-0.228019556613564
 RAB11B,ENSG00000185236,-0.105600048155282
 CLDN1,ENSG00000163347,5.29122588858215
 CLDN2,ENSG00000165376,-0.18358221754512
 CLDN3,ENSG00000165215,-0.75231245040652
 CLDN4,ENSG00000189143,-0.146772972310156
 CLDN5,ENSG00000184113,0.324205374731369
 CLDN6,ENSG00000184697,0.589023327141265
 CLDN7,ENSG00000181885,-0.489959265170691
 FIGF,ENSG00000165197,0.25017140002682
 FIGN,ENSG00000182263,-0.994558045826285
 LGALS7B,ENSG00000178934,-0.834708703700202
 MAGEB2,ENSG00000099399,-0.811774884518361
 MAGEB3,ENSG00000198798,-0.173965812976447
 MAGEB1,ENSG00000214107,-0.146560706069399
 MAGEB6,ENSG00000176746,-0.0653588020297623
 MAGEB4,ENSG00000120289,-0.529812825026814
 MAGEB5,ENSG00000188408,0.0938937224085456
 MRFAP1,ENSG00000179010,-0.0264491087448055
 IRF3,ENSG00000126456,0.222470589581717
 IRF2,ENSG00000168310,-0.0329271173592792
 IRF1,ENSG00000125347,-0.050042588682057
 IRF7,ENSG00000185507,-0.243628038078717
 IRF6,ENSG00000117595,-1.35226949752373
 IRF5,ENSG00000128604,-0.132855100973508
 IRF9,ENSG00000213928,0.0112299625460397
 IRF8,ENSG00000140968,-0.822921929820788
 SNX29,ENSG00000048471,-0.0487666934789776
 SNX20,ENSG00000167208,0.138781935867324
 SNX21,ENSG00000124104,0.32192477188871
 SNX27,ENSG00000143376,-0.260074954726822
 SNX24,ENSG00000064652,-0.257166152594587
 SNX25,ENSG00000109762,-0.329647751035135
 RUNDC1,ENSG00000198863,0.0115206785716593
 PLA2G4C,ENSG00000105499,0.426897952530835
 SLBP,ENSG00000163950,-0.0750264589893678
 PANX1,ENSG00000110218,-0.0986565959353885
 PANX3,ENSG00000154143,-0.0393435805150935
 ZBTB12,ENSG00000204366,0.749730802014445
 ZBTB11,ENSG00000066422,-0.316046288778234
 ZBTB10,ENSG00000205189,-0.114283706405204
 ZBTB17,ENSG00000116809,0.0165405077199245
 ZBTB16,ENSG00000109906,-0.127558962146173
 ZBTB14,ENSG00000198081,-0.266105495171445
 ZBTB18,ENSG00000179456,-0.614997156120736
 TEX101,ENSG00000131126,-1.00482255324293
 C1orf159,ENSG00000131591,0.196246551768094
 C1orf158,ENSG00000157330,-0.322328340466554
 DDX19B,ENSG00000157349,-0.00956817298350746
 TRIM68,ENSG00000167333,0.0663844450254757
 TRIM69,ENSG00000185880,-0.509298580809003
 UNG,ENSG00000076248,0.132938304301328
 TRIM60,ENSG00000176979,-0.372641855075547
 TRIM61,ENSG00000183439,-0.0658130704539027
 TRIM63,ENSG00000158022,1.90440933123167
 TRIM65,ENSG00000141569,0.326995661037375
 TRIM66,ENSG00000166436,-0.494221146105944
 TRIM67,ENSG00000119283,-2.29946006712739
 TRIT1,ENSG00000043514,0.487055864034588
 ITK,ENSG00000113263,0.631589896826152
 SLC31A1,ENSG00000136868,-0.0798160925986931
 NRF1,ENSG00000106459,0.102377277615195
 NAGPA,ENSG00000103174,-0.060074320254199
 ZFP91,ENSG00000186660,-0.214768346221635
 LCAT,ENSG00000213398,0.382565617609817
 HOXA11,ENSG00000005073,9.15564588362194
 SERTAD1,ENSG00000197019,-0.017970952004222
 SERTAD2,ENSG00000179833,-0.326196763438211
 SERTAD3,ENSG00000167565,-0.0382184136057934
 SERTAD4,ENSG00000082497,0.621481810009591
 ARAP2,ENSG00000047365,0.391873422531859
 ARAP1,ENSG00000186635,0.129126192912871
 BID,ENSG00000015475,-0.412853355210663
 HEMK1,ENSG00000114735,0.00171044981652828
 NRDE2,ENSG00000119720,0.0114197141742098
 PYDC1,ENSG00000169900,-1.05622634221675
 OR51E1,ENSG00000180785,1.39647225232928
 ACMSD,ENSG00000153086,-0.346921301182321
 DHCR24,ENSG00000116133,-1.17573341127324
 LCA5,ENSG00000135338,0.376346379965799
 DEC1,ENSG00000173077,-0.151152212474319
 MLPH,ENSG00000115648,0.993941992164518
 CTD-2021H9.3,ENSG00000258053,-0.285406915392983
 FGFRL1,ENSG00000127418,-1.36504078992907
 CRLF2,ENSG00000205755,1.46751853638966
 NUDT13,ENSG00000166321,-0.062294459894137
 COL11A2,ENSG00000204248,0.196199577005817
 ARHGEF9,ENSG00000131089,-0.438141904417588
 PARK7,ENSG00000116288,-0.278700205906129
 PARK2,ENSG00000185345,-0.496757757773986
 NXPE1,ENSG00000095110,0.290737698610855
 NXPE2,ENSG00000204361,0.505325718596618
 NXPE3,ENSG00000144815,-0.120031743997101
 NXPE4,ENSG00000137634,-0.196776256000539
 DMTF1,ENSG00000135164,-0.0677271501506436
 GUSB,ENSG00000169919,0.0095690057143004
 TELO2,ENSG00000100726,0.0594366368135098
 KIT,ENSG00000157404,-0.3114825141741
 KIN,ENSG00000151657,0.223502242398822
 EDAR,ENSG00000135960,-0.763724412844489
 ERVFRD-1,ENSG00000244476,1.20520810550217
 TNFRSF17,ENSG00000048462,-1.56822179514182
 NAPRT1,ENSG00000147813,-0.248975973298936
 TNFRSF18,ENSG00000186891,-1.48333297016824
 TSGA10IP,ENSG00000175513,-0.960588783577438
 CHODL,ENSG00000154645,-4.30072206167818
 CSN1S1,ENSG00000126545,-1.0401585896245
 TNFRSF1B,ENSG00000028137,0.266361170285748
 TNFRSF1A,ENSG00000067182,0.436708084997841
 EGLN2,ENSG00000269858,0.13671824308111
 POLR2J2,ENSG00000228049,0.628813366022378
 POLR2J3,ENSG00000168255,-0.0208522527242891
 C6orf211,ENSG00000146476,-0.158633514653418
 FOSL1,ENSG00000175592,-0.541304790098142
 FOSL2,ENSG00000075426,0.676657870567138
 NDUFA10,ENSG00000130414,-0.203017664909377
 CCDC11,ENSG00000172361,-0.45475061860205
 AP001816.1,ENSG00000254531,-0.748502627938975
 NUDT19,ENSG00000213965,0.0310237479424117
 PAGE3,ENSG00000204279,-0.000891441090826821
 ISOC2,ENSG00000063241,0.045989562003328
 ISOC1,ENSG00000066583,2.19971136357549
 CHRD,ENSG00000090539,1.1214977321492
 BRWD1,ENSG00000185658,-0.231882376116972
 SPIRE1,ENSG00000134278,-0.225925439996136
 C1orf210,ENSG00000253313,-1.5415555408712
 C1orf213,ENSG00000249087,-0.0573022216692439
 C1orf216,ENSG00000142686,0.230742294927474
 AP003068.23,ENSG00000254614,-0.411161423653348
 WASL,ENSG00000106299,-0.216487591754147
 BCL9L,ENSG00000186174,0.178053042384689
 CLEC3B,ENSG00000163815,-0.40714360603761
 CLEC3A,ENSG00000166509,-0.148831189854594
 AMBP,ENSG00000106927,0.828399754875021
 AMBN,ENSG00000178522,-0.165436167347324
 MAD2L1BP,ENSG00000124688,-0.157330112644019
 IDH3A,ENSG00000166411,-0.145024720432506
 C10orf35,ENSG00000171224,-1.0534923234873
 C10orf32,ENSG00000166275,-0.152173942394445
 IDH3B,ENSG00000101365,0.0291245559386546
 RHOBTB2,ENSG00000008853,-0.492054816448457
 RHOBTB3,ENSG00000164292,-0.954463545816757
 RHOBTB1,ENSG00000072422,0.760369236299569
 INO80D,ENSG00000114933,0.0226780541065556
 INO80E,ENSG00000169592,0.226846222061791
 INO80B,ENSG00000115274,-0.0417620826300881
 INO80C,ENSG00000153391,-0.428519607010476
 DIS3L2,ENSG00000144535,0.205526977953144
 FAM43B,ENSG00000183114,1.61371458808519
 FAM43A,ENSG00000185112,-0.0696267124694984
 FAM124B,ENSG00000124019,0.273334859605523
 ERBB2IP,ENSG00000112851,-0.00289273691095778
 CYP2F1,ENSG00000197446,-1.11850279436196
 FNTA,ENSG00000168522,-0.0142169105025034
 FNTB,ENSG00000257365,0.0359779376480912
 TNFSF13B,ENSG00000102524,-1.19953550698953
 UFL1,ENSG00000014123,-0.141460750124733
 VIM,ENSG00000026025,-0.235668878801901
 RIBC2,ENSG00000128408,-0.522816889212836
 TMEM106C,ENSG00000134291,-0.491753701712448
 C15orf52,ENSG00000188549,1.03188354212505
 OR7C1,ENSG00000127530,-0.151019877192654
 CCNG1,ENSG00000113328,-0.153146326975564
 CCNG2,ENSG00000138764,-0.0915119277254465
 AP2M1,ENSG00000161203,0.0561598625903576
 RP11-322L20.1,ENSG00000258804,0.0314428959256409
 OR6C2,ENSG00000179695,-0.0241547955525109
 C6orf25,ENSG00000204420,0.611116735703712
 GCAT,ENSG00000100116,0.235620994096248
 GHSR,ENSG00000121853,-0.098554589840763
 DSG1,ENSG00000134760,-2.19552231750652
 TXNDC15,ENSG00000113621,0.128990150680284
 TXNDC17,ENSG00000129235,-0.0714061102219453
 KIF16B,ENSG00000089177,-0.439719687489222
 TXNDC11,ENSG00000153066,0.0457148425684908
 PDE9A,ENSG00000160191,-0.270259993529982
 FBXO41,ENSG00000163013,-0.487614656739223
 TXNDC12,ENSG00000117862,-0.183251055541536
 TAF6L,ENSG00000162227,0.463756315122444
 TATDN2,ENSG00000157014,0.0387483349939648
 LRP1B,ENSG00000168702,-2.06122613624471
 DAP,ENSG00000112977,0.165820046531438
 LRP10,ENSG00000197324,0.337313216927468
 LRP11,ENSG00000120256,-0.120135711951399
 LRP12,ENSG00000147650,1.19344860499586
 PRPS1L1,ENSG00000229937,-0.112592431492743
 BICD2,ENSG00000185963,-0.0484059345934333
 BICD1,ENSG00000151746,-0.305620875268021
 BBS9,ENSG00000122507,0.0545877641311846
 BBS1,ENSG00000174483,0.191049958227881
 BBS2,ENSG00000125124,-0.283456406211334
 BBS5,ENSG00000163093,0.189279036171333
 BBS4,ENSG00000140463,-0.0133659077238844
 BBS7,ENSG00000138686,-0.0354528633483927
 ESM1,ENSG00000164283,1.26689436542445
 AGL,ENSG00000162688,-0.326634097888947
 AGK,ENSG00000006530,-0.23868369927776
 NIPA2,ENSG00000140157,0.0496305233184397
 NIPA1,ENSG00000170113,-0.510064222505938
 AGA,ENSG00000038002,-0.422246716673514
 SLC50A1,ENSG00000169241,0.278448208455828
 CLDN8,ENSG00000156284,-2.11835675767175
 PIK3CA,ENSG00000121879,-0.183493426255377
 PIK3CB,ENSG00000051382,-0.578166838960598
 PIK3CD,ENSG00000171608,-0.197582313841756
 PIK3CG,ENSG00000105851,0.198184997502112
 ZSWIM4,ENSG00000132003,0.141528600801716
 ZSWIM5,ENSG00000162415,-0.206539082016332
 ZSWIM6,ENSG00000130449,-0.491712870523235
 ZSWIM1,ENSG00000168612,0.0295842738632176
 ZSWIM2,ENSG00000163012,0.0425253610046379
 ZSWIM3,ENSG00000132801,-0.282563501499115
 ZSWIM8,ENSG00000214655,0.0496937934217759
 PRRG4,ENSG00000135378,-1.9475343275688
 AJUBA,ENSG00000129474,1.33668730748476
 PRRG2,ENSG00000126460,0.207597837788881
 PRRG3,ENSG00000130032,0.874205436115726
 MAX,ENSG00000125952,0.156583067477496
 MAZ,ENSG00000103495,0.247208688436964
 ERI2,ENSG00000196678,-0.442346923929231
 ERI3,ENSG00000117419,0.0766007895384123
 MAG,ENSG00000105695,-2.9353134936683
 MAF,ENSG00000178573,0.51980134230436
 MAK,ENSG00000111837,-0.346170067285412
 MAL,ENSG00000172005,-2.33091865123518
 CSDE1,ENSG00000009307,-0.289269165598753
 JAGN1,ENSG00000171135,-0.00937268103157539
 HMCN2,ENSG00000148357,1.77688544310965
 HMCN1,ENSG00000143341,-2.1890232879553
 KIAA1217,ENSG00000120549,-1.48153736917899
 UTP23,ENSG00000147679,-0.0820649866381249
 UTP20,ENSG00000120800,0.0453269729830667
 NPHP3,ENSG00000113971,0.242466255133175
 NPHP1,ENSG00000144061,0.672689098627549
 NPHP4,ENSG00000131697,-0.148396868023887
 CTH,ENSG00000116761,-0.142524485764226
 ARF3,ENSG00000134287,0.0096927324324501
 ARF1,ENSG00000143761,0.0294483808103944
 ARF6,ENSG00000165527,0.02657873413664
 ARF5,ENSG00000004059,0.312847785155061
 ARF4,ENSG00000168374,-0.0492462320697025
 PRADC1,ENSG00000135617,-0.308325678935753
 MEDAG,ENSG00000102802,0.686291405873183
 SCN4A,ENSG00000007314,-1.83023981254874
 RAB11FIP3,ENSG00000090565,0.102428088502435
 RAB11FIP2,ENSG00000107560,1.04404824318647
 RAB11FIP1,ENSG00000156675,-0.812786547326299
 THAP11,ENSG00000168286,0.232665747937455
 RAB11FIP5,ENSG00000135631,0.296210174788914
 RAB11FIP4,ENSG00000131242,-1.86672133581846
 IRF4,ENSG00000137265,-0.193348790642065
 NIP7,ENSG00000132603,0.386264284714214
 AASS,ENSG00000008311,0.630379950944846
 CLIP3,ENSG00000105270,0.771492090401599
 CLIP2,ENSG00000106665,-0.005042865546448
 CLIP1,ENSG00000130779,-0.124855625949655
 CLIP4,ENSG00000115295,-0.530333525431664
 CDC37L1,ENSG00000106993,-0.172088570998007
 CD48,ENSG00000117091,0.632587508531751
 CD44,ENSG00000026508,1.71750588139462
 CD47,ENSG00000196776,-0.763609581066936
 CD46,ENSG00000117335,0.0265089637194015
 SNX22,ENSG00000157734,-0.31207017500314
 FPGT,ENSG00000254685,-0.176719598009534
 FPGS,ENSG00000136877,0.112604517667259
 VMA21,ENSG00000160131,-0.0469423408603499
 TBL1X,ENSG00000101849,1.28986705015051
 TBL1Y,ENSG00000092377,-1.18990022346321
