 gene    name , gene    ENS ,Adipose-Visceral(Omentum)
 TMEM202,ENSG00000187806,0.137364361269543
 NFATC3,ENSG00000072736,0.194652196782054
 GLIPR1L1,ENSG00000173401,-0.669496556646089
 GLIPR1L2,ENSG00000180481,-0.017151980248945
 TNFAIP8L3,ENSG00000183578,0.490035151821312
 IDE,ENSG00000119912,0.090039643564744
 CCL7,ENSG00000108688,-0.104835683693835
 SORL1,ENSG00000137642,-0.522864285242333
 OBP2B,ENSG00000171102,-0.47414660050741
 TMEM203,ENSG00000187713,-0.0101188775075818
 OBP2A,ENSG00000122136,-0.947141084076521
 POLD1,ENSG00000062822,-0.180798122463689
 POLD2,ENSG00000106628,-0.0479073346112371
 POLD3,ENSG00000077514,0.0497706407103438
 POLD4,ENSG00000175482,0.231165776694047
 DLC1,ENSG00000164741,0.814345501203382
 TMEM204,ENSG00000131634,0.511641129514293
 NUB1,ENSG00000013374,-0.0668761671140048
 C20orf112,ENSG00000197183,0.18734771862128
 PLAC1L,ENSG00000149507,0.0208553074896039
 ID4,ENSG00000172201,1.01746662578855
 ID2,ENSG00000115738,0.697421137089832
 ID3,ENSG00000117318,0.756899655426945
 ID1,ENSG00000125968,1.08437117176645
 CPAMD8,ENSG00000160111,0.357924854545678
 OPLAH,ENSG00000178814,0.557784183015467
 GLI2,ENSG00000074047,0.48424872369381
 GLI3,ENSG00000106571,0.886693807519657
 GLI1,ENSG00000111087,-1.29215887219824
 GLI4,ENSG00000250571,0.161582136100228
 ORC6,ENSG00000091651,-0.734893533969651
 ORC4,ENSG00000115947,-0.165571301800216
 ORC5,ENSG00000164815,0.104475075105891
 ORC2,ENSG00000115942,-0.084877024617397
 ORC3,ENSG00000135336,-0.0610952570984589
 ORC1,ENSG00000085840,-0.361218837750333
 DMKN,ENSG00000161249,1.07787149433348
 GSTK1,ENSG00000197448,0.19422017618054
 ALOX12,ENSG00000108839,-0.298924833494784
 NR0B2,ENSG00000131910,-1.17419996003524
 NR0B1,ENSG00000169297,-0.196979207943913
 RP11-113D6.10,ENSG00000189332,0.277818766381875
 C2CD3,ENSG00000168014,-0.125948359332491
 C2CD2,ENSG00000157617,0.955811589711787
 OSGEP,ENSG00000092094,-0.250458793295772
 SSFA2,ENSG00000138434,-0.258088823219982
 RRBP1,ENSG00000125844,0.102269094588738
 BAK1,ENSG00000030110,-0.16418071782005
 CSN2,ENSG00000135222,-0.214965748631832
 CSN3,ENSG00000171209,-0.627576580543172
 KIAA1279,ENSG00000198954,0.0159776965784419
 AC011997.1,ENSG00000222017,-0.615178291751736
 TACR3,ENSG00000169836,-1.19047909745577
 TACR2,ENSG00000075073,-1.10377117149306
 TACR1,ENSG00000115353,0.362801263669034
 SERBP1,ENSG00000142864,0.142880150928238
 PPP4C,ENSG00000149923,-0.0320773142619487
 KIAA0586,ENSG00000100578,-0.0887475373054003
 ZSWIM7,ENSG00000214941,0.0700089033950002
 FAM71E1,ENSG00000142530,-0.82359404093843
 FAM71E2,ENSG00000180043,1.79476276147998
 BARX2,ENSG00000043039,0.300409800099069
 PRND,ENSG00000171864,1.15979199895603
 BARX1,ENSG00000131668,7.06082230544678
 SH2B2,ENSG00000160999,0.0247415961390211
 SH2B3,ENSG00000111252,0.327168803411536
 SH2B1,ENSG00000178188,-0.0217937186027761
 C19orf12,ENSG00000131943,0.472989911972144
 C19orf10,ENSG00000074842,0.225011031756328
 TSPO2,ENSG00000112212,-0.527265050259002
 PGLYRP3,ENSG00000159527,-1.27558326869708
 PGLYRP2,ENSG00000161031,-0.321275440250576
 PGLYRP1,ENSG00000008438,-0.492602611720588
 ACRV1,ENSG00000134940,-0.706206048648861
 SYCE1L,ENSG00000205078,-0.238547923708713
 PGLYRP4,ENSG00000163218,-0.60316574306669
 RGS22,ENSG00000132554,0.621999749930933
 RGS20,ENSG00000147509,-0.802198851736371
 UTS2,ENSG00000049247,-0.144093444890096
 ALKBH6,ENSG00000239382,-0.174145692589197
 PLB1,ENSG00000163803,0.483360996000171
 PCDH18,ENSG00000189184,0.841543262231437
 SASH1,ENSG00000111961,0.281381694912886
 PCDH19,ENSG00000165194,0.773764600091532
 CYB5A,ENSG00000166347,0.80496501283153
 CYB5B,ENSG00000103018,0.0499507723745997
 ALKBH1,ENSG00000100601,0.237614573103871
 PCK2,ENSG00000100889,1.10603315547576
 PCK1,ENSG00000124253,4.19037921089502
 PIK3C3,ENSG00000078142,0.00131294966392414
 ESRP2,ENSG00000103067,0.0685229401540435
 CTD-2215E18.1,ENSG00000251606,-0.645222236945487
 MRPL36,ENSG00000171421,0.101710272316152
 MRPL37,ENSG00000116221,0.0230446398967508
 MRPL32,ENSG00000106591,0.276413958144957
 MRPL30,ENSG00000185414,0.497419313699631
 ZNF676,ENSG00000196109,1.06297440769302
 CLEC17A,ENSG00000187912,0.383550386708734
 MRPL38,ENSG00000204316,-0.0146875948950665
 MRPL39,ENSG00000154719,0.026410136586377
 FAM92B,ENSG00000153789,-0.433481635043818
 THOC3,ENSG00000051596,-0.417967473856965
 THOC1,ENSG00000079134,-0.0271180492794572
 THOC7,ENSG00000163634,-0.123861410763541
 THOC5,ENSG00000100296,-0.215532748240744
 PRRG1,ENSG00000130962,0.230188930153109
 RNF103,ENSG00000239305,-0.161982576147497
 NUP88,ENSG00000108559,0.0605898703736719
 RECQL4,ENSG00000160957,-0.451926790914376
 SAA4,ENSG00000148965,2.25018043146167
 SAA2,ENSG00000134339,3.55329445165553
 SAA1,ENSG00000173432,4.50085609169402
 YTHDF3,ENSG00000185728,0.144504499980596
 PPOX,ENSG00000143224,0.0639712368198502
 YTHDF1,ENSG00000149658,-0.0576418651447617
 NPIPB11,ENSG00000254206,0.389728859829351
 ZNF679,ENSG00000197123,0.464226054628047
 GTSF1,ENSG00000170627,-0.0771469462601297
 ERI1,ENSG00000104626,0.147778067751139
 NLK,ENSG00000087095,-0.189611021094194
 NLN,ENSG00000123213,0.0161350535533318
 SEPN1,ENSG00000162430,0.278385539792938
 PHLDB1,ENSG00000019144,0.251234526156619
 PHLDB2,ENSG00000144824,1.06746671601997
 PHLDB3,ENSG00000176531,-0.239856698326851
 RSL24D1,ENSG00000137876,-0.0245777555854012
 MTMR14,ENSG00000163719,-0.103399947564385
 MTMR12,ENSG00000150712,0.348827301998269
 MTMR11,ENSG00000014914,-0.144563404905631
 UPP2,ENSG00000007001,-0.460515518935468
 PTCHD4,ENSG00000244694,1.1719622172709
 PTCHD3,ENSG00000182077,2.82597562968558
 PTCHD1,ENSG00000165186,0.159488951800821
 METAP1D,ENSG00000172878,0.373821537883272
 TCEB3,ENSG00000011007,0.199059239789346
 TCEB2,ENSG00000103363,-0.207364713757559
 TCEB1,ENSG00000154582,-0.0613846037040432
 CEP57L1,ENSG00000183137,0.150120951160428
 C20orf197,ENSG00000176659,1.24567883177273
 C20orf195,ENSG00000125531,-0.156447828213302
 C20orf194,ENSG00000088854,-0.0860973301587714
 POR,ENSG00000127948,0.0720909944912465
 ST3GAL3,ENSG00000126091,0.119054684753278
 ST3GAL2,ENSG00000157350,0.0652315588494922
 ST3GAL1,ENSG00000008513,0.458427978634808
 ST3GAL6,ENSG00000064225,-0.11211566701486
 ST3GAL5,ENSG00000115525,0.996726550121772
 ST3GAL4,ENSG00000110080,-0.187509170066694
 CTB-167G5.5,ENSG00000268864,1.36401301664694
 CEP135,ENSG00000174799,0.40467723798831
 BCKDHB,ENSG00000083123,0.271795813905665
 BCKDHA,ENSG00000248098,0.0424617779955566
 WIPF3,ENSG00000122574,-0.698009920904622
 WIPF1,ENSG00000115935,0.184294908103908
 MON1B,ENSG00000103111,-0.0538053540498986
 RBM4B,ENSG00000173914,-0.255418501543255
 TMEM178B,ENSG00000261115,-0.677677477483658
 TMEM178A,ENSG00000152154,-0.613991771273163
 RBM41,ENSG00000089682,0.0369445522848641
 RBM42,ENSG00000126254,-0.0511630894534735
 RBM43,ENSG00000184898,0.180068666416066
 RBM44,ENSG00000177483,0.509410135813073
 RBM45,ENSG00000155636,0.0517638007439292
 RBM46,ENSG00000151962,-0.192388957884481
 RBM47,ENSG00000163694,0.863331554955781
 RBM48,ENSG00000127993,0.118963422494918
 LMO1,ENSG00000166407,-0.505400132890436
 PPM1G,ENSG00000115241,0.0496055153097495
 PPM1F,ENSG00000100034,0.13072829072821
 PPM1E,ENSG00000175175,-0.953016974582581
 PPM1D,ENSG00000170836,0.424549374875055
 PPM1B,ENSG00000138032,-0.148929950922876
 PPM1N,ENSG00000213889,0.352760929427738
 PPM1M,ENSG00000164088,0.0486335629123856
 PPM1L,ENSG00000163590,-0.862902900220089
 PPM1K,ENSG00000163644,-1.00138019532438
 PPM1J,ENSG00000155367,-0.448844134203037
 PPM1H,ENSG00000111110,-0.0428270641902716
 CHEK2,ENSG00000183765,0.552048305057688
 CHEK1,ENSG00000149554,0.233363667344617
 UPF3B,ENSG00000125351,-0.14735220170127
 LIN28B,ENSG00000187772,-0.693647776208959
 KPRP,ENSG00000203786,-0.463397559225572
 GCFC2,ENSG00000005436,0.0927994203847145
 GINS2,ENSG00000131153,-1.05679865672238
 GINS3,ENSG00000181938,0.150189684188304
 GINS1,ENSG00000101003,-0.235595824354056
 GINS4,ENSG00000147536,-0.542356153656918
 CYP2S1,ENSG00000167600,1.0596237238115
 ADPRH,ENSG00000144843,0.448841925806088
 ADPRM,ENSG00000170222,0.087016132251287
 ADI1,ENSG00000182551,0.224797216400898
 C9,ENSG00000113600,0.167362331374799
 C3,ENSG00000125730,2.03613295695407
 C2,ENSG00000166278,2.19498082774439
 C7,ENSG00000112936,2.85359402585523
 C6,ENSG00000039537,2.10131753393416
 C5,ENSG00000106804,0.159754664085511
 CHDC2,ENSG00000176034,-0.179631294112285
 EXPH5,ENSG00000110723,-1.48897347999297
 CS,ENSG00000062485,0.380088923507609
 CP,ENSG00000047457,0.25229252581755
 RMND5A,ENSG00000153561,-0.121011712009666
 RMND5B,ENSG00000145916,-0.138691969429336
 DLEU7,ENSG00000186047,-0.432718542035578
 PISD,ENSG00000241878,0.343273252297336
 SEPT12,ENSG00000140623,-0.272849355956518
 AP3B1,ENSG00000132842,0.0858943171692081
 PP2D1,ENSG00000183977,-0.509348977886346
 AP3B2,ENSG00000103723,-0.0533896623214235
 SPAG4,ENSG00000061656,0.655242808812078
 PGA3,ENSG00000229859,-0.0243584369632206
 PGA5,ENSG00000256713,1.01466105262941
 FAM154A,ENSG00000155875,0.44517088273665
 VCX3B,ENSG00000205642,0.784722453338962
 VCX3A,ENSG00000169059,0.520407565671348
 FAM154B,ENSG00000188659,-0.18488588403444
 PPP1CB,ENSG00000213639,-0.116984655268605
 PPP1CC,ENSG00000186298,0.00314208030377356
 PPP1CA,ENSG00000172531,0.0201511178498274
 MPPED1,ENSG00000186732,-2.16260334281911
 MPPED2,ENSG00000066382,-0.537386493027099
 SRP9,ENSG00000143742,-0.0489686497581763
 ZYX,ENSG00000159840,-0.00816965004016344
 ZNF460,ENSG00000197714,0.243208836179548
 VSIG10,ENSG00000176834,0.229441522384757
 HIF1AN,ENSG00000166135,-0.117808035165775
 DENND3,ENSG00000105339,0.162656366988515
 CREBRF,ENSG00000164463,-0.114163477081476
 PPP1R16A,ENSG00000160972,0.127701356742322
 PPP1R16B,ENSG00000101445,0.114569364123426
 BLNK,ENSG00000095585,-0.151710500012847
 KIAA1841,ENSG00000162929,0.0290354030223847
 NUCB1,ENSG00000104805,0.0916149024364701
 HSDL1,ENSG00000103160,-0.301964898927428
 HSDL2,ENSG00000119471,0.329790491269137
 NUCB2,ENSG00000070081,-0.0760412002421715
 SOCS5,ENSG00000171150,0.0429684130260574
 SOCS4,ENSG00000180008,0.102262985301882
 C16orf46,ENSG00000166455,0.230266590000409
 SOCS1,ENSG00000185338,-0.190511178550867
 SRPR,ENSG00000182934,0.180473730197632
 SOCS3,ENSG00000184557,1.18207473997681
 SOCS2,ENSG00000120833,0.564299731611842
 PPP2CA,ENSG00000113575,-0.0992949969410251
 PPP2CB,ENSG00000104695,-0.219246523311637
 SRPX,ENSG00000101955,1.54020494271538
 VPS72,ENSG00000163159,-0.09572534207231
 IL1R2,ENSG00000115590,0.233637493256657
 IL1R1,ENSG00000115594,1.27434574134244
 PTN,ENSG00000105894,0.75947133937793
 PTH,ENSG00000152266,0.407566390600364
 ABHD10,ENSG00000144827,-0.215616401392206
 ABHD11,ENSG00000106077,-0.484936428822001
 ABHD12,ENSG00000100997,-0.420146042556937
 ABHD13,ENSG00000139826,0.101824736913548
 NGRN,ENSG00000182768,-0.241568680481407
 PTS,ENSG00000150787,-0.0570022750508642
 ARPC3,ENSG00000111229,0.023261769591691
 ARPC2,ENSG00000163466,-0.0807023822402773
 ARPC5,ENSG00000162704,0.211645599043567
 ARPC4,ENSG00000241553,-0.072935621801254
 ITPR2,ENSG00000123104,0.120173748773459
 ITPR3,ENSG00000096433,0.473152982319094
 ITPR1,ENSG00000150995,-0.857227224045784
 IL1RN,ENSG00000136689,-1.03827550433603
 ERCC6L2,ENSG00000182150,-0.0243279432977999
 CASKIN2,ENSG00000177303,0.381232678570662
 CASKIN1,ENSG00000167971,-1.15284261625854
 LAP3,ENSG00000002549,0.364941792558509
 FAM217A,ENSG00000145975,-0.223650875463884
 FAM217B,ENSG00000196227,-0.097055643830512
 OPN5,ENSG00000124818,-0.395170909352786
 OPN4,ENSG00000122375,-1.86309550706087
 OPN3,ENSG00000054277,-0.199484256737668
 TMEM30C,ENSG00000235156,0.21959088413032
 LDOC1L,ENSG00000188636,-0.191449439903895
 HIVEP1,ENSG00000095951,0.117691429225365
 HIVEP2,ENSG00000010818,-0.400768984331352
 EOGT,ENSG00000163378,-0.396509028108662
 AP000679.2,ENSG00000176984,1.15714879082563
 STPG2,ENSG00000163116,0.217775977570925
 STPG1,ENSG00000001460,0.254391283809726
 PGRMC2,ENSG00000164040,0.487994289470691
 PGRMC1,ENSG00000101856,0.249885151144768
 KIAA1024,ENSG00000169330,-0.350960052656628
 TARM1,ENSG00000248385,-0.282010000170432
 CMAS,ENSG00000111726,-0.134407480955703
 SAMD14,ENSG00000167100,-0.923605819582256
 SAMD12,ENSG00000177570,-0.0418614621956054
 SAMD13,ENSG00000203943,0.296817778728629
 SAMD11,ENSG00000187634,1.1760531765633
 SPNS3,ENSG00000182557,-0.30792781338047
 RP11-93B14.6,ENSG00000167046,0.52189195692166
 PCDH11X,ENSG00000102290,-1.62266730893754
 PCDH11Y,ENSG00000099715,-0.290753864983552
 IGF1R,ENSG00000140443,-0.33563940476142
 CHSY3,ENSG00000198108,0.0507918928891907
 TEX9,ENSG00000151575,-0.146885368989298
 CD3EAP,ENSG00000117877,0.101000370586667
 TEX2,ENSG00000136478,-0.28772277668134
 ARHGAP17,ENSG00000140750,0.451495506786509
 STARD8,ENSG00000130052,0.757926943302222
 ARHGAP15,ENSG00000075884,0.386943244125631
 ARHGAP12,ENSG00000165322,-0.197045718330031
 ARHGAP10,ENSG00000071205,0.22833529433388
 BPIFA3,ENSG00000131059,-0.243862826851745
 STARD3,ENSG00000131748,-0.113096034572241
 STARD6,ENSG00000174448,-1.0190077070197
 STARD7,ENSG00000084090,-0.123103265589864
 ARHGAP18,ENSG00000146376,1.27333189210897
 ARHGAP19,ENSG00000213390,-0.129944072367056
 IL7R,ENSG00000168685,1.46195222487481
 PTRHD1,ENSG00000184924,-0.126869644521211
 BCDIN3D,ENSG00000186666,0.251763883522929
 HID1,ENSG00000167861,0.170751059413895
 RING1,ENSG00000204227,0.0812151210595344
 FMR1NB,ENSG00000176988,0.439652602478297
 ITPRIP,ENSG00000148841,0.325040319829484
 DDTL,ENSG00000099974,0.130753361014764
 SETX,ENSG00000107290,-0.0407534028724913
 TMPPE,ENSG00000188167,-0.0510070139277879
 TIMD4,ENSG00000145850,2.10959493026949
 C4orf40,ENSG00000187533,0.72816329610847
 C4orf47,ENSG00000205129,0.767237741492033
 C4orf46,ENSG00000205208,-0.04448778651949
 C4orf45,ENSG00000164123,-0.75486517046345
 PBRM1,ENSG00000163939,0.238275998210781
 C4orf48,ENSG00000243449,0.591646114027665
 KCNG4,ENSG00000168418,-0.0191669942692399
 SYN3,ENSG00000185666,-0.0195838348092096
 C15orf57,ENSG00000128891,-0.0963518229475401
 C15orf56,ENSG00000176753,-1.1097962626118
 ERAL1,ENSG00000132591,-0.0840764447340156
 DDX17,ENSG00000100201,-0.0340469702554616
 ZNF124,ENSG00000196418,0.311532823701034
 DDX10,ENSG00000178105,0.0893293874595962
 DDX11,ENSG00000013573,0.408358644201886
 DDX18,ENSG00000088205,0.139840758044952
 VWCE,ENSG00000167992,1.04400067630741
 ARFIP1,ENSG00000164144,0.234724764587263
 ARFIP2,ENSG00000132254,-0.266872087256287
 TRIP10,ENSG00000125733,0.22805658960351
 TRIP11,ENSG00000100815,0.21327485043717
 TRIP12,ENSG00000153827,0.0241082022026198
 TRIP13,ENSG00000071539,-0.294480879183104
 NCLN,ENSG00000125912,0.0299799330315804
 DNAL4,ENSG00000100246,-0.24605940606589
 DNAL1,ENSG00000119661,0.0375059933054361
 OR2D2,ENSG00000166368,-0.11453862809268
 OR2D3,ENSG00000178358,0.150825708914246
 FGFBP2,ENSG00000137441,-0.0934360805874418
 FGFBP1,ENSG00000137440,0.282627442156299
 ARMC10,ENSG00000170632,0.0967195603372152
 ARMC12,ENSG00000157343,0.147324274853097
 METTL21C,ENSG00000139780,0.455623155192864
 NTPCR,ENSG00000135778,-0.151576141763081
 CSTF2T,ENSG00000177613,0.229147916406832
 DKFZP434O1614,ENSG00000258729,0.249020916558067
 TAS1R1,ENSG00000173662,-0.683985449599389
 TAS1R3,ENSG00000169962,-0.208649465065994
 TAS1R2,ENSG00000179002,-0.147852808424415
 FAM73A,ENSG00000180488,-0.0434511215372812
 FAM73B,ENSG00000148343,-0.0746602856164206
 HSBP1,ENSG00000230989,-0.0117505614566176
 GTF2E1,ENSG00000153767,0.0521784221156299
 GTF2E2,ENSG00000197265,0.259694901837338
 PABPC1L2B,ENSG00000184388,-0.912188692126765
 PABPC1L2A,ENSG00000186288,-0.46609053238002
 PLEK2,ENSG00000100558,0.291866341218948
 TCTE3,ENSG00000184786,-0.17749817076612
 TCTE1,ENSG00000146221,-1.01859546248062
 CD40,ENSG00000101017,0.342978429474279
 ADAM33,ENSG00000149451,0.881907542453473
 SYNGR3,ENSG00000127561,-1.47347349967122
 FRK,ENSG00000111816,0.33903343489272
 RP11-47I22.3,ENSG00000232774,0.296543654262974
 MSH2,ENSG00000095002,-0.051848262729412
 MSH3,ENSG00000113318,0.194574954171229
 MGLL,ENSG00000074416,0.570697912427458
 MSH5,ENSG00000204410,0.0102442980605404
 TACC1,ENSG00000147526,0.303405623184304
 MUC3A,ENSG00000169894,1.71535862283808
 C16orf58,ENSG00000140688,-0.0219184130894031
 PACSIN1,ENSG00000124507,-1.83397808487784
 PACSIN3,ENSG00000165912,-0.332216482807263
 PACSIN2,ENSG00000100266,-0.224039509624272
 COPA,ENSG00000122218,0.0176714031856853
 COPE,ENSG00000105669,-0.228030597996028
 HIST2H2AB,ENSG00000184270,0.425795799601155
 HIST2H2AC,ENSG00000184260,0.289763912937099
 PM20D2,ENSG00000146281,0.00063235727761046
 TOE1,ENSG00000132773,0.0872070124841558
 GPR135,ENSG00000181619,-0.257344312295988
 GPR137,ENSG00000173264,-0.184689770054309
 PAH,ENSG00000171759,-0.219581377947095
 GPR132,ENSG00000183484,0.333888033207135
 GPR139,ENSG00000180269,-0.177380027571684
 MFRP,ENSG00000235718,-0.750490087379858
 ATF7IP,ENSG00000171681,0.236295091962091
 GOPC,ENSG00000047932,0.00671691455804855
 HAL,ENSG00000084110,-0.234119334091578
 ERLEC1,ENSG00000068912,0.018381523031603
 KIAA1551,ENSG00000174718,0.317326019187604
 MCMDC2,ENSG00000178460,-0.659267596241028
 LRRC70,ENSG00000186105,0.820514011256439
 LRRC71,ENSG00000160838,0.764540112291601
 LRRC72,ENSG00000205858,-0.307506213253477
 LRRC73,ENSG00000204052,-0.7837946258886
 ZAR1L,ENSG00000189167,-0.158493722647078
 RAI14,ENSG00000039560,-0.0430932780880879
 PNPLA3,ENSG00000100344,0.975622006802034
 PNPLA2,ENSG00000177666,1.89087582480957
 PNPLA1,ENSG00000180316,-0.145781151362176
 PNPLA7,ENSG00000130653,0.195477706051429
 PNPLA6,ENSG00000032444,-0.30319092715183
 PNPLA5,ENSG00000100341,-0.341307334389715
 PNPLA4,ENSG00000006757,0.0460921790453157
 PNPLA8,ENSG00000135241,-0.130619336682054
 PINLYP,ENSG00000234465,0.208457422249659
 SFPQ,ENSG00000116560,0.0296815356896661
 THSD7B,ENSG00000144229,1.3407407560771
 FLG2,ENSG00000143520,0.246767440289587
 PHTF1,ENSG00000116793,0.223697886989336
 THSD7A,ENSG00000005108,0.407387529705832
 GPR88,ENSG00000181656,-0.512922928930312
 WBP1L,ENSG00000166272,0.354446036514228
 VCPIP1,ENSG00000175073,-0.0643474478114525
 GPR82,ENSG00000171657,0.0566906130491144
 GPR83,ENSG00000123901,-1.17540464913477
 GPR84,ENSG00000139572,0.617625901521276
 GPR85,ENSG00000164604,0.289679419956617
 GPR87,ENSG00000138271,-1.09790236611724
 WBP11,ENSG00000084463,-0.0984031629969364
 ZC3HAV1L,ENSG00000146858,0.645896961902435
 TARDBP,ENSG00000120948,-0.0744109824029694
 PRKRIP1,ENSG00000128563,-0.0342902223440151
 PALLD,ENSG00000129116,-0.399741328512448
 RBMS1,ENSG00000153250,0.541265863544408
 RBMS3,ENSG00000144642,0.600891709150541
 RBMS2,ENSG00000076067,0.564923907678175
 NOXA1,ENSG00000188747,-0.488563299003473
 DAD1,ENSG00000129562,0.158887731470638
 GDF9,ENSG00000164404,-0.454920514970259
 GDF3,ENSG00000184344,0.919156118464197
 GDF7,ENSG00000143869,-1.3107731244434
 GDF6,ENSG00000156466,1.84924308617222
 GDF5,ENSG00000125965,1.0088207591936
 NPIPB3,ENSG00000169246,0.0592149183787859
 NPIPB5,ENSG00000243716,0.23762626907772
 NPIPB4,ENSG00000185864,0.277932350880777
 NPIPB7,ENSG00000233232,-0.782249463745071
 NPIPB6,ENSG00000198156,0.11065675414738
 NPIPB8,ENSG00000255524,-0.437314749248575
 AC007431.1,ENSG00000166329,-0.504792400560686
 C3orf20,ENSG00000131379,0.104883611224916
 C3orf22,ENSG00000180697,-0.4732597760609
 WNT9B,ENSG00000158955,0.519509435651663
 WNT9A,ENSG00000143816,0.0914029977535491
 C3orf27,ENSG00000198685,-0.292511983686254
 AC021218.2,ENSG00000204876,-0.290772215316477
 RP11-347C12.1,ENSG00000198064,-0.334776988663839
 RP11-347C12.3,ENSG00000258130,0.217952892661166
 LGSN,ENSG00000146166,-0.20628559494565
 CCDC102A,ENSG00000135736,0.456686335144177
 CCDC102B,ENSG00000150636,0.96999923937538
 COX8C,ENSG00000187581,-0.501350251272876
 COX8A,ENSG00000176340,-0.116390145170515
 LSG1,ENSG00000041802,-0.0312175743859028
 FASLG,ENSG00000117560,1.07188813397108
 HNRNPLL,ENSG00000143889,-0.0764451440807568
 RP11-9B6.1,ENSG00000248511,-0.185685054502912
 SNRPA1,ENSG00000131876,-0.110996633520652
 C9orf171,ENSG00000188523,-0.953408608096551
 C9orf170,ENSG00000204446,0.611402552028205
 C9orf173,ENSG00000197768,0.684124527501545
 C9orf172,ENSG00000232434,-1.13393970241344
 BRMS1,ENSG00000174744,-0.0611948238127956
 FOXK2,ENSG00000141568,-0.12199161387676
 FOXK1,ENSG00000164916,-0.2228365440228
 RAX2,ENSG00000173976,2.25115836650679
 CSAD,ENSG00000139631,0.715728676766386
 TMEM119,ENSG00000183160,0.688999289400906
 IGFLR1,ENSG00000126246,0.108589013580845
 IL1A,ENSG00000115008,0.233915532372119
 TMEM110,ENSG00000213533,0.0337425329084708
 PIM2,ENSG00000102096,-0.0462667556929711
 TMEM114,ENSG00000232258,-0.281702069150301
 TMEM115,ENSG00000126062,0.173100811203753
 TMEM116,ENSG00000198270,-0.412349659820555
 TMEM117,ENSG00000139173,-0.101056850463595
 AC104794.4,ENSG00000233502,0.220093064014222
 SLC35A4,ENSG00000176087,0.105227064703209
 SLC35A5,ENSG00000138459,0.140255018145865
 SLC35A1,ENSG00000164414,0.0264365792322183
 SLC35A2,ENSG00000102100,0.132654988088547
 SLC35A3,ENSG00000117620,0.0219107214043699
 MPDZ,ENSG00000107186,0.704137223885417
 ASIC4,ENSG00000072182,-0.835382610977693
 ASIC1,ENSG00000110881,0.394683965907182
 ASIC3,ENSG00000213199,-0.0770991254743448
 ABCB11,ENSG00000073734,0.359527531885331
 ABCB10,ENSG00000135776,0.091863416825136
 MMD2,ENSG00000136297,-0.612753516291137
 PMP22,ENSG00000109099,0.271887531576143
 RBPMS,ENSG00000157110,0.421364660088694
 TOX4,ENSG00000092203,-0.0659250859238696
 TOX3,ENSG00000103460,-2.24291298210093
 STON2,ENSG00000140022,-0.0734728011373411
 STON1,ENSG00000243244,1.21791931363969
 BEST3,ENSG00000127325,-1.09985204306316
 BEST2,ENSG00000039987,0.385527778104783
 BEST1,ENSG00000167995,0.0681329258089433
 BEST4,ENSG00000142959,-0.358769294326359
 AP000708.1,ENSG00000255537,-1.63144715740729
 PXDC1,ENSG00000168994,0.210232800151451
 FYTTD1,ENSG00000122068,0.0727146354452398
 KIAA1614,ENSG00000135835,-0.25206376356811
 TNPO2,ENSG00000105576,-0.163378742730401
 TNPO3,ENSG00000064419,-0.042385488800886
 TNPO1,ENSG00000083312,0.044713676269319
 NSDHL,ENSG00000147383,0.200355076437762
 KCNG1,ENSG00000026559,-0.507337328330426
 METTL8,ENSG00000123600,-0.19074871186791
 METTL9,ENSG00000197006,0.113476841942414
 COLCA2,ENSG00000214290,0.234997675148604
 METTL3,ENSG00000165819,-0.0348797120845375
 METTL4,ENSG00000101574,0.363365038009252
 METTL5,ENSG00000138382,-0.0731938732613271
 METTL6,ENSG00000206562,-0.0180896652795238
 FDX1L,ENSG00000267673,-0.06156025160161
 SLC18B1,ENSG00000146409,0.16947440853818
 HCFC2,ENSG00000111727,0.0488164373659452
 ROPN1,ENSG00000065371,-1.00148317584874
 ASZ1,ENSG00000154438,0.0141404193518762
 FOXD4L5,ENSG00000204779,0.435013895212746
 FOXD4L1,ENSG00000184492,-0.0167292404167204
 FOXD4L3,ENSG00000187559,-0.180961959458756
 MOV10L1,ENSG00000073146,0.853965474040254
 STON1-GTF2A1L,ENSG00000068781,0.188962171457295
 FAM63A,ENSG00000143409,-0.243502210486416
 PCSK1N,ENSG00000102109,-0.660751751637803
 FAM63B,ENSG00000128923,0.253039260104433
 C8orf76,ENSG00000189376,0.0442276279024915
 C8orf74,ENSG00000171060,-0.107395193144854
 PDPK1,ENSG00000140992,-0.337038266855886
 RP11-248J23.6,ENSG00000269948,-0.0429964525774386
 RPF1,ENSG00000117133,0.00405563992540904
 RPF2,ENSG00000197498,0.219047602337572
 ZNF688,ENSG00000229809,-0.149032731536518
 ZNF689,ENSG00000156853,-0.0999027734991108
 ZNF682,ENSG00000197124,-0.409428046420794
 ZNF683,ENSG00000176083,0.20526202811701
 ZNF687,ENSG00000143373,-0.406665796075537
 ZNF684,ENSG00000117010,-0.203120777547901
 AP5M1,ENSG00000053770,0.0117763073223083
 PCDHGC3,ENSG00000240184,-0.32809380494914
 PCDHGC4,ENSG00000242419,-1.3442632600496
 PCDHGC5,ENSG00000240764,-0.918686390078187
 FKBP6,ENSG00000077800,-0.0954946745045134
 POP1,ENSG00000104356,0.0155995470522708
 POP5,ENSG00000167272,0.217792476656859
 POP4,ENSG00000105171,0.0240123507580289
 ACE2,ENSG00000130234,1.7983775127182
 OR2L13,ENSG00000196071,-0.643963906204355
 FKBP3,ENSG00000100442,-0.169113814540044
