 gene    name , gene    ENS ,Breast-MammaryTissue
 SRSF4,ENSG00000116350,0.234090502651635
 SRSF7,ENSG00000115875,0.334950403280826
 SRSF6,ENSG00000124193,0.264613189708906
 SRSF1,ENSG00000136450,0.0562572873243713
 SRSF3,ENSG00000112081,0.389782549534927
 SRSF2,ENSG00000161547,0.112885890192984
 SRSF9,ENSG00000111786,0.0136105893024636
 NKX2-4,ENSG00000125816,-0.213947399244572
 CISD2,ENSG00000145354,-0.394087822244528
 CISD1,ENSG00000122873,-0.687870085522727
 CLNS1A,ENSG00000074201,-0.144848770989427
 ZNF581,ENSG00000171425,0.0564891863430349
 ZNF580,ENSG00000213015,-0.115284434783667
 ZNF582,ENSG00000018869,-0.0945225778295532
 TIPARP,ENSG00000163659,0.071118148321722
 ZNF584,ENSG00000171574,-0.156230631655468
 ZNF587,ENSG00000198466,0.113297708388698
 ZNF586,ENSG00000083828,0.125367100884867
 ZNF589,ENSG00000164048,-0.308699028005828
 ASUN,ENSG00000064102,-0.122020666908702
 MTRF1L,ENSG00000112031,-0.184484165573148
 ZER1,ENSG00000160445,-0.308668656984871
 PPAPDC1B,ENSG00000147535,0.169336338134912
 PPAPDC1A,ENSG00000203805,-3.05012179331709
 HIST2H2AA4,ENSG00000203812,-0.0295494327598499
 TTYH1,ENSG00000167614,-0.00422086316970436
 TSSK6,ENSG00000178093,-0.081700749000689
 ZNF324,ENSG00000083812,-0.140844872381925
 TSSK4,ENSG00000139908,-0.289631874855099
 ZNF326,ENSG00000162664,0.101527450012886
 SRF,ENSG00000112658,0.299203685077109
 TSSK3,ENSG00000162526,-0.118338207654229
 SRI,ENSG00000075142,0.156192373140921
 ZNF329,ENSG00000181894,-0.0453910233853528
 SRL,ENSG00000185739,-0.357990207888855
 SRM,ENSG00000116649,0.040066488081819
 SRR,ENSG00000167720,-0.0363724865673569
 SF3B3,ENSG00000189091,0.138530321968762
 SRY,ENSG00000184895,-0.224021674803147
 CYP17A1,ENSG00000148795,-0.270817706314211
 EIF2AK1,ENSG00000086232,-0.0117485717639243
 EIF2AK3,ENSG00000172071,0.237107649780645
 EIF2AK2,ENSG00000055332,0.0298641793718521
 EIF2AK4,ENSG00000128829,0.077080525086992
 FAM136A,ENSG00000035141,-0.237254276946952
 PLAUR,ENSG00000011422,0.195494532691709
 LOR,ENSG00000203782,-1.54457819458425
 SLCO1B3,ENSG00000111700,-0.829034091117626
 SLCO1B7,ENSG00000205754,-0.491233005179408
 LOX,ENSG00000113083,0.929363163548131
 TIMM17B,ENSG00000126768,-0.14740715745616
 TIMM17A,ENSG00000134375,-0.0925965274397157
 TPSD1,ENSG00000095917,0.530243733735134
 PIGA,ENSG00000165195,0.250945441444998
 PIGB,ENSG00000069943,0.179259905381383
 PIGC,ENSG00000135845,-0.029970782483621
 PIGF,ENSG00000151665,-0.014404956915565
 PIGG,ENSG00000174227,0.095911815168388
 PIGH,ENSG00000100564,-0.19631829447793
 PIGK,ENSG00000142892,0.0121544282417014
 PIGL,ENSG00000108474,0.395840983942551
 PIGM,ENSG00000143315,-0.0100020565047869
 PIGN,ENSG00000197563,-0.035395413278565
 PIGO,ENSG00000165282,0.193720914672722
 TMEM194A,ENSG00000166881,0.0280377237635779
 PIGQ,ENSG00000007541,-0.199219164917688
 PIGR,ENSG00000162896,5.21643257247292
 TMEM194B,ENSG00000189362,0.263400901358934
 PIGT,ENSG00000124155,0.149578954663822
 PIGU,ENSG00000101464,-0.163997242696473
 PIGV,ENSG00000060642,-0.0441666788100465
 PIGX,ENSG00000163964,-0.276473163478787
 PIGZ,ENSG00000119227,0.126896514457219
 ELAC1,ENSG00000141642,-0.0815534840440288
 BBIP1,ENSG00000214413,-0.0871350239675737
 PUF60,ENSG00000179950,0.103172779331281
 PLVAP,ENSG00000130300,1.06468717652339
 NTRK1,ENSG00000198400,-0.0922021907013349
 NTRK2,ENSG00000148053,0.624988040064732
 SAP18,ENSG00000150459,-0.141309247780687
 COL19A1,ENSG00000082293,-1.43746503447546
 NKRF,ENSG00000186416,-0.431596270369952
 ATG2A,ENSG00000110046,-0.248483904892115
 ATG2B,ENSG00000066739,-0.204068325045356
 GPR3,ENSG00000181773,0.57622653762746
 GPR1,ENSG00000183671,-0.677242131507889
 GPR6,ENSG00000146360,-0.902729438784651
 GPR4,ENSG00000177464,0.739632716896339
 C1orf35,ENSG00000143793,0.00212494162467258
 SWT1,ENSG00000116668,0.032258178622713
 FAM47A,ENSG00000185448,0.164087719658953
 NCBP2L,ENSG00000170935,0.526340840057864
 PTOV1,ENSG00000104960,-0.262297975085754
 LPPR5,ENSG00000117598,-1.09639703124308
 LPPR4,ENSG00000117600,-0.16355362083003
 NHP2,ENSG00000145912,0.129311731088816
 LPPR1,ENSG00000148123,1.07886493733039
 MRP63,ENSG00000173141,-0.152874864145566
 CKAP4,ENSG00000136026,-0.129662202329535
 TPRKB,ENSG00000144034,0.123479947370135
 HNF4G,ENSG00000164749,2.04423306563536
 HNF4A,ENSG00000101076,-0.91033756805462
 HELLS,ENSG00000119969,-0.0122747077830925
 AKAP17A,ENSG00000197976,0.213637496221452
 PDILT,ENSG00000169340,-0.469391568641732
 FAM195A,ENSG00000172366,-0.193154777637168
 HDHD1,ENSG00000130021,-0.334306699504314
 TMA7,ENSG00000232112,-0.0641225659167294
 HDHD3,ENSG00000119431,0.30772314784929
 TALDO1,ENSG00000177156,0.162176618885561
 MBL2,ENSG00000165471,0.261626976108227
 TCEB3B,ENSG00000206181,-0.338858353769594
 CRY2,ENSG00000121671,-0.0847137123857997
 KLK2,ENSG00000167751,0.356269973897929
 CRYZ,ENSG00000116791,-0.0993859531409158
 CRYM,ENSG00000103316,-1.6741665551981
 RP11-126K1.2,ENSG00000232671,-0.450162470278952
 PRLHR,ENSG00000119973,-0.647183827351855
 ADD2,ENSG00000075340,-0.595380392097883
 RP11-268J15.5,ENSG00000116883,-0.15107998384673
 WEE2,ENSG00000214102,0.566922597596325
 WEE1,ENSG00000166483,0.856171337073283
 AAED1,ENSG00000158122,0.488666700537798
 AKAP4,ENSG00000147081,-0.379134264791962
 AKAP5,ENSG00000179841,-0.828419361571355
 AKAP6,ENSG00000151320,-1.46776675870662
 AKAP7,ENSG00000118507,-0.112418673010013
 AKAP1,ENSG00000121057,0.269784384899303
 AKAP2,ENSG00000241978,0.802505608279285
 AKAP3,ENSG00000111254,-0.436626398820336
 EIF2D,ENSG00000143486,0.247223386878028
 AKAP8,ENSG00000105127,0.20454444549306
 AKAP9,ENSG00000127914,0.11758023969032
 EIF2A,ENSG00000144895,0.240994269511647
 TUBE1,ENSG00000074935,0.175706972552152
 KLHL34,ENSG00000185915,-1.28614938888952
 TMEM99,ENSG00000167920,0.0925179167964519
 PMFBP1,ENSG00000118557,-0.559310297254167
 CETN3,ENSG00000153140,0.0911699928933371
 CETN2,ENSG00000147400,-0.169886562339715
 CETN1,ENSG00000177143,-0.394187668584538
 PCLO,ENSG00000186472,0.0996466774808175
 CLPTM1,ENSG00000104853,-0.0937163832906126
 UCK1,ENSG00000130717,-0.282389081598472
 UCK2,ENSG00000143179,0.493327101530135
 PHRF1,ENSG00000070047,0.043674089294789
 FSIP2,ENSG00000188738,0.313847519108652
 FSIP1,ENSG00000150667,0.869780344608293
 DNAJC8,ENSG00000126698,0.0563183908211351
 DNAJC9,ENSG00000213551,-0.233341127560417
 DNAJC4,ENSG00000110011,-0.133128175242128
 DNAJC5,ENSG00000101152,-0.67011283921724
 DNAJC6,ENSG00000116675,-0.80029743039757
 DNAJC7,ENSG00000168259,-0.207806428393001
 DNAJC1,ENSG00000136770,0.217217590809657
 DNAJC2,ENSG00000105821,0.0704041678048689
 SORT1,ENSG00000134243,-0.290477938644584
 NRN1,ENSG00000124785,1.08210255063968
 MAP3K6,ENSG00000142733,0.63136342192092
 RNF152,ENSG00000176641,0.176199966965686
 RNF150,ENSG00000170153,0.0938690536817275
 RNF151,ENSG00000179580,-0.256200445416932
 NUGGC,ENSG00000189233,0.364068616753522
 MECP2,ENSG00000169057,-0.145781472467599
 PET112,ENSG00000059691,-0.280018243776316
 PEX5,ENSG00000139197,0.0650575471178481
 TAS2R8,ENSG00000121314,0.599667250336609
 TAS2R4,ENSG00000127364,-0.335254493392517
 TAS2R5,ENSG00000127366,0.0951797735459418
 TAS2R3,ENSG00000127362,0.762490213479418
 SPAG16,ENSG00000144451,-0.123393039674962
 SPAG17,ENSG00000155761,1.52585965463666
 CDK5RAP2,ENSG00000136861,-0.094771212618163
 CDK5RAP1,ENSG00000101391,0.0233764747899676
 BAX,ENSG00000087088,7.99503135678528e-05
 BAD,ENSG00000002330,-0.162979742002958
 PMPCB,ENSG00000105819,0.0482920179209801
 PMPCA,ENSG00000165688,-0.102413375352006
 FERMT1,ENSG00000101311,-0.798484165562635
 NEO1,ENSG00000067141,-0.57226528238616
 GZF1,ENSG00000125812,-0.264231899224118
 ATP6V1B1,ENSG00000116039,2.20171177483499
 ATP6V1B2,ENSG00000147416,-0.52153231982669
 PIP5KL1,ENSG00000167103,0.398309141563963
 P2RY8,ENSG00000182162,0.942027475812963
 P2RY2,ENSG00000175591,0.113701625937078
 SEC61G,ENSG00000132432,0.0811752837340393
 P2RY1,ENSG00000169860,-2.00622647365367
 SEC61B,ENSG00000106803,0.219751041163809
 P2RY4,ENSG00000186912,0.00663530921336571
 NCL,ENSG00000115053,0.0388405047223838
 HDAC10,ENSG00000100429,-0.0247280036634424
 GUK1,ENSG00000143774,-0.123171339115622
 WRAP73,ENSG00000116213,-0.000514957187542156
 NDUFA4L2,ENSG00000185633,0.0442721337713028
 ACR,ENSG00000100312,0.672509357153294
 OR6T1,ENSG00000181499,0.201051861116934
 MEP1A,ENSG00000112818,0.353091188380647
 MEP1B,ENSG00000141434,0.181633884518019
 ME2,ENSG00000082212,-0.295245402997129
 CEP104,ENSG00000116198,-0.0648311739814789
 TCP11L1,ENSG00000176148,-0.235782359734759
 TCP11L2,ENSG00000166046,0.0882487358405808
 ANGPT2,ENSG00000091879,0.482698006984355
 ANGPT1,ENSG00000154188,0.156384300387821
 ANGPT4,ENSG00000101280,2.16311571004431
 N4BP2L1,ENSG00000139597,0.0948604204417846
 GPR32,ENSG00000142511,-0.0774239283670187
 SCAMP5,ENSG00000198794,-0.821109434626149
 GUCA1A,ENSG00000048545,-1.25082615654072
 GUCA1C,ENSG00000138472,-0.0255737579967277
 GUCA1B,ENSG00000112599,-0.0847758905128972
 C17orf107,ENSG00000205710,-0.208674585765016
 C17orf104,ENSG00000180336,-0.661215328318315
 ATM,ENSG00000149311,-0.209569905469226
 ATR,ENSG00000175054,0.197535535350755
 HAAO,ENSG00000162882,0.253055134708321
 DOT1L,ENSG00000104885,-0.0776068481490452
 CARS,ENSG00000110619,0.08997277279355
 CARF,ENSG00000138380,-0.0678906235213988
 SYCP3,ENSG00000139351,-0.0466310498766357
 TAOK2,ENSG00000149930,0.157015282442784
 SYCP1,ENSG00000198765,1.11546291750046
 SLC22A18,ENSG00000110628,0.177180380411496
 SLC22A16,ENSG00000004809,0.159814962177406
 SLC22A17,ENSG00000092096,-0.732488392851385
 SLC22A14,ENSG00000144671,-0.456492097329333
 SLC22A15,ENSG00000163393,-0.818095713832862
 SLC22A12,ENSG00000197891,1.38118136441345
 SLC22A13,ENSG00000172940,-0.960391110782855
 SLC22A10,ENSG00000184999,-0.0971605836664843
 SLC22A11,ENSG00000168065,0.261459086526521
 NSMCE1,ENSG00000169189,0.0179346113508439
 NSMCE2,ENSG00000156831,0.176002571433395
 SERGEF,ENSG00000129158,-0.463262014713014
 SCARA3,ENSG00000168077,-0.329411373664719
 SCARA5,ENSG00000168079,0.655707560520447
 ARHGDIG,ENSG00000242173,-0.789572262183145
 DNAJC5G,ENSG00000163793,0.0311708441988902
 ARHGDIB,ENSG00000111348,0.606305051828354
 ARHGDIA,ENSG00000141522,0.2118705888808
 USH1C,ENSG00000006611,-0.589730452379814
 USH1G,ENSG00000182040,-1.44810860522857
 TOP1MT,ENSG00000184428,0.265455397893089
 TANC1,ENSG00000115183,0.294824755762384
 TANC2,ENSG00000170921,-0.261241134672171
 CES1,ENSG00000198848,0.892409641861143
 CES3,ENSG00000172828,0.635001977990802
 CES2,ENSG00000172831,-0.149092723667313
 KBTBD12,ENSG00000187715,-0.672964953699896
 KBTBD11,ENSG00000176595,-0.258552869059793
 HBA1,ENSG00000206172,0.437928705369282
 UCP1,ENSG00000109424,2.06469552092408
 UCP2,ENSG00000175567,1.06140685057921
 UCP3,ENSG00000175564,-0.349078547085802
 FFAR4,ENSG00000186188,1.02997131778399
 ZNF90,ENSG00000213988,0.0852498731543879
 ZNF92,ENSG00000146757,0.507966344686512
 ZNF98,ENSG00000197360,0.959925349559184
 ZNF99,ENSG00000213973,0.97343776252735
 SAC3D1,ENSG00000168061,-0.227913358698009
 RAET1E,ENSG00000164520,-0.487191763355139
 RAET1G,ENSG00000203722,0.164018326692246
 TBX20,ENSG00000164532,-0.735547396790069
 FAM3C,ENSG00000196937,-0.254021795565459
 FAM3D,ENSG00000198643,1.88881215216043
 RAET1L,ENSG00000155918,0.104193527345359
 KRTAP4-4,ENSG00000171396,-0.557432541714298
 KRTAP4-7,ENSG00000240871,-1.00885533147205
 PRB1,ENSG00000251655,-0.376425546579107
 PEX12,ENSG00000108733,-0.187517161263944
 FAM153A,ENSG00000170074,-2.31400650079861
 FAM153B,ENSG00000182230,-3.08712015307974
 FAM153C,ENSG00000204677,-2.68439732908719
 RNPEPL1,ENSG00000142327,0.0446174289698295
 SHC4,ENSG00000185634,0.0147522209881669
 ERBB3,ENSG00000065361,0.332492249854334
 ATPAF1,ENSG00000123472,-0.329315187675601
 SHC1,ENSG00000160691,0.777529027551537
 ERBB4,ENSG00000178568,1.15936217836159
 SHC3,ENSG00000148082,-0.647150567286381
 FPR1,ENSG00000171051,-0.0349136350004094
 FPR2,ENSG00000171049,-0.189676263774397
 FPR3,ENSG00000187474,0.307119968456394
 SMPDL3B,ENSG00000130768,0.755018614606068
 BRK1,ENSG00000254999,0.144937242804922
 SMPDL3A,ENSG00000172594,-0.230617577464605
 ZCWPW2,ENSG00000206559,0.247495425331793
 ZCWPW1,ENSG00000078487,0.0132806402388871
 CDC16,ENSG00000130177,0.0215427791095546
 AHNAK,ENSG00000124942,0.585350853621365
 AMOTL2,ENSG00000114019,0.621041285506369
 FRMD8,ENSG00000126391,0.202249351234649
 IMMP1L,ENSG00000148950,-0.0694094752578228
 SPICE1,ENSG00000163611,0.420594213080546
 FRMD1,ENSG00000153303,2.02457114443936
 PKNOX2,ENSG00000165495,-1.54879737554536
 FRMD3,ENSG00000172159,0.369966501564828
 CYP26C1,ENSG00000187553,-0.49280138462747
 DPF2,ENSG00000133884,-0.123677479604773
 RPS13,ENSG00000110700,0.33310910148495
 DPF1,ENSG00000011332,-0.584372086611267
 GPALPP1,ENSG00000133114,-0.18193739832158
 LALBA,ENSG00000167531,1.53397486999578
 VPS45,ENSG00000136631,-0.109570818802612
 VPS41,ENSG00000006715,-0.262353240981742
 BCAP29,ENSG00000075790,-0.202976370554406
 ECT2L,ENSG00000203734,-0.00265258899202249
 TAS2R30,ENSG00000256188,0.223363870070505
 TAS2R31,ENSG00000256436,0.125590522519273
 RPL36A,ENSG00000241343,0.424354188774226
 VPS4A,ENSG00000132612,-0.112000306331051
 VPS4B,ENSG00000119541,0.0903037907467464
 RELB,ENSG00000104856,0.535601992477012
 GMEB2,ENSG00000101216,-0.0741863041149469
 GMEB1,ENSG00000162419,0.0608578344621065
 RRP36,ENSG00000124541,-0.0878547460315256
 SZRD1,ENSG00000055070,0.0280875396865571
 PPP1R15A,ENSG00000087074,0.462041379589863
 PPP1R15B,ENSG00000158615,0.338695397255045
 BLMH,ENSG00000108578,-0.426508917101835
 SPDYE1,ENSG00000136206,-0.384315552151552
 SPDYE3,ENSG00000214300,0.0948349071478129
 SPDYE2,ENSG00000205238,-0.364753599004237
 KLF13,ENSG00000169926,-0.277494487204765
 VEPH1,ENSG00000197415,0.732355237493894
 KLF11,ENSG00000172059,0.833948309969381
 KLF10,ENSG00000155090,0.860255616306913
 KLF17,ENSG00000171872,-0.762166434060877
 KLF15,ENSG00000163884,0.18733231876292
 GBE1,ENSG00000114480,0.533796591020235
 KLK1,ENSG00000167748,-0.407631720500794
 ADNP2,ENSG00000101544,0.239768844083936
 TENC1,ENSG00000111077,0.558550717305936
 NDUFS1,ENSG00000023228,-0.239288878371653
 NDUFS2,ENSG00000158864,-0.228353382878951
 NDUFS3,ENSG00000213619,-0.28812091018869
 NDUFS4,ENSG00000164258,0.15436543083206
 NDUFS5,ENSG00000168653,-0.100318874522708
 NDUFS6,ENSG00000145494,-0.0917580267020749
 NDUFS7,ENSG00000115286,-0.232294720825891
 NDUFS8,ENSG00000110717,-0.193267053691147
 FAM198A,ENSG00000144649,-0.0594374888934607
 FAM198B,ENSG00000164125,1.09621997793423
 ZRANB1,ENSG00000019995,-0.254234560437971
 ZRANB3,ENSG00000121988,-0.183188420550275
 ZRANB2,ENSG00000132485,0.0267590520321227
 PLCXD3,ENSG00000182836,-0.6838138872091
 KLK8,ENSG00000129455,2.34837907766948
 ATP9B,ENSG00000166377,-0.0459912619567416
 ATP9A,ENSG00000054793,-0.190784459876406
 MICAL1,ENSG00000135596,-0.43963688810066
 MICAL2,ENSG00000133816,-1.29346623593421
 MICAL3,ENSG00000243156,-0.193908800643163
 GRXCR1,ENSG00000215203,-0.22561866341012
 FAM218A,ENSG00000250486,-0.211532777531614
 RRAGD,ENSG00000025039,-0.384872956394279
 ZNF844,ENSG00000223547,0.132376394632012
 ZNF845,ENSG00000213799,0.170711976230234
 CLTA,ENSG00000122705,0.0780224725143445
 CLTC,ENSG00000141367,-0.231317055367456
 CLTB,ENSG00000175416,-0.535556491534221
 TMEM159,ENSG00000011638,0.0525300945550068
 BTBD17,ENSG00000204347,-1.43759550237611
 FLG,ENSG00000143631,-1.8136826735624
 BTBD11,ENSG00000151136,-0.502208507300005
 PCOLCE,ENSG00000106333,0.569337010330587
 ISCA1,ENSG00000135070,-0.106803133206534
 HSD3B2,ENSG00000203859,0.620968402122324
 ISCA2,ENSG00000165898,-0.0526762771873595
 CD300C,ENSG00000167850,-0.199837062891732
 GGT2,ENSG00000133475,0.462611853662847
 ERVMER34-1,ENSG00000226887,-0.0663703973389552
 CD300E,ENSG00000186407,-0.501097364221349
 MALSU1,ENSG00000156928,0.0737914618594509
 KRT86,ENSG00000170442,0.364993029845131
 COPS2,ENSG00000166200,0.0764135105904049
 COPS3,ENSG00000141030,-0.0935375948989447
 HHEX,ENSG00000152804,0.124334167693753
 H2BFWT,ENSG00000123569,-0.224568319711676
 COPS4,ENSG00000138663,-0.167662775835708
 COPS5,ENSG00000121022,-0.0564203303412215
 ACTRT1,ENSG00000123165,-0.268191621108739
 ACTRT2,ENSG00000169717,-0.349405739564846
 ACTRT3,ENSG00000184378,0.0304576829461172
 PITPNM1,ENSG00000110697,-0.558978498613287
 NKX3-2,ENSG00000109705,-1.16738015862078
 NKX3-1,ENSG00000167034,0.0792172269299021
 PITPNM2,ENSG00000090975,-0.183818489953292
 CPED1,ENSG00000106034,0.382007082530774
 ZNF597,ENSG00000167981,0.213918474261006
 ZNF594,ENSG00000180626,-0.303257794088883
 CPNE9,ENSG00000144550,-1.06116738077195
 CPNE8,ENSG00000139117,0.401559026119588
 CPNE3,ENSG00000085719,0.162396335291857
 CPNE2,ENSG00000140848,0.21821656330833
 CPNE1,ENSG00000214078,0.0556041162928464
 CPNE7,ENSG00000178773,0.427998805179794
 CPNE6,ENSG00000100884,-3.39975161649724
 CPNE5,ENSG00000124772,-0.665097572048634
 CPNE4,ENSG00000196353,0.292336267129405
 DNMT3B,ENSG00000088305,0.299689228246676
 DNMT3A,ENSG00000119772,0.0221255006616357
 XRN2,ENSG00000088930,0.220437700008947
 DNMT3L,ENSG00000142182,-0.227866744614628
 AAK1,ENSG00000115977,-0.463116278123035
 SNRPN,ENSG00000128739,-0.719757253785124
 PTPRN,ENSG00000054356,-2.23756101844512
 SNRPB,ENSG00000125835,0.270806962645963
 SNRPC,ENSG00000124562,0.0546931528442036
 SNRPF,ENSG00000139343,0.11580621709732
 SNRPG,ENSG00000143977,0.164973051665533
 SNRPE,ENSG00000182004,0.263914724529963
 RGS9BP,ENSG00000186326,-1.3588713838417
 PTPRH,ENSG00000080031,0.564713986093653
 ZDHHC15,ENSG00000102383,-0.115395836414245
 ZDHHC14,ENSG00000175048,-0.652070698592445
 ZDHHC17,ENSG00000186908,0.169789502309757
 ZDHHC16,ENSG00000171307,-0.165563312863444
 ZDHHC11,ENSG00000188818,0.0980478702325871
 ZDHHC13,ENSG00000177054,-0.149003773045502
 ZDHHC12,ENSG00000160446,0.0477026978132931
 PRKAG1,ENSG00000181929,0.0156147025056865
 PRKAG3,ENSG00000115592,-0.222028874541708
 PRKAG2,ENSG00000106617,-0.127941845560166
 ZDHHC19,ENSG00000163958,-0.743567292612675
 ZDHHC18,ENSG00000204160,0.0496064539442543
 CPM,ENSG00000135678,0.784715005625031
 NCAN,ENSG00000130287,-1.16251244391895
 ESPL1,ENSG00000135476,0.199793884027174
 ISM2,ENSG00000100593,-0.944659021523213
 ISM1,ENSG00000101230,1.3897371750679
 DDX49,ENSG00000105671,-0.0568679593182232
 DDX41,ENSG00000183258,-0.084377331233314
 ZNF175,ENSG00000105497,-0.170106402139094
 DDX43,ENSG00000080007,0.473711694773103
 DDX42,ENSG00000198231,0.0565761720831652
 PTER,ENSG00000165983,0.172633459592677
 DDX47,ENSG00000213782,1.38049524906008
 DDX46,ENSG00000145833,0.0205307991587186
 PTEN,ENSG00000171862,0.0190813018572438
 ELAVL4,ENSG00000162374,-0.934175023291778
 ELAVL1,ENSG00000066044,-0.00363777731272079
 ELAVL2,ENSG00000107105,-1.15021777845081
 ELAVL3,ENSG00000196361,-2.33675860973883
 LSM14A,ENSG00000257103,0.00910234632219904
 DNAI1,ENSG00000122735,0.862973620925011
 DNAI2,ENSG00000171595,-0.640769925920024
 CYP11A1,ENSG00000140459,0.600649964574042
 NFIL3,ENSG00000165030,0.717921808171944
 REG3G,ENSG00000143954,-0.33594157156958
 REG3A,ENSG00000172016,-0.150836235139093
 FRAS1,ENSG00000138759,-1.57180285238395
 NUDT5,ENSG00000165609,0.0313686479596498
 NUDT6,ENSG00000170917,0.0655421892606521
 STX18,ENSG00000168818,0.00369195488860774
 RP11-480I12.4,ENSG00000184774,-0.2360346732232
 SPSB3,ENSG00000162032,0.0982723148536364
 SPSB2,ENSG00000111671,-0.00276737788657347
 SPSB1,ENSG00000171621,0.311225468448794
 HINT1,ENSG00000169567,-0.137589510623603
 HINT2,ENSG00000137133,0.200038390663927
 SPSB4,ENSG00000175093,-0.648316130282426
 OR2A1,ENSG00000221970,0.833322800730303
 OR2A4,ENSG00000180658,0.417226472025661
 OR2A7,ENSG00000243896,1.1286789993764
 C20orf201,ENSG00000171695,-1.20436855498339
 EFHB,ENSG00000163576,-0.110857236138268
 COL10A1,ENSG00000123500,-0.676265175037691
 DOC2A,ENSG00000149927,0.234670980655381
 RS1,ENSG00000102104,-1.5273678458805
 ATP13A1,ENSG00000105726,0.0528646864813247
 ATP13A3,ENSG00000133657,-0.0329434350041282
 ATP13A2,ENSG00000159363,-0.401229291187018
 ATP13A5,ENSG00000187527,2.4295191948414
 ATP13A4,ENSG00000127249,-1.00113642606007
 PLEKHO2,ENSG00000241839,0.136895350624942
 PLEKHO1,ENSG00000023902,-0.231229253022599
 E2F7,ENSG00000165891,-0.256600825368717
 E2F6,ENSG00000169016,-0.0665092171544626
 E2F5,ENSG00000133740,0.00826886947940004
 E2F4,ENSG00000205250,0.0973202994562467
 E2F3,ENSG00000112242,-0.0752696851106167
 E2F2,ENSG00000007968,-0.0326748680085488
 E2F1,ENSG00000101412,-0.571395556877185
 E2F8,ENSG00000129173,-0.819411494260626
 EEF2,ENSG00000167658,0.19155977283011
 IZUMO1,ENSG00000182264,0.44601711599401
 IZUMO3,ENSG00000205442,-0.198632963209802
 IZUMO4,ENSG00000099840,-0.380622150927977
 PCDHGA12,ENSG00000253159,-0.34712388621577
 PYCR2,ENSG00000143811,-0.0430453195965045
 PYCR1,ENSG00000183010,0.354413981621164
 DPP8,ENSG00000074603,-0.15698820389265
 OR51J1,ENSG00000184321,-0.000603102311992129
 CTBS,ENSG00000117151,0.172369462939327
 ZNF331,ENSG00000130844,0.00579855843590382
 IL36A,ENSG00000136694,0.202725494419992
 IL36B,ENSG00000136696,-1.2436021853232
 IL36G,ENSG00000136688,-0.66283923285626
 LIPA,ENSG00000107798,0.49658481972689
 IFITM2,ENSG00000185201,0.571434754274172
 IFITM1,ENSG00000185885,0.609275068273288
 HPCAL1,ENSG00000115756,-0.462738864222077
 LIPE,ENSG00000079435,1.25533055155085
 HPCAL4,ENSG00000116983,-2.79988794298011
 LIPF,ENSG00000182333,0.720869753130004
 LIPI,ENSG00000188992,-0.423293640978083
 LIPH,ENSG00000163898,1.3385061380132
 LIPK,ENSG00000204021,0.30815955389816
 LIPJ,ENSG00000204022,0.155495590194069
 LIPM,ENSG00000173239,-1.28044499113747
 LIPN,ENSG00000204020,-1.21240478325987
 TMEM229A,ENSG00000234224,-2.32022838263889
 TMEM229B,ENSG00000198133,-0.638453258103293
 CD300LG,ENSG00000161649,2.26998431796879
 PYCRL,ENSG00000104524,0.170809468555588
 RILP,ENSG00000167705,0.354714026927301
 HDX,ENSG00000165259,0.163178310700967
 OR52H1,ENSG00000181616,0.238363386993596
 C16orf3,ENSG00000221819,0.497437654197792
 C21orf2,ENSG00000160226,-0.1810006863343
 OR10AD1,ENSG00000172640,-1.05768295156951
 GPR162,ENSG00000250510,-0.835830407335824
 GPR160,ENSG00000173890,1.53824108348367
 GPR161,ENSG00000143147,-0.0271894482648998
 ZZZ3,ENSG00000036549,0.139634842323194
 COX7A1,ENSG00000161281,0.356996944259384
 MTHFD2,ENSG00000065911,0.538465924648
 MTHFD1,ENSG00000100714,0.299123078692656
 TBP,ENSG00000112592,0.0171849138770827
 IFI27L1,ENSG00000165948,-0.00872104248116407
 IFI27L2,ENSG00000119632,-0.201295863405498
 CTB-78H18.1,ENSG00000253110,-0.0485025893406775
 C7orf10,ENSG00000175600,0.0220606140307619
 C7orf13,ENSG00000244291,0.13648543418476
 AZI2,ENSG00000163512,0.177594079882929
 ZNF436,ENSG00000125945,0.421384665700419
 ABRACL,ENSG00000146386,0.193508771020538
 ZNF433,ENSG00000197647,0.24496371645875
 ZNF432,ENSG00000256087,-0.0156618759891648
 ZNF439,ENSG00000171291,-0.329367062369983
 ZNF438,ENSG00000183621,0.0786223673386355
 RALGDS,ENSG00000160271,0.345981839703452
 TM6SF1,ENSG00000136404,-0.0985872955236635
 TM6SF2,ENSG00000213996,0.199897193512659
 RTCB,ENSG00000100220,0.0690000326218451
 RTCA,ENSG00000137996,-0.0668713558403834
 ACTL9,ENSG00000181786,0.0858878632145032
 ACTL8,ENSG00000117148,-0.108451235096135
 SLC4A11,ENSG00000088836,0.351069522418506
 SLC4A10,ENSG00000144290,-1.37607537095215
 KIAA0232,ENSG00000170871,-0.27277851553354
 ICA1,ENSG00000003147,0.669355606830086
 AP1B1,ENSG00000100280,-0.202087255744895
 OR5H6,ENSG00000230301,-0.193458859442009
 TXLNG,ENSG00000086712,0.424968639900397
 TXLNB,ENSG00000164440,0.0209573992273971
 TXLNA,ENSG00000084652,-0.117011190275638
 HRASLS5,ENSG00000168004,1.61222820611479
 HRASLS2,ENSG00000133328,2.14047780765586
 FAM170B,ENSG00000172538,0.0593926730436946
 FAM170A,ENSG00000164334,0.582711489145001
 FEZ1,ENSG00000149557,-1.19124045851356
