 gene    name , gene    ENS ,Adipose-Subcutaneous
 GPATCH2,ENSG00000092978,0.0384047503122906
 GPATCH3,ENSG00000198746,-0.00621811103832236
 GPATCH1,ENSG00000076650,0.0366582262485581
 NAA10,ENSG00000102030,0.0179532019016297
 SYK,ENSG00000165025,0.865682206106301
 NINL,ENSG00000101004,-0.242638659415689
 SYP,ENSG00000102003,-0.545197350088577
 B4GALT6,ENSG00000118276,0.188474347000928
 FCN3,ENSG00000142748,0.770161112617508
 PDZK1IP1,ENSG00000162366,-1.50854422031034
 STIL,ENSG00000123473,-0.0725090173112948
 PHKA1,ENSG00000067177,-0.110327635339005
 PHKA2,ENSG00000044446,0.0255562172945802
 FAM162A,ENSG00000114023,-0.352374389116108
 FAM162B,ENSG00000183807,1.65487197456437
 ILK,ENSG00000166333,0.192684772220118
 RP11-527L4.2,ENSG00000261514,-0.204595532983706
 TSPEAR,ENSG00000175894,-1.31436208318625
 RABEP2,ENSG00000177548,-0.243566755481501
 TCEAL4,ENSG00000133142,-0.315734443567948
 MORF4L2,ENSG00000123562,-0.431702295079
 MORF4L1,ENSG00000185787,-0.0205854225784326
 RABEPK,ENSG00000136933,0.136234390693173
 FAM171A2,ENSG00000161682,-0.714035157844998
 FAM171A1,ENSG00000148468,0.300360537230475
 TBL1XR1,ENSG00000177565,0.175781082760946
 SNRK,ENSG00000163788,0.88964272756028
 IL6,ENSG00000136244,1.47728449571371
 IL7,ENSG00000104432,0.630178229113528
 IL4,ENSG00000113520,0.0234568567573045
 IL5,ENSG00000113525,0.145710342068969
 IL2,ENSG00000109471,-0.770706550507156
 IL8,ENSG00000169429,0.0165208479197464
 IL9,ENSG00000145839,0.265586950310477
 DTX4,ENSG00000110042,0.416925931190433
 CENPO,ENSG00000138092,0.29576918363656
 SAT2,ENSG00000141504,-0.0821880045606613
 DTX1,ENSG00000135144,1.4968686992485
 DTX2,ENSG00000091073,0.142373678474586
 CENPM,ENSG00000100162,-1.02059376216398
 OXR1,ENSG00000164830,-0.0367631597782589
 CENPL,ENSG00000120334,0.53768742758051
 RB1CC1,ENSG00000023287,-0.0567225132111113
 CENPI,ENSG00000102384,0.625444097010608
 NSF,ENSG00000073969,-0.290527727894915
 RP11-122A3.2,ENSG00000253250,0.00401751120599828
 P2RX6,ENSG00000099957,0.560311394122638
 RAMP1,ENSG00000132329,-2.41428096340885
 CENPA,ENSG00000115163,0.839036937937387
 GSTCD,ENSG00000138780,0.21943174727738
 AC008271.1,ENSG00000231031,0.332100635636557
 PARS2,ENSG00000162396,-0.280532075143105
 MCF2L2,ENSG00000053524,-2.04876645467672
 PI4K2B,ENSG00000038210,0.391536777250784
 PATZ1,ENSG00000100105,-0.0576537254173592
 PI4K2A,ENSG00000155252,-0.083823108470061
 NHLRC3,ENSG00000188811,0.633976783609376
 NHLRC2,ENSG00000196865,0.433534405250769
 NHLRC1,ENSG00000187566,0.171983398950739
 CENPT,ENSG00000102901,-0.0280786580840228
 NHLRC4,ENSG00000257108,0.436323375147236
 GSE1,ENSG00000131149,0.516622709617238
 CGREF1,ENSG00000138028,0.0499906400344462
 BRSK2,ENSG00000174672,-1.67044288359758
 BRSK1,ENSG00000160469,-1.90428704266616
 MIF4GD,ENSG00000125457,0.29811146397154
 TLR2,ENSG00000137462,0.324617112564174
 TLR3,ENSG00000164342,0.938050876108284
 TLR1,ENSG00000174125,0.778323709891306
 TLR6,ENSG00000174130,0.863900095375631
 TLR7,ENSG00000196664,1.36109060334916
 TLR4,ENSG00000136869,1.01787849081203
 TLR5,ENSG00000187554,0.180874033657557
 TLR8,ENSG00000101916,1.80206388516762
 TLR9,ENSG00000239732,-0.0465774670504273
 NUP205,ENSG00000155561,0.154915430817349
 ARID4A,ENSG00000032219,0.42478082793463
 ARID4B,ENSG00000054267,0.239349557681771
 MMS19,ENSG00000155229,-0.0394715454444925
 UBXN8,ENSG00000104691,0.127629528562279
 TFE3,ENSG00000068323,0.201167060433867
 UBXN4,ENSG00000144224,0.0177373991246404
 UBXN6,ENSG00000167671,-0.155225393594719
 UBXN7,ENSG00000163960,0.180815458393875
 UBXN1,ENSG00000162191,0.187139875567232
 TFEC,ENSG00000105967,1.65739474512807
 TFEB,ENSG00000112561,-0.202139830931156
 KIAA1107,ENSG00000069712,0.0400484411662116
 KIAA1109,ENSG00000138688,0.00340374184888346
 ECI2,ENSG00000198721,0.230336961160947
 ECI1,ENSG00000167969,-0.12981133217092
 HPRT1,ENSG00000165704,-0.412021939920765
 LRRC57,ENSG00000180979,0.172119734869478
 SMCHD1,ENSG00000101596,0.0348138320060253
 JAZF1,ENSG00000153814,0.0671906271928355
 DENND1B,ENSG00000213047,0.0417156980683074
 C6orf163,ENSG00000203872,-0.0285304722087837
 C6orf164,ENSG00000203871,0.377957753707594
 SYVN1,ENSG00000162298,0.0468371230831872
 DRAXIN,ENSG00000162490,-0.728488904992656
 MBD3L1,ENSG00000170948,0.339042742406447
 DGUOK,ENSG00000114956,-0.135943654768225
 MAK16,ENSG00000198042,0.0260957283957729
 TRIB3,ENSG00000101255,-0.0327509512630042
 AWAT1,ENSG00000204195,0.599522926461918
 AWAT2,ENSG00000147160,0.167311030989862
 C5orf28,ENSG00000151881,0.303048934737442
 C5orf22,ENSG00000082213,0.138983478538173
 C5orf27,ENSG00000236882,-0.545506594227501
 C5orf24,ENSG00000181904,0.222315902453569
 ANLN,ENSG00000011426,-1.24927967456655
 SSBP1,ENSG00000106028,0.0290797523043392
 SSBP3,ENSG00000157216,-0.460982495466913
 SSBP2,ENSG00000145687,0.21408297250345
 BCL10,ENSG00000142867,0.580356468364454
 MYOM1,ENSG00000101605,0.581700402786893
 IL27RA,ENSG00000104998,0.399882940147946
 BHLHA9,ENSG00000205899,-0.0677051140891328
 POGLUT1,ENSG00000163389,0.11488290590635
 AMZ1,ENSG00000174945,-1.2183600938719
 AMZ2,ENSG00000196704,-0.23028352391983
 HBQ1,ENSG00000086506,-1.61331170628901
 ZCCHC14,ENSG00000140948,0.289654423625361
 COL23A1,ENSG00000050767,-0.78065723938384
 CDRT4,ENSG00000239704,-0.288861216615409
 ZNF761,ENSG00000160336,0.450102354244294
 ZNF778,ENSG00000170100,-0.00414591517282261
 ZNF776,ENSG00000152443,-0.157192233524703
 ZNF777,ENSG00000196453,-0.113093192905444
 ZNF775,ENSG00000196456,-0.281743855762424
 ZNF772,ENSG00000197128,-0.245503457963181
 ZNF773,ENSG00000152439,0.250601814603414
 ZNF770,ENSG00000198146,0.113979412777759
 ZNF771,ENSG00000179965,-0.756037036164557
 FBXW12,ENSG00000164049,-0.271377241503774
 FBXW10,ENSG00000171931,-0.450536705205255
 FBXW11,ENSG00000072803,-0.143650837650352
 L1CAM,ENSG00000198910,-1.13486985930127
 ITM2A,ENSG00000078596,0.643557071333786
 BAZ2A,ENSG00000076108,0.281464142435199
 BAZ2B,ENSG00000123636,-0.0444385861069059
 LCTL,ENSG00000188501,-0.835472010326361
 TRPT1,ENSG00000149743,-0.264294298801991
 GDF11,ENSG00000135414,-0.408607857203073
 SPRTN,ENSG00000010072,0.323795475327549
 RPH3AL,ENSG00000181031,0.620685093309888
 AC109829.1,ENSG00000233438,0.0141469280334919
 IAPP,ENSG00000121351,-0.191343510393957
 GZMA,ENSG00000145649,0.943628097710776
 GZMB,ENSG00000100453,0.979793851491639
 GZMM,ENSG00000197540,-0.216733608281158
 GZMH,ENSG00000100450,0.324973021446936
 GZMK,ENSG00000113088,0.294346433300612
 MYH10,ENSG00000133026,-0.449136063009204
 MYH11,ENSG00000133392,1.29031718993406
 MYH13,ENSG00000006788,-1.16417632765662
 MYH14,ENSG00000105357,-1.11859322395886
 MYH15,ENSG00000144821,-1.60543711235866
 LMF2,ENSG00000100258,0.305833616860569
 LMF1,ENSG00000103227,-0.0507407507823371
 PIK3AP1,ENSG00000155629,1.10588073909079
 SYCP2,ENSG00000196074,-0.149566870469986
 MT-ATP8,ENSG00000228253,0.15754023826978
 C14orf79,ENSG00000140104,-0.345639489031397
 SLCO4A1,ENSG00000101187,0.314278069398641
 OR6K3,ENSG00000203757,0.193145823061014
 LEF1,ENSG00000138795,-1.27700614538415
 MTFMT,ENSG00000103707,-0.166462551064856
 NAA38,ENSG00000128534,0.405438969090637
 NAA35,ENSG00000135040,-0.12195242933279
 NAA30,ENSG00000139977,-0.118561491607112
 ZMYND15,ENSG00000141497,0.510315549602035
 ATAD2B,ENSG00000119778,0.147381851501283
 PGF,ENSG00000119630,0.284455532097484
 PGD,ENSG00000142657,1.11346866345991
 PGC,ENSG00000096088,-0.95898470184735
 PDE1C,ENSG00000154678,-0.450760501213869
 PDE1B,ENSG00000123360,1.13826710494741
 PDE1A,ENSG00000115252,0.246331020392305
 DYM,ENSG00000141627,-0.0971669172570226
 PGR,ENSG00000082175,0.988506388295592
 PGP,ENSG00000184207,-0.483363338528425
 IVNS1ABP,ENSG00000116679,-0.488865542935121
 SCIMP,ENSG00000161929,0.813495095907889
 NDUFC1,ENSG00000109390,-0.418127312978833
 NDUFC2,ENSG00000151366,-0.105570569693051
 BMI1,ENSG00000168283,-0.100287992165984
 MRS2,ENSG00000124532,-0.0499986458085665
 PTGR2,ENSG00000140043,-0.12563097959272
 PDE12,ENSG00000174840,0.0907417498287392
 DMXL2,ENSG00000104093,0.339296105993198
 DMXL1,ENSG00000172869,0.178950275607548
 MTUS1,ENSG00000129422,0.385083592667983
 OSBPL8,ENSG00000091039,0.403062325073289
 OSBPL9,ENSG00000117859,0.110290460581065
 MIA,ENSG00000261857,-2.21503111632135
 MIP,ENSG00000135517,-0.283135083365386
 CBFB,ENSG00000067955,-0.0112354038230042
 CGNL1,ENSG00000128849,-1.27473189225153
 EID2,ENSG00000176396,0.0408141055780201
 EID3,ENSG00000255150,-0.235776224619814
 EID1,ENSG00000255302,0.0287547483112232
 TUBB4A,ENSG00000104833,-2.5464366686294
 HSPB6,ENSG00000004776,1.52335310277009
 GHRHR,ENSG00000106128,0.621086605983679
 ADAR,ENSG00000160710,0.0160175042643247
 PDK2,ENSG00000005882,0.0480381511914984
 ADAL,ENSG00000168803,-0.196386406134303
 SF3A3,ENSG00000183431,0.157570651224369
 MYH3,ENSG00000109063,-0.750374283330051
 TTPAL,ENSG00000124120,0.213396533539573
 TIFA,ENSG00000145365,-0.125364831397331
 ZNF25,ENSG00000175395,0.10722936381976
 ZNF24,ENSG00000172466,-0.0729153192451404
 ZNF26,ENSG00000198393,0.37136557699531
 ZNF20,ENSG00000132010,-0.0212705993659685
 ZNF23,ENSG00000167377,0.124017986960562
 ZNF22,ENSG00000165512,0.553567186623455
 ZNF28,ENSG00000198538,0.332786530802835
 SH3TC2,ENSG00000169247,-0.336595498713753
 SH3TC1,ENSG00000125089,1.06620500429689
 BBS10,ENSG00000179941,0.212193650239279
 BBS12,ENSG00000181004,0.0132915234488918
 UBL4B,ENSG00000186150,-0.213177538848401
 UBL4A,ENSG00000102178,-0.161677119652505
 RNPEP,ENSG00000176393,0.236356028794449
 RNF113B,ENSG00000139797,-0.512484392003597
 RNF113A,ENSG00000125352,-0.0646016266978242
 RANBP9,ENSG00000010017,-0.0389151570685546
 RANBP6,ENSG00000137040,-0.0704100848592655
 RANBP1,ENSG00000099901,-0.167951583747359
 RANBP3,ENSG00000031823,-0.142698549119245
 RANBP2,ENSG00000153201,-0.173544147609294
 TMEM9,ENSG00000116857,-0.426359809290554
 TMEM2,ENSG00000135048,0.288029857162038
 TSPO,ENSG00000100300,0.658728253445084
 TMEM5,ENSG00000118600,0.0591971638185339
 ARNT,ENSG00000143437,0.384797290519996
 CADM2,ENSG00000175161,-0.420977180580745
 SLAMF9,ENSG00000162723,1.43374706586775
 SLAMF8,ENSG00000158714,0.480884141831012
 SLAMF7,ENSG00000026751,1.27100400243128
 SLAMF1,ENSG00000117090,0.756894915252545
 UIMC1,ENSG00000087206,0.0478170775444283
 FKRP,ENSG00000181027,-0.253070694932049
 HDGFRP3,ENSG00000166503,0.133489151145139
 AC079612.1,ENSG00000196758,-0.161126672976638
 SSNA1,ENSG00000176101,-0.176128650904919
 SPATA31D1,ENSG00000214929,-0.121686510260446
 PODXL,ENSG00000128567,0.833174001350406
 CAPRIN2,ENSG00000110888,-0.443604931363449
 CAPRIN1,ENSG00000135387,0.0230931810584466
 CCNT1,ENSG00000129315,0.0713475111150283
 CCNT2,ENSG00000082258,0.0589313896388215
 CREBZF,ENSG00000137504,0.232375247533666
 FAM124A,ENSG00000150510,0.474401710048783
 MC1R,ENSG00000258839,0.0364053618283417
 ZAN,ENSG00000146839,-0.408486631486941
 GAREM,ENSG00000141441,0.03480231931617
 RPL39L,ENSG00000163923,-0.32348628291635
 RUNX2,ENSG00000124813,-0.0237652520975501
 RUNX3,ENSG00000020633,0.311572068554876
 RUNX1,ENSG00000159216,0.908284269400161
 APOBEC4,ENSG00000173627,-0.649166617827094
 RP11-433C9.2,ENSG00000224153,-0.981270302752222
 SLC9A4,ENSG00000180251,-1.05144068251138
 SLC9A5,ENSG00000135740,0.15295437018475
 SLC9A6,ENSG00000198689,-0.293869269193129
 SLC9A1,ENSG00000090020,-0.176300601311097
 SLC9A2,ENSG00000115616,-2.68220509546663
 SLC9A3,ENSG00000066230,-1.10488336901
 SLC9A9,ENSG00000181804,0.605303318365754
 ARHGEF37,ENSG00000183111,-1.13430822082863
 PLCB2,ENSG00000137841,0.551357875700672
 PLCB3,ENSG00000149782,0.297234237833964
 ARHGEF33,ENSG00000214694,-0.7067239224259
 ARHGEF38,ENSG00000236699,-1.06173525407543
 ARHGEF39,ENSG00000137135,0.604568988927721
 ESR2,ENSG00000140009,1.14368339066928
 ESR1,ENSG00000091831,0.571026682551339
 MSMO1,ENSG00000052802,-0.685155445634315
 EARS2,ENSG00000103356,-0.369599001955624
 LAX1,ENSG00000122188,1.47488180800675
 MOB3C,ENSG00000142961,0.301118894565319
 MOB3A,ENSG00000172081,0.397736173207771
 TBX6,ENSG00000149922,-0.192663002183064
 TBX4,ENSG00000121075,2.54045586333176
 TBX5,ENSG00000089225,3.05268405552323
 KLRF2,ENSG00000256797,-0.331330382942555
 A2M,ENSG00000175899,1.20049113350087
 KLRF1,ENSG00000150045,0.737400186415028
 C18orf21,ENSG00000141428,0.0159226942669764
 LIG4,ENSG00000174405,-0.24330858603405
 TMEM38B,ENSG00000095209,0.404075057825273
 C18orf25,ENSG00000152242,0.000512431478514347
 C19orf68,ENSG00000185453,-0.152737805424705
 LIG3,ENSG00000005156,-0.514162843287081
 PRRT4,ENSG00000224940,1.71133823617826
 PRRT1,ENSG00000204314,-0.856904264227218
 PRRT3,ENSG00000163704,-0.623805699445947
 PRRT2,ENSG00000167371,-0.435437990283473
 C14orf2,ENSG00000156411,-0.49089820155388
 C14orf1,ENSG00000133935,-0.518917408340008
 FAS,ENSG00000026103,0.230585386839665
 FAP,ENSG00000078098,0.769176101335039
 FAU,ENSG00000149806,0.0217268184315476
 FAH,ENSG00000103876,1.32608877556667
 HNRNPA2B1,ENSG00000122566,-0.231370266029894
 AMY2A,ENSG00000243480,-0.885169343113252
 AMY2B,ENSG00000240038,0.0569773608842135
 RAVER1,ENSG00000161847,-0.139043563626231
 ALX3,ENSG00000156150,-0.575761138814185
 C14orf142,ENSG00000170270,-0.0245269815003268
 OAF,ENSG00000184232,0.838918384700972
 TNFRSF14,ENSG00000157873,0.675337579707567
 CCS,ENSG00000173992,-0.176058284633131
 OAT,ENSG00000065154,-0.340273358047301
 CCK,ENSG00000187094,-1.81458093382098
 COG8,ENSG00000213380,-0.00889121915735237
 COG2,ENSG00000135775,-0.0142126356849279
 COG1,ENSG00000166685,0.225342477566819
 CHTOP,ENSG00000160679,-0.0895977644729613
 COG7,ENSG00000168434,-0.143600068538623
 COG6,ENSG00000133103,0.190224753196502
 CSPG4,ENSG00000173546,0.845811687450603
 SCGB2A1,ENSG00000124939,-1.01060426324086
 CFTR,ENSG00000001626,-1.48302195058424
 CHP2,ENSG00000166869,-2.8666902187273
 RP11-463J10.2,ENSG00000258928,-0.169825413727621
 PCBP4,ENSG00000090097,-0.81714157069338
 GUCY1A2,ENSG00000152402,1.6214895550605
 PCBP2,ENSG00000197111,0.248555663010019
 PCBP3,ENSG00000183570,-0.0747643405051932
 PCBP1,ENSG00000169564,0.193644917130999
 LZTS2,ENSG00000107816,0.286372019377785
 LZTS3,ENSG00000088899,-1.31431457157993
 LZTS1,ENSG00000061337,0.454301987988899
 C1QL1,ENSG00000131094,-3.31674400576119
 C1QL2,ENSG00000144119,-2.19699167976305
 C1QL3,ENSG00000165985,0.238613812149314
 C1QL4,ENSG00000186897,-0.77942663038211
 NHSL1,ENSG00000135540,0.574545962621554
 NHSL2,ENSG00000204131,0.920640148572525
 PAK1IP1,ENSG00000111845,0.20781133833502
 FAM57B,ENSG00000149926,-1.68575742630234
 HOPX,ENSG00000171476,-1.45566980831739
 SCN7A,ENSG00000136546,-1.6860476454327
 RFWD2,ENSG00000143207,0.223110822377231
 RFWD3,ENSG00000168411,0.147008277303382
 AF165138.7,ENSG00000243440,0.624571864919734
 TRMT6,ENSG00000089195,-0.0870064051105607
 TRMT5,ENSG00000126814,0.27655389336691
 TRMT1,ENSG00000104907,-0.191140322441804
 MNAT1,ENSG00000020426,0.0551123203262495
 SEMA3A,ENSG00000075213,1.63173394465065
 SEMA3C,ENSG00000075223,1.00301175631366
 SEMA3B,ENSG00000012171,-0.578527440483779
 SEMA3E,ENSG00000170381,1.8538991476407
 SEMA3D,ENSG00000153993,0.599636610230564
 SEMA3G,ENSG00000010319,2.30375168388105
 SEMA3F,ENSG00000001617,0.574764665264612
 GLP2R,ENSG00000065325,0.377568597139801
 ZNF259,ENSG00000109917,-0.044807237796742
 ZNF251,ENSG00000198169,0.295930633565348
 ZNF250,ENSG00000196150,-0.128616477163072
 ZNF254,ENSG00000213096,0.0464619473742698
 ZNF257,ENSG00000197134,0.171813586996092
 ZNF256,ENSG00000152454,0.174828553847246
 MTERF,ENSG00000127989,-0.0486774403718302
 DERA,ENSG00000023697,0.350107910347905
 TMEM183A,ENSG00000163444,-0.220964601477909
 ABCA10,ENSG00000154263,1.06947637243414
 AUH,ENSG00000148090,-0.126088538165297
 AR,ENSG00000169083,1.06829162233552
 ZNF84,ENSG00000198040,0.203744219908829
 C1QTNF9,ENSG00000240654,1.77571326407035
 C1QTNF2,ENSG00000145861,0.475693933157813
 C1QTNF3,ENSG00000082196,-0.0792314734584255
 C1QTNF6,ENSG00000133466,0.317076406147842
 C1QTNF7,ENSG00000163145,0.930336668955154
 C1QTNF4,ENSG00000172247,-0.841053558137666
 C1QTNF5,ENSG00000223953,1.22367139778684
 CREB3L2,ENSG00000182158,0.586338142333752
 CREB3L3,ENSG00000060566,-1.02037516106799
 KCNT2,ENSG00000162687,0.290455443954148
 CREB3L4,ENSG00000143578,0.193854083556373
 C17orf72,ENSG00000224383,0.709098352043385
 C17orf70,ENSG00000185504,-0.142276298806718
 C17orf77,ENSG00000182352,0.150016127858918
 C17orf75,ENSG00000108666,-0.265403304691431
 PPAPDC3,ENSG00000160539,-0.368590383145788
 PPAPDC2,ENSG00000205808,-0.041924206487466
 OR2L5,ENSG00000197454,0.182329216042435
 OR2L2,ENSG00000203663,-0.031023755692897
 OR2L3,ENSG00000198128,-0.279151821005779
 NDUFAB1,ENSG00000004779,-0.2444601255008
 HEBP1,ENSG00000013583,0.35073755468613
 DUS2,ENSG00000167264,-0.185127489514865
 IWS1,ENSG00000163166,-0.0067251337102941
 L2HGDH,ENSG00000087299,-0.0409178749973589
 LECT1,ENSG00000136110,-1.62728719025195
 LECT2,ENSG00000145826,-0.468788893831065
 ATF7IP2,ENSG00000166669,-0.792211615133405
 PRR12,ENSG00000126464,0.0702622728329778
 PRR13,ENSG00000205352,0.0622185952515772
 PRR11,ENSG00000068489,0.604232132794664
 PRR16,ENSG00000184838,0.889170013451286
 PRR14,ENSG00000156858,-0.0101860724000069
 PRR15,ENSG00000176532,-0.424536844387176
 PRR18,ENSG00000176381,-0.555313148846286
 PRR19,ENSG00000188368,-0.942210757668694
 IFNL1,ENSG00000182393,-0.00537812979892555
 TIMM13,ENSG00000099800,-0.295576447815684
 TIMM10,ENSG00000134809,-0.0764511597025117
 OPCML,ENSG00000183715,-0.866474799050222
 LRR1,ENSG00000165501,0.557567056646497
 WDPCP,ENSG00000143951,0.328084316777957
 FAM9C,ENSG00000187268,1.49300875976686
 FAM186B,ENSG00000135436,0.102465944705991
 FAM186A,ENSG00000185958,-0.0629864840943647
 PLEKHD1,ENSG00000175985,-0.944196943983047
 ANKRD29,ENSG00000154065,1.49824082597319
 OSCP1,ENSG00000116885,-0.112069893477008
 BPHL,ENSG00000137274,0.530529818527027
 RNF25,ENSG00000163481,-0.171233762975591
 RNF24,ENSG00000101236,-0.179826384059464
 RNF26,ENSG00000173456,0.0191111587873879
 RNF20,ENSG00000155827,-0.0801033738027568
 LSP1,ENSG00000130592,1.28011579637306
 A2ML1,ENSG00000166535,-2.392391720187
 TOX,ENSG00000198846,-1.00840319993705
 TOM1,ENSG00000100284,-0.142523960594221
 SPARCL1,ENSG00000152583,0.760391300218765
 MYOT,ENSG00000120729,-1.23206628222986
 MYOC,ENSG00000034971,2.54386520705892
 HMOX2,ENSG00000103415,-0.0801158652187085
 CYS1,ENSG00000205795,0.0024996598086883
 MYOF,ENSG00000138119,1.36714522175336
 TMEM41A,ENSG00000163900,0.0135986135528197
 TMEM41B,ENSG00000166471,-0.204615461993639
 CNOT8,ENSG00000155508,0.288296532477827
 CNOT3,ENSG00000088038,-0.181640515210381
 CNOT2,ENSG00000111596,-0.0484999001325438
 AARS2,ENSG00000124608,-0.320535649002697
 CNOT7,ENSG00000198791,-0.14418981845855
 CNOT6,ENSG00000113300,-0.129640101145992
 CNOT4,ENSG00000080802,-0.0347281707734177
 YARS2,ENSG00000139131,0.159497917649604
 MYO6,ENSG00000196586,0.174344985516609
 EAPP,ENSG00000129518,0.186173840946172
 GNPDA2,ENSG00000163281,0.10127020525928
 GNPDA1,ENSG00000113552,-0.011205153464977
 INSRR,ENSG00000027644,-0.500610112220157
 RASAL1,ENSG00000111344,-3.32996775958907
 RASAL2,ENSG00000075391,0.654359149441526
 SLC12A5,ENSG00000124140,-0.727345454185881
 SLC12A4,ENSG00000124067,0.471555359397664
 SLC12A7,ENSG00000113504,0.171177089237839
 SLC12A6,ENSG00000140199,0.225653800198462
 SLC12A1,ENSG00000074803,-0.960459161454361
 SLC12A3,ENSG00000070915,-0.294124748016074
 SLC12A2,ENSG00000064651,-0.663691471753631
 SLC12A9,ENSG00000146828,-0.124688631777406
 SLC12A8,ENSG00000221955,-0.819705346043695
 MRVI1,ENSG00000072952,1.0033347408033
 CTC-360G5.1,ENSG00000262484,-0.606440047326774
 PHB,ENSG00000167085,-0.0781266428278307
 LEPROTL1,ENSG00000104660,-0.151468755568479
 CCDC127,ENSG00000164366,-0.00706162310960917
 CCDC126,ENSG00000169193,0.0588389221277536
 CCDC125,ENSG00000183323,0.055919133588482
 CCDC124,ENSG00000007080,-0.155633051672793
 SLC11A2,ENSG00000110911,-0.146742000670068
 CCDC122,ENSG00000151773,0.301045550881194
 CCDC121,ENSG00000176714,0.550564747923919
 SLC11A1,ENSG00000018280,0.647050896257514
 CCDC129,ENSG00000180347,-1.24462963516474
 STK25,ENSG00000115694,-0.219251591588984
 STK24,ENSG00000102572,0.118062857557559
 MYT1,ENSG00000196132,-1.1293858779338
 L1TD1,ENSG00000240563,0.64845356565059
 TUBB2A,ENSG00000137267,0.249491077226622
 TUBB2B,ENSG00000137285,-1.50586441378401
 DTYMK,ENSG00000168393,0.365377407484204
 PIWIL4,ENSG00000134627,0.25444902049863
 PIWIL3,ENSG00000184571,-0.246694301703993
 PIWIL2,ENSG00000197181,0.351258871181925
 PIWIL1,ENSG00000125207,-1.12889146401704
 SPDYA,ENSG00000163806,-0.740198298614896
 SPDYC,ENSG00000204710,-0.514547193368235
 DNMBP,ENSG00000107554,0.542732021219503
 GKN1,ENSG00000169605,-0.206216001802417
 GKN2,ENSG00000183607,-0.803385544736315
 TCF24,ENSG00000261787,-1.31314189189147
 TCF25,ENSG00000141002,-0.0488073508123164
 PDCD5,ENSG00000105185,-0.0435421649478132
 NELFCD,ENSG00000101158,-0.116788795932586
 TCF20,ENSG00000100207,-0.022830202435307
 LENG1,ENSG00000105617,0.000101583945952449
 NPFF,ENSG00000139574,0.10394672122137
 PDCD1,ENSG00000188389,0.335825147882106
 LENG8,ENSG00000167615,-0.0114241401008119
 ATP5F1,ENSG00000116459,-0.140596552205946
 RP11-664D7.4,ENSG00000248801,-0.270761318751803
 ARMS2,ENSG00000254636,-0.309908993696671
 CXorf38,ENSG00000185753,0.528064724711567
 BLACE,ENSG00000204960,0.24135101858108
 CXorf31,ENSG00000204904,-0.112793931024431
 CXorf36,ENSG00000147113,1.79121686296673
 PRR9,ENSG00000203783,-1.22929269675933
 GABARAPL1,ENSG00000139112,0.0563761304946935
 PRR3,ENSG00000204576,-0.00832360720310693
 PRR4,ENSG00000111215,-0.18210197383194
 PRR5,ENSG00000186654,1.15294682027304
 PRR7,ENSG00000131188,-1.89667729715566
 KDM4C,ENSG00000107077,-0.0845694781995852
 DVL3,ENSG00000161202,0.145391631018494
 KDM4A,ENSG00000066135,-0.0100166617790039
 DVL1,ENSG00000107404,-0.513900829974083
 KDM4E,ENSG00000235268,-0.460532166042225
 MINA,ENSG00000170854,0.226330022412352
 PSME4,ENSG00000068878,-0.274787100649604
 PSME3,ENSG00000131467,-0.0457503775217008
 PSME1,ENSG00000092010,0.38148373304704
 MTSS1,ENSG00000170873,0.0251134705813753
 MTFR1L,ENSG00000117640,-0.469246685472778
 TOPBP1,ENSG00000163781,0.219453961117527
 ARFGEF1,ENSG00000066777,-0.00415883523090222
 ARFGEF2,ENSG00000124198,-0.00386910542141881
 GRHPR,ENSG00000137106,-0.014093869246704
 MT-CO3,ENSG00000198938,0.0662618601704816
 IMMP2L,ENSG00000184903,0.0384558940312637
 CDK5R1,ENSG00000176749,-1.17472094774986
 TAGLN2,ENSG00000158710,0.686310646103406
 GJD4,ENSG00000177291,-0.319030360536247
 GJD2,ENSG00000159248,-1.09375206846942
 ZMYND8,ENSG00000101040,-0.0842432054184655
 NARS2,ENSG00000137513,0.0167190283955784
 CDK5R2,ENSG00000171450,-1.66264386741048
 NAIP,ENSG00000249437,0.265386890032017
 CTXN1,ENSG00000178531,-1.72709341265989
 NUPL1,ENSG00000139496,-0.356832354489801
 NUPL2,ENSG00000136243,-0.205106738029775
 GMPR,ENSG00000137198,-1.25209987463013
 GMPS,ENSG00000163655,-0.0780204375415877
 RBM39,ENSG00000131051,-0.0465397532672864
 RBM38,ENSG00000132819,-0.788280670022869
 MARCH2,ENSG00000099785,0.295135400877194
 EXOC3L4,ENSG00000205436,0.899788292843982
 NOP14,ENSG00000087269,0.195377410745175
 EXOC3L1,ENSG00000179044,0.712809941508611
 NOP16,ENSG00000048162,-0.128132652691887
 FOXI3,ENSG00000214336,-0.343558870852808
 TMEM175,ENSG00000127419,-0.12569220630109
 TMEM173,ENSG00000184584,0.954377617008715
 CLSTN3,ENSG00000139182,0.0142706056571214
 APOLD1,ENSG00000178878,1.74965717643267
 NYNRIN,ENSG00000205978,0.570365552481675
 C11orf68,ENSG00000175573,-0.308574627744338
 C11orf65,ENSG00000166323,-0.547265470032442
 C11orf63,ENSG00000109944,-0.151776398643198
 CCR1,ENSG00000163823,1.65439912736957
 CCR2,ENSG00000121807,0.492252479106183
 CCR3,ENSG00000183625,-0.869598675037328
 CCR4,ENSG00000183813,0.709150548687849
 CCR5,ENSG00000160791,0.820339373469264
 CCR6,ENSG00000112486,-0.518363690863363
