 gene    name , gene    ENS ,Esophagus-Muscularis
 PRR15,ENSG00000176532,-1.4584657320572
 PRR18,ENSG00000176381,-2.67896109445783
 PRR19,ENSG00000188368,-0.178377064845677
 IFNL1,ENSG00000182393,-0.0669692882097975
 TIMM13,ENSG00000099800,-0.25122656969581
 TIMM10,ENSG00000134809,-0.176710932645509
 OPCML,ENSG00000183715,0.832057875908336
 LRR1,ENSG00000165501,0.534483992926604
 WDPCP,ENSG00000143951,-0.6143697143661
 FAM9C,ENSG00000187268,-0.518557695807641
 FAM186B,ENSG00000135436,0.323280047576541
 FAM186A,ENSG00000185958,0.196736645411598
 PLEKHD1,ENSG00000175985,-0.388020236022154
 ANKRD29,ENSG00000154065,0.760974958464648
 OSCP1,ENSG00000116885,0.034019312853482
 BPHL,ENSG00000137274,-0.155590417672211
 RNF25,ENSG00000163481,0.0774981442302847
 RNF24,ENSG00000101236,-0.148444574089712
 RNF26,ENSG00000173456,0.562224560959819
 RNF20,ENSG00000155827,-0.141644320360379
 LSP1,ENSG00000130592,1.30087135891498
 A2ML1,ENSG00000166535,-0.0604553799009331
 TOX,ENSG00000198846,2.01768044972047
 TOM1,ENSG00000100284,-0.904199768298393
 SPARCL1,ENSG00000152583,1.03079253659395
 MYOT,ENSG00000120729,1.91424499130945
 MYOC,ENSG00000034971,4.15216666529771
 HMOX2,ENSG00000103415,-0.447497055878583
 CYS1,ENSG00000205795,1.74755816025054
 MYOF,ENSG00000138119,1.14706513027227
 TMEM41A,ENSG00000163900,-0.288901070149805
 TMEM41B,ENSG00000166471,-0.403330376697786
 CNOT8,ENSG00000155508,-0.148041838816616
 CNOT3,ENSG00000088038,0.0205801346618836
 CNOT2,ENSG00000111596,-0.208675866798538
 AARS2,ENSG00000124608,0.0208005920773239
 CNOT7,ENSG00000198791,-0.316055977599182
 CNOT6,ENSG00000113300,0.0489487726674774
 CNOT4,ENSG00000080802,-0.0169800488200875
 YARS2,ENSG00000139131,-0.214420671384763
 MYO6,ENSG00000196586,-0.212495894904076
 EAPP,ENSG00000129518,-0.23350738580075
 GNPDA2,ENSG00000163281,0.264054671498695
 GNPDA1,ENSG00000113552,-0.249590031997341
 INSRR,ENSG00000027644,-0.211894562618748
 RASAL1,ENSG00000111344,-1.33859887548142
 RASAL2,ENSG00000075391,-0.662512784601298
 SLC12A5,ENSG00000124140,-2.86875370487121
 SLC12A4,ENSG00000124067,0.814271494964175
 SLC12A7,ENSG00000113504,0.206738503470409
 SLC12A6,ENSG00000140199,-0.613447337807081
 SLC12A1,ENSG00000074803,-0.873559933255299
 SLC12A3,ENSG00000070915,-0.892814857721841
 SLC12A2,ENSG00000064651,1.25433750331488
 SLC12A9,ENSG00000146828,0.349622104991264
 SLC12A8,ENSG00000221955,-1.66349581392235
 MRVI1,ENSG00000072952,1.74120866898769
 CTC-360G5.1,ENSG00000262484,0.0610291407108615
 PHB,ENSG00000167085,0.150364052087801
 LEPROTL1,ENSG00000104660,-0.289073192395505
 CCDC127,ENSG00000164366,0.0358004115176892
 CCDC126,ENSG00000169193,-0.226820876561302
 CCDC125,ENSG00000183323,-0.0964702113773219
 CCDC124,ENSG00000007080,0.355816072790217
 SLC11A2,ENSG00000110911,-0.125747829866953
 CCDC122,ENSG00000151773,0.141610716216268
 CCDC121,ENSG00000176714,0.215996404175227
 SLC11A1,ENSG00000018280,-0.423502689172574
 CCDC129,ENSG00000180347,-0.804898807680435
 STK25,ENSG00000115694,-0.136160846921795
 STK24,ENSG00000102572,0.117043870093613
 MYT1,ENSG00000196132,-1.79735294000758
 L1TD1,ENSG00000240563,0.127484348164873
 TUBB2A,ENSG00000137267,0.44786011509936
 TUBB2B,ENSG00000137285,0.723821650736499
 DTYMK,ENSG00000168393,-0.0837159460915596
 PIWIL4,ENSG00000134627,0.117715071888493
 PIWIL3,ENSG00000184571,-0.537156325892383
 PIWIL2,ENSG00000197181,-0.0464643255838977
 PIWIL1,ENSG00000125207,-1.20226687931737
 SPDYA,ENSG00000163806,0.0198111625829564
 SPDYC,ENSG00000204710,0.0809613844383864
 DNMBP,ENSG00000107554,0.337981703106683
 GKN1,ENSG00000169605,0.709229207393337
 GKN2,ENSG00000183607,-0.26567258344663
 TCF24,ENSG00000261787,-1.28941438943297
 TCF25,ENSG00000141002,-0.0518875584494816
 PDCD5,ENSG00000105185,0.0828413322226733
 NELFCD,ENSG00000101158,-0.134473009064656
 TCF20,ENSG00000100207,-0.0747558212671526
 LENG1,ENSG00000105617,0.0522558975405256
 NPFF,ENSG00000139574,0.456994981269471
 PDCD1,ENSG00000188389,-0.456625434197464
 LENG8,ENSG00000167615,0.424960158581071
 ATP5F1,ENSG00000116459,-0.133169049817459
 RP11-664D7.4,ENSG00000248801,-2.59937808655041
 ARMS2,ENSG00000254636,0.520250561892615
 CXorf38,ENSG00000185753,-0.306126857272583
 BLACE,ENSG00000204960,-0.0572922076757582
 CXorf31,ENSG00000204904,-0.807467825602835
 CXorf36,ENSG00000147113,0.560626325344891
 PRR9,ENSG00000203783,-0.494164558469313
 GABARAPL1,ENSG00000139112,-0.272382328849591
 PRR3,ENSG00000204576,-0.197417197103238
 PRR4,ENSG00000111215,0.00815155677226976
 PRR5,ENSG00000186654,-1.28960607193036
 PRR7,ENSG00000131188,-0.75027140127542
 KDM4C,ENSG00000107077,0.0445880786018027
 DVL3,ENSG00000161202,0.358771701393455
 KDM4A,ENSG00000066135,-0.282991048902826
 DVL1,ENSG00000107404,-0.0126405809609754
 KDM4E,ENSG00000235268,0.55369132046317
 MINA,ENSG00000170854,-0.386609912384212
 PSME4,ENSG00000068878,-0.0729138624998888
 PSME3,ENSG00000131467,-0.121538371784443
 PSME1,ENSG00000092010,0.130670144975832
 MTSS1,ENSG00000170873,0.289847103308107
 MTFR1L,ENSG00000117640,0.444201535043685
 TOPBP1,ENSG00000163781,-0.278553406488241
 ARFGEF1,ENSG00000066777,-0.0837267330618496
 ARFGEF2,ENSG00000124198,-0.28108499117046
 GRHPR,ENSG00000137106,0.0217284387868848
 MT-CO3,ENSG00000198938,0.437363015950277
 IMMP2L,ENSG00000184903,0.418411029990084
 CDK5R1,ENSG00000176749,-1.55972128042198
 TAGLN2,ENSG00000158710,0.379593177414142
 GJD4,ENSG00000177291,-0.378930132984883
 GJD2,ENSG00000159248,-1.87165734145472
 ZMYND8,ENSG00000101040,0.192078112249189
 NARS2,ENSG00000137513,-0.23622449238975
 CDK5R2,ENSG00000171450,0.526741647136501
 NAIP,ENSG00000249437,-0.19108492173373
 CTXN1,ENSG00000178531,2.43811779107682
 NUPL1,ENSG00000139496,-0.176303128756124
 NUPL2,ENSG00000136243,0.139992713920647
 GMPR,ENSG00000137198,-0.853210510946507
 GMPS,ENSG00000163655,-0.197954154099628
 RBM39,ENSG00000131051,0.055149184098255
 RBM38,ENSG00000132819,2.43486238350406
 MARCH2,ENSG00000099785,1.12426665096059
 EXOC3L4,ENSG00000205436,1.53704010460684
 NOP14,ENSG00000087269,-0.092963256325888
 EXOC3L1,ENSG00000179044,0.0375001310607897
 NOP16,ENSG00000048162,0.016207399405829
 FOXI3,ENSG00000214336,0.55727298802334
 TMEM175,ENSG00000127419,0.0203719515947107
 TMEM173,ENSG00000184584,0.376774158828259
 CLSTN3,ENSG00000139182,-0.453206571537542
 APOLD1,ENSG00000178878,0.175517369439987
 NYNRIN,ENSG00000205978,0.342575760813982
 C11orf68,ENSG00000175573,0.10159065498149
 C11orf65,ENSG00000166323,-0.613298642030579
 C11orf63,ENSG00000109944,0.775150563525645
 CCR1,ENSG00000163823,0.529382106709324
 CCR2,ENSG00000121807,0.681635964362289
 CCR3,ENSG00000183625,-0.285880836846469
 CCR4,ENSG00000183813,-0.227659978984213
 CCR5,ENSG00000160791,0.510923002597646
 CCR6,ENSG00000112486,0.289119426119664
 CCR7,ENSG00000126353,-0.319267238099039
 CCR8,ENSG00000179934,0.168595599237803
 CCR9,ENSG00000173585,-0.962081887351319
 CDS1,ENSG00000163624,0.303063036984932
 CDS2,ENSG00000101290,0.251320724898039
 CDKN2C,ENSG00000123080,0.640288903560025
 S100P,ENSG00000163993,0.0764668988669991
 CDKN2A,ENSG00000147889,1.53668740064198
 CRIPAK,ENSG00000179979,0.284968776461049
 CLDN23,ENSG00000253958,-0.4592029707027
 CYP4V2,ENSG00000145476,0.561545714061517
 CLDN20,ENSG00000171217,0.279743474884223
 PSMC3IP,ENSG00000131470,-0.257292684973764
 DYNC1H1,ENSG00000197102,-0.0260449884029111
 THG1L,ENSG00000113272,0.240910762754446
 ZNF865,ENSG00000261221,0.43180634752316
 ZNF862,ENSG00000106479,0.257421382327663
 ZNF860,ENSG00000197385,-0.46167185253532
 RP11-481A20.11,ENSG00000255098,2.25664016718363
 ZNF512B,ENSG00000196700,-0.0590373998202347
 FAM160A1,ENSG00000164142,-0.751100891927422
 FAM160A2,ENSG00000051009,0.196972059502087
 GSR,ENSG00000104687,-0.109521227451122
 DHCR7,ENSG00000172893,-0.699283433058972
 CASP10,ENSG00000003400,0.0735769110914501
 CASP14,ENSG00000105141,-0.196331594695203
 TATDN3,ENSG00000203705,-0.21295175368472
 DAK,ENSG00000149476,-0.330748664324582
 GSN,ENSG00000148180,1.05790835540284
 ZFP1,ENSG00000184517,-0.0193260849638049
 ZFP2,ENSG00000198939,0.846507197095527
 ZFP3,ENSG00000180787,0.113051107078799
 GNB2L1,ENSG00000204628,-0.112281659269429
 CACNG2,ENSG00000166862,-1.38685818035484
 ATP2B1,ENSG00000070961,-0.347219592994405
 ATP2B3,ENSG00000067842,-0.773376475792713
 ATP2B2,ENSG00000157087,0.350341812937541
 ATP2B4,ENSG00000058668,1.45370914097217
 XRN1,ENSG00000114127,-0.130948771779772
 CYP27C1,ENSG00000186684,-0.0712296865186346
 PABPC1,ENSG00000070756,-0.0953093400647484
 PABPC4,ENSG00000090621,-0.192949602316757
 PABPC5,ENSG00000174740,0.584560520345806
 PHLPP2,ENSG00000040199,0.321609236782332
 DQX1,ENSG00000144045,-0.111516512314639
 GOLPH3,ENSG00000113384,0.257910623702047
 PPME1,ENSG00000214517,-0.321211824834754
 CTNNBL1,ENSG00000132792,0.375639323710951
 PTPRM,ENSG00000173482,0.153220463109286
 PTPRN2,ENSG00000155093,-0.730472778811772
 HSF2BP,ENSG00000160207,0.0872668232490568
 SPINT3,ENSG00000101446,-0.100042283549832
 ATP7A,ENSG00000165240,0.482354109934559
 AASDHPPT,ENSG00000149313,-0.528967277263046
 CCL2,ENSG00000108691,0.759213490258381
 TMEM202,ENSG00000187806,0.243400228513399
 NFATC3,ENSG00000072736,-0.157899135641626
 GLIPR1L1,ENSG00000173401,0.384262697346412
 GLIPR1L2,ENSG00000180481,-0.163752161983554
 TNFAIP8L3,ENSG00000183578,0.477397658419933
 IDE,ENSG00000119912,0.211113307106236
 CCL7,ENSG00000108688,-0.189369486347139
 SORL1,ENSG00000137642,-0.733073329841515
 OBP2B,ENSG00000171102,-0.452122591782398
 TMEM203,ENSG00000187713,0.0132380179058046
 OBP2A,ENSG00000122136,-0.750972775184017
 POLD1,ENSG00000062822,-0.0476632087484506
 POLD2,ENSG00000106628,-0.0742571625021481
 POLD3,ENSG00000077514,0.0798858141631687
 POLD4,ENSG00000175482,-0.0690296464922149
 DLC1,ENSG00000164741,0.647064818606532
 TMEM204,ENSG00000131634,0.555326259732849
 NUB1,ENSG00000013374,0.100573874198426
 C20orf112,ENSG00000197183,0.0677332677479425
 PLAC1L,ENSG00000149507,-0.325036582132957
 ID4,ENSG00000172201,0.591645445383569
 ID2,ENSG00000115738,0.402407859859648
 ID3,ENSG00000117318,0.717579263461197
 ID1,ENSG00000125968,0.821138522963072
 CPAMD8,ENSG00000160111,-0.160389674276361
 OPLAH,ENSG00000178814,0.449767156559478
 GLI2,ENSG00000074047,1.30905106160111
 GLI3,ENSG00000106571,1.41162663454047
 GLI1,ENSG00000111087,-0.704896608845579
 GLI4,ENSG00000250571,0.234678517357499
 ORC6,ENSG00000091651,-1.11292076631313
 ORC4,ENSG00000115947,-0.235394570277835
 ORC5,ENSG00000164815,-0.0638547216537978
 ORC2,ENSG00000115942,-0.0616060876573208
 ORC3,ENSG00000135336,-0.305016647660884
 ORC1,ENSG00000085840,-0.880435251126443
 DMKN,ENSG00000161249,-1.32198762942602
 GSTK1,ENSG00000197448,0.113339344851434
 ALOX12,ENSG00000108839,-0.18132248135097
 NR0B2,ENSG00000131910,-1.43172092220231
 NR0B1,ENSG00000169297,-0.945590824214838
 RP11-113D6.10,ENSG00000189332,-0.367500961334989
 C2CD3,ENSG00000168014,-0.116968656682686
 C2CD2,ENSG00000157617,-0.216100637612949
 OSGEP,ENSG00000092094,0.189030276132891
 SSFA2,ENSG00000138434,-0.31817276299543
 RRBP1,ENSG00000125844,0.134317843057434
 BAK1,ENSG00000030110,0.406837089004081
 CSN2,ENSG00000135222,0.126300585669984
 CSN3,ENSG00000171209,0.976309022163486
 KIAA1279,ENSG00000198954,-0.299789274571954
 AC011997.1,ENSG00000222017,-0.476981646788305
 TACR3,ENSG00000169836,-0.0817341950966637
 TACR2,ENSG00000075073,3.7858568343362
 TACR1,ENSG00000115353,0.108763967591327
 SERBP1,ENSG00000142864,-0.176109533833688
 PPP4C,ENSG00000149923,-0.0171440394211306
 KIAA0586,ENSG00000100578,-0.206479231907079
 ZSWIM7,ENSG00000214941,0.0993449890733582
 FAM71E1,ENSG00000142530,-0.541770583474063
 FAM71E2,ENSG00000180043,-0.236368782389305
 BARX2,ENSG00000043039,-1.19846817041279
 PRND,ENSG00000171864,-2.21279508901033
 BARX1,ENSG00000131668,0.895077279463332
 SH2B2,ENSG00000160999,-0.309153632176113
 SH2B3,ENSG00000111252,0.0425512109123305
 SH2B1,ENSG00000178188,0.155522195447533
 C19orf12,ENSG00000131943,-0.186076695481045
 C19orf10,ENSG00000074842,-0.313805353245523
 TSPO2,ENSG00000112212,0.223694017167671
 PGLYRP3,ENSG00000159527,-0.152890703184796
 PGLYRP2,ENSG00000161031,-0.280088351523675
 PGLYRP1,ENSG00000008438,0.397596063891391
 ACRV1,ENSG00000134940,0.284896490808812
 SYCE1L,ENSG00000205078,-0.0996098160700846
 PGLYRP4,ENSG00000163218,-0.619149228294378
 RGS22,ENSG00000132554,-1.77965527401146
 RGS20,ENSG00000147509,-1.91707822444561
 UTS2,ENSG00000049247,-0.820772325864998
 ALKBH6,ENSG00000239382,0.310645410074872
 PLB1,ENSG00000163803,0.320924198541327
 PCDH18,ENSG00000189184,0.620027627343951
 SASH1,ENSG00000111961,0.205300850320598
 PCDH19,ENSG00000165194,0.0652392073104475
 CYB5A,ENSG00000166347,-0.342578947794965
 CYB5B,ENSG00000103018,-0.211934990322411
 ALKBH1,ENSG00000100601,0.217289151458398
 PCK2,ENSG00000100889,0.226619415184283
 PCK1,ENSG00000124253,-1.76327031448987
 PIK3C3,ENSG00000078142,-0.202485861223824
 ESRP2,ENSG00000103067,-1.46604029438741
 CTD-2215E18.1,ENSG00000251606,-0.266774789972761
 MRPL36,ENSG00000171421,0.271456581201399
 MRPL37,ENSG00000116221,-0.0926294605508451
 MRPL32,ENSG00000106591,0.151595869077736
 MRPL30,ENSG00000185414,0.104000953222939
 ZNF676,ENSG00000196109,0.939450420040902
 CLEC17A,ENSG00000187912,-1.03081017775899
 MRPL38,ENSG00000204316,0.115322063973854
 MRPL39,ENSG00000154719,-0.0904841406512171
 FAM92B,ENSG00000153789,-1.36547447273944
 THOC3,ENSG00000051596,-0.709444709856458
 THOC1,ENSG00000079134,0.177713086447955
 THOC7,ENSG00000163634,0.173866050857221
 THOC5,ENSG00000100296,0.523148863631128
 PRRG1,ENSG00000130962,-0.925777049096445
 RNF103,ENSG00000239305,0.276754907195384
 NUP88,ENSG00000108559,-0.209362446430564
 RECQL4,ENSG00000160957,-0.269083572180383
 SAA4,ENSG00000148965,0.475369153965628
 SAA2,ENSG00000134339,-1.00083149308437
 SAA1,ENSG00000173432,-0.745013771458681
 YTHDF3,ENSG00000185728,0.0590236781624689
 PPOX,ENSG00000143224,0.161945321895706
 YTHDF1,ENSG00000149658,-0.0900598127778948
 NPIPB11,ENSG00000254206,-0.617194493871271
 ZNF679,ENSG00000197123,0.0615420514386251
 GTSF1,ENSG00000170627,-0.32895502700483
 ERI1,ENSG00000104626,0.0563055167171768
 NLK,ENSG00000087095,-0.443668162736041
 NLN,ENSG00000123213,-0.551930262932893
 SEPN1,ENSG00000162430,0.27726714230529
 PHLDB1,ENSG00000019144,0.189119806699916
 PHLDB2,ENSG00000144824,1.21185487683252
 PHLDB3,ENSG00000176531,-0.230395036698772
 RSL24D1,ENSG00000137876,-0.180524689586501
 MTMR14,ENSG00000163719,-0.435949052339606
 MTMR12,ENSG00000150712,0.248963563544407
 MTMR11,ENSG00000014914,0.938197533668087
 UPP2,ENSG00000007001,-1.23297937225233
 PTCHD4,ENSG00000244694,-0.188321224833672
 PTCHD3,ENSG00000182077,0.475534363563618
 PTCHD1,ENSG00000165186,2.17209565305929
 METAP1D,ENSG00000172878,0.100434666754044
 TCEB3,ENSG00000011007,-0.0700968804737236
 TCEB2,ENSG00000103363,0.033128667751773
 TCEB1,ENSG00000154582,-0.188069792747588
 CEP57L1,ENSG00000183137,0.237877297123158
 C20orf197,ENSG00000176659,-1.55564646560559
 C20orf195,ENSG00000125531,-0.313664624185498
 C20orf194,ENSG00000088854,0.384725672285163
 POR,ENSG00000127948,-0.5287838120264
 ST3GAL3,ENSG00000126091,0.526845636293217
 ST3GAL2,ENSG00000157350,0.257860595716784
 ST3GAL1,ENSG00000008513,-0.558186243462091
 ST3GAL6,ENSG00000064225,-0.342813288014886
 ST3GAL5,ENSG00000115525,-0.280545658087334
 ST3GAL4,ENSG00000110080,0.326962301616309
 CTB-167G5.5,ENSG00000268864,1.44300512772301
 CEP135,ENSG00000174799,-0.25039093260025
 BCKDHB,ENSG00000083123,0.132015379872442
 BCKDHA,ENSG00000248098,-0.46753889111571
 WIPF3,ENSG00000122574,-0.0194355897833849
 WIPF1,ENSG00000115935,0.540717318064087
 MON1B,ENSG00000103111,-0.163337275061113
 RBM4B,ENSG00000173914,-0.138488073499399
 TMEM178B,ENSG00000261115,-0.298669730478208
 TMEM178A,ENSG00000152154,0.226281031053435
 RBM41,ENSG00000089682,-0.0395947867103625
 RBM42,ENSG00000126254,0.206930510930519
 RBM43,ENSG00000184898,0.302276050324839
 RBM44,ENSG00000177483,0.375173424901504
 RBM45,ENSG00000155636,0.113662552435207
 RBM46,ENSG00000151962,0.995852415036899
 RBM47,ENSG00000163694,-0.676352797080162
 RBM48,ENSG00000127993,-0.328063580506181
 LMO1,ENSG00000166407,-0.8377564778171
 PPM1G,ENSG00000115241,0.0120688924536474
 PPM1F,ENSG00000100034,0.0340725058201653
 PPM1E,ENSG00000175175,0.491994548243289
 PPM1D,ENSG00000170836,-0.110518742428952
 PPM1B,ENSG00000138032,-0.145507331742699
 PPM1N,ENSG00000213889,0.554574019711584
 PPM1M,ENSG00000164088,0.253819730453636
 PPM1L,ENSG00000163590,0.325465340776023
 PPM1K,ENSG00000163644,-0.574028332671086
 PPM1J,ENSG00000155367,-1.00808577136888
 PPM1H,ENSG00000111110,-1.18788849116478
 CHEK2,ENSG00000183765,-0.204612429359625
 CHEK1,ENSG00000149554,-0.331084654928482
 UPF3B,ENSG00000125351,-0.0880887826458673
 LIN28B,ENSG00000187772,-0.871729090236389
 KPRP,ENSG00000203786,0.110053986969656
 GCFC2,ENSG00000005436,-0.20050562748623
 GINS2,ENSG00000131153,-0.693381625232295
 GINS3,ENSG00000181938,0.835911485468445
 GINS1,ENSG00000101003,-0.995201474739433
 GINS4,ENSG00000147536,-0.645325956478523
 CYP2S1,ENSG00000167600,-0.303159698937651
 ADPRH,ENSG00000144843,0.429671965211367
 ADPRM,ENSG00000170222,0.0297854707291434
 ADI1,ENSG00000182551,-0.00991485707779798
 C9,ENSG00000113600,-0.126953194540759
 C3,ENSG00000125730,1.81006864671975
 C2,ENSG00000166278,0.26996400323632
 C7,ENSG00000112936,2.41865456304267
 C6,ENSG00000039537,1.76127363552924
 C5,ENSG00000106804,0.275016174843128
 CHDC2,ENSG00000176034,-0.809687627185909
 EXPH5,ENSG00000110723,-0.989526398591166
 CS,ENSG00000062485,-0.00188962901337426
 CP,ENSG00000047457,-0.496566677656177
 RMND5A,ENSG00000153561,-0.316623067421956
 RMND5B,ENSG00000145916,0.146272336496543
 DLEU7,ENSG00000186047,0.0593234541259093
 PISD,ENSG00000241878,-0.417848845001937
 SEPT12,ENSG00000140623,0.425357588919277
 AP3B1,ENSG00000132842,-0.123140709740604
 PP2D1,ENSG00000183977,-0.194740234012597
 AP3B2,ENSG00000103723,0.274990970006311
 SPAG4,ENSG00000061656,0.494742324118883
 PGA3,ENSG00000229859,1.11815470499479
 PGA5,ENSG00000256713,-0.71809135192557
 FAM154A,ENSG00000155875,0.0647056876899202
 VCX3B,ENSG00000205642,-1.40411495266108
 VCX3A,ENSG00000169059,0.403663557401429
 FAM154B,ENSG00000188659,0.104610131192396
 PPP1CB,ENSG00000213639,1.12872735587387
 PPP1CC,ENSG00000186298,0.0335503218231485
 PPP1CA,ENSG00000172531,-0.519077304348914
 MPPED1,ENSG00000186732,-1.63549280969546
 MPPED2,ENSG00000066382,0.184648365889035
 SRP9,ENSG00000143742,-0.233200427064122
 ZYX,ENSG00000159840,1.14899313945491
 ZNF460,ENSG00000197714,-0.0942559229323192
 VSIG10,ENSG00000176834,0.0696330634979665
 HIF1AN,ENSG00000166135,0.10169440450609
 DENND3,ENSG00000105339,0.498184235036348
 CREBRF,ENSG00000164463,0.00864818734849851
 PPP1R16A,ENSG00000160972,-0.310286120102653
 PPP1R16B,ENSG00000101445,-0.818818492508148
 BLNK,ENSG00000095585,-0.432337226247583
 KIAA1841,ENSG00000162929,-0.181870841515084
 NUCB1,ENSG00000104805,0.0850122174479002
 HSDL1,ENSG00000103160,-0.529673394225798
 HSDL2,ENSG00000119471,-0.352569923236339
 NUCB2,ENSG00000070081,-0.394144787944733
 SOCS5,ENSG00000171150,0.216195968325325
 SOCS4,ENSG00000180008,0.141724751696644
 C16orf46,ENSG00000166455,-0.869655053173333
 SOCS1,ENSG00000185338,0.91598037151442
 SRPR,ENSG00000182934,-0.13085505466133
 SOCS3,ENSG00000184557,1.2651649104815
 SOCS2,ENSG00000120833,-0.435558163094477
 PPP2CA,ENSG00000113575,-0.255653548636816
 PPP2CB,ENSG00000104695,-0.248383697043124
 SRPX,ENSG00000101955,0.392778603549251
 VPS72,ENSG00000163159,0.591330229429742
 IL1R2,ENSG00000115590,-0.805911094967046
 IL1R1,ENSG00000115594,0.616279591647134
 PTN,ENSG00000105894,-0.889466697470171
 PTH,ENSG00000152266,0.738038868394603
 ABHD10,ENSG00000144827,-0.287773092224607
 ABHD11,ENSG00000106077,-0.0492770110162254
 ABHD12,ENSG00000100997,-0.576127879265493
 ABHD13,ENSG00000139826,0.18813963180644
 NGRN,ENSG00000182768,0.0291922981159727
 PTS,ENSG00000150787,-0.31380023201884
 ARPC3,ENSG00000111229,-0.335177393212496
 ARPC2,ENSG00000163466,-0.143846700105424
 ARPC5,ENSG00000162704,-0.31972726106457
 ARPC4,ENSG00000241553,-0.067695117272265
 ITPR2,ENSG00000123104,-0.253611330267627
 ITPR3,ENSG00000096433,0.536999315577536
 ITPR1,ENSG00000150995,1.07831355586682
 IL1RN,ENSG00000136689,0.512979311542771
 ERCC6L2,ENSG00000182150,-0.00675994788379816
 CASKIN2,ENSG00000177303,0.528035370741116
 CASKIN1,ENSG00000167971,-0.781675567066559
 LAP3,ENSG00000002549,0.0330190358628495
 FAM217A,ENSG00000145975,-0.458256783108405
 FAM217B,ENSG00000196227,-0.265547615017099
 OPN5,ENSG00000124818,-0.393038576477781
 OPN4,ENSG00000122375,1.4033745463876
 OPN3,ENSG00000054277,-0.709501963166107
 TMEM30C,ENSG00000235156,0.215573230907566
 LDOC1L,ENSG00000188636,0.320045647879635
 HIVEP1,ENSG00000095951,-0.0975333695602449
 HIVEP2,ENSG00000010818,-0.181321885902709
 EOGT,ENSG00000163378,0.937934154459118
 AP000679.2,ENSG00000176984,-1.08234925421561
 STPG2,ENSG00000163116,-1.49744300144078
 STPG1,ENSG00000001460,-0.0203883769570468
 PGRMC2,ENSG00000164040,0.107157829091205
 PGRMC1,ENSG00000101856,0.170795051927724
 KIAA1024,ENSG00000169330,-1.01054449983468
 TARM1,ENSG00000248385,-0.0908953404014103
 CMAS,ENSG00000111726,-0.31563393999242
 SAMD14,ENSG00000167100,-0.687075522466785
 SAMD12,ENSG00000177570,-1.15001985578015
 SAMD13,ENSG00000203943,-0.762468708741717
 SAMD11,ENSG00000187634,0.55020114205858
 SPNS3,ENSG00000182557,-1.35910517983975
 RP11-93B14.6,ENSG00000167046,-0.762647817408323
 PCDH11X,ENSG00000102290,-2.95064889647544
 PCDH11Y,ENSG00000099715,-1.72362895390113
 IGF1R,ENSG00000140443,-0.212301545762703
 CHSY3,ENSG00000198108,-0.531275680613116
 TEX9,ENSG00000151575,0.0400942305091713
 CD3EAP,ENSG00000117877,-0.256953673789594
 TEX2,ENSG00000136478,-0.364948440272295
 ARHGAP17,ENSG00000140750,-0.0747871738033418
 STARD8,ENSG00000130052,0.325887430983033
 ARHGAP15,ENSG00000075884,0.879890587245752
 ARHGAP12,ENSG00000165322,-0.0543068685622926
 ARHGAP10,ENSG00000071205,1.37769444456197
 BPIFA3,ENSG00000131059,0.0231195370653259
 STARD3,ENSG00000131748,-0.0309047576767543
 STARD6,ENSG00000174448,-0.318499027851453
 STARD7,ENSG00000084090,-0.464003332857934
 ARHGAP18,ENSG00000146376,-0.414931019396777
 ARHGAP19,ENSG00000213390,-0.144484431591345
 IL7R,ENSG00000168685,-0.0197805929431842
 PTRHD1,ENSG00000184924,-0.590383791006233
 BCDIN3D,ENSG00000186666,0.271340545974062
 HID1,ENSG00000167861,-0.268538086235589
 RING1,ENSG00000204227,0.0396083255043326
 FMR1NB,ENSG00000176988,0.0731204577077187
 ITPRIP,ENSG00000148841,0.268374924994834
 DDTL,ENSG00000099974,-0.0118181934510977
 SETX,ENSG00000107290,0.0557058452041759
 TMPPE,ENSG00000188167,0.0802757171090241
 TIMD4,ENSG00000145850,0.402126060293576
 C4orf40,ENSG00000187533,0.109214791648848
 C4orf47,ENSG00000205129,0.191888605397292
 C4orf46,ENSG00000205208,-0.128724299353343
 C4orf45,ENSG00000164123,-0.237320500851577
 PBRM1,ENSG00000163939,0.124975003400034
 C4orf48,ENSG00000243449,-0.830869522488985
 KCNG4,ENSG00000168418,-1.0419392262099
 SYN3,ENSG00000185666,-0.255841580728928
 C15orf57,ENSG00000128891,-0.0200983006269419
 C15orf56,ENSG00000176753,-0.133949727680135
 ERAL1,ENSG00000132591,-0.0952031254747291
 DDX17,ENSG00000100201,0.184114249750649
 ZNF124,ENSG00000196418,0.0855230937643367
 DDX10,ENSG00000178105,-0.271749701312925
 DDX11,ENSG00000013573,0.118963171123755
 DDX18,ENSG00000088205,0.145566177956662
 VWCE,ENSG00000167992,-0.715991298984007
 ARFIP1,ENSG00000164144,0.141412194744715
 ARFIP2,ENSG00000132254,-0.0509355717751235
 TRIP10,ENSG00000125733,0.870901461304923
 TRIP11,ENSG00000100815,-0.0238444048615042
 TRIP12,ENSG00000153827,-0.134694859855343
 TRIP13,ENSG00000071539,-1.05639536794554
 NCLN,ENSG00000125912,-0.105483068119345
 DNAL4,ENSG00000100246,-0.275214659266615
 DNAL1,ENSG00000119661,-0.0735397429885689
 OR2D2,ENSG00000166368,-0.169397411124854
 OR2D3,ENSG00000178358,-0.0232294186094996
 FGFBP2,ENSG00000137441,0.535015056983036
