 gene    name , gene    ENS ,Skin-NotSunExposed(Suprapubic)
 SLC12A1,ENSG00000074803,-1.81809446832731
 SLC12A3,ENSG00000070915,0.508536357402373
 SLC12A2,ENSG00000064651,0.642687404344939
 SLC12A9,ENSG00000146828,0.179797019709011
 SLC12A8,ENSG00000221955,0.356468785176589
 MRVI1,ENSG00000072952,-0.773806801670016
 CTC-360G5.1,ENSG00000262484,0.404700953558818
 PHB,ENSG00000167085,0.0582955509089987
 LEPROTL1,ENSG00000104660,0.057003259235597
 CCDC127,ENSG00000164366,-0.181968934648975
 CCDC126,ENSG00000169193,0.539570504542151
 CCDC125,ENSG00000183323,-0.0672197441261919
 CCDC124,ENSG00000007080,-0.0325271415783742
 SLC11A2,ENSG00000110911,-0.00259746974012234
 CCDC122,ENSG00000151773,0.253904772913866
 CCDC121,ENSG00000176714,-0.217935205895234
 SLC11A1,ENSG00000018280,-1.44757707774072
 CCDC129,ENSG00000180347,2.57555769561698
 STK25,ENSG00000115694,-0.069288990600604
 STK24,ENSG00000102572,0.422330488462752
 MYT1,ENSG00000196132,-0.687378930520759
 L1TD1,ENSG00000240563,-0.139436123979979
 TUBB2A,ENSG00000137267,0.937150423061086
 TUBB2B,ENSG00000137285,-0.162933549798775
 DTYMK,ENSG00000168393,0.253067431763658
 PIWIL4,ENSG00000134627,-0.623785697632395
 PIWIL3,ENSG00000184571,-0.0702165795034853
 PIWIL2,ENSG00000197181,-0.371711069876655
 PIWIL1,ENSG00000125207,-0.287534712497071
 SPDYA,ENSG00000163806,0.183473148879068
 SPDYC,ENSG00000204710,-0.326870407602959
 DNMBP,ENSG00000107554,0.901657243214073
 GKN1,ENSG00000169605,1.05381976258158
 GKN2,ENSG00000183607,1.1072373617299
 TCF24,ENSG00000261787,-1.00757136073991
 TCF25,ENSG00000141002,-0.0385775839225793
 PDCD5,ENSG00000105185,-0.120102960228668
 NELFCD,ENSG00000101158,0.101307625336391
 TCF20,ENSG00000100207,0.348044398230646
 LENG1,ENSG00000105617,-0.0865765336273429
 NPFF,ENSG00000139574,-0.000756688976912755
 PDCD1,ENSG00000188389,-0.98553610986368
 LENG8,ENSG00000167615,0.00534700874417276
 ATP5F1,ENSG00000116459,0.107467232292673
 RP11-664D7.4,ENSG00000248801,-0.420400474027566
 ARMS2,ENSG00000254636,0.41808795271533
 CXorf38,ENSG00000185753,-0.0154429492584365
 BLACE,ENSG00000204960,-0.195102393294953
 CXorf31,ENSG00000204904,-0.870295080025813
 CXorf36,ENSG00000147113,0.0204407028285742
 PRR9,ENSG00000203783,5.9794228806934
 GABARAPL1,ENSG00000139112,-0.600922867398998
 PRR3,ENSG00000204576,0.0769720161263938
 PRR4,ENSG00000111215,-0.0654224250502431
 PRR5,ENSG00000186654,0.186579680430772
 PRR7,ENSG00000131188,0.497338012836785
 KDM4C,ENSG00000107077,0.322774075154026
 DVL3,ENSG00000161202,-0.015345967040034
 KDM4A,ENSG00000066135,0.418433504444215
 DVL1,ENSG00000107404,0.0331969768025227
 KDM4E,ENSG00000235268,0.226237189306205
 MINA,ENSG00000170854,0.261998574654116
 PSME4,ENSG00000068878,0.0229812477686454
 PSME3,ENSG00000131467,0.266872791723301
 PSME1,ENSG00000092010,0.172084858924779
 MTSS1,ENSG00000170873,0.775610279234646
 MTFR1L,ENSG00000117640,-0.275191365851587
 TOPBP1,ENSG00000163781,0.278181898550087
 ARFGEF1,ENSG00000066777,0.192318732984828
 ARFGEF2,ENSG00000124198,0.106299482554074
 GRHPR,ENSG00000137106,0.0747709884125367
 MT-CO3,ENSG00000198938,0.0759954247274185
 IMMP2L,ENSG00000184903,0.241901444119683
 CDK5R1,ENSG00000176749,-1.1535284445096
 TAGLN2,ENSG00000158710,0.751832027364257
 GJD4,ENSG00000177291,0.324144040204474
 GJD2,ENSG00000159248,-1.32143788839391
 ZMYND8,ENSG00000101040,0.0686740759571116
 NARS2,ENSG00000137513,0.0924682984591734
 CDK5R2,ENSG00000171450,-1.50577757393867
 NAIP,ENSG00000249437,-0.454704109098168
 CTXN1,ENSG00000178531,0.0775196288874302
 NUPL1,ENSG00000139496,-0.0226832702520267
 NUPL2,ENSG00000136243,0.0988228060225684
 GMPR,ENSG00000137198,-0.535709231630074
 GMPS,ENSG00000163655,0.214687001749499
 RBM39,ENSG00000131051,0.165136568460063
 RBM38,ENSG00000132819,-0.830858417254615
 MARCH2,ENSG00000099785,-0.484017980572935
 EXOC3L4,ENSG00000205436,0.337296946132235
 NOP14,ENSG00000087269,0.488982461270714
 EXOC3L1,ENSG00000179044,0.0836172040154231
 NOP16,ENSG00000048162,0.365503168619716
 FOXI3,ENSG00000214336,0.68268084835076
 TMEM175,ENSG00000127419,-0.0717313282618033
 TMEM173,ENSG00000184584,-0.222108253073835
 CLSTN3,ENSG00000139182,-0.093274956885424
 APOLD1,ENSG00000178878,-0.410018245476938
 NYNRIN,ENSG00000205978,0.0388597801233668
 C11orf68,ENSG00000175573,-0.170773546426752
 C11orf65,ENSG00000166323,0.0845639274125187
 C11orf63,ENSG00000109944,0.000327354363662052
 CCR1,ENSG00000163823,-0.832650460616783
 CCR2,ENSG00000121807,0.78994623689983
 CCR3,ENSG00000183625,1.38099094573101
 CCR4,ENSG00000183813,1.59085190816483
 CCR5,ENSG00000160791,-0.532745029487512
 CCR6,ENSG00000112486,0.448822626099406
 CCR7,ENSG00000126353,-0.0257037139261644
 CCR8,ENSG00000179934,1.01045899353199
 CCR9,ENSG00000173585,-0.121367206720677
 CDS1,ENSG00000163624,0.939442647937577
 CDS2,ENSG00000101290,-0.598358299476483
 CDKN2C,ENSG00000123080,0.150443318312178
 S100P,ENSG00000163993,1.89232031099891
 CDKN2A,ENSG00000147889,-0.63249173412593
 CRIPAK,ENSG00000179979,0.0201959910165301
 CLDN23,ENSG00000253958,1.26776823727461
 CYP4V2,ENSG00000145476,-0.939837944047662
 CLDN20,ENSG00000171217,1.31152976957605
 PSMC3IP,ENSG00000131470,0.0630445490903871
 DYNC1H1,ENSG00000197102,0.0412687224327323
 THG1L,ENSG00000113272,0.334670765343249
 ZNF865,ENSG00000261221,-0.091516179250507
 ZNF862,ENSG00000106479,0.0899811164397639
 ZNF860,ENSG00000197385,0.568200205208662
 RP11-481A20.11,ENSG00000255098,-0.252618176435578
 ZNF512B,ENSG00000196700,0.0102371502603033
 FAM160A1,ENSG00000164142,1.70497815070449
 FAM160A2,ENSG00000051009,0.429100705759971
 GSR,ENSG00000104687,-0.307229622363481
 DHCR7,ENSG00000172893,0.448031402901243
 CASP10,ENSG00000003400,0.0207267094826959
 CASP14,ENSG00000105141,4.39661705764901
 TATDN3,ENSG00000203705,-0.114751940268572
 DAK,ENSG00000149476,0.50629283207589
 GSN,ENSG00000148180,-0.0811993826726008
 ZFP1,ENSG00000184517,-0.253673835869184
 ZFP2,ENSG00000198939,-0.0414575363630407
 ZFP3,ENSG00000180787,0.0144860396858833
 GNB2L1,ENSG00000204628,0.376505632688346
 CACNG2,ENSG00000166862,-1.44865796549113
 ATP2B1,ENSG00000070961,0.318193836197072
 ATP2B3,ENSG00000067842,-1.1646137516628
 ATP2B2,ENSG00000157087,-0.755504694335058
 ATP2B4,ENSG00000058668,0.597569497069927
 XRN1,ENSG00000114127,0.0969794535925849
 CYP27C1,ENSG00000186684,1.76259820910808
 PABPC1,ENSG00000070756,0.552293960043599
 PABPC4,ENSG00000090621,-0.0615176449931008
 PABPC5,ENSG00000174740,-0.503816068786913
 PHLPP2,ENSG00000040199,-0.573817777914845
 DQX1,ENSG00000144045,2.1411323757038
 GOLPH3,ENSG00000113384,-0.00630836869982473
 PPME1,ENSG00000214517,0.364908961110775
 CTNNBL1,ENSG00000132792,0.0288920737168274
 PTPRM,ENSG00000173482,-0.573031977119516
 PTPRN2,ENSG00000155093,-1.52178740659767
 HSF2BP,ENSG00000160207,0.151766303836634
 SPINT3,ENSG00000101446,2.14732071150362
 ATP7A,ENSG00000165240,0.773052124302587
 AASDHPPT,ENSG00000149313,-0.0858293834849864
 CCL2,ENSG00000108691,-0.470434383276381
 TMEM202,ENSG00000187806,-0.213117664299354
 NFATC3,ENSG00000072736,0.239557969455257
 GLIPR1L1,ENSG00000173401,-0.579792328808207
 GLIPR1L2,ENSG00000180481,0.062536196070715
 TNFAIP8L3,ENSG00000183578,0.824513482910147
 IDE,ENSG00000119912,0.692523107478791
 CCL7,ENSG00000108688,0.363099695925294
 SORL1,ENSG00000137642,-0.638829230989768
 OBP2B,ENSG00000171102,2.84642265188518
 TMEM203,ENSG00000187713,0.249752403460415
 OBP2A,ENSG00000122136,2.64805877523852
 POLD1,ENSG00000062822,0.446034821267446
 POLD2,ENSG00000106628,0.17256916573005
 POLD3,ENSG00000077514,0.177257709555594
 POLD4,ENSG00000175482,0.00751556321654716
 DLC1,ENSG00000164741,-0.280708481973725
 TMEM204,ENSG00000131634,-0.1518832776498
 NUB1,ENSG00000013374,-0.0298100532433918
 C20orf112,ENSG00000197183,-0.817319626286522
 PLAC1L,ENSG00000149507,-0.14966918166797
 ID4,ENSG00000172201,0.60217171243525
 ID2,ENSG00000115738,0.162534326363263
 ID3,ENSG00000117318,0.326320334234749
 ID1,ENSG00000125968,0.167938209442372
 CPAMD8,ENSG00000160111,-0.605518868703392
 OPLAH,ENSG00000178814,0.60857748241868
 GLI2,ENSG00000074047,0.760754711609541
 GLI3,ENSG00000106571,1.00606183288734
 GLI1,ENSG00000111087,0.843978017238238
 GLI4,ENSG00000250571,-0.0558635111189017
 ORC6,ENSG00000091651,0.229953066492652
 ORC4,ENSG00000115947,-0.0196154813863496
 ORC5,ENSG00000164815,0.322493015597486
 ORC2,ENSG00000115942,0.10874010902307
 ORC3,ENSG00000135336,-0.239417799346224
 ORC1,ENSG00000085840,0.840118664910541
 DMKN,ENSG00000161249,2.72356326435912
 GSTK1,ENSG00000197448,0.179278042971092
 ALOX12,ENSG00000108839,1.49549904687006
 NR0B2,ENSG00000131910,-1.0949773697406
 NR0B1,ENSG00000169297,-1.01514892132776
 RP11-113D6.10,ENSG00000189332,0.0662328991559405
 C2CD3,ENSG00000168014,0.0822015073411441
 C2CD2,ENSG00000157617,-0.00313412082625929
 OSGEP,ENSG00000092094,-0.110525352981174
 SSFA2,ENSG00000138434,0.497750876159755
 RRBP1,ENSG00000125844,-0.141515230574425
 BAK1,ENSG00000030110,0.152336001782935
 CSN2,ENSG00000135222,-0.0522468773396526
 CSN3,ENSG00000171209,-0.165434508327276
 KIAA1279,ENSG00000198954,-0.216711833078079
 AC011997.1,ENSG00000222017,-0.469398507070246
 TACR3,ENSG00000169836,-1.06374256788545
 TACR2,ENSG00000075073,-0.389189461550026
 TACR1,ENSG00000115353,0.909948998887761
 SERBP1,ENSG00000142864,0.485806888918068
 PPP4C,ENSG00000149923,0.294733639180062
 KIAA0586,ENSG00000100578,0.00921924039971676
 ZSWIM7,ENSG00000214941,0.21746383181655
 FAM71E1,ENSG00000142530,-0.196433052913429
 FAM71E2,ENSG00000180043,1.11882156914061
 BARX2,ENSG00000043039,3.02263224539679
 PRND,ENSG00000171864,0.0694343835054674
 BARX1,ENSG00000131668,0.724527271889863
 SH2B2,ENSG00000160999,-0.39358460975523
 SH2B3,ENSG00000111252,-0.790631806526739
 SH2B1,ENSG00000178188,-0.219567438202933
 C19orf12,ENSG00000131943,-0.297258877827178
 C19orf10,ENSG00000074842,0.0468727528423944
 TSPO2,ENSG00000112212,0.186715139286459
 PGLYRP3,ENSG00000159527,3.72104966167117
 PGLYRP2,ENSG00000161031,1.10688346485842
 PGLYRP1,ENSG00000008438,-0.354153174489191
 ACRV1,ENSG00000134940,0.106344638483279
 SYCE1L,ENSG00000205078,-0.0504060821671177
 PGLYRP4,ENSG00000163218,3.60695166945945
 RGS22,ENSG00000132554,-0.175683173378017
 RGS20,ENSG00000147509,-0.118582970589154
 UTS2,ENSG00000049247,-0.969523160548852
 ALKBH6,ENSG00000239382,-0.192980594133169
 PLB1,ENSG00000163803,0.828193840781295
 PCDH18,ENSG00000189184,-0.0901793153012885
 SASH1,ENSG00000111961,-0.151018207344837
 PCDH19,ENSG00000165194,0.444854545444333
 CYB5A,ENSG00000166347,0.750003039264628
 CYB5B,ENSG00000103018,0.0744058785792387
 ALKBH1,ENSG00000100601,0.00283823176290187
 PCK2,ENSG00000100889,0.378785335689826
 PCK1,ENSG00000124253,-0.723720139602179
 PIK3C3,ENSG00000078142,0.0232785977558855
 ESRP2,ENSG00000103067,2.31390338214705
 CTD-2215E18.1,ENSG00000251606,-0.363745413595703
 MRPL36,ENSG00000171421,0.0394659286769129
 MRPL37,ENSG00000116221,0.268199945070146
 MRPL32,ENSG00000106591,-0.0575266826019513
 MRPL30,ENSG00000185414,0.287703820930528
 ZNF676,ENSG00000196109,0.0489747358346035
 CLEC17A,ENSG00000187912,-1.20274815549688
 MRPL38,ENSG00000204316,0.073338802853288
 MRPL39,ENSG00000154719,0.0805455020887352
 FAM92B,ENSG00000153789,-1.52267358258499
 THOC3,ENSG00000051596,0.153060015208126
 THOC1,ENSG00000079134,0.0239823914549751
 THOC7,ENSG00000163634,0.220144182233231
 THOC5,ENSG00000100296,-0.090740010216653
 PRRG1,ENSG00000130962,-0.69010133504642
 RNF103,ENSG00000239305,-0.254537735300397
 NUP88,ENSG00000108559,0.334944225552152
 RECQL4,ENSG00000160957,0.334075371155227
 SAA4,ENSG00000148965,0.804651792116624
 SAA2,ENSG00000134339,1.4706512412595
 SAA1,ENSG00000173432,1.9927100362135
 YTHDF3,ENSG00000185728,-0.119836365794924
 PPOX,ENSG00000143224,0.32782513702076
 YTHDF1,ENSG00000149658,-0.065607768867483
 NPIPB11,ENSG00000254206,0.302634908921251
 ZNF679,ENSG00000197123,-0.0340052236500107
 GTSF1,ENSG00000170627,-0.43771701197035
 ERI1,ENSG00000104626,0.0783329670268044
 NLK,ENSG00000087095,-0.341761755354421
 NLN,ENSG00000123213,0.18615014913687
 SEPN1,ENSG00000162430,-0.345664649780819
 PHLDB1,ENSG00000019144,-0.21322928493074
 PHLDB2,ENSG00000144824,0.544278687622502
 PHLDB3,ENSG00000176531,0.852008195364076
 RSL24D1,ENSG00000137876,-0.0190232053511389
 MTMR14,ENSG00000163719,-0.1089054154707
 MTMR12,ENSG00000150712,0.224098343484559
 MTMR11,ENSG00000014914,0.496047180937503
 UPP2,ENSG00000007001,-0.273918031507209
 PTCHD4,ENSG00000244694,-1.82742360896267
 PTCHD3,ENSG00000182077,1.10318411820216
 PTCHD1,ENSG00000165186,-1.00793617574491
 METAP1D,ENSG00000172878,-0.107727873868207
 TCEB3,ENSG00000011007,0.159660267755025
 TCEB2,ENSG00000103363,-0.179154668994036
 TCEB1,ENSG00000154582,-0.162345929271234
 CEP57L1,ENSG00000183137,0.020121735510367
 C20orf197,ENSG00000176659,0.145277158803486
 C20orf195,ENSG00000125531,0.0614299334835637
 C20orf194,ENSG00000088854,-0.454412271196725
 POR,ENSG00000127948,0.0649932106193428
 ST3GAL3,ENSG00000126091,-0.653984080837803
 ST3GAL2,ENSG00000157350,-0.447312141587194
 ST3GAL1,ENSG00000008513,-1.13338045651579
 ST3GAL6,ENSG00000064225,0.606230496543806
 ST3GAL5,ENSG00000115525,-0.267269140187112
 ST3GAL4,ENSG00000110080,-0.320439293395374
 CTB-167G5.5,ENSG00000268864,0.214410702914537
 CEP135,ENSG00000174799,0.273637304778152
 BCKDHB,ENSG00000083123,0.20801260580473
 BCKDHA,ENSG00000248098,0.113407812256013
 WIPF3,ENSG00000122574,-1.4373816779205
 WIPF1,ENSG00000115935,-0.185297462948557
 MON1B,ENSG00000103111,-0.208259963789383
 RBM4B,ENSG00000173914,-0.0412963371255615
 TMEM178B,ENSG00000261115,-1.02604415858726
 TMEM178A,ENSG00000152154,-1.29018733010258
 RBM41,ENSG00000089682,0.0990380849324756
 RBM42,ENSG00000126254,0.0920411899875145
 RBM43,ENSG00000184898,0.290571947501611
 RBM44,ENSG00000177483,0.157843279150416
 RBM45,ENSG00000155636,0.0383822607059046
 RBM46,ENSG00000151962,0.155506739073418
 RBM47,ENSG00000163694,0.905038783064347
 RBM48,ENSG00000127993,-0.179557440377425
 LMO1,ENSG00000166407,2.49677289721391
 PPM1G,ENSG00000115241,0.115644988907403
 PPM1F,ENSG00000100034,-0.342260820588269
 PPM1E,ENSG00000175175,-1.38010113605172
 PPM1D,ENSG00000170836,-0.054926993023198
 PPM1B,ENSG00000138032,-0.0242742324044521
 PPM1N,ENSG00000213889,0.72487376301154
 PPM1M,ENSG00000164088,-0.0298028784283858
 PPM1L,ENSG00000163590,0.203886544180078
 PPM1K,ENSG00000163644,-0.992633098199712
 PPM1J,ENSG00000155367,0.390232454678691
 PPM1H,ENSG00000111110,-0.397782280756744
 CHEK2,ENSG00000183765,0.614970567332202
 CHEK1,ENSG00000149554,0.487669792825944
 UPF3B,ENSG00000125351,0.096907025757199
 LIN28B,ENSG00000187772,-0.69502240778718
 KPRP,ENSG00000203786,2.65105916493326
 GCFC2,ENSG00000005436,0.0923290646268077
 GINS2,ENSG00000131153,0.597042157760527
 GINS3,ENSG00000181938,0.416967685171677
 GINS1,ENSG00000101003,0.677840098811976
 GINS4,ENSG00000147536,0.285153128688631
 CYP2S1,ENSG00000167600,1.13220251286219
 ADPRH,ENSG00000144843,-0.379350132850231
 ADPRM,ENSG00000170222,0.244923380152505
 ADI1,ENSG00000182551,-0.132120515725155
 C9,ENSG00000113600,0.153112556337445
 C3,ENSG00000125730,-0.368105471608109
 C2,ENSG00000166278,-0.324275527067894
 C7,ENSG00000112936,-1.04889368375445
 C6,ENSG00000039537,-0.915222905144943
 C5,ENSG00000106804,0.495571350076159
 CHDC2,ENSG00000176034,0.183257948939985
 EXPH5,ENSG00000110723,1.95776999230839
 CS,ENSG00000062485,0.087443416969821
 CP,ENSG00000047457,-0.47260930501564
 RMND5A,ENSG00000153561,0.102215559917705
 RMND5B,ENSG00000145916,-0.043366430075745
 DLEU7,ENSG00000186047,-0.094808613775004
 PISD,ENSG00000241878,-0.13973955799462
 SEPT12,ENSG00000140623,-0.95161017863788
 AP3B1,ENSG00000132842,0.201846961682631
 PP2D1,ENSG00000183977,-0.0797158004491756
 AP3B2,ENSG00000103723,-0.128358877141434
 SPAG4,ENSG00000061656,-0.626563700462207
 PGA3,ENSG00000229859,0.540742060182456
 PGA5,ENSG00000256713,-0.699038164788192
 FAM154A,ENSG00000155875,0.466404292405992
 VCX3B,ENSG00000205642,-0.496601359149511
 VCX3A,ENSG00000169059,0.10394802616352
 FAM154B,ENSG00000188659,-0.509100328704799
 PPP1CB,ENSG00000213639,0.04652843937867
 PPP1CC,ENSG00000186298,-0.0436270448871586
 PPP1CA,ENSG00000172531,0.281714739968573
 MPPED1,ENSG00000186732,0.000155537478101623
 MPPED2,ENSG00000066382,-1.08917104887295
 SRP9,ENSG00000143742,-0.192532108954526
 ZYX,ENSG00000159840,-0.343565572864892
 ZNF460,ENSG00000197714,0.620749407642242
 VSIG10,ENSG00000176834,-0.438675610842177
 HIF1AN,ENSG00000166135,-0.112465246577959
 DENND3,ENSG00000105339,-0.582497309234536
 CREBRF,ENSG00000164463,-0.0284362616903845
 PPP1R16A,ENSG00000160972,0.260546760609312
 PPP1R16B,ENSG00000101445,-1.59889302323252
 BLNK,ENSG00000095585,1.01265208760871
 KIAA1841,ENSG00000162929,0.0864241403540588
 NUCB1,ENSG00000104805,-0.169390507456136
 HSDL1,ENSG00000103160,-0.403692668812092
 HSDL2,ENSG00000119471,0.0558432325048716
 NUCB2,ENSG00000070081,-0.734017575043241
 SOCS5,ENSG00000171150,-0.264931179123396
 SOCS4,ENSG00000180008,-0.00990148411114814
 C16orf46,ENSG00000166455,-0.673266641704605
 SOCS1,ENSG00000185338,0.495211327474486
 SRPR,ENSG00000182934,0.0757236846150154
 SOCS3,ENSG00000184557,-0.193494505147096
 SOCS2,ENSG00000120833,-0.505006243958268
 PPP2CA,ENSG00000113575,0.159806035311758
 PPP2CB,ENSG00000104695,-0.222612772734811
 SRPX,ENSG00000101955,0.359704802830535
 VPS72,ENSG00000163159,-0.0683396769651966
 IL1R2,ENSG00000115590,1.45045395547186
 IL1R1,ENSG00000115594,0.53397079757185
 PTN,ENSG00000105894,-0.642344601453582
 PTH,ENSG00000152266,0.210845665789574
 ABHD10,ENSG00000144827,-0.245718393834218
 ABHD11,ENSG00000106077,0.121279264197595
 ABHD12,ENSG00000100997,-0.161612342857392
 ABHD13,ENSG00000139826,0.214095429041674
 NGRN,ENSG00000182768,-0.336608505356674
 PTS,ENSG00000150787,0.00563256225481045
 ARPC3,ENSG00000111229,0.114430547789223
 ARPC2,ENSG00000163466,0.259719589113663
 ARPC5,ENSG00000162704,0.183749242725295
 ARPC4,ENSG00000241553,0.116103673750453
 ITPR2,ENSG00000123104,0.792471879418975
 ITPR3,ENSG00000096433,1.15091787400706
 ITPR1,ENSG00000150995,-1.29565868095507
 IL1RN,ENSG00000136689,2.13812289398342
 ERCC6L2,ENSG00000182150,0.124927714018165
 CASKIN2,ENSG00000177303,0.00251288883950547
 CASKIN1,ENSG00000167971,-0.397218723798891
 LAP3,ENSG00000002549,0.476956843728847
 FAM217A,ENSG00000145975,0.520967731281698
 FAM217B,ENSG00000196227,-0.631486303057234
 OPN5,ENSG00000124818,0.508405831514501
 OPN4,ENSG00000122375,-0.00200428592016126
 OPN3,ENSG00000054277,0.135178015693496
 TMEM30C,ENSG00000235156,-0.284892450659942
 LDOC1L,ENSG00000188636,-0.616944814776325
 HIVEP1,ENSG00000095951,0.41276786864376
 HIVEP2,ENSG00000010818,-0.0550013782865803
 EOGT,ENSG00000163378,-0.139583363638277
 AP000679.2,ENSG00000176984,1.10851770319696
 STPG2,ENSG00000163116,0.97407049447332
 STPG1,ENSG00000001460,0.174231779876569
 PGRMC2,ENSG00000164040,0.488369691174862
 PGRMC1,ENSG00000101856,0.0394007559409742
 KIAA1024,ENSG00000169330,-0.358439284891618
 TARM1,ENSG00000248385,-0.320121117469308
 CMAS,ENSG00000111726,-0.292875813304201
 SAMD14,ENSG00000167100,-1.80265910948897
 SAMD12,ENSG00000177570,-0.423218582717693
 SAMD13,ENSG00000203943,-0.0907458649608458
 SAMD11,ENSG00000187634,-0.927336490760426
 SPNS3,ENSG00000182557,-0.757746174107677
 RP11-93B14.6,ENSG00000167046,0.541403691235985
 PCDH11X,ENSG00000102290,0.58651628878351
 PCDH11Y,ENSG00000099715,-1.32390247967768
 IGF1R,ENSG00000140443,-0.01940686832199
 CHSY3,ENSG00000198108,-0.0599249966899261
 TEX9,ENSG00000151575,0.117971386308196
 CD3EAP,ENSG00000117877,0.147963015676494
 TEX2,ENSG00000136478,-0.252599758786928
 ARHGAP17,ENSG00000140750,0.00901196821017638
 STARD8,ENSG00000130052,-0.893410727771178
 ARHGAP15,ENSG00000075884,0.0590410715245035
 ARHGAP12,ENSG00000165322,-0.0806047823782871
 ARHGAP10,ENSG00000071205,0.29062926879259
 BPIFA3,ENSG00000131059,0.115466320912261
 STARD3,ENSG00000131748,-0.0867017983132804
 STARD6,ENSG00000174448,-0.597227843015388
 STARD7,ENSG00000084090,0.000427191890876579
 ARHGAP18,ENSG00000146376,-0.0314149306077819
 ARHGAP19,ENSG00000213390,0.258669499766318
 IL7R,ENSG00000168685,0.442032292623745
 PTRHD1,ENSG00000184924,0.0117834586563385
 BCDIN3D,ENSG00000186666,0.113684964275805
 HID1,ENSG00000167861,-0.76320264728263
 RING1,ENSG00000204227,0.00471785759337325
 FMR1NB,ENSG00000176988,-0.420370235555333
 ITPRIP,ENSG00000148841,0.660430169132289
 DDTL,ENSG00000099974,0.0520615300540218
 SETX,ENSG00000107290,-0.0374605924106985
 TMPPE,ENSG00000188167,0.535425897192852
 TIMD4,ENSG00000145850,-0.503248504538306
 C4orf40,ENSG00000187533,0.528112578356649
 C4orf47,ENSG00000205129,-0.301781001960675
 C4orf46,ENSG00000205208,0.156490143911899
 C4orf45,ENSG00000164123,-0.362380723037909
 PBRM1,ENSG00000163939,0.327082147647447
 C4orf48,ENSG00000243449,-0.847096857940808
 KCNG4,ENSG00000168418,-0.550318233923588
 SYN3,ENSG00000185666,-0.743644741508971
 C15orf57,ENSG00000128891,-0.248803489709714
 C15orf56,ENSG00000176753,-0.585549347456031
 ERAL1,ENSG00000132591,0.0714951244905286
 DDX17,ENSG00000100201,0.0499295989817437
 ZNF124,ENSG00000196418,-0.00217638004626225
 DDX10,ENSG00000178105,0.409951756718558
 DDX11,ENSG00000013573,0.485309687982544
 DDX18,ENSG00000088205,0.106244378102391
 VWCE,ENSG00000167992,-1.17387486796281
 ARFIP1,ENSG00000164144,0.432653675459292
 ARFIP2,ENSG00000132254,0.0151226137507724
 TRIP10,ENSG00000125733,-0.35582387453219
 TRIP11,ENSG00000100815,0.221989892588724
 TRIP12,ENSG00000153827,-0.0223612873217564
 TRIP13,ENSG00000071539,0.529420116081939
 NCLN,ENSG00000125912,0.0127859070444704
 DNAL4,ENSG00000100246,0.0633913718443126
 DNAL1,ENSG00000119661,-0.642957609729481
 OR2D2,ENSG00000166368,0.0833821948609298
 OR2D3,ENSG00000178358,0.153133411884547
 FGFBP2,ENSG00000137441,1.47017116992376
 FGFBP1,ENSG00000137440,3.29117081225305
 ARMC10,ENSG00000170632,0.396893750231832
 ARMC12,ENSG00000157343,0.0206033674869356
 METTL21C,ENSG00000139780,-0.785861922688352
 NTPCR,ENSG00000135778,-0.186694057624871
 CSTF2T,ENSG00000177613,-0.21259127229863
 DKFZP434O1614,ENSG00000258729,-0.148405731339052
 TAS1R1,ENSG00000173662,1.20088146110825
 TAS1R3,ENSG00000169962,-0.48261568245091
 TAS1R2,ENSG00000179002,0.663436779376551
 FAM73A,ENSG00000180488,-0.163068460812228
 FAM73B,ENSG00000148343,0.00141182358328641
 HSBP1,ENSG00000230989,-0.157694503914792
 GTF2E1,ENSG00000153767,-0.0448724833951733
 GTF2E2,ENSG00000197265,0.343643886775738
 PABPC1L2B,ENSG00000184388,0.0180131778385385
 PABPC1L2A,ENSG00000186288,-0.69154393369203
 PLEK2,ENSG00000100558,2.0889742339985
 TCTE3,ENSG00000184786,-0.583497142839512
 TCTE1,ENSG00000146221,-0.495775028685373
 CD40,ENSG00000101017,0.177953018100907
 ADAM33,ENSG00000149451,0.289705666036012
 SYNGR3,ENSG00000127561,-0.435357142254003
 FRK,ENSG00000111816,0.282917872538458
 RP11-47I22.3,ENSG00000232774,0.516500792995769
 MSH2,ENSG00000095002,0.257665340574047
 MSH3,ENSG00000113318,0.342934149998622
 MGLL,ENSG00000074416,-0.643260201656055
 MSH5,ENSG00000204410,0.276163599494232
 TACC1,ENSG00000147526,-0.600760454385247
 MUC3A,ENSG00000169894,0.33655702263302
 C16orf58,ENSG00000140688,-0.101093266255132
 PACSIN1,ENSG00000124507,-1.45707593662482
 PACSIN3,ENSG00000165912,0.187228051630069
 PACSIN2,ENSG00000100266,-0.0512921359484737
 COPA,ENSG00000122218,-0.182023998563471
 COPE,ENSG00000105669,-0.0421839794397331
 HIST2H2AB,ENSG00000184270,1.33831741866795
 HIST2H2AC,ENSG00000184260,1.11271904067467
 PM20D2,ENSG00000146281,0.21847306686176
 TOE1,ENSG00000132773,-0.051809342760247
 GPR135,ENSG00000181619,-0.65883971832007
 GPR137,ENSG00000173264,-0.260530759408644
 PAH,ENSG00000171759,-0.868181402383359
 GPR132,ENSG00000183484,0.0436101722848904
 GPR139,ENSG00000180269,-0.431480315994949
 MFRP,ENSG00000235718,-0.566638989863166
 ATF7IP,ENSG00000171681,0.25323783111157
 GOPC,ENSG00000047932,0.0375097705437159
 HAL,ENSG00000084110,1.92174880905401
 ERLEC1,ENSG00000068912,-0.289850415695606
