 gene    name , gene    ENS ,Artery-Aorta
 DNER,ENSG00000187957,2.54715682602764
 PALB2,ENSG00000083093,-0.550580360096092
 HERC2,ENSG00000128731,0.0216390386295846
 DUXA,ENSG00000258873,0.10665970744219
 LHFP,ENSG00000183722,1.14027992288258
 ZNF814,ENSG00000204514,-0.795494866686056
 TDRD12,ENSG00000173809,-0.0615691443003819
 NSMAF,ENSG00000035681,-0.100764348584699
 SIK1,ENSG00000142178,-1.02608638709646
 SIK2,ENSG00000170145,-0.454170083355846
 CST9L,ENSG00000101435,-0.200120984606256
 DUS3L,ENSG00000141994,-0.441681336990903
 TDRD10,ENSG00000163239,-0.767385426582345
 QARS,ENSG00000172053,-0.159915501793088
 RAB9A,ENSG00000123595,0.048968997973396
 RAB9B,ENSG00000123570,0.644680384073259
 IFITM3,ENSG00000142089,0.800656136829771
 CUTA,ENSG00000112514,0.142888557471514
 BPGM,ENSG00000172331,-0.176985531343597
 CUTC,ENSG00000119929,-0.114841531029877
 ATP11C,ENSG00000101974,0.226440909570765
 ATP11B,ENSG00000058063,0.0898281269787789
 ATP11A,ENSG00000068650,-1.06135867134158
 IFITM5,ENSG00000206013,-0.100788532101637
 OGDHL,ENSG00000197444,-3.39968055280467
 PI16,ENSG00000164530,1.61789037050022
 PI15,ENSG00000137558,0.106112179336105
 CEP68,ENSG00000011523,-0.111079258488744
 OR5B12,ENSG00000172362,0.623068762435341
 COQ10B,ENSG00000115520,0.319230254920802
 MCIDAS,ENSG00000234602,0.485503224049947
 A4GALT,ENSG00000128274,1.00921955496465
 CTRL,ENSG00000141086,-0.559094399330825
 CTRC,ENSG00000162438,-0.0045862466336488
 TRMT61A,ENSG00000166166,-0.227592080125764
 TRMT61B,ENSG00000171103,-0.15933934738406
 ZFYVE9,ENSG00000157077,0.128492876977819
 ZFYVE1,ENSG00000165861,-0.0561901695230436
 LDOC1,ENSG00000182195,2.88862427074733
 RXFP1,ENSG00000171509,1.2208120022645
 CCDC88A,ENSG00000115355,0.115093680551767
 CCDC88B,ENSG00000168071,-0.384432106854528
 RXFP2,ENSG00000133105,1.38812342709605
 RXFP4,ENSG00000173080,0.321521180832363
 EDDM3A,ENSG00000181562,-0.0360658198446607
 MPEG1,ENSG00000197629,0.376161957356435
 ODF3B,ENSG00000177989,-0.327780372927565
 QTRT1,ENSG00000213339,-0.275622221129122
 FBXL8,ENSG00000135722,0.228797512517644
 ROBO1,ENSG00000169855,0.164249848252856
 ROBO3,ENSG00000154134,-0.638236523223055
 ROBO2,ENSG00000185008,-0.174171276606126
 FBXL5,ENSG00000118564,-0.11827694814963
 ROBO4,ENSG00000154133,-0.901638142071451
 FBXL7,ENSG00000183580,1.05191163180126
 FBXL6,ENSG00000182325,-0.290610456348623
 NIPSNAP3A,ENSG00000136783,0.452775149053039
 CTR9,ENSG00000198730,-0.219490015310912
 NIPSNAP3B,ENSG00000165028,0.794230734140729
 TMPRSS9,ENSG00000178297,0.487595638001397
 RNH1,ENSG00000023191,0.28907692424241
 TRAF4,ENSG00000076604,0.0549333799156181
 KLB,ENSG00000134962,-1.61215410056008
 MRPL41,ENSG00000182154,-0.156219162610385
 TRH,ENSG00000170893,-0.177634067417708
 TRO,ENSG00000067445,0.714855724019417
 BZRAP1,ENSG00000005379,-0.0745942955924298
 SLC26A1,ENSG00000145217,-0.288094520259493
 SLC26A2,ENSG00000155850,0.211794811649262
 SLC26A3,ENSG00000091138,-0.541423301369806
 SLC26A4,ENSG00000091137,1.26980497291902
 SLC26A5,ENSG00000170615,-0.357689636215948
 SLC26A6,ENSG00000225697,1.270803864631
 SLC26A7,ENSG00000147606,-0.56628604748637
 SLC26A9,ENSG00000174502,-0.436985770349288
 TMPRSS7,ENSG00000176040,-0.737050510160606
 TRIP4,ENSG00000103671,0.169697901455832
 HTT,ENSG00000197386,-0.29102831152976
 KIAA1586,ENSG00000168116,-0.38258369134269
 LRRC8D,ENSG00000171492,-1.06382521939745
 SETMAR,ENSG00000170364,0.388649822558051
 ARFGAP2,ENSG00000149182,-0.18828888789236
 TOR4A,ENSG00000198113,1.92741724202739
 ARFGAP3,ENSG00000242247,0.450118017392736
 MAGEB18,ENSG00000176774,0.0933995633386376
 C21orf62,ENSG00000205929,0.0581035769437341
 GPR52,ENSG00000203737,0.249422103698617
 FAM83H,ENSG00000180921,-2.65677412155049
 GPR56,ENSG00000205336,-1.15175988487586
 GPR55,ENSG00000135898,-1.67813560779512
 FAM83B,ENSG00000168143,-1.98964493198539
 FAM83A,ENSG00000147689,-0.976850347861159
 FAM83G,ENSG00000188522,0.766809483657452
 FAM83E,ENSG00000105523,-1.36992848912619
 FAM83D,ENSG00000101447,-0.226989201632933
 NPM1,ENSG00000181163,0.254517450632666
 NPM3,ENSG00000107833,-0.0835681751388813
 NPM2,ENSG00000158806,-0.694272045011057
 PEMT,ENSG00000133027,-0.263330103163415
 NEK1,ENSG00000137601,-0.178031094815406
 TMEM26,ENSG00000196932,0.339923058332349
 TMEM25,ENSG00000149582,0.786000045177185
 U2AF1,ENSG00000160201,0.00400499312380951
 DGCR14,ENSG00000100056,0.00124116789145528
 U2AF2,ENSG00000063244,-0.144918848971027
 PPP3R2,ENSG00000188386,0.583525500727194
 PPP3R1,ENSG00000221823,-0.321873968515965
 SCG5,ENSG00000166922,-0.338179820255796
 SCG3,ENSG00000104112,-4.273038806719
 SCG2,ENSG00000171951,1.00194137754768
 AP5S1,ENSG00000125843,-0.461581887832332
 C10orf112,ENSG00000204740,1.29296035798317
 C10orf113,ENSG00000204683,-0.754895693027702
 BYSL,ENSG00000112578,-0.519539911639917
 C10orf111,ENSG00000176236,-0.724695762730778
 C10orf115,ENSG00000204566,-1.1679908342973
 C10orf118,ENSG00000165813,-0.200357144560824
 TRIM16L,ENSG00000108448,0.342972656241284
 GIP,ENSG00000159224,0.113592411766026
 SCCPDH,ENSG00000143653,-0.474197117174028
 GIF,ENSG00000134812,0.901746992560701
 SERP1,ENSG00000120742,0.170769462322359
 MS4A4A,ENSG00000110079,0.981609942072448
 MS4A4E,ENSG00000214787,0.641554559026778
 CXorf61,ENSG00000204019,-0.163216839734326
 CXorf65,ENSG00000204165,-0.42245084420428
 CXorf64,ENSG00000183631,-0.569552980119228
 CXorf67,ENSG00000187690,1.36873001136493
 CXorf66,ENSG00000203933,0.271508266603556
 SCGN,ENSG00000079689,1.05424265218048
 COLEC12,ENSG00000158270,0.150842060264257
 COLEC10,ENSG00000184374,1.26663386977744
 COLEC11,ENSG00000118004,0.027109000082782
 BNIPL,ENSG00000163141,-1.49513682184286
 PAICS,ENSG00000128050,-0.4032483337658
 VWA5B2,ENSG00000145198,-1.03450155210402
 VWA5B1,ENSG00000158816,-1.48179203953523
 VTA1,ENSG00000009844,-0.202764070678918
 PUS7L,ENSG00000129317,-0.0742643613481129
 ZNF492,ENSG00000229676,-0.496851926634521
 BNIP1,ENSG00000113734,-0.313930711539611
 BNIP3,ENSG00000176171,-0.312567289718074
 KIAA1549,ENSG00000122778,-0.447143710798009
 NAB1,ENSG00000138386,0.289109805539971
 NAB2,ENSG00000166886,0.467045905855453
 IYD,ENSG00000009765,-1.20476993592802
 AKAP14,ENSG00000186471,-0.98290177853067
 AKAP12,ENSG00000131016,0.286394221281082
 AKAP13,ENSG00000170776,0.173676806304189
 AKAP11,ENSG00000023516,-0.20378338059169
 ZSCAN5A,ENSG00000131848,-0.607990760079838
 COX7A2,ENSG00000112695,-0.0174018000459146
 ZSCAN5C,ENSG00000204532,-0.114772738597693
 ZSCAN5B,ENSG00000197213,-0.646083055928532
 CCDC9,ENSG00000105321,0.171549550742421
 SKIDA1,ENSG00000180592,0.105046907851816
 LNP1,ENSG00000206535,0.879080704764655
 METTL16,ENSG00000127804,0.1431538975447
 TP73,ENSG00000078900,-0.860816208488317
 C8G,ENSG00000176919,-0.902080780847354
 EGFR,ENSG00000146648,0.381277138420001
 C1orf180,ENSG00000180869,0.523748203176192
 WDR86,ENSG00000187260,-0.275881923021282
 WDR81,ENSG00000167716,-0.799653732223079
 WDR82,ENSG00000164091,-0.0511830214862019
 WDR83,ENSG00000123154,-0.0884055228148788
 WDR88,ENSG00000166359,-0.149196074870683
 WDR89,ENSG00000140006,-0.165539503308327
 IMPDH1,ENSG00000106348,0.0367256945112785
 IMPDH2,ENSG00000178035,-0.247768169055054
 JAG2,ENSG00000184916,-0.895445386382097
 PTPN23,ENSG00000076201,-0.0063461697283004
 QRICH1,ENSG00000198218,0.0130493028030893
 E4F1,ENSG00000167967,-0.106909168271832
 PLEKHF1,ENSG00000166289,0.848596334312564
 CHRNG,ENSG00000196811,-0.760710276734036
 CHRND,ENSG00000135902,-0.766584419066138
 CHRNE,ENSG00000108556,-0.506303983284033
 C9orf96,ENSG00000198870,-0.343247924866713
 C9orf92,ENSG00000205549,-0.526927862459065
 C9orf91,ENSG00000157693,0.0336698237109935
 USP28,ENSG00000048028,-0.275134362142486
 USP26,ENSG00000134588,0.0670263354132044
 USP25,ENSG00000155313,-0.123020108360477
 USP24,ENSG00000162402,-0.146142957387773
 USP22,ENSG00000124422,-0.132488202963513
 USP21,ENSG00000143258,-0.219911344919612
 USP20,ENSG00000136878,0.5650617808796
 ADAMTS5,ENSG00000154736,-1.2231618450834
 ADAMTS4,ENSG00000158859,0.171223008281159
 ADAMTS7,ENSG00000136378,1.59572181295162
 ADAMTS6,ENSG00000049192,1.5340593811388
 ADAMTS1,ENSG00000154734,1.47063956676371
 ADAMTS3,ENSG00000156140,0.409289977248071
 ADAMTS2,ENSG00000087116,0.466169764204568
 CCSER2,ENSG00000107771,0.0268336338459436
 ARHGEF7,ENSG00000102606,0.227075991611625
 ARHGEF4,ENSG00000136002,-0.78525095154241
 ARHGEF5,ENSG00000050327,0.83552351514609
 ADAMTS9,ENSG00000163638,1.73944671395024
 ADAMTS8,ENSG00000134917,2.70780943707735
 ARHGEF1,ENSG00000076928,0.0373619011212287
 CDH9,ENSG00000113100,-0.687475870628267
 PROKR1,ENSG00000169618,-0.731465210305524
 PROKR2,ENSG00000101292,-0.780891642103242
 CDH1,ENSG00000039068,-2.96437561616237
 CDH3,ENSG00000062038,-2.74187915829089
 RP1L1,ENSG00000183638,-0.939968705301613
 CDH5,ENSG00000179776,-0.654122374924705
 CDH4,ENSG00000179242,-1.53997325277527
 CDH7,ENSG00000081138,-2.04014638770789
 CDH6,ENSG00000113361,-0.909050486719741
 TERF2IP,ENSG00000166848,0.156289629102143
 TRMU,ENSG00000100416,-0.099901600454454
 NETO1,ENSG00000166342,-1.14554399572842
 NETO2,ENSG00000171208,-1.32916569289764
 KMT2C,ENSG00000055609,-0.101606869449384
 RFESD,ENSG00000175449,-0.461860588538587
 LCE1F,ENSG00000240386,0.45811395312384
 KMT2E,ENSG00000005483,0.0441765804530077
 LCE1A,ENSG00000186844,0.554111455758951
 KMT2D,ENSG00000167548,-0.102104214482272
 LRRC2,ENSG00000163827,-2.63640399327828
 ECSIT,ENSG00000130159,-0.420372610308389
 JTB,ENSG00000143543,0.0388532717701965
 HDC,ENSG00000140287,0.411256213991152
 DOPEY2,ENSG00000142197,-0.330657945586786
 DOPEY1,ENSG00000083097,0.163108168288464
 ZNF501,ENSG00000186446,-0.2374168424972
 ZNF500,ENSG00000103199,0.128516466296881
 ZNF503,ENSG00000165655,1.11415632997902
 ZNF502,ENSG00000196653,-0.356200678092002
 ZNF507,ENSG00000168813,0.170083129532883
 ZNF506,ENSG00000081665,-0.0285057356058098
 TREM1,ENSG00000124731,1.05754379975644
 TREM2,ENSG00000095970,0.967162754015127
 NRG4,ENSG00000169752,-0.310925772540549
 RPL41,ENSG00000229117,0.0402143724717469
 RACGAP1,ENSG00000161800,-0.229816615337738
 FAM167B,ENSG00000183615,0.443049171210676
 FAM167A,ENSG00000154319,-3.09439751887744
 NUAK1,ENSG00000074590,0.452802104874732
 ZNF431,ENSG00000196705,-0.277010455870587
 NRSN2,ENSG00000125841,0.243479713366827
 ZNF430,ENSG00000118620,-0.314311201361712
 FGD5,ENSG00000154783,-0.08979735620926
 FGD4,ENSG00000139132,-0.350280282773024
 PUS3,ENSG00000110060,-0.235019173140277
 FGD1,ENSG00000102302,0.35364687816379
 FGD3,ENSG00000127084,-0.249555018430015
 PUS7,ENSG00000091127,-0.198353791997978
 VTN,ENSG00000109072,-0.21720004300191
 MERTK,ENSG00000153208,0.989553652177885
 NPAP1,ENSG00000185823,-2.28083869811703
 KEAP1,ENSG00000079999,0.0715069035265707
 ZBTB8OS,ENSG00000176261,0.170019668094534
 SMN2,ENSG00000205571,0.31246092979592
 POLA2,ENSG00000014138,-0.285075183943171
 SMN1,ENSG00000172062,-0.06278532830301
 FBRSL1,ENSG00000112787,-0.218407000455257
 SLC5A2,ENSG00000140675,0.202027785163153
 MEGF9,ENSG00000106780,-0.5106659919368
 SLC5A4,ENSG00000100191,-0.570413630569786
 CCNB1IP1,ENSG00000100814,0.35216876068445
 SLC5A6,ENSG00000138074,-0.640168274944754
 SLC5A7,ENSG00000115665,-1.54651505463291
 SLC5A8,ENSG00000256870,-1.86378131271883
 SLC5A9,ENSG00000117834,-0.655156030745364
 MEGF6,ENSG00000162591,2.70226254335999
 UCN,ENSG00000163794,-0.113915303353175
 ZBTB3,ENSG00000185670,-0.330003360542069
 ZBTB2,ENSG00000181472,0.167844418793024
 ZBTB1,ENSG00000126804,0.143966240926491
 CARD18,ENSG00000255501,0.0253131084461182
 ZBTB6,ENSG00000186130,-0.278702602156155
 ZBTB5,ENSG00000168795,0.175585212832332
 ZBTB4,ENSG00000174282,0.302444611647349
 CARD11,ENSG00000198286,-0.0828132490090571
 NBR1,ENSG00000188554,0.341698426507932
 CARD17,ENSG00000255221,0.177858414108706
 CARD16,ENSG00000204397,-0.405916638021584
 CARD14,ENSG00000141527,-0.864424538619932
 CUL4A,ENSG00000139842,0.00355562181110886
 CUL4B,ENSG00000158290,0.255604466874407
 IMMT,ENSG00000132305,-0.0220102115825151
 GLCCI1,ENSG00000106415,-0.472117161382984
 SLC6A3,ENSG00000142319,0.460144809777311
 SLC6A2,ENSG00000103546,-1.75134468322841
 SLC6A1,ENSG00000157103,-0.556879741935355
 SLC6A7,ENSG00000011083,0.500843824074276
 SLC6A6,ENSG00000131389,-0.107551588915321
 SLC6A5,ENSG00000165970,-0.577409060169811
 SLC6A4,ENSG00000108576,2.86014787714487
 SLC6A9,ENSG00000196517,0.338451821938408
 SLC6A8,ENSG00000130821,-0.233782782535549
 KIAA1919,ENSG00000173214,0.308348043209074
 ASB15,ENSG00000146809,-0.417275156038362
 EQTN,ENSG00000120160,0.127035425017848
 C12orf57,ENSG00000111678,0.565459329775692
 C12orf55,ENSG00000188596,-1.39894713917166
 C12orf52,ENSG00000139405,0.142407590064606
 C12orf50,ENSG00000165805,-0.577359489630245
 FMNL2,ENSG00000157827,-0.0105531080984547
 FMNL1,ENSG00000184922,-0.472131772927563
 NEXN,ENSG00000162614,2.35861189315667
 MAPRE1,ENSG00000101367,0.192875929263508
 MAPRE3,ENSG00000084764,-0.500829473202357
 MAPRE2,ENSG00000166974,-0.432284387738226
 NR1H4,ENSG00000012504,-1.24583929955355
 MIA2,ENSG00000150526,-0.155537182974315
 RNF219,ENSG00000152193,-0.454526821306006
 NR1H2,ENSG00000131408,0.342807745912247
 RNF215,ENSG00000099999,0.196947462925304
 RNF214,ENSG00000167257,0.121002266964967
 RNF217,ENSG00000146373,0.814156656438981
 RNF216,ENSG00000011275,0.265245406060297
 RNF213,ENSG00000173821,-0.0664665382406479
 RNF212,ENSG00000178222,-1.67591049153618
 MED28,ENSG00000118579,0.0828166513954419
 MED21,ENSG00000152944,0.272280465454797
 MED20,ENSG00000124641,-0.276533653475007
 MED23,ENSG00000112282,0.170127125663974
 MED22,ENSG00000148297,0.215966473260631
 MED25,ENSG00000104973,-0.488441661568548
 MED24,ENSG00000008838,-0.115873961625698
 MED27,ENSG00000160563,0.549844532885251
 ENAM,ENSG00000132464,0.673545696040707
 SEPT9,ENSG00000184640,-0.206242647775689
 SEPT8,ENSG00000164402,0.804678418110487
 SEPT5,ENSG00000184702,-0.0366526635117835
 SEPT4,ENSG00000108387,0.290685200929034
 SEPT7,ENSG00000122545,0.0356670188658208
 SEPT6,ENSG00000125354,-1.24669798885032
 SEPT1,ENSG00000180096,-0.118598365256495
 SEPT3,ENSG00000100167,-3.60629141644312
 SEPT2,ENSG00000168385,0.29548107471665
 AHDC1,ENSG00000126705,0.343853346255561
 TRIAP1,ENSG00000170855,0.0434549501798213
 YARS,ENSG00000134684,-0.145338773569791
 PARP8,ENSG00000151883,0.016927363995437
 PARP9,ENSG00000138496,-0.242029321643547
 DNAJC5B,ENSG00000147570,0.0262058554610926
 TOM1L1,ENSG00000141198,1.15509388688126
 PARP6,ENSG00000137817,-0.465029567364115
 EPN1,ENSG00000063245,-0.307971250114935
 NVL,ENSG00000143748,-0.068431865218779
 FGF22,ENSG00000070388,1.10340458740436
 FGF23,ENSG00000118972,-1.00843017317987
 FGF20,ENSG00000078579,-1.06782097266803
 FGF21,ENSG00000105550,-0.589523831370661
 MYCBP2,ENSG00000005810,-0.318295114254131
 ALDH7A1,ENSG00000164904,0.129195185020376
 C1QTNF9B,ENSG00000205863,-0.844338934549716
 HMGXB3,ENSG00000113716,-0.152676590159325
 HMGXB4,ENSG00000100281,-0.0805623075778797
 BAHD1,ENSG00000140320,0.0302459479822242
 MYLPF,ENSG00000180209,-0.943899485991123
 YES1,ENSG00000176105,-0.353479394895104
 STAM2,ENSG00000115145,0.187732277993112
 ZCCHC9,ENSG00000131732,0.0804768286019886
 ZCCHC8,ENSG00000033030,-0.146178446146837
 ZCCHC2,ENSG00000141664,0.360933641031481
 ZCCHC7,ENSG00000147905,0.0343615610287002
 ZCCHC6,ENSG00000083223,-0.321022420634576
 ZCCHC5,ENSG00000179300,1.75294852893895
 ZCCHC4,ENSG00000168228,0.0256714470143845
 RENBP,ENSG00000102032,-0.989147365034328
 HK1,ENSG00000156515,0.353597720971173
 CHADL,ENSG00000100399,-0.679409879704032
 C6orf132,ENSG00000188112,-1.97331388942388
 ARID3C,ENSG00000205143,0.158955460156172
 ARID3B,ENSG00000179361,0.406082430730635
 C6orf136,ENSG00000204564,-0.795306062646891
 CAPG,ENSG00000042493,-0.159115373731939
 C19orf40,ENSG00000131944,0.479581616376988
 L3HYPDH,ENSG00000126790,0.710927447600618
 C19orf43,ENSG00000123144,0.137163875626531
 C19orf44,ENSG00000105072,-0.0775927820025766
 C19orf48,ENSG00000167747,-0.577263023086297
 AC138969.4,ENSG00000183889,0.100856110281671
 NECAB3,ENSG00000125967,-0.269467778794459
 NECAB2,ENSG00000103154,-1.59375697587264
 NECAB1,ENSG00000123119,0.290377554706681
 HTR6,ENSG00000158748,0.233259260487977
 HTR7,ENSG00000148680,3.00569740107629
 HTR4,ENSG00000164270,2.31977645796208
 RAE1,ENSG00000101146,-0.300177116116632
 CTC-236F12.4,ENSG00000248727,1.15809493709828
 DYRK2,ENSG00000127334,-0.108458939275225
 KDELR2,ENSG00000136240,0.688074006393177
 KDELR1,ENSG00000105438,0.410945816629107
 CLEC12B,ENSG00000256660,-1.08837205783579
 CLEC12A,ENSG00000172322,-0.446582393537372
 LRRD1,ENSG00000240720,-1.06424035517289
 ST14,ENSG00000149418,-0.84393492272201
 ST13,ENSG00000100380,0.0857919959322883
 ST18,ENSG00000147488,-2.11322746427949
 SLC5A1,ENSG00000100170,-2.72945352043012
 DAO,ENSG00000110887,-0.705469303658982
 NKAPL,ENSG00000189134,0.62839622349504
 PCTP,ENSG00000141179,-0.669132780507468
 hsa-mir-1199,ENSG00000141854,0.28472364714642
 PLEC,ENSG00000178209,0.415323403307284
 ZNF546,ENSG00000187187,-0.239286434948982
 NELL1,ENSG00000165973,-4.05207017211881
 NELL2,ENSG00000184613,-1.25231828749658
 PLEK,ENSG00000115956,0.158808562058514
 GOT1L1,ENSG00000169154,-0.168152441238919
 SPOCK1,ENSG00000152377,0.161945252601579
 SPOCK2,ENSG00000107742,-1.71396017339503
 SPOCK3,ENSG00000196104,-2.5724316159698
 FNBP1,ENSG00000187239,-0.325984325253011
 BTN3A2,ENSG00000186470,-0.0653723251261273
 BTN3A3,ENSG00000111801,-0.337988368126868
 FNBP4,ENSG00000109920,0.118043410969473
 APOOL,ENSG00000155008,0.519998907251959
 ZNF747,ENSG00000169955,0.10193449802554
 ZNF746,ENSG00000181220,-0.244857758984794
 ZNF740,ENSG00000139651,0.168838861510774
 ZNF749,ENSG00000186230,-0.700172961320364
 AGTRAP,ENSG00000177674,-0.00473944985080864
 OR11H4,ENSG00000176198,0.103682991449023
 TNFRSF13B,ENSG00000240505,-0.625374945261923
 TNFRSF13C,ENSG00000159958,-1.26941476697976
 YTHDC1,ENSG00000083896,-0.0810189030080336
 YTHDC2,ENSG00000047188,-0.0509672747083474
 TRPS1,ENSG00000104447,0.405452689555485
 YAE1D1,ENSG00000241127,-0.135207605975554
 GCLM,ENSG00000023909,-0.0944664996855153
 GRHL1,ENSG00000134317,-2.68990265788
 GRHL2,ENSG00000083307,-1.68843499227509
 GRHL3,ENSG00000158055,-1.54519972716337
 GCLC,ENSG00000001084,-0.592042738685524
 NR3C2,ENSG00000151623,-0.183479212834099
 NR3C1,ENSG00000113580,-0.0594716595823093
 VCPKMT,ENSG00000100483,-0.0510941869689341
 NOTO,ENSG00000214513,0.150956101925788
 MYO7A,ENSG00000137474,0.043018568208384
 MYO7B,ENSG00000169994,0.553192213011497
 SEC23IP,ENSG00000107651,-0.0887466392416365
 NAA60,ENSG00000122390,0.524043889253195
 WIPI2,ENSG00000157954,-0.228882153681382
 WIPI1,ENSG00000070540,0.139412393833973
 TNFAIP8,ENSG00000145779,0.491629326753256
 VCX2,ENSG00000177504,0.00944512775501708
 PKDCC,ENSG00000162878,1.32557459656831
 SAMD9,ENSG00000205413,-0.0949738094130527
 UPK3BL,ENSG00000267368,-0.336053798282935
 CSRP1,ENSG00000159176,0.726552254455567
 CSRP3,ENSG00000129170,-1.86327975450873
 CSRP2,ENSG00000175183,1.20153224154605
 NYAP1,ENSG00000166924,-1.45845458914679
 NYAP2,ENSG00000144460,1.99662097105348
 ATP6V1D,ENSG00000100554,-0.299254172837281
 EGFLAM,ENSG00000164318,-0.000606654855345307
 ATP6V1F,ENSG00000128524,-0.268932546034285
 ATP6V1A,ENSG00000114573,-0.688263851750257
 RASL10A,ENSG00000100276,-0.673127699549259
 DTL,ENSG00000143476,-0.893043489412266
 ATP6V1H,ENSG00000047249,0.027356474220872
 AXL,ENSG00000167601,0.852995445261534
 RAP1GDS1,ENSG00000138698,-0.0658280424641303
 PDE6B,ENSG00000133256,-0.657060143695602
 PDE6C,ENSG00000095464,0.382350837356711
 PDE6A,ENSG00000132915,-1.1543161749578
 PDE6G,ENSG00000185527,-0.0145841881752672
 PDE6D,ENSG00000156973,0.0525364738041668
 IL11RA,ENSG00000137070,1.21301710467446
 PDE6H,ENSG00000139053,-0.103890130627643
 RP11-1220K2.2,ENSG00000257743,1.26750990974873
 RBM12,ENSG00000244462,0.0206385880158929
 RBM11,ENSG00000185272,-1.91396558711152
 RBM10,ENSG00000182872,-0.110651559339147
 RBM17,ENSG00000134453,-0.28685208975654
 RBM15,ENSG00000162775,-0.0356065404973904
 RBM14,ENSG00000239306,0.189359312711892
 RBM19,ENSG00000122965,-0.0409356089254034
 RBM18,ENSG00000119446,-0.170415008450109
 MVP,ENSG00000013364,0.515214464414978
 MVD,ENSG00000167508,-0.50989008605888
 MVK,ENSG00000110921,-0.300499717191991
 ALK,ENSG00000171094,-2.52515140288802
 SUCLA2,ENSG00000136143,-0.0357144967444668
 ALB,ENSG00000163631,-0.111189756328113
 RELL1,ENSG00000181826,-0.631652251292918
 RELL2,ENSG00000164620,-0.794567782402206
 CLLU1OS,ENSG00000205057,0.103822545718873
 RFT1,ENSG00000163933,-0.152030564303651
 ZNF18,ENSG00000154957,0.0839020584797444
 ZNF19,ENSG00000157429,-0.290422491831444
 ZNF14,ENSG00000105708,-0.575061006120655
 ZNF16,ENSG00000170631,0.000861990276897479
 ZNF12,ENSG00000164631,0.102787188396982
 PLEKHG4B,ENSG00000153404,-1.92434944433524
 EIF2S2,ENSG00000125977,0.0200123748391748
 KIAA1737,ENSG00000198894,-0.220403534814451
 RP11-182J1.16,ENSG00000259511,0.803716260327571
 KIAA1731,ENSG00000166004,-0.0602939501240844
 RRN3,ENSG00000085721,-0.110603927907396
 LPIN2,ENSG00000101577,0.0344345406507807
 LILRA6,ENSG00000244482,0.394081217380917
 LILRA4,ENSG00000239961,0.1281726280851
 LILRA5,ENSG00000187116,0.701555115491938
 LILRA2,ENSG00000239998,-0.289416822707033
 LILRA1,ENSG00000104974,-0.370047756375822
 LSMD1,ENSG00000183011,0.00230906549896955
 NFE2L3,ENSG00000050344,-0.078117513910446
 NFE2L2,ENSG00000116044,0.260288073674623
 NFE2L1,ENSG00000082641,0.255126435528724
 H2BFM,ENSG00000101812,0.0665745944148171
 ASNSD1,ENSG00000138381,-0.0980581541712692
 CORIN,ENSG00000145244,0.312819173978275
 SCAND3,ENSG00000232040,-1.66727542072309
 KIRREL2,ENSG00000126259,-1.030595851718
 KIRREL3,ENSG00000149571,-2.65574283035289
 STK17B,ENSG00000081320,0.352336759082959
 STK17A,ENSG00000164543,1.05349977114587
 ZC3H11A,ENSG00000058673,0.0458127308199678
 EFR3B,ENSG00000084710,-1.45986488158991
 CYB5R4,ENSG00000065615,0.0962086042078033
 CYB5R3,ENSG00000100243,1.28224482335537
 CYB5R2,ENSG00000166394,0.500054615700791
 CYB5R1,ENSG00000159348,0.402509449401474
 RBBP6,ENSG00000122257,-0.0463027569728924
 SRMS,ENSG00000125508,0.54008121649742
 ASNS,ENSG00000070669,-0.173488276731208
 DDX3X,ENSG00000215301,0.00615116027023343
 MMS22L,ENSG00000146263,-0.299728320827854
 MLLT10,ENSG00000078403,0.308362546219173
 MLLT11,ENSG00000213190,0.503393321074116
 BCAR1,ENSG00000050820,1.10934568059317
 BCAR3,ENSG00000137936,0.510717780473045
 CD99,ENSG00000002586,0.681762223712049
 CD96,ENSG00000153283,0.555037397287462
 CD97,ENSG00000123146,2.21857866881407
 CCDC106,ENSG00000173581,-0.373978994529326
 CYB5RL,ENSG00000215883,0.250752179077233
 CNKSR2,ENSG00000149970,-1.09028307129065
 CT47B1,ENSG00000236446,0.294850298050146
 AC106876.2,ENSG00000222001,-0.25327129722422
 JOSD1,ENSG00000100221,-0.0603682596914133
 JOSD2,ENSG00000161677,-0.0303476172984179
 SOX8,ENSG00000005513,1.27668978199097
 SOX2,ENSG00000181449,-3.59356807879353
 SOX3,ENSG00000134595,0.301809928598803
 SOX1,ENSG00000182968,-1.72754314729218
 SOX6,ENSG00000110693,-2.62409593200303
 SOX7,ENSG00000171056,-0.43701100892071
 SOX4,ENSG00000124766,-0.24019910439572
 SOX5,ENSG00000134532,0.305173509829851
 PITPNA,ENSG00000174238,-0.304714450197215
 KLRC1,ENSG00000134545,1.36354757122062
 KLRC3,ENSG00000205810,-0.216363292219928
 KLRC2,ENSG00000205809,0.0755856820649776
 KLRC4,ENSG00000183542,0.857324866209978
 SLC1A5,ENSG00000105281,-0.145319246923259
 SLC1A6,ENSG00000105143,-1.48043518747981
 ARHGEF40,ENSG00000165801,0.343845001860428
 LURAP1L,ENSG00000153714,0.549981521477097
 MLST8,ENSG00000167965,-0.464188704127516
 INHBA,ENSG00000122641,2.26669792588939
 INHBB,ENSG00000163083,-0.573370904271671
 INHBC,ENSG00000175189,-0.468388177145601
 INHBE,ENSG00000139269,0.485395221314111
 FAM210A,ENSG00000177150,-0.173469931905311
 FAM210B,ENSG00000124098,0.190011884821993
