 gene    name , gene    ENS ,Nerve-Tibial
 C10orf115,ENSG00000204566,2.93611932958988
 C10orf118,ENSG00000165813,-0.523756365012633
 TRIM16L,ENSG00000108448,-1.01244319942848
 GIP,ENSG00000159224,-0.227068724209744
 SCCPDH,ENSG00000143653,1.12074968169364
 GIF,ENSG00000134812,-0.373660605340472
 SERP1,ENSG00000120742,-0.248796499708163
 MS4A4A,ENSG00000110079,1.26904615057759
 MS4A4E,ENSG00000214787,1.9464843767775
 CXorf61,ENSG00000204019,-0.27732475655397
 CXorf65,ENSG00000204165,0.424952404945935
 CXorf64,ENSG00000183631,-0.209189905860503
 CXorf67,ENSG00000187690,0.475154308696989
 CXorf66,ENSG00000203933,-0.236107030962962
 SCGN,ENSG00000079689,-3.97696989138926
 COLEC12,ENSG00000158270,0.458583287063381
 COLEC10,ENSG00000184374,-2.08841004421355
 COLEC11,ENSG00000118004,-1.12856568964991
 BNIPL,ENSG00000163141,-1.62219544313816
 PAICS,ENSG00000128050,-0.691910885865007
 VWA5B2,ENSG00000145198,-1.38682609588048
 VWA5B1,ENSG00000158816,-2.8483336684888
 VTA1,ENSG00000009844,-0.385539895529457
 PUS7L,ENSG00000129317,-0.433306874897566
 ZNF492,ENSG00000229676,-0.152556682511601
 BNIP1,ENSG00000113734,-0.251443044784861
 BNIP3,ENSG00000176171,-0.72394417597823
 KIAA1549,ENSG00000122778,0.172131552515221
 NAB1,ENSG00000138386,0.470792877108952
 NAB2,ENSG00000166886,0.544065709636845
 IYD,ENSG00000009765,-1.02804733591994
 AKAP14,ENSG00000186471,-1.32065393010754
 AKAP12,ENSG00000131016,0.99666751628137
 AKAP13,ENSG00000170776,0.231982210441025
 AKAP11,ENSG00000023516,0.0628876308715701
 ZSCAN5A,ENSG00000131848,-0.437191424024746
 COX7A2,ENSG00000112695,-0.728240924795829
 ZSCAN5C,ENSG00000204532,0.259832542770703
 ZSCAN5B,ENSG00000197213,0.0834108243331896
 CCDC9,ENSG00000105321,0.235939831804513
 SKIDA1,ENSG00000180592,1.13788890703459
 LNP1,ENSG00000206535,-0.826292050144202
 METTL16,ENSG00000127804,0.0196116210545491
 TP73,ENSG00000078900,-0.841084955940672
 C8G,ENSG00000176919,-0.310060171853411
 EGFR,ENSG00000146648,1.02610774563637
 C1orf180,ENSG00000180869,-0.32807276214932
 WDR86,ENSG00000187260,3.24653778983976
 WDR81,ENSG00000167716,0.227450223646786
 WDR82,ENSG00000164091,-0.422287286193615
 WDR83,ENSG00000123154,-0.255590664251026
 WDR88,ENSG00000166359,-0.240059737166337
 WDR89,ENSG00000140006,0.117348103716701
 IMPDH1,ENSG00000106348,0.299108650119638
 IMPDH2,ENSG00000178035,0.194517364635981
 JAG2,ENSG00000184916,-0.331330122414345
 PTPN23,ENSG00000076201,0.25882935022458
 QRICH1,ENSG00000198218,0.0317147258201163
 E4F1,ENSG00000167967,-0.145993167788696
 PLEKHF1,ENSG00000166289,1.06249890493619
 CHRNG,ENSG00000196811,0.126100014813657
 CHRND,ENSG00000135902,-0.880972826861084
 CHRNE,ENSG00000108556,0.252506906480728
 C9orf96,ENSG00000198870,0.122323557464132
 C9orf92,ENSG00000205549,1.83632265063427
 C9orf91,ENSG00000157693,-0.981321475785864
 USP28,ENSG00000048028,-0.435695735415589
 USP26,ENSG00000134588,-0.216727722530768
 USP25,ENSG00000155313,0.550116779965256
 USP24,ENSG00000162402,0.00509822293179581
 USP22,ENSG00000124422,-0.278037832188055
 USP21,ENSG00000143258,-0.107999884846362
 USP20,ENSG00000136878,-0.397713782262794
 ADAMTS5,ENSG00000154736,0.0337034508968755
 ADAMTS4,ENSG00000158859,0.310506376941552
 ADAMTS7,ENSG00000136378,1.35950212309437
 ADAMTS6,ENSG00000049192,0.586921709417078
 ADAMTS1,ENSG00000154734,1.16605222774199
 ADAMTS3,ENSG00000156140,0.349637868903526
 ADAMTS2,ENSG00000087116,1.14776864139279
 CCSER2,ENSG00000107771,-0.0753656442044991
 ARHGEF7,ENSG00000102606,0.0916334457055054
 ARHGEF4,ENSG00000136002,-0.702390551661121
 ARHGEF5,ENSG00000050327,0.242300629300543
 ADAMTS9,ENSG00000163638,2.07539420375217
 ADAMTS8,ENSG00000134917,0.315942213928417
 ARHGEF1,ENSG00000076928,0.155306441020879
 CDH9,ENSG00000113100,-0.647836449120742
 PROKR1,ENSG00000169618,0.445723971966765
 PROKR2,ENSG00000101292,-1.32651095730037
 CDH1,ENSG00000039068,2.99558088419592
 CDH3,ENSG00000062038,0.88910093377174
 RP1L1,ENSG00000183638,0.90323689962927
 CDH5,ENSG00000179776,1.22812527351468
 CDH4,ENSG00000179242,0.433122989532926
 CDH7,ENSG00000081138,6.27380069585256
 CDH6,ENSG00000113361,1.88735961851957
 TERF2IP,ENSG00000166848,-0.565011826038385
 TRMU,ENSG00000100416,-0.0255445077005725
 NETO1,ENSG00000166342,0.127426958121635
 NETO2,ENSG00000171208,-1.6853275132422
 KMT2C,ENSG00000055609,0.0144723499474365
 RFESD,ENSG00000175449,-0.204630839188201
 LCE1F,ENSG00000240386,-0.749179809080471
 KMT2E,ENSG00000005483,0.26982397310739
 LCE1A,ENSG00000186844,-1.35337208378026
 KMT2D,ENSG00000167548,0.0653698211539187
 LRRC2,ENSG00000163827,-2.666338956266
 ECSIT,ENSG00000130159,-0.746104312458791
 JTB,ENSG00000143543,-0.291183671928075
 HDC,ENSG00000140287,1.07094870636865
 DOPEY2,ENSG00000142197,-0.34858347927575
 DOPEY1,ENSG00000083097,0.00178845164628597
 ZNF501,ENSG00000186446,0.360843175135172
 ZNF500,ENSG00000103199,0.201619378535695
 ZNF503,ENSG00000165655,0.704815077250822
 ZNF502,ENSG00000196653,0.124833303232778
 ZNF507,ENSG00000168813,0.248994992449832
 ZNF506,ENSG00000081665,-0.0340880848575612
 TREM1,ENSG00000124731,1.19006012186175
 TREM2,ENSG00000095970,2.47723942132265
 NRG4,ENSG00000169752,-0.472207906565064
 RPL41,ENSG00000229117,-0.0567327064928255
 RACGAP1,ENSG00000161800,-0.165866545526758
 FAM167B,ENSG00000183615,0.553590602652573
 FAM167A,ENSG00000154319,-2.35124782747385
 NUAK1,ENSG00000074590,0.739962748732339
 ZNF431,ENSG00000196705,0.264563007654026
 NRSN2,ENSG00000125841,0.20773198316311
 ZNF430,ENSG00000118620,-0.31307827423472
 FGD5,ENSG00000154783,1.39322933717882
 FGD4,ENSG00000139132,0.472817287194461
 PUS3,ENSG00000110060,-0.356137490858097
 FGD1,ENSG00000102302,-0.18453331163644
 FGD3,ENSG00000127084,-0.130629111283863
 PUS7,ENSG00000091127,-0.0741749417192109
 VTN,ENSG00000109072,-0.540647293629384
 MERTK,ENSG00000153208,0.327007712912782
 NPAP1,ENSG00000185823,-2.75563862306105
 KEAP1,ENSG00000079999,-0.29111061001503
 ZBTB8OS,ENSG00000176261,-0.441603288916424
 SMN2,ENSG00000205571,-0.49321125448537
 POLA2,ENSG00000014138,-0.0517670561961419
 SMN1,ENSG00000172062,-0.137191259660197
 FBRSL1,ENSG00000112787,-0.29961956652956
 SLC5A2,ENSG00000140675,-0.898372819372272
 MEGF9,ENSG00000106780,1.3932406910374
 SLC5A4,ENSG00000100191,-0.298413751433664
 CCNB1IP1,ENSG00000100814,-0.326507229836867
 SLC5A6,ENSG00000138074,-0.513375514529008
 SLC5A7,ENSG00000115665,-1.87064010496043
 SLC5A8,ENSG00000256870,-2.34506823783293
 SLC5A9,ENSG00000117834,1.26047730134781
 MEGF6,ENSG00000162591,0.254985383559468
 UCN,ENSG00000163794,0.05485399290114
 ZBTB3,ENSG00000185670,-0.0374601656093714
 ZBTB2,ENSG00000181472,-0.220123243553253
 ZBTB1,ENSG00000126804,0.387191462032616
 CARD18,ENSG00000255501,-1.48820048253922
 ZBTB6,ENSG00000186130,-0.18012035285723
 ZBTB5,ENSG00000168795,0.181586144494072
 ZBTB4,ENSG00000174282,0.0285086026499754
 CARD11,ENSG00000198286,0.25451014728069
 NBR1,ENSG00000188554,-0.265242059622241
 CARD17,ENSG00000255221,-0.776631976370221
 CARD16,ENSG00000204397,0.909926919972914
 CARD14,ENSG00000141527,0.113488016753864
 CUL4A,ENSG00000139842,-0.104403549154861
 CUL4B,ENSG00000158290,-0.125993601764282
 IMMT,ENSG00000132305,-0.445584166655773
 GLCCI1,ENSG00000106415,-0.410301591323784
 SLC6A3,ENSG00000142319,0.888215604434446
 SLC6A2,ENSG00000103546,0.926914951111492
 SLC6A1,ENSG00000157103,1.19015442135454
 SLC6A7,ENSG00000011083,-2.50877977025553
 SLC6A6,ENSG00000131389,-0.870711652210918
 SLC6A5,ENSG00000165970,-1.534214017883
 SLC6A4,ENSG00000108576,0.663738639106201
 SLC6A9,ENSG00000196517,-1.06570179811781
 SLC6A8,ENSG00000130821,-0.487527585938264
 KIAA1919,ENSG00000173214,0.00763680062176512
 ASB15,ENSG00000146809,-1.22877165679788
 EQTN,ENSG00000120160,0.249491111201514
 C12orf57,ENSG00000111678,0.0802839370222849
 C12orf55,ENSG00000188596,-0.327812655416213
 C12orf52,ENSG00000139405,-0.512538728678507
 C12orf50,ENSG00000165805,0.504358188452325
 FMNL2,ENSG00000157827,1.14495704981605
 FMNL1,ENSG00000184922,-0.235511317090542
 NEXN,ENSG00000162614,0.298874675089869
 MAPRE1,ENSG00000101367,0.0498120586314593
 MAPRE3,ENSG00000084764,-0.955845170828325
 MAPRE2,ENSG00000166974,-0.441595484582032
 NR1H4,ENSG00000012504,0.0765612292762974
 MIA2,ENSG00000150526,1.08871462935799
 RNF219,ENSG00000152193,-0.130070823698695
 NR1H2,ENSG00000131408,-0.240589602869943
 RNF215,ENSG00000099999,0.161221122278852
 RNF214,ENSG00000167257,-0.143808448632055
 RNF217,ENSG00000146373,0.288563650423756
 RNF216,ENSG00000011275,-0.415641777076786
 RNF213,ENSG00000173821,0.576073833502376
 RNF212,ENSG00000178222,0.472336474683918
 MED28,ENSG00000118579,-0.0436981733833813
 MED21,ENSG00000152944,-0.289219200039512
 MED20,ENSG00000124641,-0.261357099190707
 MED23,ENSG00000112282,0.079743098365449
 MED22,ENSG00000148297,0.290235875414038
 MED25,ENSG00000104973,-0.255492107712189
 MED24,ENSG00000008838,-0.199506170555547
 MED27,ENSG00000160563,-0.152991725630017
 ENAM,ENSG00000132464,-1.28864133717852
 SEPT9,ENSG00000184640,0.40134916190871
 SEPT8,ENSG00000164402,-0.407647168367796
 SEPT5,ENSG00000184702,-1.3925607705754
 SEPT4,ENSG00000108387,-1.0425463543999
 SEPT7,ENSG00000122545,-0.21602487773333
 SEPT6,ENSG00000125354,0.0293801081729451
 SEPT1,ENSG00000180096,0.0365448069091923
 SEPT3,ENSG00000100167,3.40912841876693
 SEPT2,ENSG00000168385,0.000950781761848405
 AHDC1,ENSG00000126705,0.143465729381839
 TRIAP1,ENSG00000170855,-0.246142572378117
 YARS,ENSG00000134684,-0.685794484645142
 PARP8,ENSG00000151883,0.105327371896091
 PARP9,ENSG00000138496,0.261876424442324
 DNAJC5B,ENSG00000147570,-0.302337340045282
 TOM1L1,ENSG00000141198,-0.989440435799254
 PARP6,ENSG00000137817,-0.232111985971567
 EPN1,ENSG00000063245,-0.333538891292251
 NVL,ENSG00000143748,-0.182267816148748
 FGF22,ENSG00000070388,0.779586898326036
 FGF23,ENSG00000118972,-0.646574055143399
 FGF20,ENSG00000078579,2.01270431117613
 FGF21,ENSG00000105550,0.194777746291807
 MYCBP2,ENSG00000005810,-0.192369322052443
 ALDH7A1,ENSG00000164904,-0.0705807065342818
 C1QTNF9B,ENSG00000205863,-0.572216367173666
 HMGXB3,ENSG00000113716,0.351851121405329
 HMGXB4,ENSG00000100281,0.138400550949687
 BAHD1,ENSG00000140320,-0.172059245974316
 MYLPF,ENSG00000180209,0.189693481086572
 YES1,ENSG00000176105,-0.388094782479847
 STAM2,ENSG00000115145,-0.0214368167089641
 ZCCHC9,ENSG00000131732,0.0596904445426859
 ZCCHC8,ENSG00000033030,0.102137195217177
 ZCCHC2,ENSG00000141664,-0.180073099414745
 ZCCHC7,ENSG00000147905,-0.064312501781305
 ZCCHC6,ENSG00000083223,-0.228933439866908
 ZCCHC5,ENSG00000179300,0.0604511170086953
 ZCCHC4,ENSG00000168228,0.244224685526406
 RENBP,ENSG00000102032,1.13717821135007
 HK1,ENSG00000156515,-1.17087864746841
 CHADL,ENSG00000100399,0.847453352978366
 C6orf132,ENSG00000188112,0.189983433212687
 ARID3C,ENSG00000205143,3.06161795482269
 ARID3B,ENSG00000179361,-0.584966700165703
 C6orf136,ENSG00000204564,-0.728355977447489
 CAPG,ENSG00000042493,-0.111332487761469
 C19orf40,ENSG00000131944,-0.060209175236228
 L3HYPDH,ENSG00000126790,0.16750604122667
 C19orf43,ENSG00000123144,-0.25211319882732
 C19orf44,ENSG00000105072,0.426841448505247
 C19orf48,ENSG00000167747,-0.0228872629372766
 AC138969.4,ENSG00000183889,0.178379410404881
 NECAB3,ENSG00000125967,-0.433264207014893
 NECAB2,ENSG00000103154,-1.30226961352297
 NECAB1,ENSG00000123119,-1.25092075897641
 HTR6,ENSG00000158748,-1.8962883307174
 HTR7,ENSG00000148680,0.336574450220433
 HTR4,ENSG00000164270,-0.641618953319513
 RAE1,ENSG00000101146,-0.0772748941999609
 CTC-236F12.4,ENSG00000248727,-0.437564028525161
 DYRK2,ENSG00000127334,-0.0714611446477535
 KDELR2,ENSG00000136240,0.165215984604108
 KDELR1,ENSG00000105438,0.00823959304040339
 CLEC12B,ENSG00000256660,0.995255405067165
 CLEC12A,ENSG00000172322,2.42750050489099
 LRRD1,ENSG00000240720,-0.682901355485644
 ST14,ENSG00000149418,-1.67401056285785
 ST13,ENSG00000100380,-0.311507532517748
 ST18,ENSG00000147488,0.897774207724276
 SLC5A1,ENSG00000100170,-1.55993557820591
 DAO,ENSG00000110887,-0.921391670968933
 NKAPL,ENSG00000189134,0.338262370590776
 PCTP,ENSG00000141179,0.894590651833534
 hsa-mir-1199,ENSG00000141854,-0.0384917711660937
 PLEC,ENSG00000178209,1.14504953661695
 ZNF546,ENSG00000187187,0.0853206956142231
 NELL1,ENSG00000165973,-0.499812395251702
 NELL2,ENSG00000184613,-2.93382197458079
 PLEK,ENSG00000115956,0.466780897482415
 GOT1L1,ENSG00000169154,-0.426905135508069
 SPOCK1,ENSG00000152377,-0.160198718647003
 SPOCK2,ENSG00000107742,-2.15094389651156
 SPOCK3,ENSG00000196104,-4.52336180211622
 FNBP1,ENSG00000187239,-0.0405871447415978
 BTN3A2,ENSG00000186470,0.229890158542759
 BTN3A3,ENSG00000111801,0.163007782104488
 FNBP4,ENSG00000109920,0.27381095554361
 APOOL,ENSG00000155008,-0.181226957528608
 ZNF747,ENSG00000169955,-0.186143457111451
 ZNF746,ENSG00000181220,-0.277590766693797
 ZNF740,ENSG00000139651,0.172445218100779
 ZNF749,ENSG00000186230,-0.144815330078486
 AGTRAP,ENSG00000177674,0.481862630042954
 OR11H4,ENSG00000176198,-0.30120702442859
 TNFRSF13B,ENSG00000240505,-0.599689592157909
 TNFRSF13C,ENSG00000159958,-0.0318327338452348
 YTHDC1,ENSG00000083896,0.057223934192312
 YTHDC2,ENSG00000047188,0.135635702137508
 TRPS1,ENSG00000104447,-0.231589156688698
 YAE1D1,ENSG00000241127,0.0706791850509501
 GCLM,ENSG00000023909,0.233076130908469
 GRHL1,ENSG00000134317,-1.21632718129336
 GRHL2,ENSG00000083307,-3.40642805369988
 GRHL3,ENSG00000158055,-2.08211061605775
 GCLC,ENSG00000001084,-0.58779603969467
 NR3C2,ENSG00000151623,0.0807083725410603
 NR3C1,ENSG00000113580,0.55511612629177
 VCPKMT,ENSG00000100483,-0.413143162294166
 NOTO,ENSG00000214513,-0.795297276810405
 MYO7A,ENSG00000137474,0.686005972838237
 MYO7B,ENSG00000169994,-0.515265215256565
 SEC23IP,ENSG00000107651,0.0903155274893004
 NAA60,ENSG00000122390,-0.28940437565605
 WIPI2,ENSG00000157954,-0.0872946101845182
 WIPI1,ENSG00000070540,0.476598946893852
 TNFAIP8,ENSG00000145779,0.184351204294677
 VCX2,ENSG00000177504,-0.461260998371515
 PKDCC,ENSG00000162878,2.08645688176521
 SAMD9,ENSG00000205413,0.550042473127862
 UPK3BL,ENSG00000267368,0.0811555579906181
 CSRP1,ENSG00000159176,0.950355337235953
 CSRP3,ENSG00000129170,-0.333336515681727
 CSRP2,ENSG00000175183,-0.172242712170985
 NYAP1,ENSG00000166924,1.03168541805415
 NYAP2,ENSG00000144460,-2.40142590309513
 ATP6V1D,ENSG00000100554,-1.07302465098669
 EGFLAM,ENSG00000164318,2.06803867541832
 ATP6V1F,ENSG00000128524,-0.706463963058502
 ATP6V1A,ENSG00000114573,-0.776557194844243
 RASL10A,ENSG00000100276,-1.29914521976847
 DTL,ENSG00000143476,-1.44759930381457
 ATP6V1H,ENSG00000047249,-0.741755994854639
 AXL,ENSG00000167601,1.15068181542693
 RAP1GDS1,ENSG00000138698,0.955420562987443
 PDE6B,ENSG00000133256,-1.39517232539713
 PDE6C,ENSG00000095464,0.507555566653386
 PDE6A,ENSG00000132915,-1.15151807043388
 PDE6G,ENSG00000185527,-1.20919741474406
 PDE6D,ENSG00000156973,-0.607968002873307
 IL11RA,ENSG00000137070,-0.0566636228868202
 PDE6H,ENSG00000139053,-0.615242449397289
 RP11-1220K2.2,ENSG00000257743,4.71449716651183
 RBM12,ENSG00000244462,0.0850375052720806
 RBM11,ENSG00000185272,2.36793153473133
 RBM10,ENSG00000182872,-0.0674749993770902
 RBM17,ENSG00000134453,-0.131312885773403
 RBM15,ENSG00000162775,-0.153627023045595
 RBM14,ENSG00000239306,-0.00918841741974009
 RBM19,ENSG00000122965,-0.0680956907252075
 RBM18,ENSG00000119446,-0.608690965614599
 MVP,ENSG00000013364,0.600772371070314
 MVD,ENSG00000167508,-0.311532459480427
 MVK,ENSG00000110921,-0.272129395420932
 ALK,ENSG00000171094,0.576229615283052
 SUCLA2,ENSG00000136143,-0.405854951873944
 ALB,ENSG00000163631,0.42545567677256
 RELL1,ENSG00000181826,0.205805108352638
 RELL2,ENSG00000164620,-1.81390205940232
 CLLU1OS,ENSG00000205057,-0.76867563298039
 RFT1,ENSG00000163933,0.19601617864473
 ZNF18,ENSG00000154957,0.0308344414491475
 ZNF19,ENSG00000157429,0.27967580344931
 ZNF14,ENSG00000105708,0.251253033904519
 ZNF16,ENSG00000170631,0.0690268532482201
 ZNF12,ENSG00000164631,0.110156544607496
 PLEKHG4B,ENSG00000153404,0.329376594824935
 EIF2S2,ENSG00000125977,-0.136711252368805
 KIAA1737,ENSG00000198894,-0.313991128203862
 RP11-182J1.16,ENSG00000259511,1.21160214128481
 KIAA1731,ENSG00000166004,-0.18637449320111
 RRN3,ENSG00000085721,0.0360183799451076
 LPIN2,ENSG00000101577,-0.149327167734854
 LILRA6,ENSG00000244482,0.666896497890134
 LILRA4,ENSG00000239961,-0.711219753518784
 LILRA5,ENSG00000187116,-0.0276016053519526
 LILRA2,ENSG00000239998,1.02005635043724
 LILRA1,ENSG00000104974,1.04443166445427
 LSMD1,ENSG00000183011,-0.471240278383507
 NFE2L3,ENSG00000050344,0.284247477186545
 NFE2L2,ENSG00000116044,0.242460840407455
 NFE2L1,ENSG00000082641,0.15457696649588
 H2BFM,ENSG00000101812,-0.579397668168969
 ASNSD1,ENSG00000138381,-0.218260287928235
 CORIN,ENSG00000145244,-0.548305568487161
 SCAND3,ENSG00000232040,-0.656311590013795
 KIRREL2,ENSG00000126259,-1.14645681214798
 KIRREL3,ENSG00000149571,-1.88105308925824
 STK17B,ENSG00000081320,0.662066752697496
 STK17A,ENSG00000164543,0.0340512843341798
 ZC3H11A,ENSG00000058673,0.13310313989908
 EFR3B,ENSG00000084710,1.30894284614573
 CYB5R4,ENSG00000065615,-0.417010693185625
 CYB5R3,ENSG00000100243,0.113862052218448
 CYB5R2,ENSG00000166394,3.35505534885583
 CYB5R1,ENSG00000159348,-0.216640566449682
 RBBP6,ENSG00000122257,-0.0504256546234014
 SRMS,ENSG00000125508,0.427675988066559
 ASNS,ENSG00000070669,-0.459532485113032
 DDX3X,ENSG00000215301,-0.210639431262982
 MMS22L,ENSG00000146263,0.314762941045848
 MLLT10,ENSG00000078403,-0.167120857236448
 MLLT11,ENSG00000213190,-0.458187750613707
 BCAR1,ENSG00000050820,-0.200646969401066
 BCAR3,ENSG00000137936,0.940415968351899
 CD99,ENSG00000002586,0.962723775904872
 CD96,ENSG00000153283,0.0551775185229274
 CD97,ENSG00000123146,0.187552842674475
 CCDC106,ENSG00000173581,-0.000334385683205149
 CYB5RL,ENSG00000215883,0.094529044296608
 CNKSR2,ENSG00000149970,0.876660401370198
 CT47B1,ENSG00000236446,-0.227877055285894
 AC106876.2,ENSG00000222001,-0.526767719469321
 JOSD1,ENSG00000100221,-0.21808224857075
 JOSD2,ENSG00000161677,0.19940402620508
 SOX8,ENSG00000005513,3.46863415666745
 SOX2,ENSG00000181449,3.29897174312204
 SOX3,ENSG00000134595,2.48371942199978
 SOX1,ENSG00000182968,-2.25810217184328
 SOX6,ENSG00000110693,1.03303900299069
 SOX7,ENSG00000171056,-0.0412733291430699
 SOX4,ENSG00000124766,0.204023612892667
 SOX5,ENSG00000134532,0.923653500598661
 PITPNA,ENSG00000174238,-0.185812832115735
 KLRC1,ENSG00000134545,-0.671429330118179
 KLRC3,ENSG00000205810,-1.02603644579148
 KLRC2,ENSG00000205809,-0.424465254925914
 KLRC4,ENSG00000183542,-0.236736790820591
 SLC1A5,ENSG00000105281,1.30827240585051
 SLC1A6,ENSG00000105143,-2.86272232585119
 ARHGEF40,ENSG00000165801,1.33942549329325
 LURAP1L,ENSG00000153714,0.192437987774004
 MLST8,ENSG00000167965,-0.614239732512541
 INHBA,ENSG00000122641,0.761042674374949
 INHBB,ENSG00000163083,0.840286039634774
 INHBC,ENSG00000175189,0.129172209045596
 INHBE,ENSG00000139269,1.45568287455297
 FAM210A,ENSG00000177150,-0.314940863948304
 FAM210B,ENSG00000124098,0.256513224866897
 STAU1,ENSG00000124214,-0.330297910574224
 CEP152,ENSG00000103995,1.16623048260438
 TSHB,ENSG00000134200,0.249228302802349
 CRTC1,ENSG00000105662,-0.408385448302578
 CRTC3,ENSG00000140577,0.286194476101047
 CRTC2,ENSG00000160741,0.180525987635138
 PNMAL2,ENSG00000204851,-0.996615307328447
 TSHR,ENSG00000165409,-0.335375733935927
 LY86,ENSG00000112799,1.25556385622073
 SDHAF1,ENSG00000205138,-0.214468156106893
 SDHAF2,ENSG00000167985,-0.273002597277587
 PLCB4,ENSG00000101333,0.882299368385561
 NCALD,ENSG00000104490,-1.62519837072322
 MALL,ENSG00000144063,1.13685516653501
 C14orf177,ENSG00000176605,-0.13916010496803
 SMARCAD1,ENSG00000163104,0.0470115833822863
 HECA,ENSG00000112406,-0.520931931070144
 RALGPS1,ENSG00000136828,-0.828041854488901
 RP11-80A15.1,ENSG00000258744,0.365140923829272
 MAL2,ENSG00000147676,-4.08482588138227
 ARV1,ENSG00000173409,-0.682880620803633
 PRTFDC1,ENSG00000099256,-1.05081923238594
 CYP4F8,ENSG00000186526,-1.24244770217539
 AGTR2,ENSG00000180772,-1.59806025740307
 AGTR1,ENSG00000144891,1.02716054184999
 AC062017.1,ENSG00000222020,0.186403723966397
 CD4,ENSG00000010610,0.530612441198628
 CD5,ENSG00000110448,-0.261227270505199
 CD6,ENSG00000013725,-0.493257195884052
 CD7,ENSG00000173762,-0.107296008228335
 CD2,ENSG00000116824,0.52114502294519
 KIR3DL1,ENSG00000167633,-0.618903742440156
 CDY2A,ENSG00000182415,-0.0687219226780756
 CD9,ENSG00000010278,1.34796411904903
 NUSAP1,ENSG00000137804,-0.557677998390105
 IL13RA2,ENSG00000123496,-3.49215304818547
 BTAF1,ENSG00000095564,0.959357892551341
 MRPS27,ENSG00000113048,-0.259112974199048
 RHEB,ENSG00000106615,-0.0683222194617915
 CD276,ENSG00000103855,0.37110215956643
 DDX19A,ENSG00000168872,-0.0832422500749418
 AACS,ENSG00000081760,-0.649263153882809
 GTF2IRD2B,ENSG00000174428,0.340297756813138
 ADCYAP1R1,ENSG00000078549,-2.2372605838074
 DHRSX,ENSG00000169084,0.118857200606417
 NR1H3,ENSG00000025434,1.69949108859221
 SLC2A4RG,ENSG00000125520,0.179695706303954
 MTFP1,ENSG00000242114,-1.53921850486231
 ABCC8,ENSG00000006071,1.52482574741959
 ABCC9,ENSG00000069431,0.567102977449157
 ABCC5,ENSG00000114770,0.364022093334839
 ABCC6,ENSG00000091262,-0.0782237014949985
 ABCC1,ENSG00000103222,-0.647262497798417
 ABCC2,ENSG00000023839,1.75109233743469
 ABCC3,ENSG00000108846,-0.682160960091231
 LCMT1,ENSG00000205629,-0.432333465932578
 DYX1C1,ENSG00000256061,-0.00365869487105638
 RPL22L1,ENSG00000163584,0.214892208171955
 MAGEB16,ENSG00000189023,-0.135618454039479
 RYR1,ENSG00000196218,0.857371838133576
 RYR3,ENSG00000198838,0.249435625613831
 RYR2,ENSG00000198626,-2.67108255741377
 GOLGA1,ENSG00000136935,0.0290676226106083
 GOLGA2,ENSG00000167110,-0.214353465258952
 GOLGA3,ENSG00000090615,-0.247284102325244
 GOLGA4,ENSG00000144674,-0.500088947387464
 GOLGA7,ENSG00000147533,-0.29234822183871
 SLCO3A1,ENSG00000176463,-0.346029305968637
 MAGEB17,ENSG00000182798,0.150735541603031
 ENPP6,ENSG00000164303,4.88605727295406
 ENPP7,ENSG00000182156,0.0351064326974817
 ENPP4,ENSG00000001561,0.105273173252548
 ENPP5,ENSG00000112796,-1.15665890906306
 ENPP2,ENSG00000136960,-0.168881737509192
 ENPP3,ENSG00000154269,-0.00707163656146126
 ENPP1,ENSG00000197594,0.727838051019823
 PTMA,ENSG00000187514,-0.0511829956185363
 DCP1B,ENSG00000151065,0.30161833128456
 ZZEF1,ENSG00000074755,-0.134387733705784
 PTMS,ENSG00000159335,0.215509564601777
 OBSL1,ENSG00000124006,0.215122045580058
 DDX3Y,ENSG00000067048,0.0604690291513796
 FA2H,ENSG00000103089,5.21715291498741
 DNM1,ENSG00000106976,-0.845045392251367
 DNM3,ENSG00000197959,-0.0824312091261987
 DNM2,ENSG00000079805,-0.0682213734204008
 ICT1,ENSG00000167862,-0.375906991210241
 RP11-94B19.4,ENSG00000266614,-0.0669342918770525
 ZNF287,ENSG00000141040,0.245107687204926
 ZNF284,ENSG00000186026,-0.12539632170724
 ZNF285,ENSG00000267508,-0.0118413127497341
 ZNF283,ENSG00000167637,0.0790747855496353
 ZNF281,ENSG00000162702,-0.240720367025297
 RFXAP,ENSG00000133111,0.282344445814951
 RAD23B,ENSG00000119318,-0.370260929073162
 RAD23A,ENSG00000179262,-0.346819816643749
 RP11-219B4.6,ENSG00000257962,-0.17748077344021
 RP11-219B4.5,ENSG00000258256,0.791383726086303
 SACM1L,ENSG00000211456,0.0386369988905606
 IL4I1,ENSG00000104951,0.245345225246677
 CST11,ENSG00000125831,-0.146276058238445
 IFNA8,ENSG00000120242,-0.430678378312954
 IFNA2,ENSG00000188379,-0.895294288991374
 IFNA1,ENSG00000197919,-0.480706977809169
 IFNA6,ENSG00000120235,-1.24047767031261
 IFNA5,ENSG00000147873,0.872892891894112
 TIMM22,ENSG00000177370,-0.24570063636198
 TIMM21,ENSG00000075336,-0.39432464768874
 CRYAB,ENSG00000109846,1.30735137494916
 SLC33A1,ENSG00000169359,0.0372192698151936
 STRA13,ENSG00000169689,-0.18991104513883
 ELF1,ENSG00000120690,0.267596635963428
 ELF3,ENSG00000163435,-0.0259910171361692
 ELF2,ENSG00000109381,-0.20023600732121
 ELF5,ENSG00000135374,-1.58736830973282
