 gene    name , gene    ENS ,Heart-LeftVentricle
 CASP14,ENSG00000105141,0.596573738151143
 TATDN3,ENSG00000203705,0.484844327104773
 DAK,ENSG00000149476,-0.325196807497913
 GSN,ENSG00000148180,0.560325879977457
 ZFP1,ENSG00000184517,-0.610321784658385
 ZFP2,ENSG00000198939,-0.60113118291626
 ZFP3,ENSG00000180787,0.563385557963745
 GNB2L1,ENSG00000204628,0.0576175935094967
 CACNG2,ENSG00000166862,-0.626139150789954
 ATP2B1,ENSG00000070961,-1.30996602912615
 ATP2B3,ENSG00000067842,-1.87773194368658
 ATP2B2,ENSG00000157087,-3.16755842969141
 ATP2B4,ENSG00000058668,-0.0190086424697693
 XRN1,ENSG00000114127,-0.382917441306587
 CYP27C1,ENSG00000186684,-0.144311874197048
 PABPC1,ENSG00000070756,-0.797313490922703
 PABPC4,ENSG00000090621,0.457412088473152
 PABPC5,ENSG00000174740,-0.300022045572939
 PHLPP2,ENSG00000040199,-0.698018686863742
 DQX1,ENSG00000144045,-0.877779736603271
 GOLPH3,ENSG00000113384,-0.193410012021095
 PPME1,ENSG00000214517,-0.319069798668826
 CTNNBL1,ENSG00000132792,0.254633651120768
 PTPRM,ENSG00000173482,1.24524705908457
 PTPRN2,ENSG00000155093,-0.732847463113239
 HSF2BP,ENSG00000160207,-1.26505530171013
 SPINT3,ENSG00000101446,0.242496933004025
 ATP7A,ENSG00000165240,-0.339478617789467
 AASDHPPT,ENSG00000149313,-0.0325286094254802
 CCL2,ENSG00000108691,1.51764185764899
 TMEM202,ENSG00000187806,0.167887886511028
 NFATC3,ENSG00000072736,-0.549251542990938
 GLIPR1L1,ENSG00000173401,0.46635599237383
 GLIPR1L2,ENSG00000180481,0.223532671684416
 TNFAIP8L3,ENSG00000183578,-0.956884661717595
 IDE,ENSG00000119912,0.206883424732992
 CCL7,ENSG00000108688,0.108832158172293
 SORL1,ENSG00000137642,-1.14505222772468
 OBP2B,ENSG00000171102,1.87578707595178
 TMEM203,ENSG00000187713,0.585649715672192
 OBP2A,ENSG00000122136,0.292550129631205
 POLD1,ENSG00000062822,0.00780917125763422
 POLD2,ENSG00000106628,0.426372628861917
 POLD3,ENSG00000077514,-0.291319850337229
 POLD4,ENSG00000175482,0.0554477823919285
 DLC1,ENSG00000164741,0.847706246163399
 TMEM204,ENSG00000131634,1.4566871505552
 NUB1,ENSG00000013374,-0.0720439220100834
 C20orf112,ENSG00000197183,-0.823846726932757
 PLAC1L,ENSG00000149507,0.145237830004831
 ID4,ENSG00000172201,-2.38842582213806
 ID2,ENSG00000115738,-0.744383805593642
 ID3,ENSG00000117318,0.702274281996326
 ID1,ENSG00000125968,1.4812258186656
 CPAMD8,ENSG00000160111,2.77809567918102
 OPLAH,ENSG00000178814,1.38205472092367
 GLI2,ENSG00000074047,-0.479024309808753
 GLI3,ENSG00000106571,-0.501329011163459
 GLI1,ENSG00000111087,-0.0394936629492576
 GLI4,ENSG00000250571,0.215822554935075
 ORC6,ENSG00000091651,0.436084042479951
 ORC4,ENSG00000115947,0.0552097627254432
 ORC5,ENSG00000164815,-0.561890379129709
 ORC2,ENSG00000115942,0.243649376304702
 ORC3,ENSG00000135336,0.19878692105268
 ORC1,ENSG00000085840,-0.45410350998379
 DMKN,ENSG00000161249,0.0126648815274506
 GSTK1,ENSG00000197448,1.21144437237838
 ALOX12,ENSG00000108839,-0.582308120059995
 NR0B2,ENSG00000131910,4.39472834281358
 NR0B1,ENSG00000169297,-1.74752637783415
 RP11-113D6.10,ENSG00000189332,0.0233420112988211
 C2CD3,ENSG00000168014,-0.102874896984763
 C2CD2,ENSG00000157617,-0.287925040257026
 OSGEP,ENSG00000092094,-0.0553907140906269
 SSFA2,ENSG00000138434,-0.0856920089833116
 RRBP1,ENSG00000125844,-0.0697154633584843
 BAK1,ENSG00000030110,1.0609403001219
 CSN2,ENSG00000135222,0.0797563701899788
 CSN3,ENSG00000171209,0.271718982808935
 KIAA1279,ENSG00000198954,0.469524859676019
 AC011997.1,ENSG00000222017,-0.0427896641933426
 TACR3,ENSG00000169836,-0.726707157871232
 TACR2,ENSG00000075073,-1.33686264025713
 TACR1,ENSG00000115353,-2.78863609523349
 SERBP1,ENSG00000142864,-0.266433892561508
 PPP4C,ENSG00000149923,0.135962294230917
 KIAA0586,ENSG00000100578,-0.247550691008405
 ZSWIM7,ENSG00000214941,0.250937473682662
 FAM71E1,ENSG00000142530,0.316086582628559
 FAM71E2,ENSG00000180043,0.423284326419585
 BARX2,ENSG00000043039,-1.91068571893111
 PRND,ENSG00000171864,-0.869352012971473
 BARX1,ENSG00000131668,-1.24318883935746
 SH2B2,ENSG00000160999,-1.40578181456236
 SH2B3,ENSG00000111252,1.16276990787347
 SH2B1,ENSG00000178188,0.234422902545425
 C19orf12,ENSG00000131943,0.376908368795319
 C19orf10,ENSG00000074842,-0.290063728218789
 TSPO2,ENSG00000112212,0.0471598533859218
 PGLYRP3,ENSG00000159527,0.123633749088513
 PGLYRP2,ENSG00000161031,-0.338649536031182
 PGLYRP1,ENSG00000008438,0.594096350787526
 ACRV1,ENSG00000134940,-1.27079510350098
 SYCE1L,ENSG00000205078,-1.09490992604412
 PGLYRP4,ENSG00000163218,0.370761972465461
 RGS22,ENSG00000132554,-0.652155401232815
 RGS20,ENSG00000147509,-2.19333112602433
 UTS2,ENSG00000049247,-0.415361972350884
 ALKBH6,ENSG00000239382,-0.269767150630494
 PLB1,ENSG00000163803,-1.12113028631404
 PCDH18,ENSG00000189184,0.483228522850679
 SASH1,ENSG00000111961,0.31374898914823
 PCDH19,ENSG00000165194,-0.153639839676642
 CYB5A,ENSG00000166347,0.400566127028357
 CYB5B,ENSG00000103018,0.0972171175110375
 ALKBH1,ENSG00000100601,0.392182990421137
 PCK2,ENSG00000100889,-1.35674001656524
 PCK1,ENSG00000124253,-1.74671211865509
 PIK3C3,ENSG00000078142,-0.388542035368394
 ESRP2,ENSG00000103067,-1.41493637992983
 CTD-2215E18.1,ENSG00000251606,-0.349481649867817
 MRPL36,ENSG00000171421,0.700835847347214
 MRPL37,ENSG00000116221,0.774231730106611
 MRPL32,ENSG00000106591,0.813062109891003
 MRPL30,ENSG00000185414,-0.131539397583905
 ZNF676,ENSG00000196109,1.517751472881
 CLEC17A,ENSG00000187912,-1.0610834567159
 MRPL38,ENSG00000204316,0.806290379877534
 MRPL39,ENSG00000154719,1.26755792568658
 FAM92B,ENSG00000153789,-0.494600660573303
 THOC3,ENSG00000051596,-0.416200608868867
 THOC1,ENSG00000079134,-0.0638415154097922
 THOC7,ENSG00000163634,0.490073861146583
 THOC5,ENSG00000100296,0.302649273191216
 PRRG1,ENSG00000130962,0.185896791599168
 RNF103,ENSG00000239305,0.344950766037651
 NUP88,ENSG00000108559,-0.0386049832697206
 RECQL4,ENSG00000160957,-0.507201505283709
 SAA4,ENSG00000148965,-1.18965649867996
 SAA2,ENSG00000134339,-0.76820274078427
 SAA1,ENSG00000173432,-1.1137001490582
 YTHDF3,ENSG00000185728,0.0873387597957892
 PPOX,ENSG00000143224,0.163505448341094
 YTHDF1,ENSG00000149658,-0.0657066218235228
 NPIPB11,ENSG00000254206,0.241312469602747
 ZNF679,ENSG00000197123,0.229886333477484
 GTSF1,ENSG00000170627,-1.25465784939088
 ERI1,ENSG00000104626,-0.21715927150331
 NLK,ENSG00000087095,0.256339514836339
 NLN,ENSG00000123213,-0.372646097230401
 SEPN1,ENSG00000162430,0.156660866231817
 PHLDB1,ENSG00000019144,0.820871541076861
 PHLDB2,ENSG00000144824,2.2901117328849
 PHLDB3,ENSG00000176531,-0.53022343384659
 RSL24D1,ENSG00000137876,-0.0581987848555708
 MTMR14,ENSG00000163719,0.798456211649734
 MTMR12,ENSG00000150712,-0.440757094955422
 MTMR11,ENSG00000014914,-0.576325456108476
 UPP2,ENSG00000007001,-1.36281557884833
 PTCHD4,ENSG00000244694,0.691663059432835
 PTCHD3,ENSG00000182077,-0.352725563043282
 PTCHD1,ENSG00000165186,-2.1070606884331
 METAP1D,ENSG00000172878,0.373672933328699
 TCEB3,ENSG00000011007,0.0434238813346996
 TCEB2,ENSG00000103363,0.617703531502974
 TCEB1,ENSG00000154582,0.550882280505872
 CEP57L1,ENSG00000183137,0.127266311745232
 C20orf197,ENSG00000176659,1.53288095389329
 C20orf195,ENSG00000125531,0.281320730444438
 C20orf194,ENSG00000088854,0.189727802645031
 POR,ENSG00000127948,0.0286862348461622
 ST3GAL3,ENSG00000126091,0.388155653556112
 ST3GAL2,ENSG00000157350,-0.0739975032811767
 ST3GAL1,ENSG00000008513,1.47172421317214
 ST3GAL6,ENSG00000064225,1.67246221302935
 ST3GAL5,ENSG00000115525,-1.07052054923515
 ST3GAL4,ENSG00000110080,0.657762614853234
 CTB-167G5.5,ENSG00000268864,0.814588778879826
 CEP135,ENSG00000174799,-0.158214050450706
 BCKDHB,ENSG00000083123,0.297951346093111
 BCKDHA,ENSG00000248098,1.27979376210187
 WIPF3,ENSG00000122574,-0.049228168039683
 WIPF1,ENSG00000115935,-0.289881979001993
 MON1B,ENSG00000103111,-0.326776783730314
 RBM4B,ENSG00000173914,-0.125095874480216
 TMEM178B,ENSG00000261115,2.68796950326757
 TMEM178A,ENSG00000152154,-0.523038242184679
 RBM41,ENSG00000089682,-0.249561860434973
 RBM42,ENSG00000126254,0.0979333335765403
 RBM43,ENSG00000184898,-0.648916532937911
 RBM44,ENSG00000177483,-0.0797505536745534
 RBM45,ENSG00000155636,0.0817544369083792
 RBM46,ENSG00000151962,-0.952716783247649
 RBM47,ENSG00000163694,-1.58167650603914
 RBM48,ENSG00000127993,0.226076357157659
 LMO1,ENSG00000166407,0.98119963942061
 PPM1G,ENSG00000115241,-0.072651366033011
 PPM1F,ENSG00000100034,0.21498884326269
 PPM1E,ENSG00000175175,-1.31080903739945
 PPM1D,ENSG00000170836,-0.53177003899606
 PPM1B,ENSG00000138032,-0.468087448342602
 PPM1N,ENSG00000213889,-0.667126729549873
 PPM1M,ENSG00000164088,-0.186192730454099
 PPM1L,ENSG00000163590,0.321666812034999
 PPM1K,ENSG00000163644,2.56537626459462
 PPM1J,ENSG00000155367,0.982258663209141
 PPM1H,ENSG00000111110,0.464140155500945
 CHEK2,ENSG00000183765,-0.408669556625703
 CHEK1,ENSG00000149554,-0.413184856269122
 UPF3B,ENSG00000125351,-0.42029330309887
 LIN28B,ENSG00000187772,0.116724657524634
 KPRP,ENSG00000203786,0.522134326288662
 GCFC2,ENSG00000005436,-0.222636537288317
 GINS2,ENSG00000131153,-0.762241792407624
 GINS3,ENSG00000181938,0.730271387803337
 GINS1,ENSG00000101003,-1.48195539727639
 GINS4,ENSG00000147536,-0.542127827460634
 CYP2S1,ENSG00000167600,-0.368671017855087
 ADPRH,ENSG00000144843,0.960267085442218
 ADPRM,ENSG00000170222,-0.312191932327702
 ADI1,ENSG00000182551,0.920339284876177
 C9,ENSG00000113600,-0.561035631127454
 C3,ENSG00000125730,0.547259913500522
 C2,ENSG00000166278,-0.687636931936359
 C7,ENSG00000112936,2.2962599953436
 C6,ENSG00000039537,3.18832862783252
 C5,ENSG00000106804,-0.839776836281298
 CHDC2,ENSG00000176034,-0.075039189199663
 EXPH5,ENSG00000110723,-0.356819059731026
 CS,ENSG00000062485,1.35813271015892
 CP,ENSG00000047457,-1.8471195174642
 RMND5A,ENSG00000153561,0.588928619821435
 RMND5B,ENSG00000145916,0.184230061593172
 DLEU7,ENSG00000186047,-2.89108109915807
 PISD,ENSG00000241878,-0.521203709295999
 SEPT12,ENSG00000140623,-0.177483422892455
 AP3B1,ENSG00000132842,-0.236952938937352
 PP2D1,ENSG00000183977,-0.257054577908341
 AP3B2,ENSG00000103723,-2.41221128901193
 SPAG4,ENSG00000061656,0.796107821932317
 PGA3,ENSG00000229859,-0.104963952853734
 PGA5,ENSG00000256713,-0.108763518169301
 FAM154A,ENSG00000155875,-0.797060357673409
 VCX3B,ENSG00000205642,1.26314510861501
 VCX3A,ENSG00000169059,0.12611574568559
 FAM154B,ENSG00000188659,0.282356420599459
 PPP1CB,ENSG00000213639,0.119129810664969
 PPP1CC,ENSG00000186298,0.426800430798056
 PPP1CA,ENSG00000172531,0.55694048621995
 MPPED1,ENSG00000186732,-0.563643048927269
 MPPED2,ENSG00000066382,0.738462926596325
 SRP9,ENSG00000143742,0.0595692028695263
 ZYX,ENSG00000159840,-0.33115729019034
 ZNF460,ENSG00000197714,-0.0127436210113933
 VSIG10,ENSG00000176834,-0.0571640186375137
 HIF1AN,ENSG00000166135,0.272331198026051
 DENND3,ENSG00000105339,0.738345157306619
 CREBRF,ENSG00000164463,-0.242416305384602
 PPP1R16A,ENSG00000160972,0.993817225054845
 PPP1R16B,ENSG00000101445,-0.211324970997376
 BLNK,ENSG00000095585,-1.24678554452052
 KIAA1841,ENSG00000162929,0.261478794013775
 NUCB1,ENSG00000104805,0.50420068160921
 HSDL1,ENSG00000103160,0.561470670131763
 HSDL2,ENSG00000119471,1.56184630433759
 NUCB2,ENSG00000070081,0.179217389192931
 SOCS5,ENSG00000171150,-0.127580316462427
 SOCS4,ENSG00000180008,0.0314645498039708
 C16orf46,ENSG00000166455,0.0842761780562969
 SOCS1,ENSG00000185338,0.399986620814598
 SRPR,ENSG00000182934,-0.0035770956589472
 SOCS3,ENSG00000184557,0.484626687382546
 SOCS2,ENSG00000120833,0.322078039382349
 PPP2CA,ENSG00000113575,0.301871621941909
 PPP2CB,ENSG00000104695,-0.0537312223287675
 SRPX,ENSG00000101955,1.05327435615197
 VPS72,ENSG00000163159,-0.123769895841362
 IL1R2,ENSG00000115590,0.246203218010244
 IL1R1,ENSG00000115594,-0.111473924355343
 PTN,ENSG00000105894,1.79074934523715
 PTH,ENSG00000152266,0.0459044080899531
 ABHD10,ENSG00000144827,0.917982886818448
 ABHD11,ENSG00000106077,0.848960922389893
 ABHD12,ENSG00000100997,-0.292992382160017
 ABHD13,ENSG00000139826,0.0386064102428402
 NGRN,ENSG00000182768,0.0500580816415611
 PTS,ENSG00000150787,0.268709396624817
 ARPC3,ENSG00000111229,-0.102109288310957
 ARPC2,ENSG00000163466,-0.241517732978828
 ARPC5,ENSG00000162704,-0.444328656513136
 ARPC4,ENSG00000241553,-0.403057984218962
 ITPR2,ENSG00000123104,-0.445403429703594
 ITPR3,ENSG00000096433,0.584506818709777
 ITPR1,ENSG00000150995,-0.224003392441613
 IL1RN,ENSG00000136689,-1.44089723468666
 ERCC6L2,ENSG00000182150,-0.259961802100622
 CASKIN2,ENSG00000177303,0.508264745361467
 CASKIN1,ENSG00000167971,-0.0133350732139651
 LAP3,ENSG00000002549,0.374701093936385
 FAM217A,ENSG00000145975,-0.239403914431962
 FAM217B,ENSG00000196227,0.61489094755457
 OPN5,ENSG00000124818,5.00433073121419
 OPN4,ENSG00000122375,0.835804850042606
 OPN3,ENSG00000054277,-0.572562525120672
 TMEM30C,ENSG00000235156,0.0735866938938009
 LDOC1L,ENSG00000188636,-0.180145758515978
 HIVEP1,ENSG00000095951,-0.502595249720282
 HIVEP2,ENSG00000010818,-0.571658505250335
 EOGT,ENSG00000163378,-0.0521106739245804
 AP000679.2,ENSG00000176984,-1.48484210804218
 STPG2,ENSG00000163116,-0.510425916682801
 STPG1,ENSG00000001460,-0.228007142398877
 PGRMC2,ENSG00000164040,0.0226587888021449
 PGRMC1,ENSG00000101856,-0.8282074652227
 KIAA1024,ENSG00000169330,-2.07676412795682
 TARM1,ENSG00000248385,0.0859317714549908
 CMAS,ENSG00000111726,-0.111745827479691
 SAMD14,ENSG00000167100,-1.4502980135
 SAMD12,ENSG00000177570,0.215774747729316
 SAMD13,ENSG00000203943,0.350708107964022
 SAMD11,ENSG00000187634,-1.26117204815891
 SPNS3,ENSG00000182557,0.977290356125677
 RP11-93B14.6,ENSG00000167046,0.802640501503136
 PCDH11X,ENSG00000102290,-2.09167431523101
 PCDH11Y,ENSG00000099715,-0.916571066142639
 IGF1R,ENSG00000140443,-0.105137628636812
 CHSY3,ENSG00000198108,-0.671215742698417
 TEX9,ENSG00000151575,-1.90629781570662
 CD3EAP,ENSG00000117877,0.448947738062514
 TEX2,ENSG00000136478,-0.0841203968453488
 ARHGAP17,ENSG00000140750,0.489249720582492
 STARD8,ENSG00000130052,1.29286218144197
 ARHGAP15,ENSG00000075884,0.123918502465786
 ARHGAP12,ENSG00000165322,-0.149564560095867
 ARHGAP10,ENSG00000071205,1.09178080930031
 BPIFA3,ENSG00000131059,0.653143362650362
 STARD3,ENSG00000131748,-0.184719603098922
 STARD6,ENSG00000174448,-0.512095154057934
 STARD7,ENSG00000084090,1.05653365808386
 ARHGAP18,ENSG00000146376,-0.1627959596113
 ARHGAP19,ENSG00000213390,-0.122221329451102
 IL7R,ENSG00000168685,-0.609690650098053
 PTRHD1,ENSG00000184924,0.657217251229071
 BCDIN3D,ENSG00000186666,-0.238706733835335
 HID1,ENSG00000167861,0.524829379109375
 RING1,ENSG00000204227,-0.12706617109272
 FMR1NB,ENSG00000176988,-0.0368577007489428
 ITPRIP,ENSG00000148841,0.589034464647457
 DDTL,ENSG00000099974,0.941326208634847
 SETX,ENSG00000107290,-0.33514634004509
 TMPPE,ENSG00000188167,-0.13057623084374
 TIMD4,ENSG00000145850,-1.35083136163856
 C4orf40,ENSG00000187533,-0.0291250707191059
 C4orf47,ENSG00000205129,-0.746402475908763
 C4orf46,ENSG00000205208,0.671991981539245
 C4orf45,ENSG00000164123,-0.18744396214953
 PBRM1,ENSG00000163939,-0.182759906584153
 C4orf48,ENSG00000243449,-1.58058267918799
 KCNG4,ENSG00000168418,-0.378141711167803
 SYN3,ENSG00000185666,-0.959282912178533
 C15orf57,ENSG00000128891,0.11842463366248
 C15orf56,ENSG00000176753,1.75458825344622
 ERAL1,ENSG00000132591,0.518932308049938
 DDX17,ENSG00000100201,0.17037749927215
 ZNF124,ENSG00000196418,-0.122501685729846
 DDX10,ENSG00000178105,-0.370394317750395
 DDX11,ENSG00000013573,-0.082063481250765
 DDX18,ENSG00000088205,-0.295846926457393
 VWCE,ENSG00000167992,-0.547271236492088
 ARFIP1,ENSG00000164144,-0.417828602433239
 ARFIP2,ENSG00000132254,-0.398925248718977
 TRIP10,ENSG00000125733,1.00045313031819
 TRIP11,ENSG00000100815,-0.0912237715656869
 TRIP12,ENSG00000153827,-0.201535645143314
 TRIP13,ENSG00000071539,-0.732680607199569
 NCLN,ENSG00000125912,-0.141741459325001
 DNAL4,ENSG00000100246,0.190858413149952
 DNAL1,ENSG00000119661,-0.202916498795018
 OR2D2,ENSG00000166368,0.0807225580281428
 OR2D3,ENSG00000178358,0.0140122652337427
 FGFBP2,ENSG00000137441,1.24924763351312
 FGFBP1,ENSG00000137440,-1.71481230785439
 ARMC10,ENSG00000170632,-0.313320537159263
 ARMC12,ENSG00000157343,-1.37128254182612
 METTL21C,ENSG00000139780,-0.858313685428136
 NTPCR,ENSG00000135778,0.193345809075733
 CSTF2T,ENSG00000177613,0.187398006977803
 DKFZP434O1614,ENSG00000258729,-0.030553168366864
 TAS1R1,ENSG00000173662,-1.79235833455675
 TAS1R3,ENSG00000169962,1.68966285234277
 TAS1R2,ENSG00000179002,0.256080869038308
 FAM73A,ENSG00000180488,-0.718604994628793
 FAM73B,ENSG00000148343,0.77719714247479
 HSBP1,ENSG00000230989,0.282850837539037
 GTF2E1,ENSG00000153767,-0.165280600060558
 GTF2E2,ENSG00000197265,-0.226044496653344
 PABPC1L2B,ENSG00000184388,-1.28211118803666
 PABPC1L2A,ENSG00000186288,-1.29788091374341
 PLEK2,ENSG00000100558,-1.914792702102
 TCTE3,ENSG00000184786,-0.133540013086722
 TCTE1,ENSG00000146221,-1.67418099584413
 CD40,ENSG00000101017,0.159494300529252
 ADAM33,ENSG00000149451,0.564906976655699
 SYNGR3,ENSG00000127561,-1.80996412792024
 FRK,ENSG00000111816,1.56144832491374
 RP11-47I22.3,ENSG00000232774,0.87068957426277
 MSH2,ENSG00000095002,0.0588363458194666
 MSH3,ENSG00000113318,-0.292220507602508
 MGLL,ENSG00000074416,0.895126519115078
 MSH5,ENSG00000204410,-0.591646643280652
 TACC1,ENSG00000147526,0.186605976535659
 MUC3A,ENSG00000169894,4.15663775851112
 C16orf58,ENSG00000140688,-0.200343427832256
 PACSIN1,ENSG00000124507,1.34465250665976
 PACSIN3,ENSG00000165912,1.7532600472197
 PACSIN2,ENSG00000100266,0.349895401553905
 COPA,ENSG00000122218,-0.218433441881337
 COPE,ENSG00000105669,0.0036927454085292
 HIST2H2AB,ENSG00000184270,-0.574788644012441
 HIST2H2AC,ENSG00000184260,0.362426627022468
 PM20D2,ENSG00000146281,-0.360560103155126
 TOE1,ENSG00000132773,-0.128560119024033
 GPR135,ENSG00000181619,-0.394551542723827
 GPR137,ENSG00000173264,-0.0622179221548709
 PAH,ENSG00000171759,-1.48214693663617
 GPR132,ENSG00000183484,0.670023616277337
 GPR139,ENSG00000180269,0.0550898413970574
 MFRP,ENSG00000235718,-0.0529118807440003
 ATF7IP,ENSG00000171681,-0.0885913204158788
 GOPC,ENSG00000047932,-0.145439957458642
 HAL,ENSG00000084110,-0.00271121599781547
 ERLEC1,ENSG00000068912,-0.169228836606174
 KIAA1551,ENSG00000174718,0.171076520457785
 MCMDC2,ENSG00000178460,0.397555759922975
 LRRC70,ENSG00000186105,-0.095553611820687
 LRRC71,ENSG00000160838,1.03002663007593
 LRRC72,ENSG00000205858,0.00528397631062012
 LRRC73,ENSG00000204052,1.34907585096808
 ZAR1L,ENSG00000189167,-0.217933800067817
 RAI14,ENSG00000039560,-0.832586496377302
 PNPLA3,ENSG00000100344,-2.30866727062586
 PNPLA2,ENSG00000177666,0.797476217542926
 PNPLA1,ENSG00000180316,-1.116704723063
 PNPLA7,ENSG00000130653,0.157989908526858
 PNPLA6,ENSG00000032444,-0.214349909808782
 PNPLA5,ENSG00000100341,-1.18586423075557
 PNPLA4,ENSG00000006757,0.900548165101297
 PNPLA8,ENSG00000135241,-0.115102335094785
 PINLYP,ENSG00000234465,-1.01109230669228
 SFPQ,ENSG00000116560,-0.0273664501630152
 THSD7B,ENSG00000144229,-0.459954603643856
 FLG2,ENSG00000143520,0.223959139843134
 PHTF1,ENSG00000116793,-0.197741078102403
 THSD7A,ENSG00000005108,-0.387856239685861
 GPR88,ENSG00000181656,-0.939414558877519
 WBP1L,ENSG00000166272,-0.330935364403358
 VCPIP1,ENSG00000175073,-0.422376550554859
 GPR82,ENSG00000171657,-0.493580255610251
 GPR83,ENSG00000123901,-0.297825181283323
 GPR84,ENSG00000139572,-0.51108983374542
 GPR85,ENSG00000164604,-1.64730175299041
 GPR87,ENSG00000138271,-0.722079404962547
 WBP11,ENSG00000084463,0.0816094643446791
 ZC3HAV1L,ENSG00000146858,0.645200082322654
 TARDBP,ENSG00000120948,0.108375751613328
 PRKRIP1,ENSG00000128563,-0.182122363437259
 PALLD,ENSG00000129116,0.74116056116987
 RBMS1,ENSG00000153250,0.552664831115925
 RBMS3,ENSG00000144642,0.309525653367788
 RBMS2,ENSG00000076067,0.744801112746012
 NOXA1,ENSG00000188747,-0.124765692459171
 DAD1,ENSG00000129562,0.115020458834917
 GDF9,ENSG00000164404,-0.294272081809037
 GDF3,ENSG00000184344,-0.998425838290121
 GDF7,ENSG00000143869,1.26427028356634
 GDF6,ENSG00000156466,0.134916881624345
 GDF5,ENSG00000125965,-0.401226774996561
 NPIPB3,ENSG00000169246,0.13512717918999
 NPIPB5,ENSG00000243716,0.0480371562267569
 NPIPB4,ENSG00000185864,-0.0496154866932564
 NPIPB7,ENSG00000233232,-0.550875525012974
 NPIPB6,ENSG00000198156,-1.53193569600721
 NPIPB8,ENSG00000255524,-0.522592930136649
 AC007431.1,ENSG00000166329,0.222573939096687
 C3orf20,ENSG00000131379,-0.460631498310636
 C3orf22,ENSG00000180697,0.547326802794371
 WNT9B,ENSG00000158955,0.939351434342606
 WNT9A,ENSG00000143816,0.591566255416013
 C3orf27,ENSG00000198685,1.4257305649936
 AC021218.2,ENSG00000204876,0.0767696449948236
 RP11-347C12.1,ENSG00000198064,0.264847049518824
 RP11-347C12.3,ENSG00000258130,0.925596416169708
 LGSN,ENSG00000146166,-0.643192217869908
 CCDC102A,ENSG00000135736,0.458986430667624
 CCDC102B,ENSG00000150636,-0.0739959726788466
 COX8C,ENSG00000187581,1.34708956821605
 COX8A,ENSG00000176340,1.31245796723531
 LSG1,ENSG00000041802,-0.0317735071389666
 FASLG,ENSG00000117560,0.870396670528047
 HNRNPLL,ENSG00000143889,-0.605607092119078
 RP11-9B6.1,ENSG00000248511,-0.123727147449926
 SNRPA1,ENSG00000131876,0.1660830920662
 C9orf171,ENSG00000188523,2.89489531933734
 C9orf170,ENSG00000204446,-1.29971650870868
 C9orf173,ENSG00000197768,0.286088299260174
 C9orf172,ENSG00000232434,-1.07382087143882
 BRMS1,ENSG00000174744,-0.140329900785365
 FOXK2,ENSG00000141568,-0.076765570571121
 FOXK1,ENSG00000164916,-0.151017341612333
 RAX2,ENSG00000173976,0.193920954905894
 CSAD,ENSG00000139631,-0.0344947555629547
 TMEM119,ENSG00000183160,-0.236333813880745
 IGFLR1,ENSG00000126246,-0.264266136379234
 IL1A,ENSG00000115008,-1.73251100594366
 TMEM110,ENSG00000213533,-0.511138428182182
 PIM2,ENSG00000102096,-0.700363779824446
 TMEM114,ENSG00000232258,0.427443211572599
 TMEM115,ENSG00000126062,0.205283082787256
 TMEM116,ENSG00000198270,1.97414589388319
 TMEM117,ENSG00000139173,-0.158932010718507
 AC104794.4,ENSG00000233502,0.053465005201858
 SLC35A4,ENSG00000176087,0.646888152486082
 SLC35A5,ENSG00000138459,-0.34907656957995
 SLC35A1,ENSG00000164414,-0.247980313046133
 SLC35A2,ENSG00000102100,0.0438225446955391
 SLC35A3,ENSG00000117620,-0.497476543593591
 MPDZ,ENSG00000107186,0.193008665174833
 ASIC4,ENSG00000072182,-2.35458955507773
 ASIC1,ENSG00000110881,-0.791573778311823
 ASIC3,ENSG00000213199,1.13382398819512
 ABCB11,ENSG00000073734,-0.708901913492073
 ABCB10,ENSG00000135776,-0.178953211795572
 MMD2,ENSG00000136297,-2.25900613212701
 PMP22,ENSG00000109099,0.471108890567203
 RBPMS,ENSG00000157110,1.05355244090067
 TOX4,ENSG00000092203,0.0534433546883904
 TOX3,ENSG00000103460,-2.53978655462195
 STON2,ENSG00000140022,-0.435291485364855
 STON1,ENSG00000243244,-0.281064513161018
 BEST3,ENSG00000127325,0.397817300588545
 BEST2,ENSG00000039987,0.633251246618769
 BEST1,ENSG00000167995,-0.474721871581291
 BEST4,ENSG00000142959,-0.849515387461226
 AP000708.1,ENSG00000255537,-0.357115219039414
 PXDC1,ENSG00000168994,0.152797780472831
 FYTTD1,ENSG00000122068,0.10891091615964
 KIAA1614,ENSG00000135835,0.366697400985754
 TNPO2,ENSG00000105576,-0.339342873286104
 TNPO3,ENSG00000064419,-0.29945398784325
 TNPO1,ENSG00000083312,-0.317821141787766
 NSDHL,ENSG00000147383,0.411960898154386
 KCNG1,ENSG00000026559,-0.146316151574849
 METTL8,ENSG00000123600,-0.625902391672242
 METTL9,ENSG00000197006,-0.335666744660841
 COLCA2,ENSG00000214290,-0.195412248305174
 METTL3,ENSG00000165819,0.0204491577336799
 METTL4,ENSG00000101574,0.0787827245809405
 METTL5,ENSG00000138382,0.624222428061517
 METTL6,ENSG00000206562,-0.461177549105199
 FDX1L,ENSG00000267673,0.104751482873906
 SLC18B1,ENSG00000146409,-0.844452918290431
 HCFC2,ENSG00000111727,-0.368596537414558
 ROPN1,ENSG00000065371,0.461287187892401
 ASZ1,ENSG00000154438,0.325735258454914
 FOXD4L5,ENSG00000204779,-0.287663868891357
