 gene    name , gene    ENS ,Esophagus-GastroesophagealJunction
 PIM2,ENSG00000102096,0.350357343830041
 TMEM114,ENSG00000232258,-0.586875201435478
 TMEM115,ENSG00000126062,0.125435427051051
 TMEM116,ENSG00000198270,0.0328511626543882
 TMEM117,ENSG00000139173,-0.144547997741225
 AC104794.4,ENSG00000233502,0.190963247566238
 SLC35A4,ENSG00000176087,-0.0120546407246242
 SLC35A5,ENSG00000138459,0.207602587537857
 SLC35A1,ENSG00000164414,0.108781866114068
 SLC35A2,ENSG00000102100,-0.0779287482330691
 SLC35A3,ENSG00000117620,-0.0940567434344762
 MPDZ,ENSG00000107186,0.0112020675790874
 ASIC4,ENSG00000072182,-0.431809161021041
 ASIC1,ENSG00000110881,0.0518765545946595
 ASIC3,ENSG00000213199,-0.293663588864579
 ABCB11,ENSG00000073734,-0.459319254475295
 ABCB10,ENSG00000135776,-0.053757788389774
 MMD2,ENSG00000136297,-0.232019032028871
 PMP22,ENSG00000109099,0.24265752049439
 RBPMS,ENSG00000157110,0.34719147911602
 TOX4,ENSG00000092203,-0.0560795090207335
 TOX3,ENSG00000103460,1.26029978028304
 STON2,ENSG00000140022,0.201595333378274
 STON1,ENSG00000243244,0.264848893058559
 BEST3,ENSG00000127325,-0.458977065393172
 BEST2,ENSG00000039987,-0.658544708193309
 BEST1,ENSG00000167995,0.122727708344031
 BEST4,ENSG00000142959,-0.0576311958108097
 AP000708.1,ENSG00000255537,0.269500886742433
 PXDC1,ENSG00000168994,-0.115102269945701
 FYTTD1,ENSG00000122068,-0.103780398831819
 KIAA1614,ENSG00000135835,-0.0947546918875804
 TNPO2,ENSG00000105576,-0.0536395096205381
 TNPO3,ENSG00000064419,0.0411594622679091
 TNPO1,ENSG00000083312,-0.0672439099219098
 NSDHL,ENSG00000147383,-0.218366020023261
 KCNG1,ENSG00000026559,-0.849090594969744
 METTL8,ENSG00000123600,-0.0164256203360334
 METTL9,ENSG00000197006,-0.073437712592575
 COLCA2,ENSG00000214290,-0.258401358308447
 METTL3,ENSG00000165819,0.0626682220929426
 METTL4,ENSG00000101574,0.012962519892481
 METTL5,ENSG00000138382,0.145909418396577
 METTL6,ENSG00000206562,0.124245242833197
 FDX1L,ENSG00000267673,-0.0309005336871341
 SLC18B1,ENSG00000146409,0.0559319964904029
 HCFC2,ENSG00000111727,-0.075942616031316
 ROPN1,ENSG00000065371,-0.472207131438045
 ASZ1,ENSG00000154438,0.122626460846589
 FOXD4L5,ENSG00000204779,0.641024951457461
 FOXD4L1,ENSG00000184492,-0.342737593256995
 FOXD4L3,ENSG00000187559,-0.205695607412589
 MOV10L1,ENSG00000073146,-0.909481953080924
 STON1-GTF2A1L,ENSG00000068781,-0.0523065497101868
 FAM63A,ENSG00000143409,0.103481075934383
 PCSK1N,ENSG00000102109,-0.50088220642673
 FAM63B,ENSG00000128923,0.042724698824312
 C8orf76,ENSG00000189376,0.0462049719593595
 C8orf74,ENSG00000171060,-0.224903512260521
 PDPK1,ENSG00000140992,0.00485058604545242
 RP11-248J23.6,ENSG00000269948,0.40313374812161
 RPF1,ENSG00000117133,-0.014378842258414
 RPF2,ENSG00000197498,-0.0447234691340961
 ZNF688,ENSG00000229809,0.00125514480741549
 ZNF689,ENSG00000156853,0.028033617038776
 ZNF682,ENSG00000197124,0.0823863540910662
 ZNF683,ENSG00000176083,-0.697372033968624
 ZNF687,ENSG00000143373,-0.0525741887484884
 ZNF684,ENSG00000117010,0.0362456043301112
 AP5M1,ENSG00000053770,-0.0318525016759009
 PCDHGC3,ENSG00000240184,0.143396982440197
 PCDHGC4,ENSG00000242419,0.136971191914499
 PCDHGC5,ENSG00000240764,-0.0212572576521483
 FKBP6,ENSG00000077800,-0.781325311815386
 POP1,ENSG00000104356,0.00622144707333659
 POP5,ENSG00000167272,0.104740061496699
 POP4,ENSG00000105171,0.00603266267239364
 ACE2,ENSG00000130234,0.156793513484621
 OR2L13,ENSG00000196071,-0.168358984118758
 FKBP3,ENSG00000100442,-0.00238871367784494
 MYO18A,ENSG00000196535,-0.157606734775012
 MYO18B,ENSG00000133454,-0.165702750773287
 PRG4,ENSG00000116690,-0.568483060769477
 PRG3,ENSG00000156575,0.199823300847408
 PRG2,ENSG00000186652,0.134073690866011
 FKBP8,ENSG00000105701,0.0803711439493625
 FKBP9,ENSG00000122642,0.032240798957157
 CMTM5,ENSG00000166091,0.0191827187916035
 FAM133B,ENSG00000234545,0.0473999492635554
 FAM133A,ENSG00000179083,-1.33153707476159
 NCAPD2,ENSG00000010292,0.0782489892835878
 NCAPD3,ENSG00000151503,0.0158785456930246
 CCDC88C,ENSG00000015133,0.200188072357761
 VGLL4,ENSG00000144560,0.0924641675064199
 ZNF350,ENSG00000256683,-0.142195894092857
 ZNF358,ENSG00000198816,-0.0419253974548906
 OR8D1,ENSG00000196341,0.299949209339446
 SOAT2,ENSG00000167780,0.463639790929342
 WDR93,ENSG00000140527,-0.28624407488232
 SOAT1,ENSG00000057252,0.069078649535574
 SRGAP1,ENSG00000196935,-0.0373633345364794
 SRGAP3,ENSG00000196220,-0.181031631240563
 DLK1,ENSG00000185559,-0.906017436129627
 DLK2,ENSG00000171462,-0.217139411732132
 SMC3,ENSG00000108055,-0.041336780259151
 SMC2,ENSG00000136824,-0.131952803364484
 SMC5,ENSG00000198887,-0.185536862010114
 SMC4,ENSG00000113810,0.0743619258165994
 PYROXD1,ENSG00000121350,0.0364777714413359
 SMC6,ENSG00000163029,-0.0584613886438871
 WBSCR17,ENSG00000185274,-0.312101062980293
 LTB,ENSG00000227507,-0.464209501163823
 LTA,ENSG00000226979,-0.134417714618651
 GRIPAP1,ENSG00000068400,-0.00861619764785783
 CALML3,ENSG00000178363,-0.220861067666909
 ARL8B,ENSG00000134108,-0.0472094308459429
 ARL8A,ENSG00000143862,0.0106496401424928
 C1orf68,ENSG00000198854,0.61897929093882
 TTC7B,ENSG00000165914,-0.144292064471614
 TTC7A,ENSG00000068724,0.133550493906312
 C1orf63,ENSG00000117616,0.17890885590257
 C1orf61,ENSG00000125462,-0.0695142099551233
 GYG1,ENSG00000163754,-0.00414970001633961
 C1orf64,ENSG00000183888,0.0868211771013591
 C1orf65,ENSG00000178395,-0.145105062105269
 NUBP2,ENSG00000095906,0.0293560477974703
 TWIST2,ENSG00000233608,0.227232091297241
 HNF1A,ENSG00000135100,0.564995204538355
 PDIK1L,ENSG00000175087,-0.238928755282171
 ANKRD13D,ENSG00000172932,0.145987247622147
 PTK2B,ENSG00000120899,0.0780844537877192
 UBBP4,ENSG00000263563,0.196330608263219
 KIAA1468,ENSG00000134444,0.0540373624859283
 MKLN1,ENSG00000128585,-0.0179186957470777
 PROM2,ENSG00000155066,-0.312703910852218
 PROM1,ENSG00000007062,0.224616948557324
 SLC41A1,ENSG00000133065,0.0269397526089688
 SLC41A3,ENSG00000114544,0.169778020392605
 SLC41A2,ENSG00000136052,0.195573533313398
 CSF1,ENSG00000184371,0.346593392833024
 CSF2,ENSG00000164400,0.0981934744735948
 CSF3,ENSG00000108342,0.936897310363358
 EMR2,ENSG00000127507,0.137175870318845
 EMR3,ENSG00000131355,0.0657370095389379
 CTD-2547L24.3,ENSG00000258875,0.736227901455807
 CNTN2,ENSG00000184144,-0.168434101241897
 CNTN3,ENSG00000113805,1.14264354392534
 CNTN1,ENSG00000018236,1.13008697109127
 CNTN6,ENSG00000134115,-0.163180964256545
 CNTN4,ENSG00000144619,0.587385996937305
 CNTN5,ENSG00000149972,-0.753394518560984
 CDC42BPG,ENSG00000171219,-0.642974359214921
 CDC42BPA,ENSG00000143776,-0.0842722661182605
 FOCAD,ENSG00000188352,-0.023463601050634
 TXNRD2,ENSG00000184470,-0.0160984300992876
 TXNRD3,ENSG00000197763,0.0505427188722189
 TXNRD1,ENSG00000198431,0.0472047621676063
 UBE2E1,ENSG00000170142,-0.0522099699512989
 UBE2E3,ENSG00000170035,-0.054752851102872
 UBE2E2,ENSG00000182247,-0.0877192964976112
 CNGA1,ENSG00000198515,0.144679793702203
 CNGA2,ENSG00000183862,0.384737228170672
 CNGA3,ENSG00000144191,1.62177761444422
 CNGA4,ENSG00000132259,0.17885596736703
 RPL7L1,ENSG00000146223,-0.0543592567986714
 MCM3,ENSG00000112118,0.0787508099411671
 DUSP18,ENSG00000167065,0.192317239790194
 CCDC47,ENSG00000108588,-0.0167171060096524
 CCDC43,ENSG00000180329,-0.107374254238701
 CCDC42,ENSG00000161973,-0.00636617203767479
 CCDC41,ENSG00000173588,-0.188329855883847
 FAM211B,ENSG00000178026,0.273575024827624
 ATRX,ENSG00000085224,-0.03483826591911
 CDKL4,ENSG00000205111,0.51898069373234
 TRIM33,ENSG00000197323,-0.169027624672462
 CDKL1,ENSG00000100490,-0.475529757918938
 CDKL3,ENSG00000006837,0.0296948140190845
 CDKL2,ENSG00000138769,1.30555362400516
 FBXO22,ENSG00000167196,0.0344124815707252
 FBXO21,ENSG00000135108,0.138294168001917
 FBXO27,ENSG00000161243,-0.361458670317528
 DUSP13,ENSG00000079393,0.0389357763013872
 FBXO25,ENSG00000147364,0.00139515857904922
 FBXO28,ENSG00000143756,0.00245213160028175
 AIM1,ENSG00000112297,0.209709823953078
 AIM2,ENSG00000163568,1.23912986339747
 FAM107A,ENSG00000168309,0.355421353059068
 FAM107B,ENSG00000065809,-0.389375631937898
 MCMBP,ENSG00000197771,-0.0211968305542657
 SRXN1,ENSG00000271303,-0.0138752936398668
 C12orf39,ENSG00000134548,-0.144930082260496
 IQGAP1,ENSG00000140575,0.0132268135903614
 IQGAP2,ENSG00000145703,0.37098817677725
 IQGAP3,ENSG00000183856,-0.356119520819577
 XXYLT1,ENSG00000173950,-0.0090505661867657
 ZG16B,ENSG00000162078,1.17676953907785
 PCMTD2,ENSG00000203880,-0.177696324924441
 PCMTD1,ENSG00000168300,0.244945290989347
 TUBA4A,ENSG00000127824,0.270859724776988
 FIBP,ENSG00000172500,-0.083468400413205
 POU2F2,ENSG00000028277,-0.0306463627970491
 POU2F1,ENSG00000143190,-0.0875629102654455
 C1orf127,ENSG00000175262,-0.111190135004876
 C1orf122,ENSG00000197982,0.0160920496651825
 C1orf123,ENSG00000162384,0.0943265221782691
 PCCB,ENSG00000114054,-0.156599128563938
 PCCA,ENSG00000175198,0.070597586357154
 LRRC16A,ENSG00000079691,0.199995200534749
 LRRC16B,ENSG00000186648,-0.174036797725287
 CTD-2260A17.2,ENSG00000247121,0.14618125290977
 ATP5G3,ENSG00000154518,-0.221745193653606
 TOR1AIP2,ENSG00000169905,-0.0837510266528451
 TOR1AIP1,ENSG00000143337,0.172516236733743
 RNF185,ENSG00000138942,0.0487292258401284
 RNF187,ENSG00000168159,-0.105236350041829
 RNF186,ENSG00000178828,-0.791617584763907
 RNF181,ENSG00000168894,-0.0518558641074857
 RNF180,ENSG00000164197,-0.0281056379634549
 RNF183,ENSG00000165188,0.498710442454355
 RNF182,ENSG00000180537,-0.0237848909747716
 BMPR2,ENSG00000204217,-0.00415904429598992
 ZBTB22,ENSG00000236104,-0.00880731851823121
 ZBTB20,ENSG00000181722,-0.0187581597858167
 ZBTB21,ENSG00000173276,-0.190196150690724
 CLVS1,ENSG00000177182,0.268407950315238
 ZBTB24,ENSG00000112365,-0.14951963318787
 CLVS2,ENSG00000146352,-1.57700911724991
 KIFAP3,ENSG00000075945,0.167030317519301
 MS4A5,ENSG00000166930,0.178382832263446
 MS4A2,ENSG00000149534,0.734349427451628
 ZNF133,ENSG00000125846,-0.0232562486385424
 SYT12,ENSG00000173227,-1.72117848331077
 SYT13,ENSG00000019505,-1.7647674130241
 SYT10,ENSG00000110975,-0.409502671355104
 SYT11,ENSG00000132718,-0.0637736075478949
 SYT16,ENSG00000139973,-0.361943389019329
 SYT17,ENSG00000103528,0.691297701298735
 SYT14,ENSG00000143469,-0.125677568149133
 SYT15,ENSG00000204176,0.375608233997945
 MBIP,ENSG00000151332,-0.0187777843676912
 ATP6V1G2,ENSG00000213760,-0.214189994809514
 ATP6V1G1,ENSG00000136888,-0.0101028585141127
 LAMTOR4,ENSG00000188186,0.0333418670421715
 LAMTOR5,ENSG00000134248,0.0939908043140147
 LAMTOR1,ENSG00000149357,-0.0380173092492699
 LAMTOR2,ENSG00000116586,-0.0216572223250931
 LAMTOR3,ENSG00000109270,-0.0792155661314764
 DDX31,ENSG00000125485,-0.133260080786147
 STRN4,ENSG00000090372,-0.158058102690307
 STRN3,ENSG00000196792,-0.0840969710753416
 SDR16C5,ENSG00000170786,0.282404042532934
 C10orf2,ENSG00000107815,-0.130232565506589
 RP11-297N6.4,ENSG00000255046,-0.227662126600344
 KDR,ENSG00000128052,0.0256319197981112
 NDN,ENSG00000182636,0.0607251792044365
 MVB12B,ENSG00000196814,0.0627120527481892
 NDP,ENSG00000124479,-0.251114553662767
 MVB12A,ENSG00000141971,0.0724641704013818
 HSD11B1L,ENSG00000167733,-0.0789625421201601
 COL13A1,ENSG00000197467,-1.15085800250055
 GPSM2,ENSG00000121957,0.321574434739491
 GPSM3,ENSG00000213654,-0.0399632282243532
 GPSM1,ENSG00000160360,-0.25903754745329
 CSAG1,ENSG00000198930,-0.620885173155735
 AIMP2,ENSG00000106305,-0.327546179120232
 AIMP1,ENSG00000164022,-0.0391862041021566
 CBL,ENSG00000110395,0.0850936346424681
 C20orf26,ENSG00000089101,-0.16843340846092
 HSH2D,ENSG00000196684,-0.142811909201267
 C20orf27,ENSG00000101220,-0.227682383881493
 PRDM4,ENSG00000110851,-0.102152084910718
 C20orf24,ENSG00000101084,-0.0672893751494468
 SLC22A5,ENSG00000197375,-0.161078818286401
 SOD1,ENSG00000142168,0.100819908668445
 PRDM6,ENSG00000061455,0.946913276860759
 VPS33B,ENSG00000184056,0.0705379093408953
 VPS33A,ENSG00000139719,0.000824654561337773
 PRDM7,ENSG00000126856,0.302730899780908
 VWA7,ENSG00000204396,-0.480075601574639
 GYLTL1B,ENSG00000165905,-1.91921608686187
 PRDM1,ENSG00000057657,-0.00598759436846085
 STAC2,ENSG00000141750,-0.686343456882703
 PRDM2,ENSG00000116731,0.0551139471724557
 RP11-766F14.2,ENSG00000248713,-1.61158601644327
 PRDM8,ENSG00000152784,0.673258376346436
 ANKRA2,ENSG00000164331,0.234779699173193
 PICALM,ENSG00000073921,-0.0552291318777228
 KCNN1,ENSG00000105642,-0.391873566262993
 UBE2QL1,ENSG00000215218,-1.03082692145267
 CHML,ENSG00000203668,-0.20984930220978
 TRMT13,ENSG00000122435,-0.106423085857575
 ANAPC15,ENSG00000110200,-0.0639392633650968
 ANAPC16,ENSG00000166295,0.106335236976625
 ANAPC11,ENSG00000141552,-0.0323648446658438
 ANAPC10,ENSG00000164162,-0.0235585239733311
 ANAPC13,ENSG00000129055,0.0149067513349916
 MYC,ENSG00000136997,0.289669720079803
 MYB,ENSG00000118513,0.1518282272055
 ALOX5,ENSG00000012779,-0.0719642418251946
 TRMT1L,ENSG00000121486,0.202178011739839
 CTC-786C10.1,ENSG00000262601,0.143355568767342
 LACE1,ENSG00000135537,-0.0911008032785144
 SPC25,ENSG00000152253,0.0462896043661456
 SPC24,ENSG00000161888,0.25672468080494
 PKIG,ENSG00000168734,-0.100142572317925
 METAP1,ENSG00000164024,0.0516964757379992
 METAP2,ENSG00000111142,-0.0345686432995005
 RUFY1,ENSG00000176783,0.00188322376053306
 PILRB,ENSG00000121716,0.0441497835155411
 TMEM170B,ENSG00000205269,-0.16400089277922
 RHNO1,ENSG00000171792,-0.148225340769884
 OSTC,ENSG00000198856,0.0868135929005721
 HADH,ENSG00000138796,-0.0504784035538876
 MRAP2,ENSG00000135324,-0.458946798562937
 VDR,ENSG00000111424,0.559741411066085
 TBC1D8,ENSG00000204634,0.381113871559909
 TBC1D9,ENSG00000109436,0.342860255450233
 MRPS35,ENSG00000061794,-0.0948548062365437
 TBC1D1,ENSG00000065882,-0.241315147593865
 TBC1D2,ENSG00000095383,-0.238800055451607
 MRPS36,ENSG00000134056,-0.0436041094006564
 MRPS31,ENSG00000102738,0.0994700720202649
 MRPS30,ENSG00000112996,-0.00799673146432043
 MRPS33,ENSG00000090263,-0.074950652668784
 TBC1D7,ENSG00000145979,-0.154687104578402
 HSPA12B,ENSG00000132622,0.29976691712736
 HSPA12A,ENSG00000165868,-0.0891836656538561
 FAM127B,ENSG00000203950,-0.0256786170153007
 FAM127A,ENSG00000134590,-0.00606247604934506
 SNUPN,ENSG00000169371,0.144597217011927
 CLEC6A,ENSG00000205846,-0.16661093086873
 PARVG,ENSG00000138964,-0.445943681587541
 LEKR1,ENSG00000197980,-0.122246228679248
 FRMD4A,ENSG00000151474,-0.167590511055286
 FRMD4B,ENSG00000114541,-0.114227466980209
 TRPA1,ENSG00000104321,-0.490353729751173
 LEPRE1,ENSG00000117385,0.0580161252672937
 LSM12,ENSG00000161654,-0.0953131046297537
 LSM10,ENSG00000181817,-0.0701048101927802
 LSM11,ENSG00000155858,0.236890516869531
 PRPF38A,ENSG00000134748,0.0315272921771513
 PRPF38B,ENSG00000134186,-0.0718469848989585
 TAZ,ENSG00000102125,-0.115444797890736
 CCNYL1,ENSG00000163249,0.0860149299261623
 WDSUB1,ENSG00000196151,0.0815090766189957
 CNEP1R1,ENSG00000205423,-0.0771800433074813
 GRAMD1C,ENSG00000178075,0.242831947404487
 GPM6A,ENSG00000150625,0.236228215112037
 GPM6B,ENSG00000046653,0.107611721659672
 FOSB,ENSG00000125740,-0.356974610528178
 SEZ6,ENSG00000063015,-1.12872307150947
 OR7D2,ENSG00000188000,0.499530751353045
 OR7D4,ENSG00000174667,0.388036062776097
 DYSF,ENSG00000135636,0.176204967668221
 GATA6,ENSG00000141448,-0.035403062631615
 GATA4,ENSG00000136574,2.27891886356928
 GATA5,ENSG00000130700,0.853347328083683
 GATA2,ENSG00000179348,0.224743937973444
 GATA3,ENSG00000107485,-0.12268511079489
 GATA1,ENSG00000102145,0.901538809968175
 CCND1,ENSG00000110092,-0.19848447144571
 CCND3,ENSG00000112576,0.164375842477999
 CCND2,ENSG00000118971,-0.00281394234738581
 PLK1S1,ENSG00000088970,-0.440654457879614
 RPS27L,ENSG00000185088,0.186780251690789
 RPS27A,ENSG00000143947,0.220862816546541
 ABCA5,ENSG00000154265,0.149839807743111
 DPCD,ENSG00000166171,0.0739086430509969
 HNRNPCL1,ENSG00000179172,-0.387614122108272
 INSIG2,ENSG00000125629,0.0842286562646089
 INSIG1,ENSG00000186480,-0.0823264982070581
 ARL14EPL,ENSG00000268223,-0.05712418850547
 ABCA8,ENSG00000141338,0.724091891922552
 ABCA9,ENSG00000154258,0.646300432739134
 ACSM5,ENSG00000183549,-0.378583534974735
 TAF13,ENSG00000197780,-0.210685244252464
 TAF12,ENSG00000120656,0.0214991311705895
 TAF11,ENSG00000064995,0.00180934717225121
 TAF10,ENSG00000166337,-0.128786314090838
 FH,ENSG00000091483,-0.17596346822186
 NDUFV3,ENSG00000160194,-0.199724598428015
 MDK,ENSG00000110492,-0.700217487668843
 NDUFV1,ENSG00000167792,-0.0596741993946118
 CUL9,ENSG00000112659,-0.0389516138419637
 LAMA1,ENSG00000101680,-1.5662923232685
 LAMA2,ENSG00000196569,0.755675484122027
 FLAD1,ENSG00000160688,-0.101171691805847
 LAMA4,ENSG00000112769,0.0889725669020804
 LAMA5,ENSG00000130702,0.173186773268973
 TAF1C,ENSG00000103168,-0.132596939394454
 TAF1B,ENSG00000115750,0.0164961620864324
 F3,ENSG00000117525,0.344680652279849
 TRIOBP,ENSG00000100106,0.0246255692255076
 TAF1D,ENSG00000166012,0.0271939514714068
 F8,ENSG00000185010,0.234894968082175
 ASCL3,ENSG00000176009,-0.713392381687332
 HTR3E,ENSG00000186038,0.228094212520611
 HTR3B,ENSG00000149305,-0.190765949745458
 HTR3C,ENSG00000178084,-0.310521229432121
 HTR3A,ENSG00000166736,-0.167434064061066
 HS2ST1,ENSG00000153936,-0.162427652623789
 BAALC,ENSG00000164929,-0.431142415597828
 RTDR1,ENSG00000100218,0.378190502430819
 PDZD4,ENSG00000067840,0.0737858613816287
 DYNLRB2,ENSG00000168589,0.0819507093827564
 DYNLRB1,ENSG00000125971,0.0414596348091054
 FAM105B,ENSG00000154124,-0.0881032388563128
 CYR61,ENSG00000142871,0.478041251562553
 NUP155,ENSG00000113569,-0.00788249222056871
 ABO,ENSG00000175164,-0.294008150276579
 ABR,ENSG00000159842,0.149843444805788
 ATP4A,ENSG00000105675,0.633102740758675
 ATP4B,ENSG00000186009,0.129678826566521
 FAM228B,ENSG00000219626,0.146194747107815
 FAM228A,ENSG00000186453,-0.0486368781586714
 TEPP,ENSG00000159648,-0.179363091875045
 ZNF705G,ENSG00000215372,0.952038840002164
 ZNF705D,ENSG00000215343,-0.0849095092613942
 ZNF705A,ENSG00000196946,0.198518429692754
 TEP1,ENSG00000129566,0.0237659962943402
 TEX261,ENSG00000144043,0.0113120589381329
 EIF4A1,ENSG00000161960,-0.0426146002088169
 TEX264,ENSG00000164081,-0.0143001600592396
 SAMD9L,ENSG00000177409,0.00304000403691864
 C1QC,ENSG00000159189,0.108265668133921
 C1QB,ENSG00000173369,0.242852276167623
 C1QA,ENSG00000173372,0.181364580884395
 PKHD1,ENSG00000170927,-0.627083499107746
 VSIG8,ENSG00000243284,-0.664953552972102
 VSIG4,ENSG00000155659,-0.039427391146184
 VSIG2,ENSG00000019102,0.140693628426953
 VSIG1,ENSG00000101842,-0.733495827487615
 SHPRH,ENSG00000146414,0.0826185186887844
 ADORA2A,ENSG00000128271,-0.0714456825446613
 ADORA2B,ENSG00000170425,-0.0605183551648298
 NKAP,ENSG00000101882,0.0584650002633328
 RP11-321F6.1,ENSG00000259471,-0.416678819060347
 CSK,ENSG00000103653,-0.148800324260767
 CNOT11,ENSG00000158435,-0.10800504027209
 CNOT10,ENSG00000182973,0.0924821454989877
 MKI67IP,ENSG00000155438,-0.102259297545409
 TRIM49B,ENSG00000182053,-0.0893903286793229
 TRIM49C,ENSG00000204449,0.0892443072256808
 CD74,ENSG00000019582,-0.10388821513114
 CD70,ENSG00000125726,1.51377191863298
 CD72,ENSG00000137101,-0.313495820792053
 CLOCK,ENSG00000134852,-0.0452631118993342
 SH3BP4,ENSG00000130147,0.0957686684597213
 SH3BP5,ENSG00000131370,0.0283058799208957
 SH3BP1,ENSG00000100092,-0.396916170181709
 SH3BP2,ENSG00000087266,-0.249595807455929
 MCFD2,ENSG00000180398,0.0876669671820743
 FASTKD5,ENSG00000215251,-0.0709322956329397
 FASTKD2,ENSG00000118246,-0.0285122259615094
 FASTKD3,ENSG00000124279,-0.0585155263199976
 FASTKD1,ENSG00000138399,-0.216317863654617
 CYB5D1,ENSG00000182224,0.0994789822424089
 CYB5D2,ENSG00000167740,0.0155221511289111
 SRP72,ENSG00000174780,0.0596049894728432
 MAPK4,ENSG00000141639,-0.37159951274587
 PAF1,ENSG00000006712,0.121726915352408
 REP15,ENSG00000174236,0.112859738728356
 NTSR1,ENSG00000101188,0.212176687951218
 SPATC1,ENSG00000186583,-0.835052712575278
 AATK,ENSG00000181409,0.209848054283593
 GNB1L,ENSG00000185838,0.058191836141726
 UNC119,ENSG00000109103,-0.0494681020275093
 MFSD9,ENSG00000135953,0.168008924403375
 MFSD8,ENSG00000164073,0.0669768585832293
 KCND3,ENSG00000171385,0.59733627885485
 KCND2,ENSG00000184408,0.402495264050527
 CCHCR1,ENSG00000204536,-0.0499226212533111
 MFSD1,ENSG00000118855,0.00070341918702797
 MFSD3,ENSG00000167700,-0.111780758789977
 ABHD14A,ENSG00000248487,0.146056431575624
 MFSD4,ENSG00000174514,0.373793110479065
 MFSD7,ENSG00000169026,0.194417387841003
 ABHD14B,ENSG00000114779,-0.0176287619885708
 TAMM41,ENSG00000144559,0.0327422820290371
 MAP6D1,ENSG00000180834,-0.262304785440052
 NCDN,ENSG00000020129,-0.0616775325298604
 KAT6B,ENSG00000156650,0.127214215729284
 KAT6A,ENSG00000083168,0.0631152124884961
 BHLHE40,ENSG00000134107,-0.441327224169327
 BHLHE41,ENSG00000123095,0.0728262700903318
 MAGI3,ENSG00000081026,0.199819795973324
 MAGI1,ENSG00000151276,-0.137703350104237
 ZNF337,ENSG00000130684,-0.0158926595069934
 UGT2B7,ENSG00000171234,0.30519589236873
 UGT2B4,ENSG00000156096,0.173110455071984
 NGEF,ENSG00000066248,-0.199397426965168
 ST7-OT4,ENSG00000214188,0.0190771862524771
 GAPT,ENSG00000175857,-0.0496822993114009
 BST1,ENSG00000109743,0.410685860262053
 BST2,ENSG00000130303,0.190053975853758
 ZNF335,ENSG00000198026,-0.045404706768583
 CARM1,ENSG00000142453,-0.0681312157126833
 ALDH1B1,ENSG00000137124,-0.0701072897821819
 SMTNL1,ENSG00000214872,0.357461254076944
 IMPG2,ENSG00000081148,0.335063534817618
 IMPG1,ENSG00000112706,0.30064861867191
 VWA5A,ENSG00000110002,0.363512861213223
 ATP6AP1L,ENSG00000205464,-0.0287723618419231
 LRRC14B,ENSG00000185028,-0.128651879468067
 TNIK,ENSG00000154310,0.324740318046784
 SERPING1,ENSG00000149131,0.630082547626418
 GCSAM,ENSG00000174500,-0.101665052381232
 ZNF267,ENSG00000185947,-0.0425570077749255
 CYP27B1,ENSG00000111012,-0.413528641331082
 LY6E,ENSG00000160932,0.0632884845864095
 LY6D,ENSG00000167656,-1.72273639302814
 LY6K,ENSG00000160886,-0.543977928661236
 LY6H,ENSG00000176956,-0.435965050388489
 OCLN,ENSG00000197822,0.777510863367426
 TYW5,ENSG00000162971,-0.0924463535012696
 OCLM,ENSG00000262180,0.0684400578623305
 TYW1,ENSG00000198874,-0.0310564572691738
 TYW3,ENSG00000162623,0.138369736874303
 GPR37L1,ENSG00000170075,-0.441677521170752
 CFC1,ENSG00000136698,0.0595024465762376
 SPATA22,ENSG00000141255,-0.56096976210263
 SPATA20,ENSG00000006282,-0.000451834029163789
 SPATA21,ENSG00000187144,-0.337485708436211
 CYCS,ENSG00000172115,-0.237423900280219
 SPATA25,ENSG00000149634,0.0231641624702626
 DENND1C,ENSG00000205744,-0.29937066735452
 TCP10L2,ENSG00000166984,0.232137010071559
 MCUR1,ENSG00000050393,-0.0827808569770805
 C2orf70,ENSG00000173557,0.522482119567651
 C2orf71,ENSG00000179270,0.840995126324003
 C2orf72,ENSG00000204128,-0.40016147488084
 C2orf73,ENSG00000177994,0.43670728318541
 PCP4L1,ENSG00000248485,0.0909948218020942
 C2orf76,ENSG00000186132,0.101031631394432
 C2orf78,ENSG00000187833,-0.262469529914305
 SERPINA1,ENSG00000197249,0.185528307687199
 KIAA0226L,ENSG00000102445,-0.474587809101136
 DENND1A,ENSG00000119522,0.0537771818183975
 SERPINA3,ENSG00000196136,1.90250148978653
 SERPINA4,ENSG00000100665,0.165941368687246
 RP11-1070N10.3,ENSG00000258572,0.433169915269076
 SERPINA5,ENSG00000188488,0.716004568094051
 SERPINA6,ENSG00000170099,0.986132363391016
 CYC1,ENSG00000179091,-0.0664709660382409
 SPATA2L,ENSG00000158792,-0.213737037648062
 CYP39A1,ENSG00000146233,1.40378403057801
 SCAMP4,ENSG00000227500,-0.0251376531763487
 AC016757.3,ENSG00000186235,-0.14106604777832
 SCAMP2,ENSG00000140497,0.0543798046722887
 SCAMP3,ENSG00000116521,-0.0104685519513361
 SCAMP1,ENSG00000085365,-0.00763871397832307
 RTL1,ENSG00000254656,0.168910682978079
 TSPAN2,ENSG00000134198,0.298712662029276
 C7orf43,ENSG00000146826,-0.155421412476643
 C7orf41,ENSG00000180354,0.0729950958927321
 TSPAN7,ENSG00000156298,0.166181939985868
 TSPAN4,ENSG00000214063,0.227931867795382
 TSPAN5,ENSG00000168785,-0.268750762952415
 TSPAN8,ENSG00000127324,1.05598508781835
