 gene    name , gene    ENS ,Artery-Coronary
 YTHDF3,ENSG00000185728,0.114706611019332
 PPOX,ENSG00000143224,-0.114038411040368
 YTHDF1,ENSG00000149658,0.0707474456499287
 NPIPB11,ENSG00000254206,0.502827962770808
 ZNF679,ENSG00000197123,-0.0210155025236837
 GTSF1,ENSG00000170627,-1.32122770688137
 ERI1,ENSG00000104626,0.133430050520324
 NLK,ENSG00000087095,-0.430170092800796
 NLN,ENSG00000123213,-0.13766871842286
 SEPN1,ENSG00000162430,-0.0806540772751633
 PHLDB1,ENSG00000019144,0.052206705866145
 PHLDB2,ENSG00000144824,0.573301008575561
 PHLDB3,ENSG00000176531,0.047290274057108
 RSL24D1,ENSG00000137876,0.223857243637575
 MTMR14,ENSG00000163719,-0.187802982546585
 MTMR12,ENSG00000150712,-0.011993719499462
 MTMR11,ENSG00000014914,0.437287640566594
 UPP2,ENSG00000007001,0.364583302714827
 PTCHD4,ENSG00000244694,-0.109297502806421
 PTCHD3,ENSG00000182077,1.48357422779729
 PTCHD1,ENSG00000165186,0.174656408151838
 METAP1D,ENSG00000172878,0.688723083378093
 TCEB3,ENSG00000011007,0.0165866015931041
 TCEB2,ENSG00000103363,0.0500814225684969
 TCEB1,ENSG00000154582,0.0773690983034213
 CEP57L1,ENSG00000183137,0.0634688648449569
 C20orf197,ENSG00000176659,0.441093280525428
 C20orf195,ENSG00000125531,0.292068155686169
 C20orf194,ENSG00000088854,0.0560025183711365
 POR,ENSG00000127948,-0.0948491544042392
 ST3GAL3,ENSG00000126091,-0.0368903015152036
 ST3GAL2,ENSG00000157350,-0.39446233806324
 ST3GAL1,ENSG00000008513,0.715784709395677
 ST3GAL6,ENSG00000064225,-0.187732362066613
 ST3GAL5,ENSG00000115525,-0.801071739431723
 ST3GAL4,ENSG00000110080,0.247474343620675
 CTB-167G5.5,ENSG00000268864,-0.483938685231552
 CEP135,ENSG00000174799,-0.08788538520357
 BCKDHB,ENSG00000083123,0.115514502368026
 BCKDHA,ENSG00000248098,-0.325919619395041
 WIPF3,ENSG00000122574,0.850544671774135
 WIPF1,ENSG00000115935,0.0419202716291296
 MON1B,ENSG00000103111,-0.0868077193078022
 RBM4B,ENSG00000173914,-0.175866485700953
 TMEM178B,ENSG00000261115,-0.727881316887779
 TMEM178A,ENSG00000152154,-0.36353880235312
 RBM41,ENSG00000089682,-0.0711971985399976
 RBM42,ENSG00000126254,0.0160655542663563
 RBM43,ENSG00000184898,0.259059295947571
 RBM44,ENSG00000177483,0.585621626268564
 RBM45,ENSG00000155636,0.125573537398514
 RBM46,ENSG00000151962,0.248152391252183
 RBM47,ENSG00000163694,-0.272501427122792
 RBM48,ENSG00000127993,0.148728199567059
 LMO1,ENSG00000166407,-1.44065829443052
 PPM1G,ENSG00000115241,-0.0988627938664528
 PPM1F,ENSG00000100034,-0.287920444889102
 PPM1E,ENSG00000175175,-1.30906303147102
 PPM1D,ENSG00000170836,-0.0538660351569749
 PPM1B,ENSG00000138032,0.327188716641726
 PPM1N,ENSG00000213889,-0.0441833983456719
 PPM1M,ENSG00000164088,0.198713064197055
 PPM1L,ENSG00000163590,-0.0628712261860304
 PPM1K,ENSG00000163644,-0.027922877645865
 PPM1J,ENSG00000155367,-0.112352706474833
 PPM1H,ENSG00000111110,0.0894065129663952
 CHEK2,ENSG00000183765,-0.171479233148835
 CHEK1,ENSG00000149554,0.260021590780417
 UPF3B,ENSG00000125351,-0.13989526256463
 LIN28B,ENSG00000187772,-0.719535559786
 KPRP,ENSG00000203786,0.576542753489066
 GCFC2,ENSG00000005436,0.0918103237440197
 GINS2,ENSG00000131153,-0.310853923476688
 GINS3,ENSG00000181938,-0.349874012520205
 GINS1,ENSG00000101003,-0.703475499587555
 GINS4,ENSG00000147536,-0.63848415382222
 CYP2S1,ENSG00000167600,-0.414818678070292
 ADPRH,ENSG00000144843,0.0476406453608008
 ADPRM,ENSG00000170222,-0.0987846991144283
 ADI1,ENSG00000182551,0.363082344165636
 C9,ENSG00000113600,0.567627977468277
 C3,ENSG00000125730,1.42615489518053
 C2,ENSG00000166278,0.419473811662323
 C7,ENSG00000112936,1.69161932706063
 C6,ENSG00000039537,2.20152301766073
 C5,ENSG00000106804,0.10928783012516
 CHDC2,ENSG00000176034,0.236196308325732
 EXPH5,ENSG00000110723,-0.964835428050321
 CS,ENSG00000062485,-0.0839784309178633
 CP,ENSG00000047457,0.25933369327197
 RMND5A,ENSG00000153561,-0.304949772890519
 RMND5B,ENSG00000145916,-0.0244720330053982
 DLEU7,ENSG00000186047,0.14894895212634
 PISD,ENSG00000241878,0.0181397866715087
 SEPT12,ENSG00000140623,-1.58944140661656
 AP3B1,ENSG00000132842,-0.0479876704382736
 PP2D1,ENSG00000183977,-0.286244280630717
 AP3B2,ENSG00000103723,-0.333232071626805
 SPAG4,ENSG00000061656,-0.024750700266347
 PGA3,ENSG00000229859,-1.07410338429587
 PGA5,ENSG00000256713,0.528715552679887
 FAM154A,ENSG00000155875,-0.469552160429049
 VCX3B,ENSG00000205642,-0.29080928300188
 VCX3A,ENSG00000169059,-0.197027870793123
 FAM154B,ENSG00000188659,-0.00137666166219896
 PPP1CB,ENSG00000213639,0.532539109417995
 PPP1CC,ENSG00000186298,-0.0396150611158867
 PPP1CA,ENSG00000172531,-0.204233110472074
 MPPED1,ENSG00000186732,-0.0371472251804649
 MPPED2,ENSG00000066382,0.634715340498666
 SRP9,ENSG00000143742,-0.0377545115160549
 ZYX,ENSG00000159840,0.282012884238067
 ZNF460,ENSG00000197714,0.40611617376978
 VSIG10,ENSG00000176834,-0.0969890750796763
 HIF1AN,ENSG00000166135,0.00125200610350498
 DENND3,ENSG00000105339,0.167786459576247
 CREBRF,ENSG00000164463,0.155895135185316
 PPP1R16A,ENSG00000160972,-0.0812811943922866
 PPP1R16B,ENSG00000101445,-0.571416184028315
 BLNK,ENSG00000095585,-0.707267233522849
 KIAA1841,ENSG00000162929,-0.0762758782947054
 NUCB1,ENSG00000104805,0.193538740115797
 HSDL1,ENSG00000103160,-0.36721470168981
 HSDL2,ENSG00000119471,0.183667333778698
 NUCB2,ENSG00000070081,0.326740278830797
 SOCS5,ENSG00000171150,0.0564515703481392
 SOCS4,ENSG00000180008,0.166881256783136
 C16orf46,ENSG00000166455,-0.254655314897992
 SOCS1,ENSG00000185338,-0.200448884370896
 SRPR,ENSG00000182934,0.110781864845511
 SOCS3,ENSG00000184557,-0.0868059596989721
 SOCS2,ENSG00000120833,0.454859523296279
 PPP2CA,ENSG00000113575,0.0652966763339073
 PPP2CB,ENSG00000104695,0.0797845493849167
 SRPX,ENSG00000101955,0.795427881921749
 VPS72,ENSG00000163159,-0.165655781116845
 IL1R2,ENSG00000115590,0.131082528755823
 IL1R1,ENSG00000115594,0.509920388828429
 PTN,ENSG00000105894,1.0540101115915
 PTH,ENSG00000152266,-0.224965098897247
 ABHD10,ENSG00000144827,-0.160507254995702
 ABHD11,ENSG00000106077,-0.341278323778002
 ABHD12,ENSG00000100997,-0.277123048394817
 ABHD13,ENSG00000139826,0.282527322728402
 NGRN,ENSG00000182768,0.118739904579701
 PTS,ENSG00000150787,0.116202722829108
 ARPC3,ENSG00000111229,0.133854324343202
 ARPC2,ENSG00000163466,0.206432766001806
 ARPC5,ENSG00000162704,0.178072827017307
 ARPC4,ENSG00000241553,0.138207853758051
 ITPR2,ENSG00000123104,-0.209188445043653
 ITPR3,ENSG00000096433,0.0170415584522709
 ITPR1,ENSG00000150995,0.616482420866132
 IL1RN,ENSG00000136689,-0.0885042623087821
 ERCC6L2,ENSG00000182150,0.0787648451097099
 CASKIN2,ENSG00000177303,-0.166701420380687
 CASKIN1,ENSG00000167971,-1.48953385471741
 LAP3,ENSG00000002549,0.0955681468274834
 FAM217A,ENSG00000145975,0.08191738365978
 FAM217B,ENSG00000196227,0.136867229509528
 OPN5,ENSG00000124818,0.0596808659646352
 OPN4,ENSG00000122375,-1.47027201998205
 OPN3,ENSG00000054277,0.225500106787311
 TMEM30C,ENSG00000235156,0.0768961473023096
 LDOC1L,ENSG00000188636,0.0242356406397612
 HIVEP1,ENSG00000095951,0.10285652235216
 HIVEP2,ENSG00000010818,0.0316178996255665
 EOGT,ENSG00000163378,0.719932248295806
 AP000679.2,ENSG00000176984,-0.880315279866388
 STPG2,ENSG00000163116,-0.375963207782634
 STPG1,ENSG00000001460,-0.0695957837109344
 PGRMC2,ENSG00000164040,-0.00907354561222411
 PGRMC1,ENSG00000101856,-0.153780958479396
 KIAA1024,ENSG00000169330,0.0133403561500773
 TARM1,ENSG00000248385,0.130876545638972
 CMAS,ENSG00000111726,-0.0366194029317722
 SAMD14,ENSG00000167100,0.029867770809237
 SAMD12,ENSG00000177570,-0.49881079111977
 SAMD13,ENSG00000203943,-0.461280664337429
 SAMD11,ENSG00000187634,0.0508048374619173
 SPNS3,ENSG00000182557,-0.327478611475457
 RP11-93B14.6,ENSG00000167046,-0.182002873926979
 PCDH11X,ENSG00000102290,-1.35237417860234
 PCDH11Y,ENSG00000099715,-1.19093506112009
 IGF1R,ENSG00000140443,0.212050980301459
 CHSY3,ENSG00000198108,0.0796083902534467
 TEX9,ENSG00000151575,0.589933634723996
 CD3EAP,ENSG00000117877,-0.07546811838322
 TEX2,ENSG00000136478,0.854356716560743
 ARHGAP17,ENSG00000140750,0.131766436799891
 STARD8,ENSG00000130052,0.0459073390075329
 ARHGAP15,ENSG00000075884,1.02304356573071
 ARHGAP12,ENSG00000165322,-0.119419055710177
 ARHGAP10,ENSG00000071205,0.735784489529718
 BPIFA3,ENSG00000131059,-0.501862446618045
 STARD3,ENSG00000131748,-0.0724976803734405
 STARD6,ENSG00000174448,-0.379825118279867
 STARD7,ENSG00000084090,0.00410874247757826
 ARHGAP18,ENSG00000146376,0.261199224460539
 ARHGAP19,ENSG00000213390,0.113765127300412
 IL7R,ENSG00000168685,0.275675645371031
 PTRHD1,ENSG00000184924,-0.0403450530936646
 BCDIN3D,ENSG00000186666,0.0342415100711764
 HID1,ENSG00000167861,0.0915456502933528
 RING1,ENSG00000204227,-0.121825901043618
 FMR1NB,ENSG00000176988,-0.3989706989478
 ITPRIP,ENSG00000148841,0.449945044549787
 DDTL,ENSG00000099974,-0.104110501359734
 SETX,ENSG00000107290,-0.0811607564620041
 TMPPE,ENSG00000188167,-0.0750048329424675
 TIMD4,ENSG00000145850,-0.0409232973196334
 C4orf40,ENSG00000187533,0.103509441361699
 C4orf47,ENSG00000205129,-0.0425468615074225
 C4orf46,ENSG00000205208,-0.0914408146605439
 C4orf45,ENSG00000164123,-0.840337801867476
 PBRM1,ENSG00000163939,-0.0514591627173642
 C4orf48,ENSG00000243449,0.223200346748387
 KCNG4,ENSG00000168418,-0.341172427826576
 SYN3,ENSG00000185666,-0.128970205267362
 C15orf57,ENSG00000128891,0.0398732996830994
 C15orf56,ENSG00000176753,-0.725324373581147
 ERAL1,ENSG00000132591,-0.0800683484080408
 DDX17,ENSG00000100201,0.126481095258149
 ZNF124,ENSG00000196418,0.0207604335175989
 DDX10,ENSG00000178105,-0.209063333323184
 DDX11,ENSG00000013573,-0.15418912940016
 DDX18,ENSG00000088205,0.153389618236205
 VWCE,ENSG00000167992,0.343182000190199
 ARFIP1,ENSG00000164144,0.0875290943176075
 ARFIP2,ENSG00000132254,-0.0366372961560233
 TRIP10,ENSG00000125733,0.342558629174119
 TRIP11,ENSG00000100815,-0.0534383573185239
 TRIP12,ENSG00000153827,-0.0459323167162215
 TRIP13,ENSG00000071539,-0.279658511753346
 NCLN,ENSG00000125912,-0.095694304793784
 DNAL4,ENSG00000100246,-0.117090894027054
 DNAL1,ENSG00000119661,0.076681523362894
 OR2D2,ENSG00000166368,-0.22588225607406
 OR2D3,ENSG00000178358,-0.242230779441141
 FGFBP2,ENSG00000137441,-0.563775133299756
 FGFBP1,ENSG00000137440,-1.49096766236701
 ARMC10,ENSG00000170632,0.129493553134284
 ARMC12,ENSG00000157343,0.206261999948382
 METTL21C,ENSG00000139780,-0.28347799174688
 NTPCR,ENSG00000135778,-0.16402907020572
 CSTF2T,ENSG00000177613,-0.041147435905947
 DKFZP434O1614,ENSG00000258729,0.328638297438131
 TAS1R1,ENSG00000173662,0.0745041205970106
 TAS1R3,ENSG00000169962,-0.212038947286675
 TAS1R2,ENSG00000179002,-0.00149523966284787
 FAM73A,ENSG00000180488,0.0247996339861759
 FAM73B,ENSG00000148343,-0.0889447503727709
 HSBP1,ENSG00000230989,0.0597495589247523
 GTF2E1,ENSG00000153767,-0.127754391872366
 GTF2E2,ENSG00000197265,-0.0750730654459061
 PABPC1L2B,ENSG00000184388,-0.397299338762672
 PABPC1L2A,ENSG00000186288,-0.0235138448463016
 PLEK2,ENSG00000100558,-0.699376616267062
 TCTE3,ENSG00000184786,0.520813293287371
 TCTE1,ENSG00000146221,-0.759176263500996
 CD40,ENSG00000101017,0.293420152512957
 ADAM33,ENSG00000149451,0.122771148006325
 SYNGR3,ENSG00000127561,-1.25550073089732
 FRK,ENSG00000111816,1.16173406732902
 RP11-47I22.3,ENSG00000232774,-0.180468124964127
 MSH2,ENSG00000095002,-0.422248380389839
 MSH3,ENSG00000113318,-0.0406083609087368
 MGLL,ENSG00000074416,0.0751833597370997
 MSH5,ENSG00000204410,0.0894517937680299
 TACC1,ENSG00000147526,0.250684889859629
 MUC3A,ENSG00000169894,0.314084481243881
 C16orf58,ENSG00000140688,-0.0163256339492775
 PACSIN1,ENSG00000124507,-0.716418717747746
 PACSIN3,ENSG00000165912,-0.308188519826667
 PACSIN2,ENSG00000100266,0.509619828580467
 COPA,ENSG00000122218,-0.0184192462069847
 COPE,ENSG00000105669,-0.0350260496811506
 HIST2H2AB,ENSG00000184270,-0.258812059453291
 HIST2H2AC,ENSG00000184260,0.00148938000588732
 PM20D2,ENSG00000146281,0.151230657205071
 TOE1,ENSG00000132773,-0.0527589927959054
 GPR135,ENSG00000181619,0.468741063764156
 GPR137,ENSG00000173264,-0.240193405018923
 PAH,ENSG00000171759,-0.333374728128388
 GPR132,ENSG00000183484,-0.0366768937488281
 GPR139,ENSG00000180269,-0.199931312574707
 MFRP,ENSG00000235718,-0.195237066500752
 ATF7IP,ENSG00000171681,-0.0257055821507385
 GOPC,ENSG00000047932,-0.0699582476264972
 HAL,ENSG00000084110,0.117758057408381
 ERLEC1,ENSG00000068912,0.282710610789903
 KIAA1551,ENSG00000174718,0.0523332600615794
 MCMDC2,ENSG00000178460,-0.159229134762096
 LRRC70,ENSG00000186105,0.196051946200423
 LRRC71,ENSG00000160838,0.575476103242236
 LRRC72,ENSG00000205858,-0.242763505379359
 LRRC73,ENSG00000204052,0.438398120656423
 ZAR1L,ENSG00000189167,-0.623798043948891
 RAI14,ENSG00000039560,-0.0823695299739715
 PNPLA3,ENSG00000100344,0.862803023371914
 PNPLA2,ENSG00000177666,0.507188532450649
 PNPLA1,ENSG00000180316,-0.869307977400664
 PNPLA7,ENSG00000130653,0.153593977655974
 PNPLA6,ENSG00000032444,-0.130163633659595
 PNPLA5,ENSG00000100341,0.0933031670255101
 PNPLA4,ENSG00000006757,-0.213191958036247
 PNPLA8,ENSG00000135241,0.0575534528130318
 PINLYP,ENSG00000234465,0.125166491975875
 SFPQ,ENSG00000116560,0.162849613393476
 THSD7B,ENSG00000144229,0.192704908152219
 FLG2,ENSG00000143520,1.12743253627315
 PHTF1,ENSG00000116793,-0.0876709069695533
 THSD7A,ENSG00000005108,0.000763684910758876
 GPR88,ENSG00000181656,0.266643358152969
 WBP1L,ENSG00000166272,0.178017274861609
 VCPIP1,ENSG00000175073,0.0680254205498271
 GPR82,ENSG00000171657,-0.190787648880452
 GPR83,ENSG00000123901,1.02405677344369
 GPR84,ENSG00000139572,0.39938111470919
 GPR85,ENSG00000164604,-1.42138323962117
 GPR87,ENSG00000138271,0.363079738954938
 WBP11,ENSG00000084463,-0.0304374538251856
 ZC3HAV1L,ENSG00000146858,-0.0640507207329831
 TARDBP,ENSG00000120948,0.115347036470921
 PRKRIP1,ENSG00000128563,-0.124073683291406
 PALLD,ENSG00000129116,0.769606470181069
 RBMS1,ENSG00000153250,0.30644473235514
 RBMS3,ENSG00000144642,0.496547459925021
 RBMS2,ENSG00000076067,0.00250871558670561
 NOXA1,ENSG00000188747,-0.302913471734609
 DAD1,ENSG00000129562,0.29297497129569
 GDF9,ENSG00000164404,-0.0147395772445429
 GDF3,ENSG00000184344,1.04370379722918
 GDF7,ENSG00000143869,0.380474336790907
 GDF6,ENSG00000156466,1.00569121489637
 GDF5,ENSG00000125965,-0.29356308519619
 NPIPB3,ENSG00000169246,-0.10023800209884
 NPIPB5,ENSG00000243716,0.112574045033397
 NPIPB4,ENSG00000185864,-0.00168889387885884
 NPIPB7,ENSG00000233232,-0.198342524816403
 NPIPB6,ENSG00000198156,-0.490626439728946
 NPIPB8,ENSG00000255524,-0.563136090990315
 AC007431.1,ENSG00000166329,-0.0592372553905716
 C3orf20,ENSG00000131379,-0.155869888404792
 C3orf22,ENSG00000180697,0.68147236283078
 WNT9B,ENSG00000158955,0.830341703803363
 WNT9A,ENSG00000143816,0.154328987009662
 C3orf27,ENSG00000198685,0.223291305714516
 AC021218.2,ENSG00000204876,-0.341905777997901
 RP11-347C12.1,ENSG00000198064,0.0773714839176234
 RP11-347C12.3,ENSG00000258130,-0.0025593664430931
 LGSN,ENSG00000146166,-0.187593062895598
 CCDC102A,ENSG00000135736,0.198517759772856
 CCDC102B,ENSG00000150636,0.430897046953111
 COX8C,ENSG00000187581,0.847073076324036
 COX8A,ENSG00000176340,-0.163290578924803
 LSG1,ENSG00000041802,0.0235500359774829
 FASLG,ENSG00000117560,-0.0175605505980623
 HNRNPLL,ENSG00000143889,0.11153829726858
 RP11-9B6.1,ENSG00000248511,0.337466003428477
 SNRPA1,ENSG00000131876,0.0419858441803017
 C9orf171,ENSG00000188523,-1.77695164676525
 C9orf170,ENSG00000204446,-1.22011290831839
 C9orf173,ENSG00000197768,0.220967503312022
 C9orf172,ENSG00000232434,0.550204882568548
 BRMS1,ENSG00000174744,0.115542015102057
 FOXK2,ENSG00000141568,-0.156417574743696
 FOXK1,ENSG00000164916,-0.0888464005794453
 RAX2,ENSG00000173976,0.0791422462411921
 CSAD,ENSG00000139631,0.356825440773308
 TMEM119,ENSG00000183160,-0.365452709013802
 IGFLR1,ENSG00000126246,-0.116179820268811
 IL1A,ENSG00000115008,-0.96025482271491
 TMEM110,ENSG00000213533,0.384841693228682
 PIM2,ENSG00000102096,-0.122285358178974
 TMEM114,ENSG00000232258,-0.118252992726392
 TMEM115,ENSG00000126062,0.0703148564398484
 TMEM116,ENSG00000198270,0.231621692192825
 TMEM117,ENSG00000139173,-0.0959782605080963
 AC104794.4,ENSG00000233502,0.680855377070027
 SLC35A4,ENSG00000176087,0.0614157861968049
 SLC35A5,ENSG00000138459,0.0951407609548505
 SLC35A1,ENSG00000164414,0.110373325106166
 SLC35A2,ENSG00000102100,0.0363842275753997
 SLC35A3,ENSG00000117620,0.238562325032228
 MPDZ,ENSG00000107186,-0.0722141086354797
 ASIC4,ENSG00000072182,-0.741371080419628
 ASIC1,ENSG00000110881,0.498421714358645
 ASIC3,ENSG00000213199,-0.537578491083788
 ABCB11,ENSG00000073734,0.622900790302584
 ABCB10,ENSG00000135776,0.226823136581746
 MMD2,ENSG00000136297,0.814596218919939
 PMP22,ENSG00000109099,0.305588717999671
 RBPMS,ENSG00000157110,0.610183080416412
 TOX4,ENSG00000092203,0.0850758523904808
 TOX3,ENSG00000103460,-0.262810804321701
 STON2,ENSG00000140022,0.570148338186063
 STON1,ENSG00000243244,0.263688599602319
 BEST3,ENSG00000127325,0.034880596335484
 BEST2,ENSG00000039987,-0.750201549596778
 BEST1,ENSG00000167995,0.146256856485648
 BEST4,ENSG00000142959,-0.558642655929147
 AP000708.1,ENSG00000255537,-0.273333366532091
 PXDC1,ENSG00000168994,0.363480052875573
 FYTTD1,ENSG00000122068,0.120742928378269
 KIAA1614,ENSG00000135835,-0.0918190432294953
 TNPO2,ENSG00000105576,-0.146269640410095
 TNPO3,ENSG00000064419,-0.0681035067568024
 TNPO1,ENSG00000083312,0.291837599179041
 NSDHL,ENSG00000147383,-0.325404912768549
 KCNG1,ENSG00000026559,-0.310368323521729
 METTL8,ENSG00000123600,-0.0964228635557806
 METTL9,ENSG00000197006,-0.0841559849820438
 COLCA2,ENSG00000214290,0.219600798832768
 METTL3,ENSG00000165819,0.0195830133727112
 METTL4,ENSG00000101574,-0.0323383437357323
 METTL5,ENSG00000138382,0.372099668147787
 METTL6,ENSG00000206562,-0.163752074209688
 FDX1L,ENSG00000267673,-0.119193799025139
 SLC18B1,ENSG00000146409,-0.129826640734812
 HCFC2,ENSG00000111727,0.151432858512155
 ROPN1,ENSG00000065371,0.579670428630351
 ASZ1,ENSG00000154438,-0.134763849835887
 FOXD4L5,ENSG00000204779,-0.00822041630982883
 FOXD4L1,ENSG00000184492,-0.326115365664066
 FOXD4L3,ENSG00000187559,-0.180973235867567
 MOV10L1,ENSG00000073146,-0.135079480571543
 STON1-GTF2A1L,ENSG00000068781,1.07489358729452
 FAM63A,ENSG00000143409,-0.267386623852581
 PCSK1N,ENSG00000102109,-2.0113417714702
 FAM63B,ENSG00000128923,0.254964082223029
 C8orf76,ENSG00000189376,-0.0221131409905917
 C8orf74,ENSG00000171060,-0.40724476086864
 PDPK1,ENSG00000140992,-0.155260880002026
 RP11-248J23.6,ENSG00000269948,0.642023252027049
 RPF1,ENSG00000117133,0.0423016743234878
 RPF2,ENSG00000197498,0.166475568140394
 ZNF688,ENSG00000229809,0.0225137459477801
 ZNF689,ENSG00000156853,-0.112399390463585
 ZNF682,ENSG00000197124,0.0504615437454122
 ZNF683,ENSG00000176083,-0.622167208821641
 ZNF687,ENSG00000143373,-0.193316362196996
 ZNF684,ENSG00000117010,-0.0459184137603377
 AP5M1,ENSG00000053770,-0.0114118282952032
 PCDHGC3,ENSG00000240184,-0.274688007316455
 PCDHGC4,ENSG00000242419,-0.202264006788347
 PCDHGC5,ENSG00000240764,-0.0179405709240707
 FKBP6,ENSG00000077800,-0.104455974880425
 POP1,ENSG00000104356,-0.106182125444019
 POP5,ENSG00000167272,0.0732544257320199
 POP4,ENSG00000105171,0.0910488807063457
 ACE2,ENSG00000130234,0.938160863704092
 OR2L13,ENSG00000196071,-0.277335954433642
 FKBP3,ENSG00000100442,-0.196135328262632
 MYO18A,ENSG00000196535,0.253231276230601
 MYO18B,ENSG00000133454,2.01434079886607
 PRG4,ENSG00000116690,-1.34864707908314
 PRG3,ENSG00000156575,-0.222257784408763
 PRG2,ENSG00000186652,-0.517036426488941
 FKBP8,ENSG00000105701,0.106933540884591
 FKBP9,ENSG00000122642,0.0633127363825325
 CMTM5,ENSG00000166091,0.63265222196319
 FAM133B,ENSG00000234545,-0.0508356238273114
 FAM133A,ENSG00000179083,1.50600380792311
 NCAPD2,ENSG00000010292,-0.032695831050976
 NCAPD3,ENSG00000151503,-0.108866636519176
 CCDC88C,ENSG00000015133,-0.339407254355019
 VGLL4,ENSG00000144560,0.246993899757378
 ZNF350,ENSG00000256683,0.0891374152752246
 ZNF358,ENSG00000198816,-0.0700052204496153
 OR8D1,ENSG00000196341,0.0164401753267847
 SOAT2,ENSG00000167780,0.67282483063608
 WDR93,ENSG00000140527,0.0461493669428475
 SOAT1,ENSG00000057252,0.24566694650458
 SRGAP1,ENSG00000196935,-0.225803730243273
 SRGAP3,ENSG00000196220,-0.790981831785529
 DLK1,ENSG00000185559,0.845776462896304
 DLK2,ENSG00000171462,-0.519034682665626
 SMC3,ENSG00000108055,-0.0542119976215939
 SMC2,ENSG00000136824,-0.244284321331528
 SMC5,ENSG00000198887,0.0600885871889693
 SMC4,ENSG00000113810,0.685358670410853
 PYROXD1,ENSG00000121350,0.00212533998120169
 SMC6,ENSG00000163029,-0.172065624940959
 WBSCR17,ENSG00000185274,0.103405029693023
 LTB,ENSG00000227507,0.417704280978494
 LTA,ENSG00000226979,-0.221139611811379
 GRIPAP1,ENSG00000068400,-0.236142550935378
 CALML3,ENSG00000178363,0.108687560321834
 ARL8B,ENSG00000134108,0.0577207332151897
 ARL8A,ENSG00000143862,0.0644557088447272
 C1orf68,ENSG00000198854,0.67563717404058
 TTC7B,ENSG00000165914,-0.294088604450463
 TTC7A,ENSG00000068724,0.0730224280742777
 C1orf63,ENSG00000117616,0.184132903334292
 C1orf61,ENSG00000125462,-1.14865728289407
 GYG1,ENSG00000163754,0.454774244878558
 C1orf64,ENSG00000183888,-0.565224510851351
 C1orf65,ENSG00000178395,-0.709314578322199
 NUBP2,ENSG00000095906,-0.051157377803143
 TWIST2,ENSG00000233608,0.38337237313413
 HNF1A,ENSG00000135100,-0.419039905022224
 PDIK1L,ENSG00000175087,-0.00121121387220388
 ANKRD13D,ENSG00000172932,-0.11876680453586
 PTK2B,ENSG00000120899,-0.51106077847351
 UBBP4,ENSG00000263563,0.430657610672458
 KIAA1468,ENSG00000134444,0.0224858017574198
 MKLN1,ENSG00000128585,0.0460359622554887
 PROM2,ENSG00000155066,-0.27384545329738
 PROM1,ENSG00000007062,-2.0254121199375
 SLC41A1,ENSG00000133065,0.0073774976631212
 SLC41A3,ENSG00000114544,0.0270200101780424
 SLC41A2,ENSG00000136052,-0.111153458450721
 CSF1,ENSG00000184371,0.39200785523253
 CSF2,ENSG00000164400,0.249100997054904
 CSF3,ENSG00000108342,-0.0977462517030896
 EMR2,ENSG00000127507,0.131721513210269
 EMR3,ENSG00000131355,0.169264373108765
 CTD-2547L24.3,ENSG00000258875,-0.442719601108933
 CNTN2,ENSG00000184144,0.917778645578837
 CNTN3,ENSG00000113805,-1.29013122678937
 CNTN1,ENSG00000018236,-0.846074238582658
 CNTN6,ENSG00000134115,-2.21459769340507
 CNTN4,ENSG00000144619,0.119066067185444
 CNTN5,ENSG00000149972,-1.40720853989366
 CDC42BPG,ENSG00000171219,-0.549622673607333
 CDC42BPA,ENSG00000143776,0.158359772659155
 FOCAD,ENSG00000188352,0.106013453039816
 TXNRD2,ENSG00000184470,-0.167405220979659
 TXNRD3,ENSG00000197763,0.0175148825854489
 TXNRD1,ENSG00000198431,0.850191879549662
 UBE2E1,ENSG00000170142,0.0807634773028519
 UBE2E3,ENSG00000170035,-0.107562795156734
 UBE2E2,ENSG00000182247,0.52525389020872
 CNGA1,ENSG00000198515,0.0478287900945173
 CNGA2,ENSG00000183862,0.0651348827291421
 CNGA3,ENSG00000144191,-0.657582516268541
 CNGA4,ENSG00000132259,-0.32767472714363
 RPL7L1,ENSG00000146223,-0.0216954402095686
 MCM3,ENSG00000112118,-0.288446850022862
 DUSP18,ENSG00000167065,-0.10030172228649
 CCDC47,ENSG00000108588,0.0674956528409516
 CCDC43,ENSG00000180329,0.0234788717103952
 CCDC42,ENSG00000161973,1.54368384354799
 CCDC41,ENSG00000173588,-0.286417098308525
 FAM211B,ENSG00000178026,0.0176864779390591
 ATRX,ENSG00000085224,0.054584445407817
 CDKL4,ENSG00000205111,-0.716205841035241
 TRIM33,ENSG00000197323,0.012806855870893
 CDKL1,ENSG00000100490,-0.0507562929850286
 CDKL3,ENSG00000006837,-0.130820775343402
 CDKL2,ENSG00000138769,0.328481294517308
 FBXO22,ENSG00000167196,0.02253407296154
 FBXO21,ENSG00000135108,-0.102344865570123
 FBXO27,ENSG00000161243,-0.211550661952989
 DUSP13,ENSG00000079393,-1.54543101434197
 FBXO25,ENSG00000147364,-0.0995544556408263
 FBXO28,ENSG00000143756,0.221890484267831
 AIM1,ENSG00000112297,-0.117472495683942
 AIM2,ENSG00000163568,0.613028917513098
 FAM107A,ENSG00000168309,-0.0270340246507223
 FAM107B,ENSG00000065809,0.651121863679678
