 gene    name , gene    ENS ,Artery-Tibial
 HNRNPCL1,ENSG00000179172,-0.0791617430282352
 INSIG2,ENSG00000125629,0.747747423102525
 INSIG1,ENSG00000186480,-0.0540061352050096
 ARL14EPL,ENSG00000268223,-0.582472088279837
 ABCA8,ENSG00000141338,0.331925792599603
 ABCA9,ENSG00000154258,-0.317705788210094
 ACSM5,ENSG00000183549,-0.591984352754438
 TAF13,ENSG00000197780,-0.0603432049794144
 TAF12,ENSG00000120656,-0.00300043811634299
 TAF11,ENSG00000064995,-0.185491541226536
 TAF10,ENSG00000166337,-0.47952546628237
 FH,ENSG00000091483,-0.00336988523571011
 NDUFV3,ENSG00000160194,0.0329180812706317
 MDK,ENSG00000110492,-0.49804136785905
 NDUFV1,ENSG00000167792,-0.201919475804241
 CUL9,ENSG00000112659,-0.128756576115613
 LAMA1,ENSG00000101680,-0.852925172740824
 LAMA2,ENSG00000196569,0.626626938753566
 FLAD1,ENSG00000160688,-0.288905235179997
 LAMA4,ENSG00000112769,1.23702730480384
 LAMA5,ENSG00000130702,1.62340000405835
 TAF1C,ENSG00000103168,-0.231952015016275
 TAF1B,ENSG00000115750,-0.0926765653292082
 F3,ENSG00000117525,0.577315972251053
 TRIOBP,ENSG00000100106,0.587922242762134
 TAF1D,ENSG00000166012,-0.336815035554982
 F8,ENSG00000185010,-0.673834551349916
 ASCL3,ENSG00000176009,-0.268404219256252
 HTR3E,ENSG00000186038,-0.142009581914128
 HTR3B,ENSG00000149305,-0.820608355728519
 HTR3C,ENSG00000178084,-0.308681184945067
 HTR3A,ENSG00000166736,-2.44464761142426
 HS2ST1,ENSG00000153936,-0.230284366788028
 BAALC,ENSG00000164929,-2.49311032207366
 RTDR1,ENSG00000100218,-0.439454405914155
 PDZD4,ENSG00000067840,0.916481346551704
 DYNLRB2,ENSG00000168589,-0.919705785302737
 DYNLRB1,ENSG00000125971,0.36478404208842
 FAM105B,ENSG00000154124,-0.21321325726524
 CYR61,ENSG00000142871,2.23684763742084
 NUP155,ENSG00000113569,0.0936480510681991
 ABO,ENSG00000175164,-1.6880340162007
 ABR,ENSG00000159842,0.552035976304319
 ATP4A,ENSG00000105675,-0.977607304187061
 ATP4B,ENSG00000186009,0.596298420800107
 FAM228B,ENSG00000219626,0.542033002151121
 FAM228A,ENSG00000186453,-0.128546894739883
 TEPP,ENSG00000159648,-1.78194600996003
 ZNF705G,ENSG00000215372,-0.153009875995571
 ZNF705D,ENSG00000215343,0.0561246774771683
 ZNF705A,ENSG00000196946,0.0912265017466121
 TEP1,ENSG00000129566,0.453104312568904
 TEX261,ENSG00000144043,0.00172739377084683
 EIF4A1,ENSG00000161960,-0.0220570709823906
 TEX264,ENSG00000164081,-0.254526800762059
 SAMD9L,ENSG00000177409,0.856417725981338
 C1QC,ENSG00000159189,-0.127490385007355
 C1QB,ENSG00000173369,-0.54252717234088
 C1QA,ENSG00000173372,-0.262953422332223
 PKHD1,ENSG00000170927,-1.19805638527686
 VSIG8,ENSG00000243284,-0.119375437191401
 VSIG4,ENSG00000155659,0.399099561322558
 VSIG2,ENSG00000019102,0.712336904234664
 VSIG1,ENSG00000101842,-1.14633032890973
 SHPRH,ENSG00000146414,0.516619384478899
 ADORA2A,ENSG00000128271,0.145142323562316
 ADORA2B,ENSG00000170425,-1.64972693475612
 NKAP,ENSG00000101882,0.0891728058472506
 RP11-321F6.1,ENSG00000259471,-0.0412338751455727
 CSK,ENSG00000103653,-0.476159212857126
 CNOT11,ENSG00000158435,-0.0704045267182311
 CNOT10,ENSG00000182973,0.281817420786454
 MKI67IP,ENSG00000155438,-0.0958068825248721
 TRIM49B,ENSG00000182053,0.124969608347957
 TRIM49C,ENSG00000204449,0.042582974237034
 CD74,ENSG00000019582,0.218060505516361
 CD70,ENSG00000125726,-1.16194456994735
 CD72,ENSG00000137101,-0.650668366489024
 CLOCK,ENSG00000134852,0.233775635174808
 SH3BP4,ENSG00000130147,0.684184519400441
 SH3BP5,ENSG00000131370,0.109975733179561
 SH3BP1,ENSG00000100092,-1.16747125509555
 SH3BP2,ENSG00000087266,-1.06189683922206
 MCFD2,ENSG00000180398,0.153519048102024
 FASTKD5,ENSG00000215251,-0.0204369572342671
 FASTKD2,ENSG00000118246,0.160112733022567
 FASTKD3,ENSG00000124279,-0.387217717118417
 FASTKD1,ENSG00000138399,-0.686719630791418
 CYB5D1,ENSG00000182224,-0.251083849895397
 CYB5D2,ENSG00000167740,-0.0152899500643336
 SRP72,ENSG00000174780,0.26149131940287
 MAPK4,ENSG00000141639,2.11806607933758
 PAF1,ENSG00000006712,0.0849402190317334
 REP15,ENSG00000174236,-1.16530988767007
 NTSR1,ENSG00000101188,-2.86363645883262
 SPATC1,ENSG00000186583,-1.2461852445607
 AATK,ENSG00000181409,-2.18458399845266
 GNB1L,ENSG00000185838,-0.0337037205425581
 UNC119,ENSG00000109103,-0.409909803586857
 MFSD9,ENSG00000135953,0.210026687283278
 MFSD8,ENSG00000164073,-0.00443241701775788
 KCND3,ENSG00000171385,0.8779719683477
 KCND2,ENSG00000184408,-0.818003891552072
 CCHCR1,ENSG00000204536,-0.360653820484596
 MFSD1,ENSG00000118855,0.0710232963201379
 MFSD3,ENSG00000167700,-0.818557725672045
 ABHD14A,ENSG00000248487,-0.373435299255155
 MFSD4,ENSG00000174514,-1.38591978317303
 MFSD7,ENSG00000169026,-1.12435647051068
 ABHD14B,ENSG00000114779,0.301528352853887
 TAMM41,ENSG00000144559,0.0423529882184907
 MAP6D1,ENSG00000180834,-1.01266417239173
 NCDN,ENSG00000020129,-0.612505447895689
 KAT6B,ENSG00000156650,0.590505831948217
 KAT6A,ENSG00000083168,0.0119770091920147
 BHLHE40,ENSG00000134107,1.14811276697543
 BHLHE41,ENSG00000123095,0.498022552884923
 MAGI3,ENSG00000081026,0.210153566465265
 MAGI1,ENSG00000151276,-0.130635324368426
 ZNF337,ENSG00000130684,-0.205716519735529
 UGT2B7,ENSG00000171234,-0.529712158434695
 UGT2B4,ENSG00000156096,0.0557150459302969
 NGEF,ENSG00000066248,0.463271839432711
 ST7-OT4,ENSG00000214188,0.218818098852981
 GAPT,ENSG00000175857,0.869004633547969
 BST1,ENSG00000109743,1.59819762233857
 BST2,ENSG00000130303,-0.771005038557522
 ZNF335,ENSG00000198026,0.102961305174894
 CARM1,ENSG00000142453,0.196286269767167
 ALDH1B1,ENSG00000137124,3.47081726509448
 SMTNL1,ENSG00000214872,-0.975340296248619
 IMPG2,ENSG00000081148,-0.218560382084222
 IMPG1,ENSG00000112706,-0.217021918262803
 VWA5A,ENSG00000110002,0.175528008518851
 ATP6AP1L,ENSG00000205464,-0.0760930662882702
 LRRC14B,ENSG00000185028,-1.13308926221568
 TNIK,ENSG00000154310,-0.268056032177346
 SERPING1,ENSG00000149131,1.84301072626614
 GCSAM,ENSG00000174500,-0.73768406056132
 ZNF267,ENSG00000185947,-0.512519844330442
 CYP27B1,ENSG00000111012,-0.675313961187355
 LY6E,ENSG00000160932,-0.800580956152584
 LY6D,ENSG00000167656,-1.28143186309685
 LY6K,ENSG00000160886,-0.309866000416264
 LY6H,ENSG00000176956,-2.95033756908188
 OCLN,ENSG00000197822,-1.39337021332654
 TYW5,ENSG00000162971,-0.145718491123761
 OCLM,ENSG00000262180,0.109336261414669
 TYW1,ENSG00000198874,0.107870651281701
 TYW3,ENSG00000162623,0.483230733117027
 GPR37L1,ENSG00000170075,-1.92017355529004
 CFC1,ENSG00000136698,-0.260827800017477
 SPATA22,ENSG00000141255,-0.833694864667339
 SPATA20,ENSG00000006282,-0.142674331611307
 SPATA21,ENSG00000187144,-1.04661517743009
 CYCS,ENSG00000172115,-0.175652391720554
 SPATA25,ENSG00000149634,0.0707168089726616
 DENND1C,ENSG00000205744,-1.57248140055866
 TCP10L2,ENSG00000166984,-0.470073548418959
 MCUR1,ENSG00000050393,-0.216768384413131
 C2orf70,ENSG00000173557,-1.49585435469423
 C2orf71,ENSG00000179270,-1.6719571133597
 C2orf72,ENSG00000204128,-2.85242893356919
 C2orf73,ENSG00000177994,-0.633053968687744
 PCP4L1,ENSG00000248485,0.362629152768697
 C2orf76,ENSG00000186132,0.391972044975701
 C2orf78,ENSG00000187833,-0.208851941716136
 SERPINA1,ENSG00000197249,-0.545287525420968
 KIAA0226L,ENSG00000102445,-1.16836480528561
 DENND1A,ENSG00000119522,0.201668140278241
 SERPINA3,ENSG00000196136,0.141567302223307
 SERPINA4,ENSG00000100665,-0.20285004774464
 RP11-1070N10.3,ENSG00000258572,0.486703732551227
 SERPINA5,ENSG00000188488,-0.460448721668353
 SERPINA6,ENSG00000170099,-0.187741567163616
 CYC1,ENSG00000179091,-0.298660058508304
 SPATA2L,ENSG00000158792,-0.0422462322683915
 CYP39A1,ENSG00000146233,-0.557970120940038
 SCAMP4,ENSG00000227500,-0.262788870093175
 AC016757.3,ENSG00000186235,-0.805203016129593
 SCAMP2,ENSG00000140497,0.105444978496816
 SCAMP3,ENSG00000116521,-0.3043756545819
 SCAMP1,ENSG00000085365,0.296751656157559
 RTL1,ENSG00000254656,-1.72930037631187
 TSPAN2,ENSG00000134198,2.94650022450605
 C7orf43,ENSG00000146826,-0.662274982062636
 C7orf41,ENSG00000180354,0.30826999242018
 TSPAN7,ENSG00000156298,-1.05634877668824
 TSPAN4,ENSG00000214063,0.197505543552455
 TSPAN5,ENSG00000168785,-1.88548846014388
 TSPAN8,ENSG00000127324,2.63365980327708
 TSPAN9,ENSG00000011105,0.460644792998611
 ZNF444,ENSG00000167685,-0.0327370095255151
 ZNF445,ENSG00000185219,0.0510922828540044
 ZNF446,ENSG00000083838,-0.0398705660236157
 ZNF440,ENSG00000171295,-0.543455984647382
 ZNF441,ENSG00000197044,0.322956354038737
 ZNF442,ENSG00000198342,0.626260325968641
 ZNF443,ENSG00000180855,-0.393359923069061
 ZNF449,ENSG00000173275,0.273789568869146
 L3MBTL1,ENSG00000185513,-0.117199660947222
 L3MBTL3,ENSG00000198945,0.236351706743178
 L3MBTL2,ENSG00000100395,-0.145737025940937
 L3MBTL4,ENSG00000154655,-0.399582049247802
 SERAC1,ENSG00000122335,0.79657924232878
 CINP,ENSG00000100865,-0.270832140252546
 TJP3,ENSG00000105289,-2.9311699734402
 RASD2,ENSG00000100302,-1.69642082847124
 RASD1,ENSG00000108551,-1.78113742472238
 TIFAB,ENSG00000255833,-0.317717459392342
 TRABD,ENSG00000170638,-0.501465928748065
 FAM175A,ENSG00000163322,0.791976227670011
 FAM175B,ENSG00000165660,0.275556719641347
 THBS2,ENSG00000186340,1.46456649572659
 THBS3,ENSG00000169231,0.792633841465674
 THBS1,ENSG00000137801,1.86861968229992
 CTD-2368P22.1,ENSG00000176593,-0.405866130132054
 MYL10,ENSG00000106436,2.24260854414075
 DSTN,ENSG00000125868,2.61953107858226
 AP1G1,ENSG00000166747,-0.160544045694522
 AP1G2,ENSG00000213983,-1.40495746100385
 BUD31,ENSG00000106245,0.180375175107882
 RPE65,ENSG00000116745,0.505769070106406
 XKRX,ENSG00000182489,-0.519982559832355
 GRAP,ENSG00000154016,-1.02716843365677
 GOLM1,ENSG00000135052,-0.901317735983676
 XKR4,ENSG00000206579,-0.576468281042595
 XKR7,ENSG00000260903,-1.99670442395546
 XKR9,ENSG00000221947,-0.587945889095227
 XKR8,ENSG00000158156,-0.0953543536248236
 RP11-451M19.3,ENSG00000203876,-0.684347504865688
 HSP90AA1,ENSG00000080824,-0.306422950793952
 PALD1,ENSG00000107719,0.015795401019813
 SCP2,ENSG00000116171,0.228078014644575
 SELP,ENSG00000174175,2.06095836429349
 NNAT,ENSG00000053438,-2.61948558873969
 RAB37,ENSG00000172794,-1.84521107704989
 AMTN,ENSG00000187689,-0.197117047419177
 RAB35,ENSG00000111737,0.104031426122796
 RAB34,ENSG00000109113,1.07234875878806
 HJURP,ENSG00000123485,-0.997894645888495
 RAB32,ENSG00000118508,1.36591619155974
 RAB30,ENSG00000137502,0.112370923501327
 RAB38,ENSG00000123892,-0.487794878260749
 DOK2,ENSG00000147443,0.136412989380918
 DOK3,ENSG00000146094,-0.833576970109023
 DOK1,ENSG00000115325,0.519104667446092
 DOK6,ENSG00000206052,0.141602799919694
 DOK7,ENSG00000175920,-0.345325877912789
 DOK4,ENSG00000125170,0.610367486263327
 DOK5,ENSG00000101134,-0.394237380835896
 C19orf66,ENSG00000130813,-0.0855018157906662
 C19orf67,ENSG00000188032,0.0397450001377684
 WDR92,ENSG00000243667,0.409625557580767
 RAB3D,ENSG00000105514,0.28409164767719
 RAB3C,ENSG00000152932,-2.33252633548312
 RAB3B,ENSG00000169213,-3.73034879697574
 ARMC8,ENSG00000114098,-0.0175518017878094
 ARMC9,ENSG00000135931,0.293855285652565
 ARMC6,ENSG00000105676,-0.314146591911477
 ARMC7,ENSG00000125449,-0.244137224668235
 ARMC4,ENSG00000169126,2.05842842442251
 ARMC2,ENSG00000118690,0.698060217386275
 ARMC3,ENSG00000165309,-1.16301861854271
 ARMC1,ENSG00000104442,0.466593239462909
 C19orf60,ENSG00000006015,-0.115333996925632
 PDCD6IP,ENSG00000170248,0.334976616499674
 GDNF,ENSG00000168621,-0.409467419819977
 ACTL6B,ENSG00000077080,-1.80659205289581
 EIF5,ENSG00000100664,-0.309357544308015
 WNT16,ENSG00000002745,-2.56163872045526
 WNT11,ENSG00000085741,1.35467698933264
 RANGRF,ENSG00000108961,-0.06986433660936
 HSPA2,ENSG00000126803,0.360711852046662
 HSPA6,ENSG00000173110,-1.20393457865831
 HSPA5,ENSG00000044574,0.100949974970987
 HSPA4,ENSG00000170606,0.270613287658736
 HSPA9,ENSG00000113013,-0.10888038926613
 HSPA8,ENSG00000109971,-0.212126551946461
 AC027763.2,ENSG00000215067,0.117527232577789
 LIFR,ENSG00000113594,0.293311988677338
 C19orf69,ENSG00000204978,-0.780556912175775
 CPXCR1,ENSG00000147183,-0.0201725622590932
 KIAA0907,ENSG00000132680,0.0730137161465783
 CTC1,ENSG00000178971,0.299980565279433
 PPP2R2D,ENSG00000175470,-0.00248086167094569
 PPP2R2A,ENSG00000221914,-0.113797883201139
 PPP2R2C,ENSG00000074211,-2.69074283072422
 PPP2R2B,ENSG00000156475,1.38204332489079
 CEP89,ENSG00000121289,0.464394788495034
 GC,ENSG00000145321,0.0464726608632975
 CEP85,ENSG00000130695,-1.50555292663271
 HNRNPDL,ENSG00000152795,0.0323647703534635
 NTHL1,ENSG00000065057,0.360859226960446
 IP6K1,ENSG00000176095,0.0532664888793255
 TTR,ENSG00000118271,0.084527474146482
 TTK,ENSG00000112742,-0.605005708849986
 MYPN,ENSG00000138347,-0.609423853953142
 TTN,ENSG00000155657,-0.555148860218579
 TMEM260,ENSG00000070269,0.0210412915284541
 TMEM261,ENSG00000137038,0.21074289882712
 SFT2D2,ENSG00000213064,0.00497001889194117
 SFT2D1,ENSG00000198818,-0.359520271728449
 DAP3,ENSG00000132676,-0.079316632627643
 TOP1,ENSG00000198900,-0.354852346889258
 TMEM192,ENSG00000170088,0.169971244774414
 TMEM196,ENSG00000173452,1.11711858647634
 TMEM198,ENSG00000188760,-0.558510129656141
 TMEM199,ENSG00000244045,0.0420910268258653
 FOXC2,ENSG00000176692,3.44181226240771
 FOXC1,ENSG00000054598,2.97269188732068
 SHROOM3,ENSG00000138771,1.89031220507153
 SHROOM2,ENSG00000146950,-1.54105402211891
 SHROOM1,ENSG00000164403,-1.05516382752243
 MIOX,ENSG00000100253,-0.511377810906355
 SHROOM4,ENSG00000158352,0.0122258840125221
 MIOS,ENSG00000164654,-0.492310113146988
 PTGIR,ENSG00000160013,2.15532942356864
 PELI1,ENSG00000197329,0.0529142596189399
 PELI3,ENSG00000174516,0.156516658757279
 MYEOV,ENSG00000172927,-1.17096685946801
 LDHAL6B,ENSG00000171989,0.958218107807112
 SRPK1,ENSG00000096063,-0.509184562280627
 SRPK3,ENSG00000184343,0.939412977388907
 SRPK2,ENSG00000135250,-0.338339097077608
 BDKRB2,ENSG00000168398,-0.344519331487057
 SECTM1,ENSG00000141574,-0.793942136512626
 KIAA0430,ENSG00000166783,0.41977484291712
 KIAA0125,ENSG00000226777,-0.555493678825183
 RDH8,ENSG00000080511,-0.656590442177804
 RDH5,ENSG00000135437,0.811143272879505
 UXS1,ENSG00000115652,0.169445659643539
 ZNF724P,ENSG00000196081,-0.78554086994625
 RPN1,ENSG00000163902,-0.142780885488284
 RPN2,ENSG00000118705,0.240805434383148
 PES1,ENSG00000100029,-0.0328814132358854
 EFNB1,ENSG00000090776,-0.639042523577799
 NOSTRIN,ENSG00000163072,-0.545364602440685
 CATSPER2,ENSG00000166762,-0.576827610061657
 CYP4F2,ENSG00000186115,-1.02542397878544
 ASB2,ENSG00000100628,2.19290844006792
 ASB1,ENSG00000065802,0.205811529679634
 ASB6,ENSG00000148331,-0.151022484998495
 ASB7,ENSG00000183475,0.116557336631369
 ASB4,ENSG00000005981,-2.69955845727609
 ASB5,ENSG00000164122,-1.10031939067379
 ASB8,ENSG00000177981,0.151781966811368
 ASB9,ENSG00000102048,0.267203432850208
 SAG,ENSG00000130561,-0.859472066730439
 ATP5SL,ENSG00000105341,0.212256612837255
 TMEM44,ENSG00000145014,-0.183429717622564
 TMEM47,ENSG00000147027,2.34932585683588
 TMEM40,ENSG00000088726,-1.32444374681379
 TMEM43,ENSG00000170876,1.04259106268115
 TMEM42,ENSG00000169964,-0.293894752798839
 NHLH1,ENSG00000171786,-1.54035155080205
 ZNF600,ENSG00000189190,0.244604623364742
 CTB-134H23.2,ENSG00000196796,-0.0704348390955957
 ZNF606,ENSG00000166704,-0.20284425557868
 ZNF607,ENSG00000198182,0.122458895579756
 ZNF605,ENSG00000196458,-0.140577072687325
 TREX2,ENSG00000183479,1.15112344790157
 NDC80,ENSG00000080986,1.96699662046591
 ZNF608,ENSG00000168916,-1.5608355966495
 TREX1,ENSG00000213689,-0.143031898066775
 PIRT,ENSG00000233670,-1.54741203655711
 GCA,ENSG00000115271,0.529512588762233
 OR1C1,ENSG00000221888,-0.0296665302700179
 GCG,ENSG00000115263,0.0123050718181652
 GCK,ENSG00000106633,0.576938967486204
 AZGP1,ENSG00000160862,-2.88883925738254
 CTCF,ENSG00000102974,0.343589305162849
 PROC,ENSG00000115718,1.5202254707261
 NUTF2,ENSG00000102898,0.418939841418476
 CYLC1,ENSG00000183035,0.032198247271408
 CYLC2,ENSG00000155833,-0.0951320248434338
 CA5A,ENSG00000174990,-0.824434755507359
 ENKUR,ENSG00000151023,-1.54018276395845
 CHPT1,ENSG00000111666,-0.149287026343374
 CATSPERB,ENSG00000133962,0.422855256854199
 GPCPD1,ENSG00000125772,0.0197451463466029
 SEPHS2,ENSG00000179918,-0.200602789558953
 SEPHS1,ENSG00000086475,0.116831534452753
 RPS4X,ENSG00000198034,0.30587658172313
 SLMO2,ENSG00000101166,-0.125896621613519
 SLMO1,ENSG00000141391,0.377476187299345
 DLST,ENSG00000119689,0.114821073144693
 IL1F10,ENSG00000136697,-0.696619566454782
 USF2,ENSG00000105698,-0.273884688104327
 DDX53,ENSG00000184735,0.197733574457374
 SDCBP2,ENSG00000125775,-1.41868159733749
 SNAPIN,ENSG00000143553,0.260834169615843
 VASN,ENSG00000168140,2.04871431039581
 PPP1R1C,ENSG00000150722,-1.31026108461777
 TRAPPC6A,ENSG00000007255,-0.296958838286164
 VASP,ENSG00000125753,1.20373041563945
 PAPOLG,ENSG00000115421,-0.0875323369928033
 PAPOLA,ENSG00000090060,0.0646946683862643
 PAPOLB,ENSG00000218823,-0.096809332396035
 LYPLAL1,ENSG00000143353,0.0939837211671829
 ZSCAN32,ENSG00000140987,-0.0858405299558654
 ZSCAN31,ENSG00000235109,0.633607942696599
 ZSCAN30,ENSG00000186814,-0.104285684038614
 C9orf37,ENSG00000203993,-0.194235434589241
 CYP51A1,ENSG00000001630,0.61622926659193
 TUT1,ENSG00000149016,-0.160774765602381
 CDNF,ENSG00000185267,-0.271545517403414
 ASRGL1,ENSG00000162174,-2.75273936627044
 WDR61,ENSG00000140395,0.025391945445164
 WDR66,ENSG00000158023,-1.1207529283748
 WDR64,ENSG00000162843,0.794584277720908
 WDR65,ENSG00000243710,0.114205974740507
 SLC25A3,ENSG00000075415,0.216318202593261
 SLC25A2,ENSG00000120329,-0.667492171587454
 TONSL,ENSG00000160949,-0.582669576346814
 SLC25A6,ENSG00000169100,0.186312967620619
 SLC25A5,ENSG00000005022,0.181583560657534
 AC138647.1,ENSG00000226490,-0.933812313557853
 TTC23L,ENSG00000205838,-0.593309700773376
 KIF5A,ENSG00000155980,-2.23192144392856
 KIF5B,ENSG00000170759,0.879181117116281
 KIF5C,ENSG00000168280,-1.37138003193956
 MASP1,ENSG00000127241,0.115243674143812
 MASP2,ENSG00000009724,0.153339613551453
 IFNGR1,ENSG00000027697,-0.309541591038445
 IFNGR2,ENSG00000159128,-0.375742067571504
 CMIP,ENSG00000153815,-0.844132295915764
 IARS2,ENSG00000067704,0.383059742575224
 USP49,ENSG00000164663,-0.230218150889869
 ECSCR,ENSG00000249751,0.635657690018334
 USP45,ENSG00000123552,-0.0802375331708095
 USP44,ENSG00000136014,-0.769606728147407
 USP47,ENSG00000170242,0.138877831397288
 USP46,ENSG00000109189,-1.06023678286433
 USP41,ENSG00000161133,-0.121591909780024
 USP40,ENSG00000085982,0.0217177955233688
 USP43,ENSG00000154914,-2.26750370441121
 USP42,ENSG00000106346,0.0622223893077455
 RPL10L,ENSG00000165496,-0.440131778069109
 TPRG1L,ENSG00000158109,0.27244350718631
 TEDDM1,ENSG00000203730,-0.63169637875883
 VAT1L,ENSG00000171724,1.01498016528693
 BLK,ENSG00000136573,-1.34229255170618
 RPS7,ENSG00000171863,0.0788898429480314
 RPS5,ENSG00000083845,0.130204445787575
 RPS3,ENSG00000149273,0.133592166444481
 RPS2,ENSG00000140988,-0.103039339471918
 VDAC3,ENSG00000078668,0.073495606003207
 VDAC2,ENSG00000165637,0.225339948202542
 VDAC1,ENSG00000213585,-0.372227080913089
 RPS9,ENSG00000170889,0.0792179128877152
 RPS8,ENSG00000142937,0.15417931918548
 USP3,ENSG00000140455,0.00861535906921158
 KIAA1456,ENSG00000250305,-1.01963597454151
 IGSF23,ENSG00000216588,-0.0393893523973869
 IGSF22,ENSG00000179057,-1.27074750249634
 IGSF21,ENSG00000117154,0.00547234722914485
 USP7,ENSG00000187555,0.179536403986947
 RPSA,ENSG00000168028,-0.131079829514238
 TAPBP,ENSG00000231925,-0.0142212957906872
 ADRB1,ENSG00000043591,-3.07947001085322
 ADRB2,ENSG00000169252,-0.3851276940305
 ADRB3,ENSG00000188778,-1.55928486450303
 MCM3AP,ENSG00000160294,0.0368809537238296
 RNF34,ENSG00000170633,-0.116077634249824
 RPL29,ENSG00000162244,0.0841613813501497
 RPL28,ENSG00000108107,-0.202717033248238
 RPL24,ENSG00000114391,0.178095159982496
 RPL27,ENSG00000131469,0.313203902434768
 RPL26,ENSG00000161970,0.185572443353753
 RPL21,ENSG00000122026,0.32807457471887
 RPL23,ENSG00000125691,0.323779253759894
 RPL22,ENSG00000116251,0.45056132549176
 ATG3,ENSG00000144848,0.0471176323429784
 ATG7,ENSG00000197548,0.0876079100399524
 ATG5,ENSG00000057663,0.562214166692305
 ZNF423,ENSG00000102935,0.267030708431655
 ZUFSP,ENSG00000153975,-0.191685975708597
 MZF1,ENSG00000099326,-0.451843682636229
 STRA8,ENSG00000146857,-0.435515470556027
 RALGAPB,ENSG00000170471,0.169524597642251
 ABHD3,ENSG00000158201,-0.469128101722997
 RP11-830F9.6,ENSG00000205018,-0.689936074378451
 SNRNP35,ENSG00000184209,0.126789314106235
 TWF2,ENSG00000247596,-0.332126410286095
 ACYP1,ENSG00000119640,-0.125879490455949
 ACYP2,ENSG00000170634,-0.36819605754645
 ACSL3,ENSG00000123983,0.00650623002816248
 ACSL1,ENSG00000151726,-1.01637689999297
 ACSL6,ENSG00000164398,-2.45225550123575
 ACSL4,ENSG00000068366,0.241877987397647
 ACSL5,ENSG00000197142,-0.434972995235193
 TRIM39,ENSG00000204599,0.374903736060842
 TRIM38,ENSG00000112343,1.06748821093708
 HR,ENSG00000168453,-1.06091647034597
 TRIM32,ENSG00000119401,0.52038728294041
 TRIM31,ENSG00000204616,-1.00211891546627
 TRIM37,ENSG00000108395,0.0558509296652847
 TRIM36,ENSG00000152503,2.45177486518716
 TRIM35,ENSG00000104228,0.0707703696899402
 TRIM34,ENSG00000258659,1.11654648149615
 C14orf37,ENSG00000139971,0.390326708094183
 NEBL,ENSG00000078114,-2.84585422718382
 ZNF585A,ENSG00000196967,0.143172750645886
 GRB2,ENSG00000177885,0.0153792598776538
 TPP2,ENSG00000134900,0.128168595355646
 C14orf39,ENSG00000179008,1.25276993145767
 STRIP1,ENSG00000143093,0.186103313177468
 DNAJC30,ENSG00000176410,-0.219544183480076
 IFIT1B,ENSG00000204010,-0.368899646249361
 UQCC2,ENSG00000137288,-0.505041513344641
 IQCF6,ENSG00000214686,0.036604981009314
 IQCF5,ENSG00000214681,0.0781609484629249
 IQCF2,ENSG00000184345,-0.00181606529110773
 IQCF3,ENSG00000229972,-0.0547382909124242
 IQCF1,ENSG00000173389,-0.0763824449194708
 P2RY10,ENSG00000078589,-0.327273125003763
 P2RY11,ENSG00000244165,-0.904150095926636
 NEURL2,ENSG00000124257,0.153056157216548
 NEURL3,ENSG00000163121,-1.72171803083558
 NEURL4,ENSG00000215041,-0.159182716717944
 FAM181A,ENSG00000140067,-0.534628583856579
 PROX1,ENSG00000117707,-1.50447363835743
 PROX2,ENSG00000119608,-0.785431649715895
 ATCAY,ENSG00000167654,-1.89749669536168
 DECR2,ENSG00000242612,-0.298946372003346
 BRE,ENSG00000158019,0.46794485599811
 TFF1,ENSG00000160182,-0.0359876269265195
 TFF2,ENSG00000160181,0.00638344334787513
 TFF3,ENSG00000160180,-0.5442261323764
 TMPRSS2,ENSG00000184012,-1.64417472599226
 TMPRSS3,ENSG00000160183,-2.43104824616833
 TMPRSS4,ENSG00000137648,-0.642820922291063
 TMPRSS5,ENSG00000166682,-1.4849165024822
 TMPRSS6,ENSG00000187045,-0.620358360653679
 ABCC12,ENSG00000140798,-1.45123693260421
 ABCC10,ENSG00000124574,-0.0711932500260678
 ABCC11,ENSG00000121270,-1.90388853953441
 EMG1,ENSG00000126749,0.0835777529352653
 PYY,ENSG00000131096,-1.11056463283961
 COMMD8,ENSG00000169019,0.211981267112431
 COMMD9,ENSG00000110442,-0.536746480779649
 COMMD2,ENSG00000114744,0.195440792176574
 COMMD3,ENSG00000148444,-0.0345625717362424
 COMMD1,ENSG00000173163,0.240972234047966
 COMMD6,ENSG00000188243,0.701962484981417
 COMMD7,ENSG00000149600,0.0091994787935672
 COMMD4,ENSG00000140365,0.0241132301241921
 COMMD5,ENSG00000170619,-0.0967893906405966
 ZMYM2,ENSG00000121741,-0.235507649073708
 ZMYM3,ENSG00000147130,0.33062002323944
 ZMYM1,ENSG00000197056,0.448444525043989
 ZMYM6,ENSG00000163867,-0.0345601523036307
 ZMYM4,ENSG00000146463,0.082982860659863
 ZMYM5,ENSG00000132950,0.215865774064886
 BGN,ENSG00000182492,3.31490265821729
 DEPDC1B,ENSG00000035499,-0.767346217715399
 SHFM1,ENSG00000127922,0.363777466101678
 RP11-429E11.3,ENSG00000179253,-0.635516514397444
 ANO8,ENSG00000074855,-0.346682718888257
 ANO9,ENSG00000185101,-2.03569920616237
 ANO4,ENSG00000151572,-2.11181423619123
 ANO5,ENSG00000171714,0.565252887513103
 ANO6,ENSG00000177119,0.933917757477103
 ANO7,ENSG00000146205,-1.31535900277912
 ANO1,ENSG00000131620,1.25702231576481
 ANO2,ENSG00000047617,0.121468580964765
